Other,English
-an,healthy
a,but
a,not
afto-,hang up
aftoma,hang up
aftuma,hang up
ajgor,stallion
akša,white
al,space below something
ala,space below something
alo,space below something
alsta-,to bewitch
alta-,to bewitch
alvta-,to bewitch
amola-,to scoop
amula-,to scoop
anaka,wife of an elder relative
ancema,open
ando-,to give
anksima,open
arce-,price
arse-,price
askila-,step
askola-,step
atja,father
ava,mother
avaka,female
avsima,open
azor,prince
azoro,prince
ašo,white
ažija,axle
ažjä,axle
bar,bar
bar koso?,Where is the bar?
bedli,leech
berjanj,bad
bizgata,swallow
bujo,boy
buka,ox
c.pej,fang of predators
capa-,chop
cer,calf of leg
ceres,calf of leg
chachk,over
chachkov,over
chachkuv,over
chacho-,to grow
chacka,over
chakš,ship
chama,shape
chando,price
changga,hook
changgode-,to help
chapaks,to become sour
chapamo,to become sour
chapno-,engrave
chapo-,engrave
charkode-,fork
charkude-,fork
chava,a k. of container
chavdil,elder
chavo-,to hit
chašto- šanšne,go
chejer,mouse
chekšata,a k. of bird
chemen,black
cher,hair
chever,mouse
chevgel,elder
chevgä,elder
chi,circle
chichav,flea
chiche,uncle
chije-,to run
chijne,smell
chine šinä,smell
chire,edge
chire,side
chiv,healthy
chiva,healthy
chivgä,elder
cho-paca,soul
cho-pacha,"soul, soul of a dead"
chochko,beam
chong,yeast
chov,"yeast, soul of a dead, back of knife"
chova,lean
chova-,whet
chovar,wooden mortar
chovine,lean
chovone,back of knife
chuchav,flea
chude-,to penetrate
chufto,a k. of tree
chuftomo-,a k. of tree
chukštorov,"currant, black currant"
chukštoru,"currant, black currant, black currant (1)"
churo,rare
chuvto,a k. of tree
chuž,barley
cildor,glitter
cilem-,fang of predators
cilgä,wart
cilim-,fang of predators
cilän-,fang of predators
cocana,top
conga,hill
cukštoru,currant (1)
culga,a k. of duck
cúrös,calf of leg
da,and
da-,negative particle
dovolj,enough
dädä,a k. of female relative
e-,negative particle
e-ne,this
e-sa,this (1)
e-se,this
e-sn,this
e-sta,this (1)
e-te,this
ecke,thick
eckä,thick
ej,ice
ej-d,young
ej-kakš,young
ej-t,young
ekše,"cold, cool"
ekšter,fruitless
el,lap
elde,female animal
elest,lap
eng,ice
era-,to live
erjamo,life
erjams,to live
erke,sea
ervä,a k. of relative
erväja-,a k. of relative
es,shadow
eskila-,step
ev,ice
ezem,to put
ezne,limb
ežda-,warm
ežde-,warm
eže-,warm
fkä,one
ftije-,make butter
gajge-,to sound
guj,snake
i,and
i-la-,negative particle
iche-,to press
ichkezä,far
ifkä,one
ij,ice
ije,year
ildä,female animal
ilej,branch
ilev,branch
ili,branch
ilij,branch
ilä toka monj täse,Don't touch me there!
ilät,evening
ima-,die
in'z'ede-,carve
ine,big
inezi,raspberry
inze,raspberry
inzede-,carve
inzej,raspberry
inzida-,carve
inä,big
inže,person
inži,person
ird'es,flank
ird'is,flank
irede-,to drink
iskila-,step
ite-,to hang
izim,to put
išme,horse
j-äldä,female animal
jakšama,cool
jakšamo,cool
jakšter,fruitless
jalga,leg
jalgo,leg
jam,soup
jarsams,to eat
jav,joining
java-,separate
javo-,separate
jaža-,to grind
jej,ice
jiljams,not to be
jofks,tell
jofta-,tell
joma-,die
jongs,bow
jonks,bow
jota-,wander
jov,river
jovks,tell
jovta-,tell
jož,skin
joža,skin
jožo,skin
ju-,each
judma,grain
jukse-,unbind
jukso-,unbind
juma-,die
jumi-ši-pas,god
jur,root (end)
juta-,wander
jutka,interval
jutko,interval
juv,"grain, river"
juvodo-,grain
juza,each
juza toza,each
jäRkä,sea
jäj,ice
jäl,lap
jäzem,to put
jäznä,limb
jäšä,cold
k.-al,armpit
k.-alks,armpit
kacham,smell
kachamo,smell
kado-,stay
kafksa,eight
kafta,two
kafto,two
kaja-,to throw
kaje,to be visible
kajge-,to sound
kajmä,scoop
kal,fish
kalga,hair
kalgo,hair
kalgodo,hard
kalguda,hard
kalgudo,hard
kalma,grave
kalma-,grave
kalmo,grave
kando-,to carry
kar,bark
kara-,to dig
karcht,twigs
karda,stable
karga,crane
kargo,crane
karma-,to want
karu,fly
karvo,fly
karzi,a musical instrument
kaska,rump
kaske,rump
kaso-,increase
katšamo,smoke
kav,lobby
kaval,armpit
kavkso,eight
kavto,two
kaze-,present
kazne,present
kaznä,present
keca-,strong
kecakado-,strong
kece-,to hang
keche,vessel made of birch bark
keche-,to hang
kechenä,vessel made of birch bark
kecä,strong
ked,hand
ked,skin
kedi,spring
kedij,spring
kedj,hand
kekše-,to hide
kel,"sister-in-law, language"
kel' kel'ej,broad
kel'e,broad
kel'eng,broad
kel'ev,broad
kel'i,broad
kele-,to ford
kelj,language
kelu,birch
kem,shoe
keme,"shoe, hard"
kemen,ten
kemä,hard
kenchiks,threshhold
kendir,elbow
kener,elbow
kenere,elbow
kengš kenchks,threshhold
kenir,elbow
kenkš,threshhold
kenže,claw
kenžä,claw
kepe,hand
ker,bark
ker,bark
ker,bark
kera-,hit
kere-,hit
kergata,a k. of woodpecker
kerks,thread
kerksa-,thread
keska,interval
ketks,sleeve
kev,stone
kevkste-,to ask
kevste-,to ask
kevštjms,to ask
kezš,anger
kešna-,to sneeze
kešne-,to sneeze
ki,"who, worm"
kichkere,curved
kichkor,curved
kida,what
kijaks-j.,joining
kijal,sister-in-law
kijalo,sister-in-law
kije,who
kijov,snake
kijä,who
kilde-,to harness
kile,birch
kilej,birch
kirda,order
kirde-,bear
kire,bunch
kirga,throat
