Other,English
'-kwa instrum.,lateral series
'Ium,loop
'jita-na,short
'kuklak,lock
-0,gerund present
-0,"gerund past, nominative"
-a,essive
-alla,denominative nominal
-ar,plural
-är,plural
-ch-,obl. stem of adj. sing. 3d cl.
-da,genitive plural
-di,genitive plural
-e,"elative, imperative sing, conditional, ergative"
-er,plural
-gan,suffix of containers
-i,"masdar, gerund present"
-ji,desiderative
-jin,imperative sing.
-k,locative suffix
-k-e abl. III,lateral series
-k ess. III,lateral series
-kle,affective
-l-e (abl. II),"preverb ""above"""
-l-qa (all. II),"preverb ""above"""
-l (ess. II),"preverb ""above"""
-miš-,obl. stem of adj. plur.
-n,past perfect
-n,genitive
-na,genitive
-nch-,lative
-ni,past contin
-ni,genitive
-ni,past perfect
-q-än,suffix of profession
-q:-,obl. stem of adject. sing.
-qa,suffix of a locative case
-r,1t class marker (suff.)
-s,dative
-š-,obl. stem plural
-s:-,some locative series
-sa+CM+ni,past perf. II
-u,gerund past
-walla,denominative nominal
-xe,conditional
-xi,conjunctive
-y,gerund past
=axI:a-,to know
=ij,oneself
=ixe-,to become
=ör-a,to go
=uxa-,bear
=yk:an-,to want
=ykar-,to hurt
=yq:Ia-,to go
0,1st (masc.) class marker
a,to be
a=ga-,to throw
a=gwal-,to get lost
a=x:wa-,to stay
a=xwan-,to run away
aca-,to know
aca=kwan-,to bite
ad,tubular bone
aga-,to play
aha-,to shoot
aIbra-wuche,worm
aImale,ass
ajcar-as,to turn to ice
ajxá,saw
ak:a,door
áke-,to find
al-,"preverb ""above"""
al-e=xa-,to melt
al-ik:a-,to compel
al-iš:e-,to buy
al-ixas,to fly
ali-d,above
alikaras,to roll
alt-a=x:Ia-,to swell
anaj,grandmother
aq:a-,to take
aqa-,to open
aqI-n,wide
aqwa,sour cream
arxIane,whey
arxl,autumn wool
arxw,diarrhea
at:a,threshing-floor
aw-a=qar-,overtake
ax-ty-n,high
b,adverbial suffix
bada,trousers
baIki,sheep-flock
baIže,nostril
balkan,horse
barkw,bone
batra-jyn,handsome
bis:i,cat
bix,mattock
bok,muzzle
boš-na,deaf
bycyc,kid
byIt,tail
byrqIy-na,blind
byx,mattock
byzbyza,fly
ca,fire
cant:araj ješ,caraway
cë,goat
cec,bunch
cedyn,new
cele-n,naked
chaIr,hair
chaIw,time
chank,trap
chi-n,self
chi-na,self
chiIm,span
chiIwan,green
chije,earth
chil,planking poles
chin,"sickle, flea"
chiq,rolling-pin
chirxam a'a-,to scrape
cho-ž,brother
choru-n,grey
chow,willow
chuIm,span
chuImk,whip
chum,hill slope
chuqI,eye secretion
churu,meat
chuwa,leather strip
chyghIa,rook
chyka,knife
chyrchyma-n,sour
cib,juniper
cikw,hank
cimis,tinder
cit,grasshopper
coba-n,hard
com,shin-bone
coqI,chaff
cuma,bride-groom
cura,woman's adorned belt
cuwul,autumn
cywyl,autumn
d,4th class marker
d-,not
da,colostrum
dadal,cock
dal,long stick
dama,river
dan,"navel, cheek"
didi,grandfather
dik,millet
dix,son
do,name
dülesyn,near
dux,son
e-b,blood
e=kwa-s,to sing
eb,blood
ech,apple
egh-,in filled series
emi,paternal uncle
eta-,break
ewa,odour
ex:a,evening
eza-,to plough
g'-ogha-s,to rain
g-e=š:e-,to weep
g-e=ta-,to beat
g-i-'ar,sit down
g-ixe-,to put
g-o=qa-,to suck
g-o=x:an-,to burn
g-oqIa-,crumple
ga=axa-,cut
gach,horn
gacyn,full
gadyr,charcoal
gal,mouth
gam,awn
gargar,oats
gas:an-,close
gate,haystack
gaz,to milk
gazaj,mattock
ge-d,many
gew,lamb
gha=jk:a-,to let
ghag,sheath
ghal-i=xa-,to lie
gharg,ram
ghažes,see
ghekwa,skin
ghI-a=x:Ia-,choose
ghIabriš,gooseberry
ghIot,gullet
ghIuma-n,warm
ghIyje,hare
ghIyl,summer
ghu,thou
ghu-to=kal-,to burst
ghul,window
ghunelek,pillow
ghur,stalk
gi-ža=xIa-,to wash
gi=axa-,to hang
gich,fright
gim,tower
git:-i=gan-,slide
giw-a=xa-,to comb
goma,brook
gon-na,winter-supply of dried meat
gor,boundary
gože,bitch
guch,arm
guk:i,cuckoo
guk:y,cuckoo
gumyl',cloud
gurguma,flour made of roasted wheat
gurt,shirt
gy-ce=x:wa-,to sift
gyrc,dumpling
gyrgyra-n,round
gyt,ear of corn
gyvy,foreleg
gyžywa,sour cream
h-a'a-,to make
h-a=s:ar-,to leave
h-a=t:al-,roll
h-aa-,to make
h-e=že-,to polish
h-i=kwar-,to dig
h-i=xwa-,to run away
h-o=ghal-,to wash
ha-man,deictic (emphatic) stem
ha=ata-,to die
ha=qwar-,to break
hach-a'as,to empty
hagwa-,to show
hakan-,to go
hala-x:war,pole
heçw,to plane
hï-d,in front
hi-ik:a-s,to copulate
hi-jo,which
hi-šu,"which, who"
hi=le-,give
highlakar-,to fall
hijo,what
hIywa,lentil
ho'o=xar-,to knit
ho=chan-,squeeze
huw-a=ž-,to guard
hyIk:e-n,narrow
i-n,demonstrative pronoun
i=kar-,to stir
i=tal-,bind
i=xwa-,to sew
ichi,girl
igh-,in filled series
ihe-,say
ik-e=che-,to come in
il'-o=ghIa-,to drink
il-e=t:a-,to spin
iž,mark
j,"4th class marker, 2d class marker"
jac,ox
jagwara-n,white
jakw,axe
jaqI,road
jaxal,grindstone
jed,mother
jica,cattle-shed
jichu-lle,nine
jicy-llä,ten
jigy-lle,seven
