Other,English
-0-,1st (masc.) class marker
"-r, -r-",2d class marker
"-b-, -w-",3d sing. class marker
-ng,a diminutive suffix
kuk,a k. of fancy bread
m-,a prohibitive particle
ketket,a small thing
tut-kar-,ache
qultuxum,Adam's apple
qele,anger
-v,aorist
jech,apple
kyl,arm
räq,ashes
lem,ass
jiz,autumn wool
jok,axe
jiq-izh,back
cunu,barberry
mux,barley
kud,basket for hay
a=ch-,be frayed
"sor, xo=su",bear
mochor,beard
"šud, šut",bed-bug
täpän,belly
qoltal,belt
mogul,besom
bo'lu,big
w-e=t?l-,bind
merx,birch
käch,bitch
la'a,black
ird,blood
coru,blue
wäk,boar
kerep,bone
qan,bottom
ruch,bow-string
fur,braid
cile,branch
fu,bread
"mäm, maxar",breast
'al,breath
suz,bride
xalat,broad leaf
ši-d,brother
kuruk,bud
peq,burdock
"'unku, s-ug-u",burn
harä-zh,butter
"le', leh",calf
qemelchi,cap
gäch,cat
nox,chaff
kutun,cheek
nusu,cheese
luzu,clay
qol,cliff
zhuf,cloud
'atxa,cold
"-an, -iz, -nan",conditional
zhumäl,cornel
nik,cornfield
xid,cow's dung
qu-su,cradle
juq,cubit
gugut,cuckoo
michi,dark
-z,dative
riž,daughter
jygh,day
"ad, al",dem. pronoun
ad,demonstrative pronoun
xor,dog
neq-ir,dream
q:ax,dried carcass
tik,drop
daldam,drum
"q:uru, sa'a",dry
kykäl,dry clay
put,dry dung
rug,dust
ibir,ear
qyl,ear of corn
noq,earth
kusxud,egg
myjä-d,eight
-r,elative
hechi,empty
"-r, -ra",ergative
-a. -ä,essive
'ül,eye
chuq,eye secretion
izhin,face
jix-ta,far
ma',fat
pisi,feather
xydli,female
mike,few
til,finger
cä,fire
kynä,firewood
mek,fist
fy-d,five
chid,flea
"pyr pyr si'i, tut",fly
belizh,forehead
mas,fortified place
juqu-d,four
sokul,fox
kich,fright
q:ub-lagha,frog
säcä,full
-ra,future
s-,general verbal prefix
"-(xu-)n, -a, -d, -du, -u, -zhu",genitive
-na,gerund past
s-argh-,get cold
"ju=c-, jy=vä-",give
ce',goat
'ari,good
"cydyl, xydyr",grandchild
bäbä,grandfather
xyn,grass
gung,gutter
cher,hair
mek,handful
q:ur,hare
