Other,English
-xä,muscles
ä,sound
ä-,to be afraid
ab,sorcery
acë,bifurcation
achë,service
achi-,carry on one's back
äd-,sound
adë,evil spirit
adëg,"to clutch, lower part of stream"
adhë-,to hurry
ädl,similar
adm,to hurry
adsxë,unworked leather
adün,drove
adüsn,horse(s)
ag,"crack, notch on fish-fork, strength, taint"
äg,"crack, strength"
agsag,wild
agsra-,to chafe
agü,crack
ahär,atmosphere
ähë,cup
ahr,atmosphere
ahü,large
ahünë,gull
ajan,travel
ajë,favourable circumstances
aktë,castrated
al,give!
al-,to kill
äl-,sound
alä,frolic
älän,frolic
alcë,knucklebone
alchür,cloth for cleaning
alda-,to lose
aldë,fathom
aldr,honour
alë,give!
alëg,variegated
algü,disturbed
almai,disturbed
als,far away
älsn,chaff
alwë,compulsion
alwn,compulsion
alxë,hammer
alxë-,to step
alxën,palm (of hand)
alžä-,get tired
am-la-,mouth
ambn,large
amd-,cross one's way
amhä,sudden
amhülëng,peace
amn,"mouth, valley"
ämn,life
amr,peace
amr-,to rest
amsa-,mouth
ämsxë-,life
amtn,mouth
ancësn,plough
ancn,plough
and-,mistake
andë,friend
andëhër,oath
ändësn,plough
andësxë,plough
andn,friend
ang,crack
anggë,crack
änggi,class
änggr,scoter
angxën,original
angxër,to pay attention
ani-,to close eyes
äntësn,plough
anz,fine
änžësn,plough
ar-hë-,exhausted
arä,just a little
arälžn,spider
arän,molar tooth
ärcëg,flesh between the hips
arch-,to clean
arclcë-,to change
arcldë-,to change
ardë,people
arë,North
ärë,North
arëg,woven basket
ärëg,kumys
arGë,method
argëli,female
arhësn,excrement
arkë,North
arl,island
armg,poorly grown
arngga,balcony
arsn,skin
arü,poorly grown
ärün,clean
arwá,barley
arwä,barley
arwn,ten
ärwn,inner fat
arzä-,to be rough
as-,"to catch fire, cling to"
äš-,to come close to
asr-,to take care of
atän,jealousy
atlgë,adze
atxë,to clutch
avë,sorcery
aw-,to take
awë,chase
äwë,paternal uncle
awhë,paternal uncle
awr-,to save
awrgë,huge
awsn,wife of elder brother
äwsn,wife of elder brother
axë,elder brother
axü,work
axünë,gull
ažël,work
ažërhn,geranium
ažig,worth attention
bä-,"be located, to defecate"
bachm,urgent
badr-,expand
bahë,small
bahëlzür,throat
bahltsëG,wrist
bajr,joy
bakë,tongs
balä,"cause, dark"
balchr,infant
balchrgënë,heracleum dissectum
balhë,gulp
balhë-,to swallow
balhësn,fortress
balr,dark
bär-,to take
barän,"cloth, silhouette"
bardm,to boast
barün,West
barwä,broad and thick
bäsn,"excrements, farrow a horse"
bašnggë,a k. of roach
batë,hard
batëgë,to perspire
batxë,to perspire
batxënë,fly
baxë,wish
baxëlür,throat
baxëlzür,throat
baxënë,central pole
bë-,mould
bedr,spot
bekë,hard
bekr,sterlet
belchr,joint of two rivers
belé,gloves
belküsn,waist
beln,ready
beltërëg,young of wolf
belwësn,widow
belwncëg,pastern
belwrke,pastern
bër-,"be cold, to build"
berë,daughter-in-law
bergn,daughter-in-law
berkë,difficult
berl-,to be shy
bermšë-,to be shy
bersü,hard growth
berwe-,to chill
bi,we
bï,"to be, person"
bid(n),we
bïjë,person
bilcë-,to become flat and watery
bilxë-,to overflow
birm,awl
bö-,hinder
bodë,"smallpox, body"
bodë-,to think
bödnë,quail
bödün,thick
böG,collar bone
bogdë,sacred
bogë,sheep and goats
bögl-,stop up
bohëni,first rib
bokchë,collar bone
bökë,fighter
bökn,hump
böksë,buttock
bökšë-,to run slowly
böksë šowün,eagle-owl
boktë,shoulder bone
bökünë,mosquito
bokür,buttocks
böl,servant
bol-,to become
bölcën,otter
bölë,cousin
bolhä-,gingerly
bolzë-,to agree upon time
bolžüxä,lark
borä(n),bone callosity
borän,heavy rain
borë,grey
börë,testicle(s)
börëg,hill
borkë,old badger
bosëgë,threshold
bösn,louse
bosxë,threshold
böži-,to dance
bü-,to step down
büchë,rope
budän,gruel
budë-,to paint
büderkë,breast handle
budng,fog
büdr-,to stumble
budrhënë,a k. of grass
büdün,thick
bug,demon of mist
büg-,to hide
bügdë,everything
bügšë-,to choke with laughter
buhü,neck bandage
bül-,"to stir, to bore"
bulä-,grab
bulchëng,muscles
bulchërxä,muscles
buldërün,young of a bird
bulë,"callosity, lump"
bülë,cousin
bülë-,to stir
bulënggër,turbid
bulhën,game
bülkn,thick part of sinew
bultë,whole
bulxë-,to soak
bür-,to cover
burä,willow bushes
bürcëg,pea
bürdë,swamp
büre,trumpet horn
bürë,each
bürëg,pommel of a saddle
bürël,grey of hair
bürgë,"flea, pommel of a saddle"
bürgën-,to rise
bürgn-,to rise
burhësn,willow
bürkë-,to cover
burü,bad
bürü,"calf (1 year old), darkening"
burzëhër,fleecy
busë,other
büsë,belt
busl-,to boil
bušü,quick
büt-,stop up
butë,bushes
butr-,be broken
buxë,canal
buxtënë-,be troubled
bužëhër,fleecy
buzgä,quite good
bužï-,be curly
büži-,to dance
cä-,"beyond, to become white"
cacë-,spatter
cag,time
caga,albugo
cagä,albugo
cahän,to become white
cak-,to strike fire
cakl-,to strike fire
cäkl-,to strike fire
calä-,to open wide
calë,sharp
cälë,sharp
calr,sharp instrument
cälr,sharp instrument
cang,white colour
capchi-,mow
car,snow crust
carcä,grasshopper
carcäxä,grasshopper
carcë,grasshopper
cas,tin
casn,snow
cäsn,paper
cävë,groin
cäwdr,yellowish
cawëg,fish glue
caxlür,support
cecn,clever
cegëdeg,short shirt
cel,"cloudless, small pool"
cer,phlegm
cëžë,breast
chad-,to be able
chälchë-,blab
chapchi-,mow
chawëg,trigger
chëžë,breast
chichë-,to prick
chichesn,to prick
chichür,to prick
chikchi,small finger
chikchige,small finger
chikchl-,to pick
chikn,ear
chilgr,cloudless
chilï-,to swell
chimen,noisy
chimgn,collar bone
chindëhën,white hare
chingnë-,to listen
chipkë,jujube
