Other,English
"(a)-kéttú, (é)-kéttú, (fa)-ariker, erikeri, kkéét",to scratch
"(e)-kke-mwuu-n, (e)-mwuu-n, e-na, een, een",that
"(i)-nee-t, ineet",when?
"(i)-yé, (i)-yéé-(n), iyé",who?
"(na)-kkich, (naa)-kkich, nakkich",rat
"(ni)-finifin, fini",to choose
"(o)-ronga, rong, ronge-(e-ya), rongorong",to hear
"(é)-mwéchú, é-mwéchú",to hold
"(é)-rúú, (é)-rúúw, rúwa-",two
"-:r, -ur, iir, ra-, re, re-, ró-",they
"-a-, -n, e, iiy, iiy",he
"-ch, -kich, áám, áyi-, kich, kiich, si",we
"-chik, -chis, -sich, chikichiiki-, nginingiin",small
"-ey, -y, ngaang nganga, wú",I
"-feefin, -mééng, -mmééng",left
"-ffas, (turu-nu)-ffas, kekkey, kkey, kkeyi-si-ni",to laugh
"-k, -mw, een, ka-, ká- kó-, ke-, ké-, ko, ko-, wo",thou
"-kemi, -mi, áámi, éwú-, owu, wo-",you
-mwáán,right
"-ngi, -ngú, ngii, ngii-(n), nii, nii-(n)",tooth
"-ngin, chiki-, nginingin",small (1)
"-nómwu-(n), (towu)-nómw, nöömw",mosquito
"-pwute-(n), chóó-pwut, feefin, fiin, niya-, niye-",woman
"-se, aapw, sa-, se-",no
Aapw,No
Ewer,Yes
Ifa itom?,What is your name?
Itei,My name is
Kene nom,Goodbye
Kinissow,Thank you
Kote puan afani,You're welcome
Neekkunuion annim,Good afternoon
Neepwong annim,Good evening
Neepwong annim,Good night
Neesor annim,good morning
Ran annim,hello
a-kka-ch,to throw
"a-rap, a-rapa-(kkan), akka-rap, akka-rap, arapa-",near
"aan, ane-(n)",road
"aaw, awa-(n), awe-(n)",mouth
"afar, afara-, afara-(n)",shoulder
"aff, taa, taa-(n)",intestines
angaang,to work
"ara-mas, ara-mase-(n), aramas",person
"araw, arawaraw",green
"are, ika",if
"ch-chow, chchow, chchowu-",heavy
"chaan, chénú-, kkónik",water
"chcha, chchaa-",blood
chee-y,to hunt
chiin-nap,old
"chopwunap, ménúng, paach",thunder
chách-cháák,thin
chécho-chén,wet
chénn-aaw,tongue
"chéé, chéé-",leaf
"chéé-, chéé-nap, chéé-watte",wide
chéé-mwakkún,narrow
"chóchchón, chón",black
"chúú, chúú-",bone
"e-, eet, i-, se-",one
"e-ey, een",this
"eech, mwirinné, ris",good
eri-ker,to scratch (1)
"eyi-, irá, ráá, ráá-n",stick
"eyi-wen, won, wonowut, wúnú-",to lie down
"f-fót, ffót, fóto-",to plant
"fa-, faa-, faan, fáán",four
faa-,below
"faaw, féwú-",stone
fanang,ash
fanang,dust
"fetin, fetini-(n)",grass
ffééw,cold
"ffóón, nimwmwukonó, teriwi",to grow
"fi, fiifi",lightning
"fi, fiye-e-(y), fiyee-y, fiyefi",to squeeze
"futuk, futuke-n, futukotuk",meat
"fátán, fátánátán",ro walk
"fátán, fátánátán, fetán, nó",to walk
"fé, ffé",new
"féé-ti, fééfé",to tie-up
"féé-ti, rii-ti",to tie up
"fúú, fúú-(n), fúúwe-(n), ichchi-, iich",star
"i-, nee-, ree-",at
"i-fa, i-fa-a, iiya, iya, iyaa-(n)",where?
ifa,how?
iik,fish
"iimw, imwa-(n)",house
"iin, ina-(n)",mother
"iit, ita-, ite-",name
iiy,she
"irá-nnap, wén-nap, wénúwén",woods
"iyér, séé",year
k-kúú-w,to bite
kiriis,fat
"kkar, kúú-ri",to burn
kkechiw,to cry
kken,sharp
"kkey, takir",to laugh (1)
"kkopw, kkopwu-",dull
konaak,dog
"kuchu, kuchuu-(n)",cloud
"kumwuch, paaw, péwú-(n)",hand
"kupii-y, sepe-si",to cut
"kúna, weri",to see
"kúú, kúú-(n), kúúwe-(n)",louse
