Other,English
"päl'ä-ve škada, pel'e-ve škane, se škane",a certain time
"pizel, pizol",a k. of berry
"chekšata, šäkšan, šäkšata, šäkši, šekšata, šekšej",a k. of bird
"uskerej, uskorej, veskorej",a k. of bird (1)
"viš, višä",a k. of cereal
"chava, šava",a k. of container
"mecha, meche, per-mech",a k. of dove
"culga, sulga, sulgo",a k. of duck
"dädä, tädä, tärä",a k. of female relative
"sär'gä, senä, senej, seni, ser'ge, sijä, sijä, sije, sije, tutka",a k. of fish
"unža, unžaka",a k. of insect
pacha,a k. of marten
"uskä, uske, viskä",a k. of metal
"panga, pango",a k. of mushroom
"sura, suro",a k. of plant
"ervä, erväja-, urva, urvaksto-",a k. of relative
"maksaka, maksazej, moda-maksaka",a k. of rodent
"umbrav, umbura, umburav, umrav",a k. of sour plant
"chufto, chuftomo-, chuvto, siräk, sirt, sirte, šufta",a k. of tree
"kovol, kovol, kowil, vakan",a k. of vessel
"kärgä, kergata",a k. of woodpecker
"vedaka, vedraš",a large animal
karzi,a musical instrument
"urmac, urmats",a slit in a cloth
"troks, turks",across
"lepä, lepe",alder
"nej, ni",already
"da, i",and
kezš,anger
"kochkara, kochkära, kochkerä",angle
"pärma, pujarma, purmo",animal's stomach
"kotkodov, kotkudav",ant
"mar, marja, umar",apple
"k.-al, k.-alks, kaval",armpit
sams,arrive
nal,arrow
"kulong, kulov, kulu",ashes
"poj, poju",asp
"vasenda, vasna",at first
"s'oks, s'oks', soks, soks'",autumn
"ura, uro",awl
"ažija, ažjä",axle
"chov, chovone, šov",back of knife
berjanj,bad
"kuža, kužo",bald
bar,bar
"kar, kär, kär, kär, ker, ker, ker, kšnat, kšnit, kuva, kuva, kuvo, kuvo",bark
"chuž, šuž",barley
"kirvaste-, korväste-, krasti-, kurva-, kurvaste-",be burnt
"pezna-, pezo-",be stuck
"pova-, puva-",be suffocated
pliazhosj,beach
"chochko, šochka, žochka",beam
kirde-,bear
"mijal, mijav",beaver
ule-,become
"mäkš, mekš, meš",bee
"pira, pra",behind
"kšna, šna",belt
nuchka-,bend
mar,berry
"raška, raško, uža, užo",bifurcation
"inä, ine",big
"kelu, kile, kilej, kiv-ger, kuj-ger",birch
"lajmä, lom",birdcherry
"chemen, šämän, šänäm",black
"chukštorov, chukštoru, šukštorov, šukštoru",black currant
chukštoru,black currant (1)
"kona, kone-",blink
"vär, ver",blood
"sän, sen, senem",blue
noška,blunt
"lipiš, lipuža",board
"orcha-, oršta-, šcha-, uršta-",body covering
"pula, pulakš, pulo",body part
"kopa, pide-, pije-",boil
"lovaža, lovazša",bone
"jongs, jonks",bow
"bujo, pijo",boy
"udem, udeme, udime",brain
"ilej, ilev, ili, ilij",branch
"kše, kši",bread
leksV,break
"mäLkä, melke, melkt, pongo, pov, pov, pova",breast
valdo,bright
"siva, suva",bristle
"kel' kel'ej, kel'e, kel'eng, kel'ev, kel'i",broad
"sulgam, sulgamo",buckle
"kire, kirnä",bunch
"kërta-, kirta-, kurta-",burn
a,but
öl,butter
"cer, ceres, cúrös",calf of leg
"luv, vänch, vench, veneš, veneškä",canoe
vije-,carry
"in'z'ede-, inzede-, inzida-",carve
"koponä, ložmo, omte, prea-kopaška, umbodo-",cavity
"norov, noru",cereal
"säd, sed",charcoal
"ula, ulo",chin
capa-,chop
"chi, ši",circle
"kenžä, kenže",claw
sovon,clay
"manej, maneng, mani",clear weather
"kovol, pejel, pejel, pel, pel",cloud
"äšä, ekše, jäšä",cold
"kondä, kundä",community
"pichä, piche",conifer
"utom, utomo",construction standing on poles
"ekše, jakšama, jakšamo",cool
skal,cow
"lafs, lavks, lavs",cradle
"karga, kargo",crane
"varaka, varcej, varceng, varksij, varsej, varsi",crow
varci,crow (1)
"chukštorov, chukštoru, šukštorov, šukštoru",currant
cukštoru,currant (1)
"mäne-, mene-",curve
"kichkere, kichkor, nokla, nokol, nokola",curved
kulozj,dead
"vaz, vaznä, vazne",deer calf
nelge-,depilate
"lakš, lakš, läkš, lakša-, lekš, leš, leša-",dew
"ima-, joma-, juma-",die
moda,dirt
"seks, seksa, sekse",dirty
"piä, pine",dog
"ilä toka monj täse, tät toksä monj täsa",Don't touch me there!
"on, udom, udoma, udomo",dream
kocu,drinking vessel
"pize-, pizem, pizeme",drip
pulj,dust
"ju-, juza, juza toza",each
kuckan,eagle
"pilä, pile",ear
"chire, malas, malasa, malaso, malasta, malasto",edge
"kafksa, kavkso",eight
"känir, kendir, kener, kenere, kenir",elbow
"chavdil, chevgä, chevgel, chivgä",elder
"säli, sele, selej, selenj",elm
"tejen tet, tejs, tejsa, tem, ten, tenin, tent",end of trunk
"chapno-, chapo-",engrave
dovolj,enough
ilät,evening
"särende, särne-, särni-, sarondo-, ser'ne-, serne-",excrement
ser,excrement (1)
"veneme-, venepte-, venste-, vente-",extend
"seljme, selmä, selme",eye
"c.pej, cilän-, cilem-, cilim-, s.pej, selän-",fang of predators
ichkezä,far
"säjidä, sejede, sidä",fast
"sodo-, soto-",fasten
"kuja, kujä, kuja-, oj, vaj",fat
"atja, ocä, ocu",father
"s'el, säl, sel",fathom
tolga,feather
muje-,feel
"avaka, ni",female
"äldä, elde, ildä, j-äldä",female animal
oš,fence
"veška, vežince, viška",few
paksja,field
"sudo-, sudu-, tur'e-, ture-",fight
"topafto-, topavte-, topode-",fill
sur,finger
kuz,fir
"päjä, tol",fire
kal,fish
sav,fish scales
"mokšenda, mokšna",fist
"vätä, vetä, vete",five
"ird'es, ird'is",flank
"lapš, lapuža",flat
"chichav, chuchav, šichav",flea
"kurok, orgode-, vorgode-",flee
"nura-, nuram",flexible
"säd, sed",floor
"karu, karvo",fly
suv,fog
"pilgä, pilge",foot
tongo-,force
"charkode-, charkude-, šäRkede",fork
"nilä, nile",four
rives,fox
sjvezhoj,fresh
tarde-,frozen
"äšter, ekšter, jakšter",fruitless
"promo, purom, puromo",gadfly
"säpä, sepe",gall
cildor,glitter
"kumoka, kumuxa",glowing
"chašto- šanšne, šanchk, šašto-",go
"pachk, pachkidi-, pachkode-, pachkode-",go through
jumi-ši-pas,god
"para, paro",good
"judma, juv, juvodo-, sure",grain
"kalma, kalma-, kalmo",grave
"suvoze, suvozej, suvozi, suzi, suzij",grouse
"sime-, simo-",gulp
"cher, kalga, kalgo, pona, šäjär",hair
"uzer, vizir",hammer
"käd, käpä, ked, kedj, kepe",hand
nedj,handle
"afto-, aftoma, aftuma",hang up
"kalgodo, kalguda, kalgudo, kemä, keme",hard
"numol, numolo",hare
"pov, povnä, povo",hazel-hen
"päšks, päštä, pešche, pešks, pešte",hazelnut
son,he
"pä, pe, pire, ujfte-",head
"-an, chiv, chiva",healthy
"sede, sedej, sedi",heart
pisi,heat
sejel,hedgehog
"taka, teke, tete, tija, tijä, titä",here
sande-,hew
kuRka,high
conga,hill
"kära-, käro-, kera-, kere-",hit
"oj-kst, on-kst, ov-ks",hole
"sech, sich, šit",hollow hand
"unda, undo",hollow of breast
"komor, komoro",hollow of hand
"pochka, pochko",hollow plant stalk
"changga, sangga, sanggo",hook
"sura, suro",horn
"išme, lišmä, lišme",horse
pisi,hot
"kud, kudo",house
koda,how
"sada, sado",hundred
mon,I
"äj, ej, eng, ev, ij, jäj, jej",ice
"kaso-, leza, leze",increase
"jutka, jutko, keska",interval
"sezal, suzal",intestinal worm
"sula, sulo",intestine
"kšne, kšni",iron
son,it
"jav, kijaks-j.",joining
"nalko-, naLko-",joke
"tong, tov",kernel
palaj,kiss
"kumanža pulmanžä, polmanža, pulaza, pulza, pumaža",knee
"pakš, pakškä, pakške, sulma, sulma-, sulmo",knot
"käl, kel, kelj",language
"äl, el, elest, jäl",lap
nola,lazy
"chova, chovine, šuva, šuvanä",lean
"bedli, pälij, pedlej",leech
"jalga, jalgo",leg
tuvto-,let loose
"kunda, kundo",lid
udo-,lie
erjamo,life
"äznä, ezne, jäznä",limb
"lenggä, lengge",lime bast
"päšä, pekše",lime-tree
"torva, turva",lip
"peskize-, pskize-",liquid excrement
"läfks, levks",live
"maksa, makso",liver
kav,lobby
"kuva.ka, kuvaka, kuvalmo, kvalma",long
"näje-, neje-, nii-, vano-",look
"lafcha, lavšo",loose
landa-,lowland
"tevilav, tevlal, tevlav",lung
"teje-, tije-, tun",make
"ftije-, pifti-, piftu-, piJte-, pište-, pivte-",make butter
lomanj,man
