Other,English
"-'ichan, šuga'ichi, šukaichi",heel
"-an, ajang",to play
"-ang, alup, alüp",tongue
"-aq, aq, d-á-v-aq",to leave
"-boq, -doq, -roq, duotebaq, duoteberaq, uotegdaq, ut-ax",to hold
"-chëtang, ci-nžet, ši-nchët, šincet, tinžet",salt
"-fa, -pa, ïn-fa, ïn-pa",twice
"-fun, -phun",without
"-langan, ëmpul, šui, šun, ujampolangan, ujampolo, ujempol, ujempolang, ujempul, ujempulang, ujompal",mosquito
"-nang, kö-nang, kö-nang",brain
"-tanang, agantán, agántan",collar
"-thalc'ek, -thola'uki, -tholökng",to think (1)
"-thukng, tön-thikng, tontuku",thirty
"-ša, -šïn, achangši, achánše, šelä, šele, šele, šeli, šetn",wild animal
a-ith-ox,nomadizing
"a-thajang, athalche, athölajang, thajang, thalche, thechujang, tholagi, thölajang",to send
"ach, aci, atche, atchi, ïpal, ïpatn",tree
"acha'alagi, acha'alajang, acha'alchex, huje-äkng",to shout
"acha'athakng, achenchagan",to frighten
"achalchuk, achö'la'ukng, achöla'uki",to throw
achang,catching
"achangakng, achangälchek, achangökng, achanthäkng, achanthälchek, achantholä'uki, achantholölng",to catch
achar,shoulder blade
"ache, achi",calling
"achi-xap, hupár, hupárang",top of tree
achigan,tree root
achö'uk,sowing
"achö'ukng, pichiga",to sow
"adajang, dajang",to expel
afu,forging
afu-akng,to forge
afu-het,smith
"ag, agan, ax",trees
"ag, ax, farán, faránang, pharan",wood
"agan, ägan, aganan, ägatn, šumarch-ögana",fox
"aganga, agangan, akänga, althax, fur, fur, phur, phur",a k. of duck
agat,hewing
"agathakhang, agathakng, agathalcek, agtholökng, háran-chex, hárangálchex, hárangöcheang",to hack
"age, ake, bar-ak, thalaga",rotten
agejang,to bear
"ai, aj, ajong, ja",I
"aitho-l-ökng, aithog-äkng",to nomadize
"ajak, aják, ajakan",thunder
"ajan, ui",cradle
ajun,we
ak,firewood
"al-ïg, al-ïx",midday
"alacamang, alcam, dachamang, dächamang",to bark
"alachenang, alchen, dachënang",to weep
"alaga, alagan, alagei, alak, alakan, alakng, aláx",star
"alagan, alák",star (1)
"alagïchang, alchiš, dagichang, dägichang",to row
alang,trousers
"alat, alatan, alatang, dagat",I sleep
"alat, alit, alït, alitn, alïtn",woman
"alaujang, alek, jan",live
alchep,drinking
"alchin-tamši, alchin-tamšu, alt-tamši, aštamše",hundred
"alchip, alšáp, alšip",dog
"alchut, ba'ütang, balä'ut, bala'ütang",to suck
"alcët, bagitang, bagïtang, balägit, balagïtang",to search
"aletekng, altek, datekng, dätekng",to stand
"alfi, öfiang, ölafi, ölafiang",to extinguish
"alfu, baláfu, balafujang",to blow
"alippugi, alït fua, alït phua",niece
alit,wife
"alit-äli, daleä",girl
alitpuga,grand-daughter
alpeš,wonder
"althagan, althakng",a k. of duck (1)
"althai, althájan, altháján",white-fish
"althar, balatharang, batharang",to shake
"althïtega, althïtegan, althiteka, šun",midge
althïtekan,ant
"altok, altökng, tökng",jumping
"altumä, altüma, altüman",small bird
"alácaga, alacagarang, alcagar, dacagarang, dilakng, dillökng",to speak
"aláten, jáhatan, uchälchek, ucholökng",to sleep
"aläföt, alföt, bafötang, balafötang",to wait
aléten,source
"alšer, balašer, balašërang, bašërang",to scrape
alšin,once
"alšip, iga-alchip",male dog
"ama, áma, aman, ami",mother
amalang,fright
amar,hill
amar,small pit
"ana, anan, ane, ani",son-in-law
anag,lips
"anag, kúra, ölang, olangan, olange",string
"anagejang, anei, šigei",bearing
"anan, aneä, aneä, anëgan, annëan",daughter-in-law
"anangaithakng, anangaj, anangajalcek, anangajang, anangajolökng",to think
anangaja,clever
anangajakng,think
"anar, ánar",haunch
"anathi, anathijang, anthi, athijang, dathi",lashing
"ang, äng, ängán, ängi, ängie",nose
angajak,I think
"angxoi, angxon, angxotn, onxoi",snake
"anigej, anigejang",be born
"anthax, anthikng",to fly
"anu, uijang, ujáha",ride on horse
"anxa, exá, hou, onka, onxa, onxa, onxajang",dead
"anäful, anful, ölafülang, önafülang, šiful",twirling
"anïgpan, anygpanang, daujang",to sit
"anšal, onäšal, önašalang, öšalang",to whet
"anšët, onšëtang, šichët",releasing
apang,healthy
apëj-,to hunt
apïkng uganang,to sweat
"apïkng, apïkngán",sweat
"aragejang, aregen, barage-jang, dagejang",to make sour
aran-šan,knee
"arang, arangan, qagal, xagal, xakal",bone
"arathachapajang, arathala, arathalapajang, aruthalapi",to deceive
aru,cunning
arupi,deception
aryn-gyt,slave
"aske, askei, askejing, aski, askijang. askö",guilty
"astatajang, asthan, asthorïtei, asthütajang",to stick into
at-p-akng,I shall pour
"athol, athöl, athölang, atol, átöl, atül",door
atpi,hearing
atpifunakng,to be silent
atpoa,it is heard
"au, auong",thou
auganang,to boil
"axchex, axtacheang, axtalchex, axtölacheang, battajang",stick into
axha'ajang,to call
axšei hengai,temple
ašetang,to release
"ašix, balomas, biläng, biläng, bilomaca, bilomas",which
"ašpar, ašparang, ašpor, ašpórang",cloud
"aštökng, ithakng",to jump
