Other,English
-h,an ending of the 2d person
-ma-,not
-mu,interrogative particle
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
Ana,Mother
Aq,White
At,"Horse, name"
Ata,father
Baltyr,"Calf, calf of leg"
Balyq,"Fish, fortress"
Barmak,Finger
Baš,"Head, wound"
Bit,Louse
Er,Man
Kyz,Girl
O'gul,Son
Otag,Tent
Siyir,Cattle
Tenri,God
Tiz,Knee
Tolu,"Full, hail"
Topraq,"Earth, soil"
Tyrnaq,Fingernail
Töpü,"Hilltop, top of head"
Tört,four
Uzun,Long
YaGac,Tree
Yany,New
Yol,Way
Yulduz,Star
ab,chase
abaq,doll
abra,barley
abuçha,husband
abuçqa,foster-mother
abušqa,uncle
abynyq,consolation
ada,danger
adaq,foot
adart-,to endanger
adaš,companion
adaš-,to be mistaken
adurt,cheek-pouch
adym,step
adyn,other
adyn-,to sober up
adyr-,to separate
ah,"space between the legs, white, net"
ah-,to rise
ah-tur-,to rise
aha,elder brother
ahaz,mouth
ahaž,tree
ahlaq,lonely
ahna-,to tumble
ahryn,gradually
ahu,poison
ahuz,colostrum
ahy,silk brocade
ahy,treasure
ahyr,heavy
ahyz,mouth
ahyz,mouth of a river
aj,month
aja,palm of hand
aja-,to esteem
ajaq,"foot, pot"
ajas,frost
ajaz,frost
ajt-,to say
ajy,very
ajy- ajyt-,to say
ajyh,"evil, conscious"
ajyl-,to sober up
ajyq,to sober up
ajyr-,to separate
ajyt-,to ask
al,device
al,"scarlet, tricky"
al-,to take
ala,variegated
alang,plain
alang-a-d-,to become weak
alangharat,a k. of rat
alda-,to deceive
aldat-,to deceive
aldy,in front of
alny-da,in the presence of
alp,difficult
alp,warrior
alp-a-hut,warrior
alq-,to finish
alq-yn-,to finish
alqa-,to bless
alqyš,blessing
alti,six
altyn,being below
aluq,crazy
aly,front
alyn,forehead
am,vulva
am-ty,now
amaç,plough
amran-,to love
amraq,beloved
amryl-,to be quiet
amul,gentle
amyl,gentle
an,month
an-ta,that
anduz,a medicinal shrub
andyq,a k. of lynx
ang,intelligence
ang,wild game
ang-a,that
ang-ar an-da,that
angla-,to understand
angyt,wild duck
angyz,stubble-field
anhy,astonished
anqud,wild duck
ant,oath
anu-,to get ready
anuq,ready
anut-,to get ready
anyh,evil
apa,aunt
apa,father
apra-,to wear out
aq,white
aq-,to flow
aqa,elder brother
aqryn,gradually
aquru,gradually
ar-,to be tired
ar-,to deceive
ara,space between
aran,shed
arba-,to make magic
arhaç,woof
armahan,gift
arpa,barley
arq,excrement
arqa,back
art,back
aru,bee
arušy arqahy,woof
arvyš,magic
ary,bee
ary-,clean
aryh,clean
aryt-,to clean
aryš,thill
aryš,warp
arç-,carry on back
as,ermine
as-,to hang
asirha,ear-ring
assyh,profit
asy,profit
asyh,profit
at-,to dawn
at-,to throw
atan,a castrated camel
atov,island
aty,grandson
av,chase
av-,come together
avurt,cheek-pouch
avuç,handful
avušqa,uncle
avyn-çu,concubine
avyçha,husband
aw,chase
awun-,to find comfort
awurt,mouthful
awut-,to comfort
az,a little
az-,to go astray
azu,fang
azu,or
azyh,fang
aç,hunger
aç-,to open
açy,acid
açyh,"acid, precious gift"
açyn-,to tend
aš,meal
aš-,to cross a mountain
aša-,to eat
ašuq,bone of the elbow
ašy,ochre
až,hunger
ba-,to bind
ba-h,bundle
badruq,flag
bah,rope
bahana,sheep skin
bahatur,hero
bahyr,liver
baj,rich
baja,recently
baja-qy,recently
bajat,God
bajha,feast
bajquš,owl
bajqyz,owl
bajram,feast
bal,honey
bala,young animal
balaq,trouser leg
balbal,stone pillar erected on grave
baldaq,hilt
baldyr,calf of leg
baldyz,man's wife's younger sister
balqy-,to shine
baltu,axe
balyh,fish
balçyq,clay
baq-,watch
baqa,frog
baqanaq,hoof
baqqa,frog
baqyr,copper
bar,there is
bar-,to walk
barmaq,thumb
barq,house
barça,all
bas-,to press
basa,right after
basturma,penthouse
basyh,a k. of tax
bat,quick
bat,unworthy
bat-,to sink
batyh- bathaq,marsh
batyh-daqy,swamp-living
baz,peace
bazuq,a stubby man
baça,husbands of sisters
baça-,to fast
baçaq,fast
bašmaq,shoe
bažanaq,husbands of sisters
baži,elder sister
be,foaled mare
bediz,painted ornamentation
bedük,big
begni,millet beer
bej,foaled mare
beje,foaled mare
bejik,big
bejle,such
bek,stable
bekre,sterlet
bel,waist
belek,gift
beling,terror
beling-le-,to be terrified
beltir,cross-roads
ben,I
bengi,pleasure
bengiz,face
bengiz,face
ber-,to give
ber-din,southern
ber-gärü,to the South
beri-je,to the South
berk,mighty
bert-,wound
bert-,wound
bertik,bone
bet,face
bew,phalanx
bez,swelling
bez-,to shiver
beçin,monkey
beš,five
bi,knife
bigiz,awl
bijan,a k. of grass
bil-,to know
bile,also
bile-,to sharpen
bilek,forearm
bilen,also
bilew,whetstone
bin-,to rize
bir,one
biz,awl
biz,we
biš-,to become boiled
bod,body
bodu-,to fasten
boduh,dye
bodul-,to be fastened
bodun,people
boh,bundle
boh-,to strangle
bohardaq,Adam's apple
bohaz,pregnant of animals
bohun,joint
bohuz,"throat, pregnant of animals"
bohzý,throat
boj,body
boja-,to paint
bojah,dye
bojaq,dye
bojdah,young lamb
bojn,neck
bojun,neck
bojyn,neck
bol-,to become
boq,dung
boqahu,craw
boqurdaq,Adam's apple
bor,chalk
bota,child
boz,grey
boš,empty
bošhu-n-,to learn
bošhu-r-,to teach
bošhu-t-,to teach
bošhut,teaching
bu,this
buda-,to cut branches
budlu,wooden nail in camel's nose
buh,fog
buha,bull
buhra,camel stallion
buhu,deer (male)
buhur,camel stallion
buhura,camel stallion
bujan,a k. of grass
bujla,wooden nail in camel's nose
bujur-,to order
bul-,to find
bula,stir up
bula-,to find
bulah,well
bulan,elk
bulaq,well
bulha-,stir up
bulnaq,elk
bulung,direction
bulut,cloud
bun-,this
bung,suffering
bunžuq,small balls as ornaments
buq-,to lie in ambush
buqa,bull
buqahu,string
buqaw,string
bur-,wind round
burhu,trumpet
burqy,wrinkled
burun,nose
burut,moustache
burçaq,pea
bus,fog
bus-,lay an ambush
but,foot
butha,porridge
butyq,branch
buz,ice
buz-,destroy
buzah,calf
buzahu,calf
buzaw,calf
buçuq,half
buš-,to be bad-tempered
bužaq,angle
byh,moustache
byldyrçyn,quail
byltyr,last year
bylyr,last year
byqyn,thigh
byraq-,to let
byç-,to cut
böd,throne
bögde,dagger
bögrek,kidney(s)
bögsig,some part of body
bögür,kidney(s)
böjle,such
böken,plug
bökse,part of a body above the waist
böl-,separate
böri,wolf
börk,cap
böšük,a relation by marriage
büdi-,to dance
bügde,dagger
bügü,wizard
bük,wood
bük-,to bow
bül-,to remove
bür,bud
bür-,to wrinkle
bürge,flea
