ãdyaaro koThaa,a dark room
ãdyaaromaa nabasa,don't sit in the dark
agaaDi baDhaaunu,to lead forward
agaaDi baDhnu,to advance
ãgaalaa bhariko,an armful
ãgaalaa bhariko rukh,a tree two arms' breadth
ãgaalo bhariko,an armful
ãgaalo haalnu,embrace
ãgaalo maarnu,to hug
agaaRi,toward the front
agadha,unfathomable
agadi,in front of
agadi badhaunu,to lead forward
agadi badhnu,to advance
agal-bagal,from left to right
agami,coming
agati,decline
age,before
agena,hearth
ageno,fireplace
aghadi,in front of
aghat,assault
aghaun,next year
aghaunu,to be satisfied with eating
aghi,"before, already"
aghi,already
aghi-aghi,a long time ago
aghi-pachi,some other time
aghi laagnu,to go first
aghi lagnu,to go first
aghi nai,already
aghi sarnu,to advance
aghillo,first
aghiltira,"facing, in front of"
agi,already
agi,already
agi-pachi,some other time
agi-pachi garepani huncha,don't do this work now
agi aaeko keTo,the boy who came before
agi laagnos; ma pachi laagchu,please lead; I'll follow
agi laagnu,to go first
agi sarnu,to advance
agillo,first
agillo haptaa,last week
agiltira,in front of
aglo,bolt
aglo,high
aglo maanche,a tall man
aglo pa'aaR,high mountain
aglyaunu,to lock
agni,fire
agnikand,fire
agraha,desire
agulto,piece of burning wood
aguva,leading
agya,command
agyakari,obedient
agyan,ignorance
agyat,unknown
Ahaa,no
ahan,no
ahangkar,arrogance
ahar,diet
ahara,food
ahat,beaten
ahile,"Now, this time"
ahile jaanes,We Go Now
aimai,woman
ain,rule
aina,mirror
aincatana,out of control
ainselu,yellow raspberry
aipugnu,to arrive
aitavar,Sunday
aitihasik,historical
aja,"today, still"
aja bihana,this morning
aja ke khojeko?,what else are you looking for?
aja pakaau,cook it some more
ajabholi,nowadays
ajai,even then
ajakal,nowadays
ajan,ignorant
ajang,very big
ajat,outcaste
ajatshatru,having no enemy
ajha,now
ajhai,"even now, even then"
ajivan,throughout life
akad,insistence
akado,obstinate
akal,intelligence
akalpaniya,unimaginable
akamakaunu,to pause
akamakka,"confused, disconcerted"
akamakka parnu,to be confused
akangksha,aspiration
akanksha,wish
akantak,free from trouble
akapat,guiltless
akar,shape
akaraniya,improper
akarma,unnecessary act
akarmak,intransitive
akarmanya,idle
akarmi,do nothing
akarna,official record
akarna,having no ear
akarsan,attraction
akartavya,improper
akartha,without cause
akash,space
akashe tara-marg,cable railway
akashvani,radio broadcast
akasmat,suddenly
akasmik,sudden
akathaniya,inexpressible
akathya,inexpressible
akavat,God
akbar,Indian Moghul Emperor
akbare,pungent chilli
akbari,related to Akbar
akchyar,letter(s) of the alphabet
akchyataa,uncooked
akelo,alone
akhabar,newspaper
akhir,eventually
akkal,knowledge
akkali,clever
akkase,sky-blue
akkasinu,to fly up
akraman,attack
akrista,attracted
akriti,size
aksar,often
akshansh,latitude
akshar,letter of the alphabet
aksijan,oxygen
alag,different
alainci,cardamom
alangkar,embellishment
alasya,idleness
alchi,idle
alekha,writing
algyaunu,to raise
alhad,delight
ali,few
ali,ridge at the edge of a field
ali ali,Very Little
alikati,a little
alilo,lacking salt
aljhanu,to get caught up in
aljhaunu,to entangle
alkatra,asphalt
allare,rover
almalaunu,to confuse
almalinu,to be bewildered
almari,shelves
alocana,criticism
alocanatmak,critical
alok,enlightenment
alpamat,minority
alsi,idle
alu,potato
alu tachnu,to peel off potatoes
alubakhada,plum-tree
am,general
ama,mother
ama,mother
amai,grandmother
amaju,husband's elder sister
amala,a kind of fruit
amanav,inhuman
amanya,unaccepted
amar,undying
amarkosh,a Sanskrit dictionary
amba,guava
amdani,income
amdani,income
amdani badhaune,income
amilo,sour
amir,rich
amir,rich
amiri,rich
amkhora,brass pot for drinking from
amnirvacan,general elections
amol,priceless
amrit,elixir
amulya,priceless
amurta,formless
an,yes
anadarvaci,non-honorific
anadi,self-born
analamaya,fiery
anand,happiness
anandi,happy
ananta,endless
anar,pomegranate
anarsa,a kind if sweet bread
anashan,fasting
anatha,uncared for
anautha,queer
anautho,queer
anautikta,immorality
anavarat,unceasing
anbhaunu,to say good-bye to the couple
ancal,zone
ancal adalat,zonal court
ancal nyayadhish,zonal judge
ancal prashasan,zonal administration
ancal sabha,zonal assembly
ancaladhish,zonal commissioner
ancetnu,to discipline
anda,egg
andaji,appropriately
anderi,castor-oil plant
andha,blind
andhabhakta,blind follower
andhakar,darkness
andheri,gloomy
andhi,storm
andhi,storm
andhiyar,sharer of half the land
andhopan,blindness
andhyaro,gloomy
andolan,agitation
andra,entrails
anduva,not castrated animal
aneka,many
ang,body
anga,torso
anga-anga,every part of the body
anga-bhanga,"mutilation of a limb, a broken limb"
anga-bhanga garnu,to amputate
anga-raksha,protection of body
anga-rakshak,body guard
anga pugnu,to be the procedure complete
angacched,amputation
angalnu,to adopt
angalo,hug
angan,yard
angar,cinder
angethi,clay vessel to carry fire
anggur,grape
anghi,storm
angikar,acceptance
angikar garnu,to accept
angikrit,adopted
angikrit nagarikta,adopted citizenship
angikrit nepali nagarikta,adopted Nepali citizenship
anginti,countless
angka,numeral
angka-ganit,arithmetic
angka ra akshar,figure and letter
angka ra aksharle bolaunu,to call by figure and word
angkamal,embrace
angkapatra,fillet
angkit,marked
angkuran,germination
angocha,napkin
angrej,Englishman
angreji,English
angreji caalcalan,British customs and traditions
angreji khaanaa,Western menu
angrejimaa bhannos,please tell me in English
angsha,division
angshadan,contribution
angshadhar,share-holder
angshako hak,heirship
angshiyar,sharer
angul,finger
anguli mudra,fingerprint
anguli pratimudra,finger impression
angur,grape
ani,and then
anicchit,undesired
anikal,famine
anil,wind
anivarya,inevitable
anjali,the open palms of the hands
anjuli,tribute
anka,numeral
anka-ganit,arithmetic
anka-gaNita,arithmetic
anka-gaRit,arithmetic
ankai,estimate
ankanaunu,to hesitate
ankha,eye
ankhako nani,pupil
ankhibhuin,eyebrow
ankuro,shoot
ankush,hook
anmaunu,to say good-bye
anna,food
anna-bhandar,granary
anp,mango
anshu,teardrop
ant,boldness
anta,wheat flour
anta,conclusion
anta garnu,to end
antai,elsewhere
antar,difference
antaral rajya,buffer state
antardeshiya,domestic
antardeshiya jalpath,inland waterways
antardeshiya patra,inland letter
antardeshiya vanijya,internal trade
antardhvans,sabotage
antargat,included
antargrasta,involved
antarik,interior
antariksha,space
antarmukhi,introvert
antarrastriya,international
antarrastriya kanun,international law
antarrastriya mudrakos,International Monetary Fund
antarvarta,interview
antarvasan,internship
antarvasi,internee
antarvasit,interned
antarvasit garnu,to intern
antarvirodh,self-contradiction
antastha desh,buffer state
anthanabbe,ninety-eight
anthaunna,fifty-eight
anthyaunu,to catch firmly
anti,ultimatum
antim,last
Antim prasna ke ho?,What is the last question?
antis,last
antnu,to dare
antya,last run
antyesti,the last rites after death
anubhav,experience
anubhavi,experienced
anubhuti,real knowledge
anudan,grant
anugaman,follow-up
anuhar,countenance
anukramnika,contents
anukul,favourable
anuman,inference
anumati,permission
anupasthit,absent
anupras,alliteration
anurodh,request
anurodh garnu,to request
anurup,resembling
anusandhan,research
anusar,according to
anusaran,compliance
anushasan,discipline
anuvad,translation
anuvakta,translator
anuvar,countenance
anveshan,exploration
anya,other
anyatra,elsewhere
anyaya,injustice
apaci,undigested
apadha,illiterate
apaharan,abduction
apanaunu,to adopt
aparadh,offence
aparadhi,criminal
aparicit,unknown
aparjhat,suddenly
apas,those close to oneself
apashoc,regret
apasma,among each other
aphai,personally
aphisar,officer
aphno,one's own
aphnu,one's own
apil,appeal
aprakashit,unpublished
apratyashik,sudden
apravasi,immigrant
apsara,nymph
apurva,strange
aRaai,two and a half
aRaai barsako umer,the age of two and a half
aRaai sae rupiyãã,two hundred fifty
arab,one billion
arajakta,anarchy
arakshan,reservation
aram,rest
arambha,start
are,reported speech marker
aRes laagnu,to lean
aRhaai,two and a half
arini,free from debt
arje,prophecy
aRkanu,get stuck
arko,another
arop,imputation
arpanu,to offer up
artha,finance
artha-mantri,minister of finance
arthadanda,fine
arthashastra,economics
arthat,that is to say
arthik,economic
arthik matava,economic importance
arthyaunu,to make sense of
arti,advice
aru,another
aru,peach
aru kohi,someone else
arubakhada,plum
asabhya,uncivilised
asadh,Asadh or Asar
asadharan,unusual
asadhya,very
asahamati,disagreement
asahaya,helpless
asal,true
asali,genuine
asam,Assam
asaman,sky
asamanta,inequality
asamaya,untimeliness
asamayik,inopportune
asambhava,impossible
asan,stool
asanggati,incoherence
asankhya,innumerable
asanna,imminent
asantusta,dissatisfied
asantusti,dissatisfaction
asapas,nearabout
asaphal,unsuccessful
asar,effect
asat,evil
ash,hope
ash,hope
asha,hope
ashangka,suspicion
ashanti,lack of peace
ashaya,meaning
ashcarya,wonder
ashcaryalagdo,surprising
ashiksha,illiteracy
ashikshit,uneducated
ashirvacan,blessing
ashirvad,blessing
ashis,blessing
ashis dinu,to bless
ashlil,indecent
ashram,hermitage
ashraya,dependence
ashrit,depending on
ashu,speedily
ashuddha,impure
ashutos,easily pleased
Ashvin,fifth month of the Nepali year
asi,eighty
asicchit,ignorance
asima,boundless
asimit,boundless
Asoj,fifth month of the Nepali year
aspast,not clear
aspastata,lack of clarity
aspatal,hospital
astaunu,to set
astha,faith
asthipanjar,skeleton
asti,the day before yesterday
astiko bihibar,last Thursday
astitva,existence
astrashastra,weaponry
astreliya,Australia
asuvidha,inconvenience
asvabhavik,unnatural
asvasth,unhealthy morbid
asvikar,non-acceptance
at,eight
atah,hence
atainu,to fit into
atal,firm
atangka,fear
atangkit,terrified
ataunu,to fit into
ateri,headstrong
ath,eight
athaara,Eighteen
athara,eighteen
athasi,eighty-eight
athaun,eighth
athava,or
athawaa,either...or
athcalis,forty-eight
athhattar,seventy-eight
athsatthi,sixty-eight
athtis,thirty-eight
ati,very much
atikraman,infringement
atirikta,extra
atit,gone
atithighar,guest house
atithishala,guest house
atma,mind
atmabhiman,self-respect
atmabodhak,reflexive
atmahatya,suicide
atmanirbhar,self-dependence
atmasamman,self-respect
atmavibhorta,fascination
atmavishvas,self-confidence
atripti,insatiability
attalika,balcony
attar,fragrance
attenta,extremely
attenta raamro,exceptionally good
atthais,twenty-eight
attinu,to be frightened
attyaacaar,oppression
attyanta,extremely
atur,wounded
atut,unbroken
atuva,ginger
atyacar,atrocity
atyanta,a lot
atyavashyak,very necessary
atyukti,hyperbole
au,and
aucitya,propriety
audyogik,industrial
aunlo,finger
aunlyaunu,to point at
aunsi,new moon
aunu,to come
aupacarik,ceremonial
aupacarik adarvaci,formally polite
ausadhipasal,chemist's shop
Auta,A
avadhi,periode
avahela,neglect
avahelna,neglect
avaj,voice
avakash,free time
avalamban,support
avalokan,look
avanati,decline
avarodh,obstruction
avas,dwelling
avasar,opportunity
avasar paunu,to take a chance
avashya,certainly
avashyak,necessary
avashyakta,necessity
avastha,condition
avasyakta,need
avat-javat,coming and going
avicchinna,continuous
avikasit,undeveloped
avishvas,distrust
aviskar,invention
avivekpurna,without reason
avyavastha,disorder
ayaram gayaram,frequent defectionist
ayarlaind,Ireland
ayog,commission
ayojana,project
ba,father
baarah,twelve
baato,Trail
babu,father
bacaunu,to save
bada,large
bada hakim,district officer
badal,cloud
badam,peanut
badamash,wicked
badanam,caluminated
badha,hinderance
badhak,hindering
badharnu,sweep
badhaunu,to increase
badhi,higher
badhiya,fine
badhnu,to increase
badi,the dark half of a lunar month
bado,gigantic
bagainca,garden
bagbani,gardening
baggi,horse carriage
bagh,tiger
bagha,obstacle
bagnu,to glide
bagvani,horticulture
bahadur,brave
bahas,discussion
bahattar,seventy-two
bahek,except
bahini,younger sister
bahinijvain,younger sister's husband
bahira,outside
bahira samet,even outside
bahirapatti,outside
bahiro,deaf
bahiskar,expulsion
bahra,twelve
bahraun,twelfth
bahudaliya,multiparty
bahudaliya vyavastha,multiparty system
bahumat,majority
bahumulya,valuable
bahun,Brahmin
baijani,purple
baink,bank
bais,twenty-two
baisatthi,sixty-two
baishakh,1st month of the calendar
baithak,meeting
baj,hawk
baje,o'clock
baje,grandfather
bajet,budget
bajhnu,to quarrel
bajnu,to chime
bajyai,grandmother
bakas,reward
bakas,box
bakhat,period
bakhri,she-goat
bakhro,goat
bakkulo,crane
baklo,thick
baksanu,to give
bal,strength
bal,boy
balatkar,rape
bali,powerful
bali,"standig crops, powerful"
balika,young girl
balistha,strong
baliyo,strong
balkrishna sama,Bal Krishna Sama
balnu,to kindle
balnu,to burn
balti,bucket
balun,a kind of folk song
balyakal,childhood
bamojim,according to
bamojit,according to
bana,forest
banaunu,to make
bancaro,axe
bancnu,to survive
banda bhayo,it is shut
banda garnu,to close
bandakopi a,cabbage
bandar,monkey
bandel,wild pig
bandhan,imprisonment
bandhnu,to bind
bandi,prisoner
bandighar,jail
bandigriha,prison
bandnu,to part
banel,wild pig
bango,crooked
bangur,pig
bani,habit
banki,remainder
bannu,to be ready
bans,bamboo
bansko purda,bamboo curtain
bar,weekday
bar,temporary wall
bar kanha chha,Where is the bar?
bara,great-grandfather
barbar,barbarian
barbart,barbarity
bare,about
bari,garden
barkha,rains
barnu,to observe
baru,or
barulo,wasp
bas agi chuTyo,the bus already left
basai sarai,migration
basalnu,to cause to sit
basanta,spring
basaunu,to cause to sit
basinda,inhabitant
basne,Stay
basnos,Sit Down
Basnu,"To Sit, to settle"
basobas,residence
basovas,residence
bata,by
bata marnu,to talk
batas,air
batho,clever
bato,way
bato lagnu,to set off
battai,quail
batti,lamp
battis,thirty-two
batuko,bowl
baulaha,mad
baunna,fifty-two
bayalis,forty-two
bayan,left
bayan,description
bayanabbe,ninety-two
bayasi,eighty-two
bearing,a calf
becnu,to sell
beglo,separated
behornu,to bear
bela,occasion
belaayatii,Westerner
belaayatii,the English language
beluka,evening
bemajja,not pleasing
benci,bench
bensi,valley
bepar,commerce
bepar garnu,to sell
bepari,merchant
ber,late
berojgar,unemployment
bes,very good
besar,turmeric
besari,nicely
bevasta,indifferent
bhaai anka-ganitmaa phel bhayo,my younger brother failed math
bhaat kããco cha,the rice is undercooked
bhada,hire
bhadai,woman's brother's daughter
bhadau,fifth month of the Nepali year
bhadgaun,Bhaktapur
bhadkinu,to be frightened
bhado,woman's brother's son
bhadra,fifth month of the Nepali year
bhagnu,to flee
bhai,younger brother
bhai-bharadar,king's address relatives
bhaibuhari,younger brother's wife
bhaieehalcha ne,of course
bhain,floor
bhainsi,water buffalo
bhajan,receptacle
bhaka,promise
bhakta,devotee
bhaktapur,Bhaktapur
bhakti,devotion
bhaktiman,pious
bhakundo khelnu,to play football
bhala,pike
bhalai,welfare
bhale mujur,peacock
bhalu,bear
bhanda,compared to
bhandaa agi,in the frame
bhandakunda,pots and pans
bhandar,store room
bhandnu,to spoil
bhando,cooking pot
bhane,on the other hand
bhangero,sparrow
bhanij,sister's son
bhanje buhari,sister's son's wife
bhanje jvain,sister's daughter's husband
bhanji,sister's daughter
bhanjo,sister's son
bhanjyang,narrow valley
bhanne,named
bhansa,kitchen
bhansar,customs
bhanubhakta acarya,Bhanubhakta Acharya
bhar,fullness
bhar parnu,to trust
bharadar,a high official
bharadari sabha,assembly of high officials
bharat,India
bharatiya,Indian
bhare,later in the day
bhari,"weighty, full to the brim"
bharibharau,full to the brim
bharipurna,full to the brim
bharkar,right now
bharopeli,indoeuropean
bharopiya,indoeuropean
bharosa,hope
bhartsana,reproach
bharya,wife
bharyang,stairs
bhasa,language
bhasan,lecture
bhasan dinu,to give a lecture
bhasavigyan,linguistics
bhat,"rice, boiled rice"
bhatamas,soyabean
bhatiji,man's brother's daughter
bhatijo,man's brother's son
bhattarak,revered
bhau,rate
bhaugolik,geographic
bhaugolik mahatva,geographical importance
bhauju,elder brother's wife
bhava,thought
bhavan,mansion
bhavan nirman kala,architecture
bhavana,thought
bhavavacak nam,abstract
bhavya,grand
bhedo,sheep
bhek,neighbourhood
bhela,gathering of people
bhet,meeting
bhet hunu,to meet
bhetnu,to meet
bhijnu,to get wet
bhiksha,begging
bhinaju,elder sister's husband
bhinnata,difference
bhitra,inside
bhitrinu,to enter
bhitriya,counted as member of the group
bhittaamaa aRes laaga,lean against the wall
bhitte,wall
bhitto,side of the wall
bhogate,grapefruit
bhogdan,help
bhojan,food
bhojnalaya,kitchen
bhok,hunger
bhok lagnu,to be hungry
bhokaunu,to be hungry
bholi,tomorrow
bhote,Bhote
bhraman,travel
bhrasta,fallen
bhrastacar,corruption
bhrastacari,corrupt person
bhu-ksharan,soil erosion
bhu-parivestit desh,land-locked country
bhugarbha vigyan,geology
bhugolko anusandhan karya,geological survey
bhuin,floor
bhuin,ground
bhuincalo,earthquake
bhuinkatahar,pineapple
bhuja,boild rice
bhuknu,to bark
bhulnu,to forget
bhumi,ground
bhumigat,underground
bhumika,preface
bhundi,stomach
bhusuno,gnat
bhutang,Bhutan
bhuteko makai,popcorn
bhuteko masu,fried meat
bhutla,hair
bhutnu,to fry
bhutpurva,past
bhutuva,fried meat
bhyaguto,frog
bhyaunu,to find time
bi'aanako agillo bas,the first bus in the morning
bic,centre
bicar,thought
bicchi,scorpion
bigauti,beestings
biha,marriage
bihaite,married
bihana,morning
bihivar,Thursday
bij,seed
bijaropan,laying of the foundation stone
bijuli,electricity
bikha,venom
bilkul,entirely
binti,prayer
bintipatra,petition
biralo,cat
birami,patient
birta,free-hold land
birtaval,owner of free-hold land
bis,Twenty
bistari,Slowly
bitaunu,to spend
biu,seed
biunjhanu,to wake up
bodi,a kind of bean
boknu,to carry
boko,he-goat
bolaunu,to call
bolbala,all in all
bolcal,conversation
bolcalma,in everyday language
boli,Tomorrow
bolinu,to be spoken
bolivacan,conversation
bolnu,to speak
brihaspatibar,Thursday
brihat,huge
buddhi,knowledge
buddhical,chess
buddhijivi,intelligent
budha ba,grandfather
budhavar,Wednesday
budhi ama,grandmother
budhi aunlo,thumb
budho,old person
buhari,son's wife
buingal,upper storey of a house
bujhaunu,to explain
bunda,main point
burundi,Burundi
butta,design
buva,papa
bvanso,wolf
byadmintan,badminton
cabaun,to chew
cadhaunu,to cause to ride
cadhnu,to climb
cadnu,to mount
caharnu,to loiter
cahinu,to be necessary
cait,12th month of the calendar
caitra,12th month of the year
cakhaunu,to cause to taste
cakhnu,to taste
cakku,cutting knife
cakramarg,ringroad
cal,movement
calak,clever
calakh,clever
calan,"despatch, custom"
calan,custom
calan garnu,to use
calaunu,to cause to move
calis,forty
callo,young chicken
calnu,to move
calnu,to move
caltika,common
camada,hide
camal,husked but uncooked rice
camca,spoon
camero,vampire
camkanu,to glitter
camkaunu,to polish
camkilo,bright
camsur,a kind of pungent vegetable
canakya,name of the author Kautilya
cancun,about
canda,donation
candai,soon
candi,silver
cando,quick
candra grahaNa,lunar eclipse
candrama,moon
cangunarayan,Changunarayan
cap,segment of a circle
car,four
caraitira,on all four sides
caran,foot
caraunu,to make graze
carca,talk
carit,character
caritra,character
carkanu,to crack
carkaunu,to cause to crack
carkha,spinning wheel
carnu,to graze
caro,bird
cartarph,on all four sides
cartira,on all four sides
cataunu,to cause to lick
catnu,to lick
caubar,four times
caubis,twenty-four
cauda,width
caudai,width
caudha,fourteen
cauhattar,seventy-four
cauka,eating place surrounding store
cauntis,thirty-four
caupattai,exceedingly
cauranabbe,ninety-four
caurasi,eighty-four
causatthi,sixty-four
cautara,member of the royal family
cautariya,member of the royal family
cautarph,on all four sides
cautho,fourth
cavalis,forty-four
cavanna,fifty-four
cavaunu,to chew
cehara,appearance
celi,female disciple
celibeti becvikhat,girls trafficking
cepang,Chepang a Nepalese nationality
cetana,intelligence
cetauni,to warn
cetavani,warning
cetnu,to be conscious
cha,"six, yes"
cha patra,sixfold
chabbis,twenty-six
chabee gana du then?,Where is the bathroom?
chadnu,to leave
chadnu,to throw up
chahari,shade
chahattar,seventy-six
Chaina,no
chaisatthi,sixty-six
chaitaun,sixth
chakkinu,to be deceived
chakyaunu,to tell lies
chala,skin
chalnu,to deceive
chalphal,discussion
chalphal garnu,to discuss
chamnu,to feel
chana,roof
chanavin,selection
chand,prosody
chandah,Fourteen
channe,strainer
channu,to choose
chantyal,Chantyal a Nepali nationality
chapakhana,printing press
chapanna,fifty-six
chapinu,to be published
chapnu,to publish
char,four
charnu,to scatter
chata,umbrella
chati,chest
chatra,scholar
chatravas,hostel
chattis,thirty-six
chaunu,to cover
chauro,kitten
chaya,shadow
chayalis,forty-six
chayan,shade
chayanabbe,ninety-six
chayasi,eighty-six
cheknu,to hinder
chetri,Chetri
chia,Tea
chimeki,neighbour
chindi,basement
chini,Sugar
chiraunu,to cause to go through
chirkemirke,spotted
chirnu,to go through
Chithhi ma ke lekheko chha?,What is written in the letter?
chito,smart
chito chito,Quickly
chodnu,to leave
chopnu,to cover
chora,Boy
chora chori,Children
chori,"Girl, daughter"
choro,son
choto,short
chunu,to touch
churavaji,exchange of dagger-blows
chuskar,backbiter
chutkara,release
chutnu,to be left
chuvachut,untouchability
cihan,grave
cijbij,goods
cikitsa,treatment
cikitsalaya,dispensary
cil,eagle
cimotnu,to pinch
cin,China
cinari,identity
cinaunu,to introduce
ciniyan,Chinese
cinnu,to recognize
cinta,anxiety
cintan,thinking
cintit,sad
ciplo,slippery
cirnu,to rip up
ciso,cold
ciso biyar,cold beer
ciso pani,cold water
cithi,written message
citra,picture
citta,feeling
cittha,lottery
citthi,letter
cituva,panther
ciundo,chin
ciura,flattened rice
ciya,tea
cod-patra,written consent of divorce
cok,courtyard
cokhinu,to be pure
cor,swindler
cornu,to steal
cot,bruise
cucuro,peak
cuda,crest
cudamani,a kind of valuable ornament
cuhinu,to leak
cuhunu,to leak
cukoor,Dog
cukura,Chicken
cukura masu,Chicken meat
culensi,a curved instrument to cut
culo,stove
cultho,plaited hair
cumnu,to caress
cuna,lime
cunauti,challenge
cunav,selection
cunavi,electoral
cup lagnu,to be quiet
curot,cigarette
cusnu,to suck
cutai,thrashing
cutnu,to beat
cyankhla,ground corn
cyatnu,to tear
cyau,mushroom
dabau,pressure
dabi,demand
dadhnu,to burn
dadu,ladle
daguraunu,to cause to run
dagurnu,to run
daha,lake
dahi,yoghurt
dahine,right
dahri,beard
dai,elder brother
dailo,door
daju,elder brother
dajyu,elder brother
daknu,to call
daksha,dexterous
dakshin koriya,Südkorea
dal,crowd
dal,different kinds of lentils
dalal,broker
dalbal,the whole party
dalbandi,party politics
dalcini,cinnamon
dalit,untouchable
dallo,round thing
dalo,basket
dalpati,party leader
dalvihinata,independence from party
daman,suppression
dampati,husband and wife
damphu,a kind of drum
dan,gift
danda,"hill, fine"
danda,fine
dandalnu,back
dandi,pole
dando,hill
danphe,the National Bird of Nepal
danrah,Ridge
dant,tooth
dant majhnu,to clean teeth
dant malnu,to clean teeth
dant maskaunu,to clean teeth
dantko burus,tooth brush
dantmanjan,tooth paste
danuvar,a Nepali nationality
dapha,section of a law
dar,fear
daraj,cupboard
daraunu,to frighten
daray howahcha,It's Very Windy
darbar,royal court
dari,beard
dari,cotton rug
daridra,needy
darim,pomegranate
darja,class
darjan,dozen
darjiling,Darjeeling
darlagdo,dreadful
darle,out of fear
darshan,audience
das,"ten, slave"
dasana,mattress
dasaun,tenth
dashak sarvanam,demonstrative pronoun
dasi,evidence
dasta,slavery
dastavej,document
data,giver
datri sanstha,donor agency
Dauda,To run
daudaha,touring
daura,firewood
dava,demand
daya,kindness
daya aunu,to pity
dayan,right
dayaniya,pitiable
debre,left
dedh baje,half past one
dekhaunu,to show
dekhi,after
dekhinu,to be seen
dekhnu,to see
dera,camp
deray ramro,Good
deray ramro din cha,It's A Beautiful Day
desh,region
deshantar,terrestrial longitude
deshbhakta,patriot
deshbhakti,patriotism
deshraksha,national defence
devar,husband's younger brother
devarani,husband's young brother's wife
devata,god
dhadas,encouragement
dhago,thread
dhakane,rice fried in butter
dhakdhakyaunu,to tap
dhaknu,to hide
dhamilo,dim
dhamki,threatening
dhan,riches
dhan,unhusked Reis
dhanca,design
dhandha,occupation
dhandhali,chaos
dhani,rich
dhani,golden
dhaniyan,coriander
dhaniyanko,coriander green
dhantnu,to tell a lie
Dhanyabaad,Thank you
dhapaunu,to drive away
dhara,water tap
dharahara,tower
dharan,wielding
dharana,determination
dharatal,surface of the earth
dharke,striped
dharma,religion
dharmadeva,Dharmadeva; a Licchavi king
dharmadhikari,official of the jurisdiction
dharmagranth,religious text
dharmashala,resthouse
dharmavacak nam,abstract noun
dharmik,religious centre
dharmik,religious
dharna,act of waiting for something
dharo,spring of water
dhatu,metal
dhau,ore
dherai,many
dherai,many
dherai aghi,long time ago
dherai logne hunu,to practice polyandry
dherai vivaha,polgamy
dherai vivaha garnu,to practice polygamy
dheraijaso,many
dhiki,machine for husking rice
dhimal,Dhimal; a Nepali nationality
dhindo,boiled flour paste
dhoka,gateway
dhukka,free from axiety
dhukur,dove
dhukuti,barn
dhunga,stone
dhup,incence
dhusro,ash-coloured
dhvanse,dark-brown
dhyan,meditation
didi,elder sister
digo,sustainable
din,Day
dinahun,daily
dinbhari,for the whole day
dinu,to give
dirgha,large
dirghakalin,sustained
disha,direction
diunso,at the day time
divas,day
dobar,double
dohori,pertaining to both sides
doklo,double
doko,big basket carried on the back
dood (dudh) chia,Milk Tea
doreto,footpath
dori,rope
dos,ten
dosi,defective
dosro,second
dravyavacak nam,material noun
dristi,vision
dristikon,viewpoint
dublaunu,to get thin
dublo,weak
dubnu,to sink
dubulki marnu,to take the plunge
dudh,milk
dugdha,milk
dugdhasar,cheese
dugurnu,to run
duhkhi,sad
duhunu,to milk
dui,two
dui ankako naaTak,a play in two acts
dura,Dura; a Nepali nationality
duragraha,prejudice
durdarshita,far-sightedness
durgam,remote
dursancar,telecommunication
durvavahar,misconduct
dusti,defective
dut,ambassador
dvandva,couple
dvara,by
dvija,twice-born
dvitiya purus vacak,second person
dvitiyardha,second half
dyotak,making clear
e,listen!
egarah,Eleven
eghara,eleven
egharaun,eleventh
ehyotay ho,It's The Same
