Other,English
-0,essive
-0,nominative
-0-,in empty series
-a,essive
-a (monosyll.),aorist
-a-,in empty series
-ba,desiderative
-che-,obl. stem plural
-chiš,conditional
-chu-gu,not
-d,4th class marker
-d-an,denominative nominal
-di,present gerund
-erx:i,third stomach
-gi,prohibitive
-i,deverbative nominal
-ir-,obl. stem
-ir-,obl. stem
-j-,obl. stem
-k-ul,denomin. suffix
-l-,obl. stem
-l:,locative suffix
-l:u,comitative
-la,denominative nominal
-li,temporal gerund
-m-,obl. stem
-mat,adjective and verbal
-mu-l,plural
-n,"suffix of abstract nouns, present"
-na,suffix of abstract nouns
-nchiš,conditional
-om,plural
-ot,plural
-qI-,in filled series
-qI-an,denominative nominal
-qi,future
-r,imper. plur.
-r,present
-r-,ad series
-r-,imperfective infix
-r-an,denominative nominal
-r-gi,imper. plur.
-rche-,obl. stem plural
-rgi,prohibitive
-s,dative
-t,4th class marker
-t:-,series Super
-t:e,present gerund
-t:ej-,obl. stem
-t:i,present gerund
-t:i-,adjective substantivator sing.
-t:u,plural
-t:u-,adjective substantivator sing.
-ti,deverbative nominal
-ti-l,plural
-til,plural
-tu,not
-u (1t conj.),aorist
-xu-,loc. suffix
-xu-r,from behind
-š,elative
-ši,"lative, gerund"
-šu-l,obl. stem plural
0,4th class marker
=ac:a-,to milk
=ac:a-,to plough
=ac:a-r,to be ill
=ak:i-,to go away
=ak:u-,to see
=aq:a-s,to leave
=arx:in-,to scatter
=as:a-,to tremble
=at:a-,to butt
=eIch:a-,to sharpen
=eIha-,to copulate
=ec:a-,to pour into
=el:a-,to sweep
=eq:a-,bite
=erx:Ia-,to scoop up
=ex:a-,to comb
=exa-,to pour
=i,to be
=oc:a-,to wash
=oq:Ia-,to swallow
=ot:a-,to pluck
=ubla-s,to put on
=uxa-,to suck
=áqIa-,crumple
=áta-,to crush
a=a-,to make
a=ch:a-,to kill
a=ka-,to destroy
a=ka-,urge
a=li-,to come
a=qIa-,to break
a=sin-,weigh
a=ta-,to cut
a=ti-,leave
a=xa-,to lie
aInš,apple
ab-t:u,father
ak:on,light
al:,meat
amk,sweat
ans,ox
anx,fight
apal-xaci,grasshopper
aq,hind leg of an animal
aqa,long
arha-s,to think
arkwin-,pick
ars:a-,to cut in pieces
arsi,silver
artin-,to gnaw
as,husband
ax,far
axI,enough
axu kes,to sleep
b,plur. class marker
b-eca-,to be able
baIk,ram
baIki,heap
baIkon,rope
baIršu,badger
baIš,hundred
baIš:a-tu,hundred
babca-,to plane
bablw,intestine(s)
babx:Ia-,to swell
bac,month
bac,rowan
bakw,side
bal,rennet
baqIa-,to return
baqari,lamb
barq,sun
bars:on,rib
basa,when
bat,horn
bat:-eš:a-,to come
bex:Iet:ut,black
bi,blood
bich-ni,corner of a sack
biqw,place
bisni,burdock
biš,calf
bo-,say
boIl:,boar
bok,malt
bos,mountain goat
boxI,mountain goat
bošor,husband
buq,barley
burk,hammer
buwa,mother
buxI:a,kind
ca-,"to praise, thaw"
ca-bus,drink
cac,prick
cahan,timber
caj,goat
cal,feather
cam-mul,ankle
cegw-du-,bitter
cha-,to lick
cha-,to wind
cha:Ira-,wet
chaIn-,squeeze
chaIpi,eye secretion
chaIri,hair
chach:i,trough for grain winnowing
chaqw,spoon
char-,to bake
chat,word
chaxI,pour
chaxI bos,pour
chekw-,bald
chele,stone
cher,wall
chet,point-tool
chil,hay
chimich,hoof
chon,wine
chot,leather strip
chu-,to come in
chuIba-t:ut,white
chub:un,short rain
chwal,tassel
chwati,dry dung
chwelchä-bos,to gnaw
chwim,span
ci,threshing-floor
cimicäla,butterfly
cix-dí,secretly
cor,name
cor,urine
cum-,to sift
cum-mus,to sift
cut,stone pillar
d-,2d class marker
d-abla-,to unlock
d-aq:Ia-,fasten
d-axa as,to open
daI=šin-,to become cloudy
dal:,door
dali,long stick
daxi-s,to beat
daxon,mirror
daxoni,mirror
deqI,road
dexIw,mill
di,scent
diIcha-,dense
dija,father
dil,six
dili-jtu,six
dilw,cloud
diq,soup
diqI,ashes
diš-du-r,newborn daughter
doIz,big
dogi,donkey
dori,place for community meetings
došdur,sister
duhIu-ni,rope made of plant stalks
dul:ur,bridle
dál-kes,to beat
e-mi-,demonstrative pronoun
e=,to be
e=ka-,to choose
e=ka-,to fall
e=l:a-,to put
e=l:in-,to make an ablution
e=la-,bury
e=la-,to wake up
e=qIwin-,be afraid
e=qi-,to reach
e=qwVn-,stab
e=tin-,bind
e=x:a-,to stay
e=xin-,to forget
eIch,mark
ebq,four
ebqa-,four
ej-t:ur,mother
eqen,until
exI,cheek
exa-s,raise
exin-,to catch fire
exin-,to hang
exmus,to catch fire
g-obx:a-s,scratch
gaInti,haystack
gak:i,tube
gamgi,cake
gatu,cat
gert:i,arc
ghIemghIä-bos,to grumble
ghat:ära,herd of cattle
ghu-du,demonstr. pronoun
ghu-du,that
gik:u,cuckoo
gu-du,that
gu-du,that
guk:i,round
guk:ä bos,to itch
guli-t:u=,hidden
gwa-s,to bend
gwat,kidney
gwet:u-b,hawk
h-inc,deictic (emphatic) stem
ha-n,interrogative pronoun
haInch bos,bite
hanq,throat
hara-k,in front
hara-kes,to glance
harq,sour cream
herqIa-s,to go
hiba-t:u-t,good
hil,breath
hoIlo-t:u-,liquid
hoko-t:ut,small
hoti,grass
huq,smoke
huqi,a gulp
ic,sweet
ighI-da,in the middle
ikw,heart
il,grain prepared for threshing
il:,fright
ili,skin
imk,cubit
imm(a)-ex:as,to stay
inx,butter
inž,oneself
