Other,English
"ä""ä",brother
ani'e,much
anie,big
antal,heat
ba',fence
baagutä,sea
bäbä,bed
badï'e,left hand
badú-,to lead
baitu',breath
baitu'a,breath
baja,a k. of metal
bang,dog
bánka,pit
bánsa,all
bäntiä,street
bantu,root
bântu,root
bar kunini,Where is the bar?
bara,side
bâra,side
bara-,scrape
baräda,to see
Barata-,to see
basa,"iro, money"
bása,a k. of metal
batu'a,tail
bë,water
bedang,water
bene,girdle
bï',five
bï',water
bikažää,river
bingi,bride-groom
bingi-n,bride-groom
bo'bta'a-,to pour out
bóba,sleeping hole in snow
bobsúdu,loin
bumagä,paper
chimi,tooth
chü',fat of a reindeer
chuo,wing
d'am kunini,Where is the beach?
da,Mark
daly,day
debtu,goose
dengkuïkia,swan
dengkuïkïa,swan
derde,middle
desy,father
diaa ngämsu,flour
diaba'kuo,red
diabakuo,red
dialï,weather
diamäžä,animal
diari,pain
die,moss
dinta,bow
djia,brain
dündua,horse
düo,sand
dütu,hand
fadu'-,to paint
faemei',to become dark
fala,stone
fan-,to put
fantu,skin from the feet of deer
fata,yellow
fätte,nest
fatúa,cheek
feábteng,lip
feae,head
feai,head
feája,thumb
fealea,half
feang,palm of hand
fede'á-,to hit
fï'e-,boil
fiéda,ermine
filiti-,to be afraid
filti,gadfly
fira,long
firi'é-,boil
fjääka,thumb
foadai,sack
foda-,to become wet
fonka,shaft
fonú'a,plait
fonu'á-,plait
fonur-,plait
fotu-,to become wet
fua,back part
fua-gai,knee
fuaja,back part
fuali'é-,to blow
fualla,stone
fuanu,back part
fuarú-,to blow
fúdar,harness
fuegai,knee
fuita,girdle
fûli,something stamped
fungúbsang,shaft
fungúsang,shaft
fuu,tinder
hédä,ermine
herbï,wool
hï,woman
hödaj,sack
huturä-,harness
imidi,old woman
imižiaï,spider
iri,large
jagi'e-,separate
jaje,father
jakali'e-,separate
jale,day
jamajua-,to be sick
jase,father
jenti,bowstring
jili'e-,carry
jilisj,to pick up
jime,glue
jintu,a k. of salmon
jobtúang,dew
joturu-,wander
juragâ,deep place in water
jute-,interval
jutene,interval
jütü,hand
kabtu-,to extinguish
kaibu,scoop
kaju,bast
käle,tear
kaling,armpit
kalsua,intestinal worm
kam,blood
kamágu,turned over
kamu,crust
kande'a-,frost
kanta,sleigh
käntä,sleigh
kantejea-,frost
käptu-,to extinguish
karajea-,land
karbútu,to want
kari'e-,land
kasu,bast
kátu,claw
kätuki'e-,pasture
káuläása,to close eyes
kichežää,month
kida,vessel made of birch bark
kiduatu,morning
kiitada,month
kinta,smoke
kiriba,bread
kita,vessel made of birch bark
koae'-,stay
koaja,mountain
koare,basket
kobta'a,ox
"kobta""a",bull
ködaj,ant
kodömu,man
kodú'a,an elder relative
kódung,snowfall
koju'-,to become dry
kole,fish
kolsu'a,intestinal worm
koly,fish
kombu,wave
kongfu,wave
koru,house
kosaju-,to become dry
kósara'a-,to become dry
kosua,to become dry
kotara'a,snowfall
