Other,English
-mi,interrogative particle
-my-,not
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
Ga'n,blood
Gara,black
Gi-,to go away
Gii-,to go away
Gulax,ear
Gum,sand
Guru,dry
Gurux,tail
Gury,dry
Gux,blue
Guš,bird
Gyzil,red
a'tla-,to walk
aat,name
aažy,acid
aba,father
ac,horse
ahaç,tree
ahaš,tree
ahyr,heavy
ahyz,mouth
aj,month
aja'x,foot
ala,variegated
aldy-,front
an-dy,that
ana,mother
ang-a (dat.),that
apa,father
arGa,back
ardi,back
arfa,barley
arxa,back
at,horse
ax,white
aš-lyq,seed
baar,there is
baar-,go away
bahyr,liver
bala,young animal
balux,fish
bar,rich
bax,rope
baš,head
be-,to give
ber-,to give
bil,waist
bil-,to know
bile,also
bišt,louse
bojahyr,pregnant
bojax,dye
bojny,neck
bojy agyr,pregnant
boo-,to become
boš,empty
bu,this
bu'lyt,cloud
c'ynah,hoof
ciiry,skin
cil,language
ciš,tooth
cücyn,smoke
daah,mountain
daal,tree
dar,narrow
dary,millet
daš,stone
dašy,outer side
dij-,to say
doli',full
duz,salt
dyr-,to stand
dühü,that
düž,salt
edi-,to say
el,hand
elex,sieve
enger,saddle
erkek,man
ex-,to sow
gej-,to come
gel-,to come
gez-,walk through
gulylüx,round
gäži,night
gö'z,eye
göfrix,female breast
göjngy,mood
gör-,to see
güun,sun
hangly,vehicle
hyssy,warm
iher-,to twist
ii,thing
iiç-,to drink
ileh,marrow
inžix,shin
ir-,to be
iri-,to melt
ixit,brave man
išky,two
išt,dog
išti-,to hear
jah,fat
jah-,to rain
jahmur,rain
jahrä,shoulderblade
jaht-,to sleep
jala-,to lick
jalhan,lie
jama-,to patch
jaman,bad
jan,side
jangax,cheek
janggu,elder brother's wife
jangy,new
jar-,to split
jara-,to be beneficial
jarux,light
jasa-,to create
jasmux,lentil
jastux,pillow
jaxa,edge
jaxyn,near
jaxšy,good
jaz,spring
jaš,tear
jaš,year
jaš,young
jel,wind
jel,year
jengGo,elder brother's wife
jengko,elder brother's wife
jenžux,bag
jer,land
jeresen,bat
jet-,to reach
ji-,to eat
jih-,to collect
jihit,brave man
jij,summer
jili,warm
jilyn,snake
jip,thread
jitti,seven
jiz,face
jol,road
jorhan,blanket
jowa,wooden fork
jox,there is not
joxba,unsubstantial
ju'ar,musk
ju-,to swim
jugur-,to hurry
juhur-,to knead
jul,fountain
julur,halter
jum-,to close eyes
jumax,ball of wool
jung,wool
juxar,musk
jyldus,star
jymüdda,egg
jymürdda,egg
jyrax,distant
jyrna'x,claw
jyrüx,courage
järfyx,leaf
jäšil,green
jöwa,wooden fork
jü'kür-,to hurry
jür,song
jür-,to walk
jüx,animal's hair
jüz,face
jüz,hundred
kein,daughter-in-law
kiin,daughter-in-law
kijyx,wild goat
kimö,boat
kintix,navel
kinžix,navel
kir-,to enter
kiši,people
kiži,little
koža,gruel
kui,son-in-law
käm,who
kölex,cow
köm-,to bury
köp,many
kül,ashes
küšä-,to chew
läšgi,thin
mee,I
meen,I
meng,mole on the face
mim-,to rize
min-,to rize
ming,thousand
ming-,to rize
mišix,cat
mongyz,horn
munax,irrational
muz,ice
ne,what
ohry,thief
oht,fire
oht-,to sit
ohtyr-,to sit
orha,young maral
ormän,forest
orxan,rope
paar-,go away
paha,frog
pal,honey
palçyx,clay
par,rich
par,there is
parmax,thumb
pas-,to press
pat-,to sink
pax-,watch
paža,husbands of sisters
pir,one
pise,we
piser,we
pohtax,throat
porsux,badger
poxtax,throat
puhum,joint
pur,one
purny,nose
putax,branch
puzo,calf
pyr,one
pöx-,to curve
püre,wolf
pütax,branch
püzy,calf
qaavu,gate
qajyš,leather belt
qanat,wing
qaryn-taš,a relative
qol,arm
qomusqän,ant
qonax,millet
qonguraw,bell
qoš,pair
qoš-,to join
qošqor,ram
qošqur,ram
qulaš,fathom
qumusqa,ant
qyr-,shave
qyrx,forty
qyryx,forty
qysGa,short
qyz,girl
qöza,lamb
sach,hair of head
sachyx,hair on back of head
sal,rafter
sal-,to put
samsax,garlic
sary,yellow
sat-,to sell
sax,right
sax-,to milk
semüs,fat
senix,bone
ser-,to spread
serex,perforated
sicha,sparrow
sing-,submerge
singil,younger sister
singne,younger sister
singni,younger sister
sižä,sparrow
sohan,onion
sohän,onion
son,after
sor-,to ask
sova-,to smear
sovan,plough
