Other,English
"lisaseadmed, riideesemed",accessories
"juurdekuuluv, kaasosaline, lisavarustus, tarvikud",accessory
kuriteo teadmatu kaasosaline,accessory before the fact
käänamisõpetus,accidence
"avarii, juhus, õnnetus",accident
valvepaat,accident boat
avariikindlustus,accident insurance
mereõnnetus,accident of the sea
avariiohtlik,accident prone
juhuslik,accidental
juhuslik avastus,accidental discovery
kogemata,accidentally
avariiohtlik,accident-prone
"ettenägematud asjaolud, äpardused",accidents
laisk,accidious
pihta hakkama,accinge
"haugas, kull",accipiter
haugas,Accipiter
heaks kiitma,acclaim
heakskiidetud,acclaimed
aklimatiseerumine,acclimatisation
aklimatsioon,acclimatization
aklimatiseeruma,acclimatize
ülessuunas,acclivitous
"nõlvak, tõus",acclivity
"aumärk, ühenduskaar",accolade
"kohandama, majutama",accommodate
vastuvõetav olema,accommodate to
majutatud,accommodated
vastutulelikult,accommodatingly
"kohanemine, kokkulepe, majutus",accommodation
kinnisvarabüroo,accommodation agency
trapp,accommodation ladder
eluruumid,accommodations
"lepitustotsiv, vastutulelik",accommodative
saadetud,accompanied
"eskort, saade",accompaniment
saatja,accompanist
"kaasnema, saatma",accompany
"kaasnev, saatev",accompanying
"klaverisaatja, saatja",accompanyist
kaasosaline,accomplice
"korda saatma, teostama",accomplish
"saavutatav, teostatav",accomplishable
"lõpetatud, meisterlik, tõestatud",accomplished
tehtud tegu,accomplished fact
saavutus,accomplishment
"oskused, saavutused, võimed",accomplishments
"kooskõla ; kooskõlastama, võimaldama",accord
"vastavuses, ühisel meelel",accordance
järgi,according
"andmetel, järgi, kohaselt",according to
vastavalt asjaoludele,according to circumstances
tava järgi,according to custom
ootuspäraselt,according to expectation
seaduse järgi,according to law
aruannete alusel,according to reports
vastavalt korrale,according to rule
lepingu järgi,according to the contract
"tunnistuste järgi, tõendite alusel",according to the evidence
vastavalt,accordingly
akordion,accordion
lõõtsuks,accordion door
akordionist,accordionist
"kõnetama, seksuaalteenust pakkuma",accost
sünnitus,accouchement
akuöör,accoucheur
akuöör,accoucheuse
"aruanne, arve, konto, seletus ; aru andma",account
arveraamat,account book
"aru andma, põhjendama",account for
makstaolev summa,account payable
saadaolev summa,account receivable
aruandekohustus,accountability
"aruandev, vastutav",accountable
"aruandlus, raamatupidamine",accountancy
