Other,English
"0, j",1st (masc.) class marker
"b, w",2d-3d sing. class marker
-i,3d p. imperative
-r-,4th sing. class marker
-ng,a diminutive suffix
qöw,a plant with edible leaves
m-,a prohibitive particle
kelket,a small thing
wa-rä,above
tit-,ache
-b,adjective substantivator plur.
"-d, -zh",adjective substantivator sing.
jyz,ant
jech,apple
kyl,arm
nuräj,ashberry
räq,ashes
lem,ass
jemx-izh,autumn
jis,autumn wool
jok,axe
"jiq, sini",back
xeb,bag
"kot, kwat",ball
myx,barley
bik,barrel
zhigäl,bast
"sar, xuj-",bear
zhiri,beard
mis,bed
šut,bed-bug
pip,beech-tree
fän,belly
magul,besom
bu,big
kädyr,big metal cauldron
ju=tul-,bind
merx,birch
käch,bitch
lähä,black
iräzh,blood
wak,boar
käräp,bone
qän,bottom
cili,branch
fu,bread
"mäm, maxar",breast
'al,breath
q:aw,bridge
t-ugh-,bring
ši-d,brother
ug-azh,burn
chem,butter
zarzar,buttercup
päzh,cabin
kuk,cake
läh,calf
tätäx,cap
gäch,cat
cherä,cave
kwatin,cheek
"nisi, nissi",cheese
zhinzhira,cicada
cyc,clitoris
zhif,cloud
tä',colostrum cheese
-änä,conditional
-eni-m,conjunctive
zhimel,cornel
nik,cornfield
xid,cow's dung
qu-su,cradle
täb,cramp
zher,cream
juq,cubit
gugu,cuckoo
miche,dark
-s,dative
riš,daughter
jigh,day
bešä-d,deaf
mirg,deer
li,dem. pronoun
"ä-d, ä-m",demonstrative pronoun
-wäl,denominative nominal
"-dä-m, -dä-räj",desiderative
q:-,directive prefix
mäch,dirt on the neck
xwar,dog
räk,door
neq-ir,dream
q:äx,dried carcass
tykyn,drop
sä'ä,dry
"käch, käche",dung
rug,dust
ibyr,ear
qyl,ear of corn
nöq,earth
qech,earthenware jug
kusunt,egg
migi-d,eight
-r,elative
'achi,empty
-r,ergative
"-a, -ä",essive
'ül,eye
chäq,eye secretion
'ül-cäm,eyebrow
izhin,face
byq,faeces
jux-ta,far
mä',fat
bäj,father
kwak,feather
xidil,female
w-oq-,find
til,finger
cä,fire
täk,fire-place
fy-d,five
xin,flax
chid,flea
"q:alqunizh, tyt",fly
bel,forehead
juqu-d,four
sakul,fox
kich,fright
q:ub,frog
'acäd,full
xil,furrow
"-ä, -r-ä, -ra",future
-zhänä,future definite
s-,general verbal prefix
"-a, -ä, -dy, -e, -zhi, (obl. stem)+0",genitive
s-agh-,get cold
"w-ycini, wu-",give
ce',goat
ghaläd,good
"cydyl, xydyl",grandchild
"qach, xyn",grass
cylcäng,grasshopper
chuk-nu,green
chixchixi,gristle
cher,hair
"wašaq, wašaq:",hamster
xäb,hand
gäbäch,hand-clapping
mek,handful
q:ur,hare
qiqer,harness
gänzh,haystack
qÿl,head
gunt,heap
jik,heart
'ak,heavy
qIynghIyr,hedgehog
šer-bäh,helminth
q:-agha,high
kwani,hip-bone
"käc, tok",hole
kir,hook
käch,horn
balkän,horse
kälbäs-äng,humming-top
gäš,hunger
zyn,I
myk,ice
-äj,imper. plural
sä-,imperative prefix
-0,imperative sing.
'-,in filled series
"'ürä, 'ürü-k",in front
ha-lyr,interrogative pronoun
iläng,iron
kwatin,kidney
qäj-,kill
pip,knee
"chukul, känt",knife
qätyl,lace
mygyr,ladder
wiqer,lamb
kel,lamb less than 6 months old
luka,lame
xulut,larynx
šeš,last year
cip,latch
beš,leaf
chil,leather strip
ja=tyr-,leave
q:il,leg
kwari,leg of animal
xir,linden
pek,lip
"cadi, xäx",liquid
"lähä-lähkäm, taxul",liver
xel,load
-k,locative suffix
'axtä,long
liš,louse
migil,male
firi,man
tyn,manger
huq,meadow
jek,meat
säm,milch sheep
jux,milk
cherte',mint
wäz,month
baga-škar,morning
däj,mother
myrs,mould
bel,mountain
qal,mouse
siv,mouth
qäcin,naked
tyr,name
ky-tä-d,narrow
bich,navel
"badow, meqa-w",near
mezh,nettle
cijä,new
jif,night
jchi-d,nine
-0,nominative
mi'el,nose
d-,not
megh,oak-tree
suw,oat flour
"-il-, -ir-, -n-, -yr-",obl. stem
säd,one
xel,one of a pair
"qew, qöw",one of several wives
izh,oneself
tub,owl
hani,ox
-v,participle past
-zh,past
xarxar,pea(s)
zhühür,pear
q:wat-yzh,pestle
lyf,pigeon
q:uzhukan,pillow
xiner,pitchfork
bärqul,plantain
tul,plateau
kwatan,plough
magh,ploughshare
"-ar, -är, -bi, -ib, -im, -im, -im-bi, -im-bi, -r-im, -r-im, -ri",plural
qäch,point
"-i, -ri",present
"-wä-c-, c-",proximity series
nanaj,pupil of the eye
kurch,puppy
q:-isn-,put on
q:-ix-,put on clothes
däxä,quick
zhum,quince
rak-ar,rake
pul'-ar,ramson
qät,remnant
bek,rib
widar,rice
tä-b,right
kur,river
qiriš,river-bed
rix,road
šin-ghyl,road metal
'a-js-,roast grain
che',roasted grain
xal,roof
'ag,roof orifice
chagh,rook
"mukat, muxur",rope
gurgum,round
chiqä jerizh,rumple
meq,rust
silsil,rye
šišäl,sack
q el,salt
lyp-,say
šurut,scorpion
pex,scrotum
xyty-l,scum
qäsu,scythe
'il,sea
tum,seed
-v,series Ad
jigy-d,seven
reh,shame
"'aca, zhiga",shank
gunch,sheaf
q:ov,sheath
käš,shepherd's staff
gwädä,short
qunä,shoulder
chin,sickle
beg,side
ši-dyr,sister
ryxy-d,six
kyrkyr,skein
le',skin
'ich,skin of cattle
zav,sky
"gügül, siläd",small
gäzhin,small earthenware jug
kutar,small jar
qul,small plank
käbäl,small sheep-flock
kykäl,small stone
gar,snake
jiz,snow
marxal,snow-drift
chewxun,snow-storm
dix,son
lurs,sorrel
chep,span
cuk,spark
chülüt,sparrow
tünüg,spindle's pivot
regh,spittle
to=ql-,split
tyr,spoon
kemä,stack
räs,staff
q:watlizh,stand
häch,star
"dar, qäch",stem
ne',stench
känzhel,stick for playing tip-cat
"nöx, sum",straw
'abi,string on a yoke
chet,stuffed cookie
-x,suffix of a locative case
viragh,sun
qiriq,swamp
'aq,sweat
cinca-kwakwaj,sweetbrier
mät,syrup
zhi,tail
"G-ä=h-, G-ih-",take away
max,tale
jicy-d,ten
täpän,tent
ä-d,that
ju=cur-,thaw
uqwa-zh,thick of liquids
jetyr,thigh
qÿl,thin
xi,thin rope
wyn,thou
šibi-d,three
ch-oq-,to absorb
"'ä-, =i, še-ri",to be
=ät-,to beat
xi-,to become
kysäzh,to bite
zhir-,to boil
xwal jerizh,to break
"'u=x-, -xä, -xäri",to come
q:ä=ch-,to come out
"ja=tr-, kur-",to cut
hür-hä-,to defecate
chuk-,to destroy
q:yr-,to drink
q:-ä'-,to drive
'ül-,to eat
w-u=sr-,to extinguish
'ä=ql-,to fall
=äxn-,to fight
s-äxn-,to forget
choq-,to gnaw
rähä-,to grind
k-exn-,to hang
ix-,to hear
ykyjk?-,to hurt
=äc-,to know
qur-,to laugh
k-uf-,to lock
i=k-,to look
gul jerizh,to lose
je-r-,to make
=äz-,to milk
rycär-,to plane
=iz-,to plough
q:-ax-,to pour
jign-,to pull
'-aj-,to put
'ä=kur-,to put through
jix-äzh,to reap
nögh xijizh,to rejoice
s-u=q-,to ripen
s-ä=ch-,to rot
ä=h-,to rub
"'a=f-, 'a=x-",to run away
"cu=xr-, tu=xr-",to scratch
irq-,to see
mazä wujezh,to sell
rugh-,to sew
rax-,to shave
=ud-,to shear
äs-qun-,to sit
äxr-,to sleep
ux-,to speak
"šil-, šišl-",to spin
q:-u=zur-,to stand up
i=kn-,to stay
w-u=tl-,to stir
'a=ghul-,to swallow
w-of-,to sweep
s-äh-,to swell
"i=qr-, q:ä=n-",to take
ha-r jerizh,to teach
=it-,to tear
s-ä'-,to throw
tu=šun-,to trample
=äs-,to tremble
q-äjch-,to vomit
=ix-,to walk
=ik-,to want
zym-,to wash
xyr-,to weave
