Other,English
-badi,fifty
-paaka,village name suffix
-vadi,ten
A ta ni ma ta vi na va ddu,Don't hear his word
Naaku artham kaledhu,I don't understand
Ne nu a ka li to u nna nu,I am with hungry
Ramudu bantini kottadu,Rama hit the ball
Yerra Lorry Tella Lorry,red lorry and white lorry
aame,she
aame dabbu enduku ichaaru?,why did she pay the money?
aame ninna buslo vachindhi,she came by bus yesterday
abbu,to be acquired
abhyägatudu,guest
accu,stamp
accu,weaver's reed
accu kattu sëyu,do a ridge along the boundary
ad'aru,to increase
ada,a lump
ada-katti,nippers for cutting betel-nuts
ada-kattu,nippers for cutting betel-nuts
ada-kottu,nippers for cutting betel-nuts
adacu,to suppress
adagu,to yield
adalincu,to frighten
adalincu,to terrify
adalpu,rightening
adalpu,to frighten
adalu,be alarmed
adalu,to be afraid
adalu,"to be afraid, be alarmed"
adalu,to grieve
adalucu,to frighten
adalupu,rightening
adalupu,to frighten
adanamu,exceeding
adapamu,pouch for betel leaves and nut
adarincu,to discharge
adaru,grief
adaru,issue
adaru,to be fit
adaru,to fight
adarucu,shoot
adatu,arrogance
adavi,desert
adda,a dry measure
adda-kattera,nippers for cutting betel-nuts
adda-kattu,to hinder
adda-padu,to hinder
addagincu,to hinder
addakamu,chintz-printing
addakar_r_a,obstruction
addakatta,bank
addamu,"obstacle, mirror"
addamu,pane of glass
addamugã,crosswise
addanamu,a shield
addangki,obstruction
addasaramu,medicinal shrub
addi,hindrance
addi,that woman
addigalu,ornament worn round the neck
addincu,have dyed
addu,a screen
addu,to dip
addu,to hinder
adduga,half of a fanam
addugur_r_a,obstruction
addãdiddi,perverse
adharu,to tremble
adhdha,tree Bauhinia racemosa
adi,"it, that woman"
adi-,excessive
adi-gar_r_a,sandal
adici-padu,to be in a hurry
adici-pãtu,impatience
adigö,look there!
adime,slavery
adiri-padu,to start
adiri-pãtu,a start
adivi,wood
adiyãdu,slave
adiyãlamu,token
aducu,to beat
aducu-konu,to become obstructed
adugu,"footstep, foot"
adukulu,rice wetted
adupu,a stroke
adãcu,to suppress
adãgu,to yield
adãkuva,humility
adãvadi,fright
adë,look there!
agni,fire
agu,become
aidu,five
ajamu,goat
aksaramu,letter
akuchilaka,butterfly
akulu rale kalamu,autumn
ala,that
alla,that
allade,look there!
alladigo,look there!
ambu,arrow
amdamu,egg
amgulamu,finger
amke,number
amma,mother
anaga,candle
anagã,people
anglamu,english
anta baga lenu,not so good
apürvamaina,new
ar_uvadi,sixty
aranyamu,wood
aru,six
asti,bone
ata,there
atanu,he
athanu apple thinnaadu,he ate an apple
athanu apple thintadu,he eats an apple
athanu apple thintunaadu,he is eating an apple
athanu sanchi enduku techaadu?,why did he bring the bag?
athanu thinesadu,he has eaten
athanu thintaadu,he will eat
athanu tinaadu,he had eaten
athanu vachaadu,he had come
athanu vasthaadu,he will come
athanu vellaadu,he had gone
athanu velthaadu,he will go
athanu velthadu,he goes
atithi,guest
attadi,packs of cut
attamu,excessiveness
attava,packs of cut
attu,to be attached
atukulu,rice wetted
avu,cow
avunu,yes
avvala,that side
ayi,having become
ayyadi,that woman
baar,bar
baar ekkadundi,where is the bar?
badi,school
bahuvu,arm
balli,lizard
bamda,rock
bamgãlã dumpa,potato
bamgäru,gold
banamu,arrow
bandu,vulture
bar ekkada undi,where is the bar?
bar_r_e,female buffalo
barlibiyyamu,barley
bathroom ekkada?,Where is the bathroom? (1)
bathroom yekkada undi,where is the bathroom?
batãni,pea
bebbuli,a royal tiger
beduru,fear
bhallukamu,bear
bharta,husband
bharya,wife
bhasmamu,ash
bhavisyadvãchakudu,prophet
bhayamu,fear
bhujamu,arm
bhãsa,language
bhägamu,wing
bhümi,world
bic ekkada undi,where is the beach?
bidda,child
biich,beach
biich ekkadundi,where is the beach?
bimdu,drop
birusarayi,beer
bochchu,wool
bottu,drop
budide,ash
buruju,tower
bädha,pain
bäta,road
bïgamchevi,key
chaala kaalamu,so long
chala dhaniyavadaalu,thank you very much
chalikãlamu,winter
champa,cheek
chamuru,oil
chavu,death
chedu,bad
chekkara,sugar
chelikädu,friend
chettu,tree
chevi,ear
cheyyi,"arm, hand"
chiluka,beautiful girl
chima,ant
chinna,young
chinuku,drop
chitteluka,mouse
chivari prasna enti?,what is the last question?
chukka,star
chumdeluka,mouse
chëpa,fish
commit,entrust
dabbu,money
dacu,to hide
dagu,to lie hidden
dagurinta,concealment
dampu,to pound
dampudu,pounding
dancu,to pound
danggu,be pounded as rice
dapana,concealment
daparamu,stealing
daparidu,thief
daparincu,to steal
darpanamu,mirror
data,donkey
davada,cheek
daya chesi,please
daya chesi oka beer istara,a beer; please
dayachesi,please
debbadi,seventy
dehamu,body
denge bay,fuck off
devaduta,angel
dhanggu,be pounded as rice
dhaniyavadaalu,thank you
dhanyavadalu,thanks
dhvani,voice
digulu,fear
dinamu,day
done,boat
dräksapullakallu,wine
dräksämadyamu,wine
dudi,cotton
dyïpamu,island
dágu,to lie hidden
dãgu,to lie hidden
dãni-,that woman
dägurincu,eceive
dïnipumju,duck
dïnni šaptälupamdu amtãru,peach
dïvi,island
döva; dãri,road
ebadi,fifty
eddu,seven
ekkadiki veluthunam?,Where are we going?
ela vunnavu,how are you?
eluggoddu,bear
emda kãlamu,summer
enimidi,eight
entha dooram vellali?,how much distance to go?
enti,what
enubadi,eighty
errani,red
ettam,packs of cut
french,french
gaddamu chabukamu,chin
gadi,room
gadiya,hour
gaganamu,sky
gali,air
garitë,spoon
garutmamtudu,eagle
gaväksi,window
gelavatam,win
ghamta,hour
goddali,axe
goddu,ox
gor_r_u,drill-plough
gorre,sheep
gorrelu,sheep
gorrepilla,lamb
govu,cow
grahamu,planet
gramamu,town
grhamu,house
grãmamu,village
grãsamu,meat
grïsmakãlamu,summer
guddu,egg
gudlagüba,owl
gumde,heart
gumtanakka,fox
gurramu,horse
gãlivãna,storm
gäni,or
göda,wall
gödhumalu,wheat
güba,owl
güli,eagle
hadapamu,pouch for betel leaves and nut
hastamu,hand
hattu,to be attached
himamu,snow
hradamu,lake
iallu,house
idhi javaaba?,is it the answer?
idhi javaabu,it is the answer
idhi pusthakama?,is it a book?
idhi pusthakamu,it is a book
inumu,iron
iruvadi,twenty
isuka,sand
jamtuvu,animal
javabu enti?,what will be the answer?
jihva,tongue
junnugadda,cheese
jäbu,letter
jïvamu,life
kadu,no
kaki,crow
kallu,"stone, wine"
kamthadhvani,voice
kamthamu,voice
kanakamu,gold
kanamu,drop
kannu,eye
kaphi,coffee
kappa,frog
karamu,hand
karma,object of the verb
karnamu,ear
karta,nominative case
katti,knife
kaya,apple
kayyamu,war
kitikï,window
koduku,son
komarte,daughter
komda,"mountain, rock"
komdalasamdu,valley
komkanakka,fox
kotta,new
kottu,room
krimi kïtamu,worm
kriya,action or the verb
ksuttu,hunger
kukka,dog
kurcho,sit
kutumbamu,family
kuturu,daughter
kãdi,vinegar
kãkitamu,paper
kãlamu,season
kãlamu,"time, weather"
kãnivãdu,enemy
kälamu,hour
kälu,leg
kävi kempu,red
köta,tower
köti,monkey
lamkham,kidney
lekka,number
lëta,young
löchanamu,eye
lögili,house
lüta,spider
mabbu,cloud
madhuvu,honey
madhyabhãgamu,middle
madhyamu,middle
madugu,lake
magavãdu,man
mahã šakti,nature
mahãtmudu,prophet
malli tondaralo kaluddam,see you soon
mamchu,snow
mamdükamu,frog
manager gadhi ekkada?,where is the manager's cabin?
manamu,we
manchi,good
manisi,man
manusyulu,human being
maranamu,death
marinni,cheese
mariyu,and
marubhumi,desert
matamu,religion
matsyamu,fish
