Other,English
-ma-,not
"-mu, -my",interrogative particle
-sy,possess. suffix (3d person)
aba,aunt
"aba, appa, ata",father
abachy,bogy
"ach, achik",hunger
ach-,to open
achxich,key
achy,acid
"achy-, aja-",to pity
adam,human being
"agach, cheget, orman",forest
"ahach, terek",tree
ahu,poison
airikam,island
aiu,bear
aj,month
ajaq,cup
"ajaq, but",foot
ajaz,frost
ajaz,palm of hand
ajlan-,to revolve
ajran,kumys
"ajt-, de-",to say
ajyr-,to separate
"ak', aq",white
"al, ally",front
al-,to take
al-da,in front of
al-da,towards the front of
"ala, chahyr",variegated
alda-,device
alhyš,blessing
"allax, tejri",god
alma,apple
altin,gold
alyn-,to go mad
"aman, osal, tas",bad
amyr,desire
"an-da (loc.), ang-ha (dat.), o-l",that
ana,mother
andyz,cypress
ant,oath
aq-,to flow
"aqr?n, aqyrtyn, aqyryn",gradually
ara,space between
arpa,barley
"arqa, arqa, art, kire, syrt",back
ary-,to be tired
aryw,good
aryš,thill
"as-, ker-, tart-",to hang
"asxa-, axsa-",to hobble
at,horse
at,name
at-,shoot
at-,to dawn
atla-,to step
av-ha-la-n-,to tumble
aw,net
aw-,to bend
aw-,to roll over
aw-la-,to skim
awan-,to roll
awdar-,to turn over
"awlaq, zanhyz, zanhyz, žanhyz, žanhyz",lonely
awud,mouth
awur,heavy
az,a little
azaw,fang
"aš-lyq, urluq",seed
aš-ügü,one of cereal cultures
"aša-, žeje-",to eat
ašyq,ankle joint
"bahyr, zez",copper
baj,rich
bajram,feast
bajraq,flag
bal,honey
bal chibin,bee
"bala, sabii",child
balan,viburnum
balaq,trouser leg
balas,fir tree
"baldyr, baltyr",calf of leg
balli,cherry
balta,axe
"balyq, chabak",fish
bappuch,duck
baq-,watch
bar,there is
bar kalaidadi?,Where is the bar?
"bar-, žür, žürü-",to walk
barmak,finger
barmaq,thumb
bary,all
"bas-, syq-",to press
bat-,to sink
"batmaq, batxaq",marsh
baw,rope
bawur,liver
baxcha,garden
baz-,make a decision
baz-a-ma,shelter
bazyq,thick
baš,head
bašmaq,shoe
bek,stable
bel,waist
ber-,to give
bet,face
bez,swelling
bez-,to shiver
"bich-, kes-",to cut
bichlak,cheese
bil-,to know
bile-,to sharpen
"bilek, syhanaq",forearm
bilew,whetstone
bir,one
bit,louse
bit-,to close
biš-,ripe
bla,also
bohaq,craw
"bohurdaq, boqqur",Adam's apple
"boj, zat",body
boja-,to paint
bojaw,dye
bojun,neck
bol-,to become
"boq, tezgek",dung
borsuq,badger
boz,grey
boš,empty
bu,this
buha,bull
buhow,string
bujuq-,to freeze
bujur-,to order
"bulaq, quju",well
bulha-,stir up
bulut,cloud
buq-,to hide
bur-,wind round
burchaq,pea
burun,nose
buta-,to cut branches
butaq,branch
buw-,to tie up
"buwaq, qrau",hoar-frost
buwaz,pregnant of animals
buz,ice
buz-,destroy
buzow,calf
bušuw,sadness
byhyn,thigh
byltyr,last year
byrhy,trumpet
böksün,half of animal carcass
böl-,separate
börek,kidney(s)
"böriu, börü",wolf
börk,cap
bü,deer male
büirek,kidney
bük-,to curve
bürche,flea
bürtük,grain
chab-,to attack
chach,hair of head
"chach, qyl",hair
chach-,sow
chachaq,fringe
chagyr,wine
"chah-, chaq-",to produce sparks
chaj,small river
chajna-,to chew
chajyr,tar
chal,grey-headed
chal-,to mow
chal-,to plait
chalma,turban
chalman,wattle
chalqy,scythe
cham,mockery
cham-la-n-,to be angry
chapchaq,big vessel
chapraq,leaf
chapyr-,to appear
chaq,time
chaq-ly,this much
chars,fog
chaxar,city
chechek,chicken-pox
chemich,a half-year
chepken,woollen cloth
chert-,to mark
chibin,fly
chij,reed mat
chij tigiš,silk bead embroidery
"chij, chij, jaš, zaš, žaš",raw
chimdi-,to pinch
"chiri-, tyn-ch-y-",to rot
chirik,rotten
"chochxa, tonghuz",pig
cholaq,crippled
chubar,pock-marked
chulha-,to bind
chybyq,lash
"chyh-, chyq-",come out
"chyhana, chyhanaq",thorn
chyjyr-t-,to stamp snow
chyq,dew
chyqanaj,small finger
chöb,stick
"chög-, chök-",to kneel down
chögüch,hammer
chömüch,scoop
chüj,nail
chüjre,contrariwise
chüjür-,to tuck
cycxan,mouse
cëzlük,dictionary
dahy-da,additionally
duchman,enemy
dunyia,world
e-,to be
echki,goat
egew,file
eki,two
"el, kiši",people
ele-,to sift
elek,sieve
elme,asp-tree
elt-,to bring
"eltir, eltiri",skin of kid
em,and
endi,now
eng,very
eni alaiima tiime!,Don't touch me there!
eri-,to melt
"erik, erik",plum
erin,lip
erke,cockered
erkek,man
es,memory
esir-,to become drunk
eski,ancient
et,meat
etek,edge of cloth
ez-,to knead
eš-,twist
ešek,donkey
ešik,door curtain
ešt-,to hear
"gebehek, göbelekke",butterfly
gemik,spongy bone
gichche,little
gön,leather
gül,flower
hëger,friend
ich,interior of smth.
ich-,to drink
"igi, izgi",thing
ij-,to send
ije,host
ijer,saddle
ijir-,spin
ijne,needle
"ijnek, inek",cow
ilin-,to hang on
inchge,thin
inchik,shin bone
ingir,dusk
"ingir, kech, keche",evening
irin,pus
it,dog
iš,deed
išan-,trust
"jabahy, zabahy",a mass of hair
"jachil, žašil",green
"jaha, žaha",edge
"jaj, zaj, žaj, zaz",summer
jal,scruff
"jalhan, žalhan",lie
jamyz,groin
