Other,English
"a-ban, toshi",urban
a-bandezain,urban design
"a-baniti-, kyoufuu",urbanity
a-banraifu,urban life
a-banrinyuaru,urban renewal
a-bansupuro-ru,urban sprawl
"a-bento, ban, higure, ibuningu, yabun, yoi, yoru, yuu, yuube, yuugata, yuugure, yuukoku",evening
a-bita,arbiter
"a-bitore-shon, choutei, chuusai, chuusaisaiban, saitei, seitei",arbitration
"a-cheri-, shahou",archery
"a-chi, serimochi, sori",arch
a-chidamu,arch dam
a-chifakuto,artifact (an)
"a-chisuto, a-tisuto, bokkaku, bokkyaku, edakumi, ekaki, eshi, gahaku, gajin, gaka, gakou, gashi, gashou, gashu, geijutsuka, sakka",artist
"a-chizan, aruchizan, gikou, koushou, shokunin, shou, takumi",artisan
"a-dento, setsu",ardent
a-gairu,argyle
a-garuchekku,argyle check
"a-gonomikkusu, erugonomikkusu",ergonomics
"a-gyumento, benron, giron, ronpan, soudatsusen, souron",argument
a-kaiba,archiver
a-kaibu,archive
a-kanso-,Arkansas
a-ke-do,arcade
"a-keikkusumairu, arukaikkusumairu",archaic smile
"a-kitekucha, a-kitekucha-, kenchiku",architecture
"a-ku, enko",arc
"a-kutou, kokou",arc light
"a-men, namu",amen
"a-mi-, gun, gunryo, guntai, houmentai, ikusa, rikugun",army
a-mi-buru-,army blue
a-mi-rukku,army look
"a-mondo, hentou",almond
"a-mu, ude",arm
a-muchea,armchair
a-muretto,armlet
a-pa-,dumb woman
"a-pa-, ahondara",airhead
a-re,measure of area
a-ri-amerikan,Early American
a-rudeko,art deco
a-runu-bo-,art nouveau
a-su,ground (electrical)
"a-su, chi, daichi, koudo, tsuchi, yochi",earth
a-sude-,Earth Day (22.April)
a-sukara-,earth color
"a-tifisharu, fushizen, jin'iteki, jinkou, jinkouteki, jinzou",artificial
"a-tifisharuinterijensu, jinkouchinou",artificial intelligence
"a-tikuru, bukken, bunshou, ippin, joukou, kajou, kiji, shina, shinamono, shiromono, yakkan",article
"a-to, bijutsu, geijutsu, gijutsu, jin'i, jutsu, waza",art
