Other,English
-an,healthy
a,but
a,not
afto-,hang up
aftoma,hang up
aftuma,hang up
äj,ice
äj-d,young
ajgor,stallion
akša,white
al,space below something
äl,lap
ala,space below something
äldä,female animal
alo,space below something
alsta-,to bewitch
alta-,to bewitch
alvta-,to bewitch
amola-,to scoop
amula-,to scoop
anaka,wife of an elder relative
ancema,open
ando-,to give
anksima,open
ära-,to live
arce-,price
äRkä,sea
arse-,price
äs,shadow
äšä,cold
askila-,step
askola-,step
ašo,white
äšter,fruitless
atja,father
ava,mother
avaka,female
avsima,open
äzem,to put
ažija,axle
ažjä,axle
äznä,limb
azor,prince
azoro,prince
bar,bar
bar koso?,Where is the bar?
bedli,leech
berjanj,bad
bizgata,swallow
bujo,boy
buka,ox
c.pej,fang of predators
capa-,chop
cer,calf of leg
ceres,calf of leg
chachk,over
chachkov,over
chachkuv,over
chacho-,to grow
chacka,over
chakš,ship
chama,shape
chando,price
changga,hook
changgode-,to help
chapaks,to become sour
chapamo,to become sour
chapno-,engrave
chapo-,engrave
charkode-,fork
charkude-,fork
chašto- šanšne,go
chava,a k. of container
chavdil,elder
chavo-,to hit
chejer,mouse
chekšata,a k. of bird
chemen,black
cher,hair
chever,mouse
chevgä,elder
chevgel,elder
chi,circle
chichav,flea
chiche,uncle
chije-,to run
chijne,smell
chine šinä,smell
chire,side
chire,edge
chiv,healthy
chiva,healthy
chivgä,elder
cho-paca,soul
cho-pacha,"soul, soul of a dead"
chochko,beam
chong,yeast
chov,"yeast, soul of a dead, back of knife"
chova,lean
chova-,whet
chovar,wooden mortar
chovine,lean
chovone,back of knife
chuchav,flea
chude-,to penetrate
chufto,a k. of tree
chuftomo-,a k. of tree
chukštorov,"currant, black currant"
chukštoru,"currant, black currant, black currant (1)"
churo,rare
chuvto,a k. of tree
chuž,barley
cilän-,fang of predators
cildor,glitter
cilem-,fang of predators
cilgä,wart
cilim-,fang of predators
cocana,top
conga,hill
cukštoru,currant (1)
culga,a k. of duck
cúrös,calf of leg
da,and
da-,negative particle
dädä,a k. of female relative
dovolj,enough
e-,negative particle
e-ne,this
e-sa,this (1)
e-se,this
e-sn,this
e-sta,this (1)
e-te,this
eckä,thick
ecke,thick
ej,ice
ej-d,young
ej-kakš,young
ej-t,young
ekše,"cold, cool"
ekšter,fruitless
el,lap
elde,female animal
elest,lap
eng,ice
era-,to live
erjamo,life
erjams,to live
erke,sea
ervä,a k. of relative
erväja-,a k. of relative
es,shadow
eskila-,step
ev,ice
ežda-,warm
ežde-,warm
eže-,warm
ezem,to put
ezne,limb
fkä,one
ftije-,make butter
gajge-,to sound
guj,snake
i,and
i-la-,negative particle
iche-,to press
ichkezä,far
ifkä,one
ij,ice
ije,year
ilä toka monj täse,Don't touch me there!
ilät,evening
ildä,female animal
ilej,branch
ilev,branch
ili,branch
ilij,branch
ima-,die
in'z'ede-,carve
inä,big
ine,big
inezi,raspberry
inze,raspberry
inže,person
inzede-,carve
inzej,raspberry
inži,person
inzida-,carve
ird'es,flank
ird'is,flank
irede-,to drink
iskila-,step
išme,horse
ite-,to hang
izim,to put
j-äldä,female animal
jäj,ice
jakšama,cool
jakšamo,cool
jakšter,fruitless
jäl,lap
jalga,leg
jalgo,leg
jam,soup
jäRkä,sea
jarsams,to eat
jäšä,cold
jav,joining
java-,separate
javo-,separate
jaža-,to grind
jäzem,to put
jäznä,limb
jej,ice
jiljams,not to be
jofks,tell
jofta-,tell
joma-,die
jongs,bow
jonks,bow
jota-,wander
jov,river
jovks,tell
jovta-,tell
jož,skin
joža,skin
jožo,skin
ju-,each
judma,grain
jukse-,unbind
jukso-,unbind
juma-,die
jumi-ši-pas,god
jur,root (end)
juta-,wander
jutka,interval
jutko,interval
juv,"grain, river"
juvodo-,grain
juza,each
juza toza,each
k.-al,armpit
k.-alks,armpit
kacham,smell
kachamo,smell
käd,hand
käd,skin
käd-luv,split
kado-,stay
kafksa,eight
kafta,two
kafto,two
kaja-,to throw
kaje,to be visible
kajge-,to sound
kajmä,scoop
kal,fish
käl,language
käle,to ford
kalga,hair
kalgo,hair
kalgodo,hard
kalguda,hard
kalgudo,hard
kalma,grave
kalma-,grave
kalmo,grave
kämä,shoe
kando-,to carry
känir,elbow
käpä,hand
kar,bark
kär,bark
kär,bark
kär,bark
kara-,to dig
kära-,hit
karcht,twigs
karda,stable
karga,crane
kärgä,a k. of woodpecker
kargo,crane
kärks,thread
kärksa-,thread
karma-,to want
käro-,hit
karu,fly
karvo,fly
karzi,a musical instrument
käše-,to hide
kaska,rump
kaske,rump
kaso-,increase
kätks,sleeve
katšamo,smoke
kav,lobby
käv,stone
kaval,armpit
kavkso,eight
kavto,two
kaze-,present
kaznä,present
kazne,present
kecä,strong
keca-,strong
kecakado-,strong
kece-,to hang
keche,vessel made of birch bark
keche-,to hang
kechenä,vessel made of birch bark
ked,skin
ked,hand
kedi,spring
kedij,spring
kedj,hand
kekše-,to hide
kel,"sister-in-law, language"
kel' kel'ej,broad
kel'e,broad
kel'eng,broad
kel'ev,broad
kel'i,broad
kele-,to ford
kelj,language
kelu,birch
kem,shoe
kemä,hard
keme,"shoe, hard"
kemen,ten
kenchiks,threshhold
kendir,elbow
kener,elbow
kenere,elbow
kengš kenchks,threshhold
kenir,elbow
kenkš,threshhold
kenžä,claw
kenže,claw
kepe,hand
ker,bark
ker,bark
ker,bark
kera-,hit
kere-,hit
kërga,throat
kergata,a k. of woodpecker
