Other,English
'äl,sheaves ready for threshing
(obl. stem) + 0,ergative
-0,essive
-0,imperative
-0,nominative
"-ac, -ak, -ek, -ux, ax",denominative suffix
-aj,elative
"-ar, -er",plural
"-ba, -ka",adverbial suffix
-bur,adjective substantivator
"-c'i, c'ar",line
"-c:i-, -ch:i-, -chi-, -ci-, -di-, -ni-",oblative stem
"-ch, t:-",not
-d-,adjective substantivator sing
-da,directive
"-da, gelezheg",future
"-daj, kechmish",past
-di,lative
"-di, -di-r",future suggestive
"-g, -k",a diminutive suffix
-gan,suffix of containers
-j,participle past
-k,locative suffix
-l,series Super
-la,temporal gerund
-mir,a prohibitive particle
-n,genitive
-n,masdar
-n,suffix of abstract nouns
-na,perfect
-naj,past perfect
-q,suffix of a locative case
-q-an,suffix of profession
-r,past participle
-r,suffix of deverbal nouns
"-ra-, -re-",obl. stem
-ta,conditional
-ta-ni,concessive
-v,series Ad
"-vi, erkek, itim",man
-wal,denominative nominal
-z,infinitive
Allah,God
Allahdi req gajit'a,if God gives way
[jaz,being
"a ch'avuz, a vaxtunda",at that time
a kas,that person
"a, a-m, i, i-m",demonstrative pronoun
"a, a-ta, ha",that
abad,prosperous
abi,blue light
"abi, vili",blue
abur,decency
abur,those
ac'aj,full
ac'un,becomes full of
ac-uq-,to sit
"ac:a-, acunana, acunaz, acunuz",to milk
acaltun,is filled with
"acaxhun, k'vatun",to collapse
"achux, ashkara",clear
acuq'un,to sit down
adak qhel kva,he's in anger
adan k'ufuk qhver kva,there's smile on his face
adet,custom
adet jaz,usually
adetdin,usual
afni,cucumber
"ag'u, zeher",poison
agal-ch-,to slam
agalq'un,achievement
agaltun,leans to
"agalun, aq'alun",to close
agaq'un,ripens
agatun,grows lean
agaxhun,approach
agazhun,to pull together
agha,lower
"agha-, ch'alaqh xhun",to believe
"aghada, aghuz",below
aghal,braked
aghun,believes
"aghur, chetin",difficult
aghzur,a thousand
agudun,brings
ah,moan
"ahali, ehli",inhabitant
ahvalat,circumstance
aja,do!
"aja, avun, avuna, iji-, ijiz",to make
"ajal, bala, sivin, veled, weled",child
"ajib, rerü",shame
ajnalar,spectacles
ajvan,balcony
ak',like that
"ak'ana, ak'un, ek'iz",to be stuck
"ak'azharun, qwechil-arun",to bend
ak'urun,plants
ak:wa-,to see
aka,a sort of small nuts
akalun,attaches
akatun,reaches
akaxhun,mixes with
"aksi, aksina",against
akudun,to invite to dance
akun,sees
akur,linchpin of a vehicle
"al-, el-",preverb above
al-ax-,to scatter
al-až-,to take off
al-cif-,to settle of liquids
ala,to be on
"alad, fena, fin, fiz",to go
"alad, fin",go!
"alam, dynja",world
alaq'un,is able to
alaqa,relation
alaqhun,strives for
alataj seferda,last time
alatun,goes away from
alava,additonal
alava avun,to add
alaxhun,to fade
alazhun,to tear off
alchax,vile
"alchukun, ilit'un",to wrap
alcum-,weigh
alcumun,hangs on
"alcurarun, aldatmishun",to deceive
alim,scholar
alk'un,sticks to
alt'ushun,to gather
altadun,strokes with
"altun, zhar",gold
