Other,English
"šulpan, šulpán, šulpi",a k. of berry
"aganga, agangan, akänga, althax, fur, fur, phur, phur",a k. of duck
"althagan, althakng",a k. of duck (1)
"thatn, thit",a k. of fish
"pat, patn",a k. of salmon
"hupan, hupi",a k. of wood grouse
"dera, derán, detn, dira, dirä, direi, ditn",a small inset
ujal,above
thëta,acroos
"éditu, ëtang, ëti, ëtï, etutu",alive
haipicháng,angry
kurup,animal hole
kächoga,ankle-bone
althïtekan,ant
kenar,arm
"hatagëm, khem, tem, tym, xamang, xem",arrow
"fenang, fenangan, finang, funang, phenang",ashes
hüchapeang,at home
"häja, häjan, häjei",aunt
"höran, hörang, höri, hörï",autumn
"üša, ušfe, ušfoattang, ušpe, ušpoattang",away
"tüt, tütn",awl
"hapar, hapar, haparang, kogar, xabar",back
"šuga, šúka, šúxa",backwards
"hautan, hautu",backwater
haš,badger
"cham, chamáng",barking
"tagalá, tagála",bat
ul-šui,bathing
"anigej, anigejang",be born
šajang,bear
"gulub, halüp, halupang, hulup, hulüpang, xlup, xulup, xulüp",beard
"anagejang, anei, šigei",bearing
"faitung, faitungán, phaitung",beater of the shaman drum
"uršä, urše",beaver
xon,beetle
tugalin,behind
"ínej, ïng, ínij",being there
ïtal,bellow
"thalok, thalox, tulók",belly
"ganala, hänal, thegal, thegalchang, thigal",below
"hïtakng, hïtëg, hïtëx, thakng, thég, théx, xitej",belt
jáfolang,bench
"fiafui, phiafui",bent
"chamar šulpi, fi, figan, figang, phi, šulpi",berry
"fachä, pacha, páchaga, phachä",big
"pachai, pachaji, zii",big mountain
öngang,bind
"üca, ücan, ucha, ycha",birch
qy'j,birch bark
nenašili,bird
penga-alchip,bitch
thum,black
tuma,blackly
"šur, šürang",blood
bafujang,blow
urekbas,blue
šuenga,bluely
"däfal, däfalang, däfol, däful",board
"khep, xajp, xapang, xep, xëp",boat
"hitag, hitagan, hitax",body
"arang, arangan, qagal, xagal, xakal",bone
"gijtu, the, thekng, thi, thikng",bow-string
jali,boy
"-nang, kö-nang, kö-nang",brain
"ogán, ogé, öge, ogei, okan, öke",branch
"fa, fai, fajikng, pa, pha",breast
"harai, herai",bred
qïl,broad
"šëtög, šëtögan, šëtök, šëtökan, šëtökng",brook
"pop-, popëš",brother
pateg,brother-in-law
üluk,bubble
kuvulán,burning coal
kir,butter
bulang,by foot
ulai,by the side of
"ache, achi",calling
achang,catching
"fei, fen, pei",cedar
"thui, tujga",cheap
"hol, höl, hólan, hölang, punchola",cheeks
"dakat, dal",child
kat,children
