Other,English
wulosásdá uyádla,0
sakuu,1
ayeli iyá,1/2
sgohi,10
sadu,11
talidu,12
tsogadu,13
nigadu,14
sgigadu,15
daladu,16
galikuadu,17
neladu,18
sone-ladu,19
talli,2
talasgohi,20
tso-i,3
tsosgohi,30
ná-gi,4
nágisgohi,40
hi-sgi,5
hisgisgohi,50
sudali,6
sudalisgohi,60
galikuo-gi,7
galikuasgohi,70
tsune-la,8
nelasgohi,80
sone-la,9
sone-lasgohi,90
duyosági,abandoned
eladi igánododi,abase
eladi nanáenehá,abasement
adadisásedi,abate
unadadadisáselá,abated
anadadisáseha,abatement
adadisásehi,abator
usulagotsági,abdicate
asulagogái,abdication
uskuoli,abdomen
adatihnawidádi,abduct
agatihnawidisgá,abduction
adaniladedi,abet
anadaniladehá,abetment
adaniladehi,abettor
ganayehisdi,abhor
aninayesgá,abhorrence
adagatidisdi,abide
anadagatiyá,abiding
násinasá,ability
eladi nigalisdisgá,abjection
adasdiyi,abjure
adawelagisgá,ablaze
yelikua iyadánedi,able
kali nigesána,abnormal
atsodiyi,aboard
ganelá,abode
diyohisdi,abolish
nánehiya,aboriginal
gáwaduwidá,about
galáladitlá,above
askualádodi,abridge
iná,abroad
gawosgái,abscess
nádoháná,absence
nedohána,absent
akayododi,absorb
asulagoisdi,abstinence
"adadalododi, nudohiyusána",abstract
nudohiyusána,absurd
gáwalosásdi,abundant
uyoigánedi,abuse
igái utana tsunadelokuasdi,academy
gatsanulahisdi,accelerate
gánedi kaneisdi,accent
didaniláisdi,accept
didanilátsáhi,acceptable
galuhisdi,access
uwotsaládisgi,accessory
udasegatselá,accidence
udasegatsedi,accident
usegatselá,accidental
asdaya diganotsalodi,acclaim
alisdeládi,accommodate
dilasdeládi,accomodation
aligonedi,accompany
askuadisdi,accomplish
didadolatseláhi,accord
didolagi,accordance
kali didolagi,accordingly
adalinohedodi,accost
gánigesá igánedi,account
adela ugasesdi,accountant
udanekuotsedi,accrue
gasátasdi,accumulate
kali didolagi,accurate
adaduhisdodi,accuse
ogisadá,accustomed
igáyi,ace
ehisdá,ache
alinigánedi,achieve
gohiyudodi,acknowledge
gohiyutanáhi,acknowledgment
gule,acorn
dádolagá,acquaint
didolisdi,acquaintance
dinadolagi,acquainted
kali didolisdi,acquiesce
otseli igánedi,acquire
ayasdi agisdi,acquisition
didayohisdi,acquit
dádayosgá,acquittal
sutilodá,acre
itsutiliodá,acres
diganadihisdi,across
iyadánehi,actactive
nudánelá,acted
aliteládi,action
tsudalenáda iyunadádi,activities
alinigánedi-,activity
adánelisgi,actor
adánelisgi,actress
udohiyusá,actual
udohiyuhiya,actually
alenádi,actuate
uwolatsati,acumen
igatihi tsugáwalodi,ad valorem
yeli didolagi igánelá,adapted
gatlisodi,add
gatlisanáhi,added
inadá,adder
uganasisgi,addict
gatlisodigi,addition
digatlisanáhi,additional
nahna gesá wasesdi,address
nahna gesá wasesdi,addressed
watsinánelá tsunesdi,addressee
eligua igai,adequate
uliskualádi adayolisdi,adieu
diyelihisdi,adjourn
duniyelisá,adjourned
didagudanedi,adjudge
osdá igánedi,adjust
asda igánelá,adjusted
osdá nagánehá,adjusting
osdá nananehá,adjustment
nunigáwiyasadegi,administration
atsilákuodiyu,admirable
galákuododiyu,admiration
galákuododi,admire
gohiyudodi,admission
gohiyutaná,admit
uwohiyutaná,admitted
adadeyadodi,admonish
atloyasdodi,adopt
atloyastanáhi,adopted
ulilohi,adorable
adalakuododiyi,adoration
adalatudi,adore
atsanádi,adorn
utana,adult
udelidá dinásidi,adultery
adasaladodi,advance
asalododi,advancement
adlanáadadisgá,advantage
adanetliyásgá,advent
aneláododi,adventure
digatilegi,adverse
diganotsaládi,advertise
adadeyodi,advice
gádadeyodi,advisable
adadeyodi,advise
udawonátanági,advised
ganiladisdi,advocate
nanadánehá,affair
nidunadánelidolá,affairs
galákuododi,affect
galákuotana,affected
didadaniláisdi,affection
tsudadanilátsati,affectionate
nigohilá tsudadanilátsati,affectionately
aselitaná,affidavit
aligodi,affiliate
gohiyudodi,affirm
udatsosadanedi,afflict
yeli iyudáni,afford
danalihá,affray
adawelagisgá,afire
asgaihá,afraid
ulosoná,after
sáhiyeyiditlá,afternoon
oni uwagudidisá,afterwards
asikue,again
digatilegi,against
askuanigohisdi,agaze
iyudetiyáda,age
ugayulatsá,aged
atsinásidasdi tsuláwisdanedi,agency
atsinásidasdi,agent
adadeyadodi,aggravate
gatlisodi,aggregate
uyo ayeládi,aggrieve
ayotladisdi,agitate
ayotladisgi,agitator
iyu tsigesá,ago
agiliyogá,agony
osi ayeládi,agree
tsudadanilátsadi,agreeable
dudanilátsá,agreed
dadanetselá,agreement
digalogodi ugáwali,agricultural
digalogodi,agriculture
