Other,English
-by,interrogative particle
-ma-,not
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
Adam,Man
Ayal,Woman
"Jañi, žañy",new
Jok,No
Kirpik,eyelash
"Köpürö, köpÿrö",bridge
Ooba,Yes
Raxmat.,Thank you
"Salam, salamsatysby",hello
"a-(h)a , an-ta , o-šo, tigi",that
"aari, äry",bee
aba,air
"aba, ata",father
abaj,caution
abyl-qasym,one of the pegs in a plough
abyšqa,husband
ach,to open
"ach, achtik, žut",hunger
achaj,mother (to an elder woman)
achkana,kitchen
adam,human being
adaš-,to be mistaken
adym,step
adyr,boundary
"aga, ini",brother
aha,elder brother
"ahü, žypar",musk
"aiak, ajaq, ayak, but, taman",foot
aiban,animal
aiuy,bear
aj,month
aja-,to pity
ajaq,pot
ajaz,frost
ajaš,companion
ajda-,to drive
ajlan-,to revolve
ajran,kumys
ajt-,to say
ajyq-,to sober up
ajyr,to separate
"ak, aq",white
"al, al-d-y",front
al-,to take
"ala, chär",variegated
"alah-dy, alang",error
"alakan, kol",hand
albüt,hot-tempered
"ald, aldy",lower side
alda-,to deceive
alma,apple
"alp, bätyr",hero
alq-yn-,to weaken
alqa-,to bless
alqyš,blessing
altin,gold
alty,six
am,vulva
amach,plough
amyz,honour
ang,intelligence
ang,wild game
"anghar-, angqaj-",to be wide open
angqö,fool
angyr-,astonished
angyraj-,to gape
ant,oath
"antyz, qar-andyz, qaryndiz",medicinal shrub
apa,aunt
apej,an emphatic interjection
aq chechek,a k. of tree
aq chechekej,crystalline lens
aq tiger,yurt poles
aq-,to flow
"aqsa-, tuša-",to hobble
aqyrin,gradually
ara,space between
aral,island
arba-,to make magic
"archa, chije",cherry
arna-,to dedicate
arpa,barley
"arqa, art, keri",back
art-,carry on back
ary-,to be tired
arys,ermine
arü,clean
"as-, ker-, tart-",to hang
at,horse
at,name
at-,shoot
at-,to dawn
atan,a castrated camel
atta-,to step
atym,pinchful
az,a little
az-,to go astray
azü,fang
aš,fruit of some wild plants
aš,meal
aš-,to cross a mountain
aša-,to tan
aštyq,seed
ašyq,die
aža,old man
"bach, baš, bash",head
"bahlan, bahylan",lamb that has stopped suckling
bahyldyr,wild lamb
baj,rich
baj terek,protection
baja,recently
bajge,horse-race
bajmaq,lower part of shank
bajpaq,footwear
bajy-,weaken
"baka, baqa",frog
bakcha,garden
bal,honey
bala,child
bala-chaqa,children
balaty,young fir tree
baldaq,hilt
"baldir, muzö",calf
balha,hammer
balhyn,a k. of bush
"balik, balyq",fish
balta,axe
baltyr,calf of leg
baq-,to look after
baqaj,joints in animals
"baqyr, jez, žez",copper
bar,there is
bar kayda,Where is the bar?
"bar-, žür-, žürü-",to walk
bara-t-,to produce smoke puffs
"barcha, top",all
"barmak, manja",finger
barmaq,thumb
"bas-, syq-",to press
basa,as well
"bastyrma, sere",penthouse
bat,quick
bat-,to sink
batqaq,marsh
bašmaq-ta-,to sole a boot
bek,stable
bekü,big joy
bel,waist
"belek, söha, syj",gift
belim-chi,a hysterical woman
ber-,to give
bertik,contortion
"bertin-, mertin-, žyr-",to break
besh,five
bet,cheek
"bet, žüz",face
bez,swelling
bez-,to shiver
"bich, kes-",to cut
bichak,knife
bij,dance
bij-le-,to dance
"bijik, chox",big
bil-,to know
"bilek, chyqanaq",forearm
bilik,wick
bir,one
bir tike,a little bit
bit,louse
"biš-, byš-",to stir up
biškek,churn-staff for kumis
bohoo,string
bohoq,craw
bohos,place where two rivers meet
"boj, dene, syn",body
bojdok,young lamb
bojo-,to paint
bojoq,dye
bol-,to become
booz,pregnant of animals
"boq, tezek",dung
boqono,false ribs
bor,chalk
borso-l-doj,young badger
boruq,small reed
boto,young of camel
botqo,porridge
"boz, sur",grey
boš,empty
"bu, bul",this
buj-da-,to be confused
bujla,wooden nail in camel's nose
"bujuq-, üšü-",to freeze
bujur-,to order
"buka, buqa, uj",bull
bulan,elk
bulduruq,quail
bulha-,stir up
bulung,corner
bulut,cloud
buq-,to hide
"bur et-, buruq-su-",to curl
"bur-, bura-",wind round
buta-,to cut branches
"butaq, chybyq, chybyq, tarmaq",branch
buz-,destroy
byltyr,last year
byš-,irritable
byš-,to become boiled
bë,foaled mare
"bö, böj, böjön, böjü",gad-fly
"bö, chü",bundle
bögö-,to dam
böirök,kidney
böjrök,kidney(s)
"bök, qabaq",hill
bök-,to be satiated
böksö,foot-hill
böktör,foot-hills
böl-,to divide
bör,liver
börü,wolf
"börük, qalpaq",hat
"bötög, kö",bird's stomach
bü,fog
bü-,to tie up
"bük-, žügün-",to bow
büldürkön,a k. of berry
bülö,whetstone
bülün-,to be alarmed
bür,bud
bür-,to wrinkle
büra,camel stallion
bürchaq,pea
"bürgö, bÿrgö",flea
bürkö-,to cover up
bürküt,aquila fulva
bürsun,wooden plough
büt-,to end
büt-,to heal of a wound
"bÿrkÿt, küchügen",eagle
"chab-, chap-, ur-",to beat
chabaq-ta-,to puncture
chabü,gusset
chach,hair of head
"chach, kil, qyl",hair
chach-,sow
chajan,scorpion
"chajna-, küj-š-ö-",to chew
chajyr,tar
chal,grey-headed
chal-,bind by throwing the rope
chal-,to knock down
chalhy,scythe
chalhych,band
chalhyn,mowing
chalma,noose
chalqan,nettle
cham-da-n-,reproach
chap-ta-,to plaster
chapan,gown
chapan-chapqyt,upper clothes
chapchaq,big vessel
chapqy,hack
"chaq, qur",time
chaq-,to strike fire
char terek,a k. of poplar
chech-,to untie
chechek,chicken-pox
"chege-, chege-dek",coniferous forest
chegirtke,grasshopper
cheke,temple
cheken,different weed kinds
chekir,grey of eyes
"chekmen, chepken",woollen cloth
chel,film
chelpek,thin bread
chemirchek,gristle
"chemirchek, chymyldyq', chymyldyryq, chymyndyq",meadow
cher,anguish
cherle,to be anguished
chert-,to click
chigit,cotton seed(s)
"chij, qamyš",reed
"chij-ki, žaš",raw
"chijir, chyjyr",small path
"chirench, želim",glue
"chiri-, iri-",to rot
chirik,rotten
chobur,badly bred
chochqo,young pig
choloj-,become short
choloq,short-statured
cholu-,to pull out
cholžuj-,become curved
chopqut,quilted coat under armour
choq,glowing heat
"choq, köp",many
choqu-,to peck
choqun-,to baptize
chorton,pike
chulha-,to bind
chuq,swaddle
chuqu-,to pick at
"chych-, sanghyt-",to defecate
chychqan,mouse
chyjyrchyq,starling
chym,turf
chymchalaq,small finger
"chymchy-, chymchy-la-",to pinch
chymchym,a pinch
chymchyq; chimeldirek,sparrow
chymyn,fly
chyq,dew
chyq-,come out
"chyz-, syz-",to draw
chöbögö,dregs after boiling butter
chök-,to kneel down
chöl,desert
chömö-,to immerse
chömölö,haystack
"chömü-, chomul-, chömül-",to dive
chömüch,scoop
chöngke,a metal vessel
"chöp, ot",grass
"chüchü, tattuw",sweet
"chüpürek, chüpürek-chapyraq",patch
cir,cheese
"cöök, söök",bone
"daa, dahy, tahy",additionally
"darak, žyhach",tree
dat,rust
degene,pan
dek,fir branch
delbe,stagger
"dobul, döl",storm
donguz,pig
dos,friend
e-,to be
"echek, ešek",donkey
echki,goat
eek,chin
"ege-, ögö-",to file
egeš-,quarrel
"egö, ögö",file
ek-,to sow
eki,two
el,country
"ele-, elge-",to sift
"elek, elgek",sieve
elik,wild goat
"emchek, kökürök, töš, töš",breast
eme,old woman
emgek,bother
emgek,fontanelle
emgekte-,to crawl
"emi, endi",now
en,earmark
ene,mother
"eng, iji",very
engke,stupid person
ente-,to become confused
enö,to be perplexed
epkin,energy
erdö,edge of a dish
eren,mankind
ergilchek,part of the yurt
eri-,to melt
erin,lip
erke,cockered
erkek,man
ermek,entertainment
esir-,to become drunk
"eski, eski",ancient
"et, et",meat
etek,edge of cloth
"ez-, žür-",to knead
eš-,twist
"eš-, qaz-, üngü-",to dig
ešik,door curtain
"ešit-, uq-",to hear
gÿl,flour
ich,interior of smth.
ich-,to drink
ichegi,intestines
"ichke, qylmyj-, žarö",thin
"idiš, könök",vessel
ij-,to send
ijdi,a curved knife
ijgi-lig,good action
ijik,spindle
ijin,lair
ijin,shoulder
ijir-,spin
ijmen-,afraid
ijne,needle
il-,to hang on smth.
ilmek,hook
"inek, ui",cow
ingen,female camel
"ingir, ingirt, yngyrt",dusk
ini,younger brother
iri,large
iring,pus
irk-il-,to gather
is,fumes
it,dog
iz,trace
iš,work
išen-,trust
"jachil, žasyl",green
jana,and
jarhyn,a mongrel of a yak and cow
jarmaš-,to climb up
"jebe, ok",arrow
"jeti, žeti",seven
"jildiz, žyldyz",star
jol,way
joo,enemy
"jumurtka, žumurtqa",egg
j¨z,one hundred
"jürök, jÿrök",heart
"kaiyk, keme",boat
"kan, qan",blood
"kara, qara",black
"karin, qaryn",belly
kaynene,mother-in-law
"kaz, qaz",goose
"kebek, typyn",bran
"keber, kebeže, köp-, qabar-, šiši-",to swell
kebez,rug
kech,late
kechir,cartilage of the shoulderblade
"kechë, tün",night
kegej,spoke
"kek, qyžyn-",malice
"kekej-, maj-tar-, maj-tar- ö-, qaqaj-",to bend
kekir-,to belch
kekirtek,cartilage
kel-,to come
kelech-söz,talk
"kelemiš, keler, keles",field mouse
kelin,bride
kelin,daughter-in-law
keme,ship
kemege,stove hole
kemik,spongy bone
kemir-,to gnaw
kendik,room for grain
kendir,hemp
keng,wide
kengeš,advice
kengeš-,to advise
kengilžer,nasal cavity
kep,image
kep-,to dry out
kepebet,bed
"kepsen, kesmen",a gift of food to someone
kerege,grating of the yurt
"kerek, žumuš",necessity
"keriš-, küröš-",wrestle
kerki,adze
kes-,to punish
kesh,evening
kesir,guilt
ket-,to go away
ket-,to indent
ketmen-,mattock
kez-,walk through
kezik,long uncurable disease
keš,quiver
kešene,girdle
kichü,little
kijik,wild animal
kijiz,felt
kilit,key
kim,who
kindik,navel
"kir, saz",dirt
kir-,to enter
kirich,bow string
kishi,person
kitep,book
kiz,daughter
"kiz, qyz",girl
"kizil, qyzyl",red
kiš,sable
kišen,fetters
kiši,people
kofe,coffee
kojon,hare
kol jeek kayda?,Where is the beach?
"kol, qar, qary, qol",arm
konok,guest
korkuu,fear
korol,king
"kulak, qulaq",ear
"kun, kün",day
"kydai, teñir",god
"kyj-, qyngyr",oblique
"kymurska, qumursqa",ant
"kö, qurum",soot
"köbürgön, žua",wild onion
köch,nomadizing
köch-,to migrate
"köchö, köžö",gruel
kögön,tether
köjnek,shirt
kök,blue
kök,sky
kök,thin straps for sewing
"köktö-, qajy-",to sew
köl,lake
köla-,rod
kölökö,shadow
kölük,harnessed animal
köm-,to bury
kömök,help
kömöldürük,breast strap
"kömür, kömÿr",coal
kön,leather
köng,excrements
köngül,mood
köpölök,butterfly
kör-,to see
körchök,a k. of fermented milk
körpö,new-born
körük,bellows
kösö,poker
kösö-,to stir with a poker
"köt, žaja",buttocks
kötör-,raise
köz,eye
közöl,beautiful
köšögö,screen
kü,sound
"kübü-, silk-, žajqa-, žajqa-",to shake
küch,power
"küj-, küjün-",to suffer
"küj-, küt-",to wait
"küj-, žan-, žan-, žaq-",to burn
küjö,son-in-law
kül,ash
"kül, qoq",ashes
külük,famous
kün,sun
"kündöš, künü",co-wife
küng,female slave
künü-lö-,to be jealous
küpü,coat of mail
kür,powerful
"kür-, küru-",fry
"kürgüchtö-, kürgüj",to run away
kürp,turkey
kürtük,deep snow
kürö-,to rake
"kürök, qalaq",shovel
küsö-,will
küz,autumn
küzük,part of loom
"kÿröx, qula",brown
kÿs,fall
"maj, semiz",fat
"majmaq, majryq",club-footed
"majpyq, žapalaq",flat
majram,feast
"majryj-, majyš-",to be bent
"mang, žel-",trot
mang-,to trot
men,I
meng,mole on the face
menin bölümum kayda,Where is my room?
"min, mün, žaz-",sin
min-,to mount
minen,also
ming,thousand
miz,awl
miz,we
mojun,neck
"mol, tolo",full
monchoq,beads
munar,mist
mung,suffering
munžu,cripple
murun,nose
"murut, myjyq",moustache
muz,ice
"myja, žeken",a k. of grass
"myqyn, žota",thigh
myšyq,cat
më,brain
mön,large intestine
möngkü-,buck
mörö-,to howl
müjüz,horn
mün,joint
"ne, neme",what
ob-dul-,to attack
obut,whirlpool
oj-,to pick
ojhon-,to wake up
ojmoq,thimble
ojno-,to play
ojun,play
oldoqson,skilless
"olohoj, oloq",one-eyed
omur-,break off
on,ten
ong,right
ong-,become pale
ooz,mouth
oqo,gimp
oqu-,recite
ordo,place of staying
"ormon, tokoi",forest
orto,middle
orun,place
"osol, žaman, žek",bad
ot,fire
otor,pasture
otur-,to sit
otuz,thirty
oz-,win
paxta,cotton
pil,elephant
