Other,English
(a)rda-,get tired
(a)rze-,to become dry
(j)amar,comment
(u)lä-,weep
(u)ngGwä-,to wash
(w)ï-,"to be, to sink"
(w)idi-,to be ill
(x)ana-,to close eyes
(x)arGa,palm of hand
(x)arGu-,to step
abu-,to take
achi,junior nephew
aci sunzë,junior nephew
adali,similar
aGa,elder brother
äGa,elder brother
ajang,melody
ajëgu,danger
aji-,to be afraid
ala-,to kill
alaG,variegated
alda,fathom
ali,give!
alwan,compulsion
ama,mouth
amata-,taste
amba,official
amdaGa,oath
ami,soul
amsa-,taste
amta,taste
amuraG,soul
amusa-,to taste
amuta,taste
ang,"original, width"
angGë-,to open one`s mouth
arä,molar tooth
arä(r),island
aráaG,just a little
aranda,molar tooth
arang,just a little
arasë,skin
aräzi-,to change
arda,fathom
arën,clean
arGa,method
arili-,clean
arin,clean
aroG,string
aruG,woven basket
arwan,service
äsë,horse(s)
asGu-,loan
atër,uncultivated land
au,large
awu-,to take
äzï,elder sister
ba-ng,to stand
ba(r)Gäsë,fortress
baGa-,wish
baGarziaG,shoulder bone
baGür,"bracelet, shoulder bone"
bajar,feast
bärda-,to boast
bärdi-,chase
bardong,to boast
bari-,hold
barong,West
bau-,to step down
bë-,to stand
beledGa-,to prepare
belen,ready
belesGa-,ready
bergen,wife of the elder brother
beri,daughter-in-law
besë-,to be happy
bi-,to be
bidun,thick
bïje,person
bö-,to hinder
bodono,quail
boGodi,patina
boli-,to become
boqqön,hillock
boro,grey
böro,testicle(s)
börol,grey of hair
bösë,louse
bosGo,threshold
bu,"I, each"
bü-,to step down
buda,we
budä,"soup, bushes"
buda-,to paint
budëri-,to stumble
budi-,to paint
budin,thick
bugële-,stop up
bugule-,stop up
buje,person
bukï-,to bend
bulai,cousin
bulë-,grab
bulen,ready
bulGa,game
buli-,grab
bur,each
büraG,trumpet horn
burë-,to cover
burën,each
burGäsë,willow
burGäsë,willow
burgë,louse
bürge,louse
buri-,to cover (1)
burön,heavy rain
burondog,grey
burü,"calf 1 year old, bad"
busë,belt
busi,other
cä(r)zë,paper
caGšë,beyond
cai-,to become white
cälzë,paper
cär,wing
cargi-,to swallow
cärzaG,grasshopper
casë,snow
cavci-,mow
ce-,to become white
cëzë,blood
cëzu,blood
chabži,mow
chachura-,spatter
chaG,time
chalga-,to swallow
chälsë,paper
changla-,to listen
chäržaG,grasshopper
chaxsë,snow
chida-,to be able
chingla-,to listen
chire,outlook
chisë,blood
cholbang,Venus
chölë-,to pierce
chorgö,green meadow
chuGa,jujube
chugu-,punish
chumoG,to collect
chuna,wolf
chunö,wolf
ci,thou
cï-,to become white
cida-,to pull
cidoGo,knife
ciGän,white
cigi,sprout
cigi-,press into
cigu,yesterday
cimo-,a pinch
cimuge,marrow-bone
cimusë,finger-nail
cimuzë,finger-nail
cinci,psychosis
cinggi-,to pinch
cini (gen.),thou
cinla-,to listen
cinzi,psychosis
ciraG,strong
cire,limite
cirGä-,shave
cirGäzë,tail hair
cirGü,pheasant
cirï,outlook
ciri-,cut small
cïrsë,nit
cirü,file
cirzë,nit
cize-,educate
coG,together
cögön,little
cögwën,few
cöli-,to pierce
coloG,enfoncement
comboG,to collect
cön,few
cudor,fetters
cugo,eclipse
cuzolo,together
d(w)eli-,to wave
d(w)esë-,"to wave, rug"
dä-,"take responsibility, to be able to cut"
dabsë,salt
däbüla-,to present
daGä-,to follow
