Other,English
"-badi, ebadi",fifty
-paaka,village name suffix
"-vadi, padi",ten
A ta ni ma ta vi na va ddu,Don't hear his word
Naaku artham kaledhu,I don't understand
Ne nu a ka li to u nna nu,I am with hungry
Ramudu bantini kottadu,Rama hit the ball
Yerra Lorry Tella Lorry,red lorry and white lorry
aame,she
aame dabbu enduku ichaaru?,why did she pay the money?
aame ninna buslo vachindhi,she came by bus yesterday
abbu,to be acquired
"abhyägatudu, atithi",guest
accu,stamp
accu,weaver's reed
accu kattu sëyu,do a ridge along the boundary
"ad'aru, odalu, odugu, oduvu, pammu, prabbu",to increase
ada,a lump
"ada-katti, ada-kattu, ada-kottu, adda-kattera",nippers for cutting betel-nuts
"adacu, adãcu",to suppress
"adagu, adãgu",to yield
adalincu,to terrify
"adalincu, adalpu, adalucu, adalupu",to frighten
"adalpu, adalupu",rightening
adalu,to grieve
"adalu, adalu",to be afraid
"adalu, adalu, pelukur_u",be alarmed
adanamu,exceeding
"adapamu, hadapamu",pouch for betel leaves and nut
adarincu,to discharge
adaru,grief
adaru,issue
adaru,to be fit
adaru,to fight
adarucu,shoot
adatu,arrogance
"adavi, marubhumi",desert
adda,a dry measure
"adda-kattu, adda-padu, addagincu, addu",to hinder
addakamu,chintz-printing
"addakar_r_a, addangki, addugur_r_a",obstruction
addakatta,bank
addamu,obstacle
addamu,pane of glass
"addamu, darpanamu",mirror
addamugã,crosswise
addanamu,a shield
addasaramu,medicinal shrub
addi,hindrance
"addi, adi, ãyadi, ayyadi, dãni-",that woman
addigalu,ornament worn round the neck
addincu,have dyed
addu,a screen
addu,to dip
adduga,half of a fanam
addãdiddi,perverse
adharu,to tremble
adhdha,tree Bauhinia racemosa
adi,it
adi-,excessive
adi-gar_r_a,sandal
adici-padu,to be in a hurry
adici-pãtu,impatience
adime,slavery
adiri-padu,to start
adiri-pãtu,a start
"adivi, aranyamu, vanamu",wood
adiyãdu,slave
adiyãlamu,token
aducu,to beat
aducu-konu,to become obstructed
adugu,footstep
"adugu, pädamu",foot
"adukulu, atukulu",rice wetted
adupu,a stroke
adãkuva,humility
adãvadi,fright
"adë, adigö, allade, alladigo",look there!
"agni, nippu",fire
