Other,English
'al-,throat
'ar-,to rock
'ebur-,fireplace
'i-,to cry of cock
'id-,to acquire
'in-,get cold
'ir-,all
'ol-e,penis
'omur-,a k. of fruit
'on-,to graft
'ona-,cornfield
'or-,stone wall
'or-,to love
'or-,to stink
'u-,to have
'uc-,to stand upon hind feet
'ude,house
'um-en-,be thirsty
'ur-,to howl
'urs-,become silent
'urš-,sink
'v-,to have
'va,forehead
'var- v.,to castrate
'vazh- n.,to castrate
'vil-e,arm
'vint-,to sink
'wal-,cheese
'wana-,cornfield
-da,if
-k-,locative stem
-ntil-,in-law
-ntir-,in-law
So re bari?,Where is the bar?
So re chkimi otaxi?,Where is my room?
So re zgvapiji?,Where is the beach?
Tek va mobtxa xe!,Don't touch me there!
a-,this
a-š-i,so
ac,now
aci,now
ako-cqor-ua,mixed with water
amšw-,six
anc-,now
anci-,now
ankes-,fishing pole
art-,one
b-,to pour
b-,to tie
baba-,grandfather
bac-,to creep up
bag-,to be enough
bag-u,barn
bak-,to trample
bandal-,to wobble of teeth
bar-,to blow
barg-,to hoe
bartq-,to shake out
batk-,hit
bax-,give a beating
baz-,to give a good beating
berg-,to hoe
berzhg-el,yell
bick-on-,to pinch
biga,big stick
bijg-,to push
bijg-,to stand on end
binex-,vineyard
bir-,to entice
bir-,to sing
birbil-,eyelets around the tambourine
bircx-,to scratch
biric-,to tear
birtqa,flat and round
bisk-on-,to pinch
bizhg-,to lean on
bobolia,spider
boga,paddock
bol-,smoke
bon,to wash
bond-,woven
bondg-,cobweb
bondg-,to make a nest
boqv-,haunch
borbolia,spider
bordiš-,to rave
bork,leg
borzhg-,stake
bozhg-,stake
brdgven-,scowl
bruo,eight
bu`on,to gobble down
bucx-,to rake
bude-,nest
bujga,spines of chestnut
buk-,stump
bul-,birch tree
bumbul-,down
bur-,roll
bur-,to darn
burch-,sterile
burch-in-,to make a sound
burchxi,Echinochloa crus galli
burcumel-,small pomegranate
burd,thistle
burdga,down
burdgin-,murmur
burg-,a k. of broadleaf plant
burg-,hammer
burgon-,dull rumble
buric-,to tear
burjg-,thorny plant
burs-,illegal fighting
burtq-,to pluck a bird
burzh-,to fight
