Other,English
-ma-,not
-zy,possess. suffix (3d person)
Bah,rope
"a'rt, sy'rt",back
a't-,to dawn
a'š-,to open
aa,poison
aat-,to lull
aba,mother
ada,father
"adaq, but",foot
"ady, at",name
adyr-,to separate
"aha, aš'a, aža",elder brother
aj,edible root
aj,month
ajyt-,to prescribe
al-,to take
ala,variegated
aldyn,lower side
alyn,face
"am, amdý",now
amhý,recent
ang,wild game
"ang-a (dat.), ol, tee, yn-da",that
anhaj,young of ungulates
aq,white
"aqsy, äs",mouth
azyh,fang
aša-,to feed
ašynaq,husband
ažyh,acid
ba'k-,watch
ba'lxaš,clay
ba'q,evil
ba's-,to press
ba'š,head
baha,frog
baldyr,calf of leg
balyh,wounded
balyq,fish
bar,there is
"bar-, choru-",to walk
bat-,to sink
baža,husbands of sisters
be't,near
bedik,high
bel,waist
beling-ne-,be startled
beling-ši,scary
ber-,to give
bes,swelling
bi's,we
bije,recently
bil-,to know
bir,one
bis,awl
bo,this
bo'š,empty
"boos, boqsu",throat
bor,chalk
borsuq,badger
bulha-,stir up
bulung,corner
bulut,cloud
bus,fog
buxa,bull
by't,louse
by'š-,to cut
bylaq,well
byš-,to become boiled
bär,liver
bö'rt,cap
böksek,bird's breast
böl-,to divide
börek,kidney(s)
börü,wolf
böš,cedar
bü't-,to be ended
bür,leaf
bürhü-,to cover up
cha,bow
cha'jha-,to shake
cha'p'al,spleen
cha'q-,to produce fire
cha'q-,to strike fire
chah,lard
chah-,to rain
chaha,edge
chaj,summer
chal,scruff
chalbaq,broad
chaš,spring
"che'henek, qyry",forearm
che'š,hair of head
che'š-,to untie
chedi,seven
chel,mane
cher,land
ches,copper
cheš,young
chi-,to eat
chingge,thin
chlha-,to lick
chol,fate
chu-,to swim
chuha,unsubstantial
chulan,snake
chuq,resin
churuq,rag
"chy't-, udu-",to sleep
chy'xa-,to press to
chyl,year
chyl-,to creep
chylyh,warm
chymža-,to become soft
chä,war
chät,horse-tail
chö'prää,bark
"chü, chüme",what
chürek,courage
chüs,hundred
"dah, tah",mountain
dajaq,staff
dal-,to lose strength
daman,sole
damyr,vein
"dar, tar",narrow
darä,millet
"dazyl, düp",root
"daš, taš",stone
de's,clotted blood
de-,to say
de:min,immediately
deg-,to reach
del-,to bore through
dereng,deep
des-,to run away
deš-,to make holes
dilgi,fox
dirig,alive
diš,tooth
"do't-, dolu",full
dolha-,to wrap round
dong,frozen
dong-,freeze
dos,birch bark
doš,1-year-old elk
duh,fish trap
"dujuh, tujuh",hoof
dur-,to stand
"durujä, turuja",crane
duša-,to hobble
"dyl, tyl",language
dyngna,to hear
dyngzy-,to become strong
dyrhaq,comb
"dyt, tyt",larch-tree
dära-,to repair
dëre,heaven
döhöš,stump
döra-,to cut into slices
dört,four
"dös, tös",foundation
döš,breast
"düdü-, tütü-",to rot
düh-,to tie in a knot
"dük, tük",animal's hair
dün,night
düngnük,window
dür-,roll together
düs,level
düš,dream
düš,noon
dýra-q,quick
"e'hit-, e'hit-, eš-, eš-",to row
e'kki,good
"e'siri-, e'siri-",to become drunk
"e't, e't",meat
e't-,to sing of birds
e'zer,saddle
eldik,mitten
elge-,to sift
elgek,sieve
elik,wild goat
em-,to suck
emij,udder
erin,chin
"eš, eš",mate
"helin, henni-",daughter-in-law
"hij-quš, hügü",owl
hölle-,to harness
hömündürük,breast strap
hü'rtü,black-cock
hüdäa,son-in-law
i'rxek,male
i'sih,hot
i'šti,interior of something
"idiš, idiš",vessel
il-,to hang on
iš-,to drink
"kegže-, tajna-",to chew
kehir-,to belch
kel-,to come
