Other,English
"-(a)mb-, -mb(+ob)-, -t'q(v)-, -tk(v)-, -ubn-",say
"-ar-, -s-, -vel-",to go (1)
"-ch'(a)m-, -ch'm-, -ch'me(v)-, -ch'mi-",eat
"-da, da, rom, tu",if
-dan,from
-dan,from a place
"-deg-, -dek-, -dg(+om)-, -dg(a-e)-",stand
"-di-, -svl-, -va-, gwale, val-, val-, ved-, vid-, vl-, vl-",to go
"-dze, važišvili",son
"-dzin-, dzil-, lul-, rul-",sleep
"-dzle(v)-, -dzli(v)-, -ts(em)-",give
"-g-, a-, e-s-e, es, ha-",this
-gan,from a person
"-gan, mier",by
"-jd-, -jd(om)-, -jek-, -skhd(om)-, -sx(e)d-, -zi-",sit
"-k'(a)l-, -k'vl-, k'l-",kill
"-k'ben-, -k'bin-",bite
-k'en,towards
-k'vd(+om)-,die
-k-,locative stem
"-khed-, -nakh(+ul)-, -nakhv-",see
"-lev-, -li-, -liv-, -s-, -smev-, -sv-",drink
-mde,as far as
"-mde, -mdis, sanam, vidre, vidre",until
-mtil-,in-law
"-pr(e-i)n-, buz-, mcer-",fly
-shi,to
"-shi, -shi, -tan",at
"-shi, -shi, she-",in
"-shvili, bavshv-, bavshvi, švil-, švili",child
"-sm-, -sm(e-i)n-",hear
-tan,with
-tan ertad,together with
"-tan, a-xl-os, akhlos",near
-tkh(a)r-,say (1)
"-ts'(e)v-, -ts'ek-, -ts'ol-",lie
-ts'in,in front of
-ts'v-,burn
"-ts-, -tsn+ob-, -tsod(i)n-",know
"-tsur-, -tsur+a(v)-",swim
"-tvis, -twis",for
-vit,like
-ze,on
... unda,he wants…
Chai ginda?,Do you want some tea?
Chai tu ginda?,Would you like some tea
Chemtan ertad moxval,You will come with me
Chemtan ertad moxval?,Will you come with me?
"Dghes kargi amindia, Dghes xom kargi amindia?",The weather is good today
Dghes kargi amindia?,Is the weather good today?
Inglisuri itsit?,Do you speak English?
Kartuli ar vitsi,I don't speak Georgian
Lari,Georgian currency 1 lari
Makvs,to have something
Nu nerviulob!,do not worry!
Nughar iparav!,Do not steal anymore
Pexburts aghar vtamashob,I do not play football anymore
Puli,Money
Ra ghirs …. ?,How much is..?
"Sakartvelo-d, Sakartvelo-ti, Sakartvelo!",Georgia (1)
Sakartveloshi,in Georgia
Sakartveloshi,to Georgia
Tamrik'os televizori,the television of Tamriko
Tbilisi miqwars,I love Tbilisi
Tsasvla ar minda,I do not want to go
Veghar vcham,I cannot eat anymore
