"aplikować, dawać, zarządzać",administer
"apogeum, punkt kulminacyjny",apogee
apokalipsa,apocalypse
"apopleksja, udar",apoplexy
apoplektyczny,apopletic
"apostata, odstępca",apostate
apostolski,apostolic(al)
"apostoł, orędownik, wyznawca",aspostle
"apostrof, apostrofa",apostrophe
apoteoza,apotheoses
apoteoza,apotheosis
"aprobata, pochwała",approbation
"aprobata, pochwała, zatwierdzenie",approval
"aprobata, poparcie",adhension
apsyda,apse
apteka,chemist's
aptekarz,apothecary
arabeska,arabesque
"arabski, język arabski",Arabic
arak,arrack
"arbiter, sędzia",arbiter
"arbiter, sędzia rozjemca",arbitrator
"arbitralny, samowolny",arbitrary
arbitraż,arbitration
"arbitrażowny, polubowny",arbitral
archaiczny,archaic
archaizm,archaism
archanioł,archangel
archeolog,archaeologist
archeologia,archaeology
archeologiczny,archaeologic(al)
"archi-, arcy-, figlarny, łuk, sklepienie łukowe",arch
archipelag,archipelago
"architekt, budowniczy, twórca",architect
architektura,architecture
"archiwa, archiwum",archives
archiwista,archivist
arcybiskup,archbishop
arcyksiążę,archduke
arcyksiężna,archduchess
"areał, powierzchnia",acreage
"arena, dziedzina",arena
"areszt, aresztować, wstrzymać, zatrzymać",arrest
"aresztowanie, przytrzymanie, zrozumienie",apprehension
"aresztować, przytrzymać, uchwycić sens, zrozumieć",apprehend
argon,argon
"argument, debata, dowód, spór",argument
"argumentowanie, dowodzenie",argumentation
aria,aria
"aria, melodia, mina, postawa, powietrze",air
arka,ark
arkada,arcade
"arkady klasztorne, krużganki, wędrowny",ambulatory
arktyczny,arctic
armata,cannon
"armatura, pancerz, uzbrojenie",armature
armia,army
arogancja,arrogance
"aromat, woń, zapach",aroma
aromatyczny,aromatic
"arsen, arsenowy",arsenic
"arsenał, zbrojownia",arsenal
"arteria, tętnica",artery
artezyjski,artesian
artretyczny,arthritic
artretyzm,arthritis
artykulacja,articulation
"artykuł, przedmiot",article
"artykułować, artykułowany, wyraźny",articulate
artyleria,artillery
artylerzysta,artillery-man
artysta,artist
artysta (estradowy),artiste
artystyczny,artistic
arystokracja,aristocracy
"arystokracja, szlachetność, szlachta",nobility
arystokrata,aristocrat
arystokratyczny,aristocratic
arytmenyka,arithmetic
arytmetyczny,arithmetic(al)
arytmia,arrythmia
arytmia,arrythmy
as,ace
"asceta, ascetyczny",ascetic
asceza,asceticism
aseptyczny,aseptic
"asfalt, wyasfaltować",asphalt
askorbinowy,ascorbic
asonans,assonance
"asortyment, dobór, wybór",assortment
"aspekt, mina, wygląd",aspect
"aspiracja, dążenie, wdychanie",aspiration
"aspirant, kandydat, starający się",aspirant
"aspirator, pochłaniacz",aspirator
"aspirować, wdychać",aspirate
aspiryna,aspirin
aster,aster
astma,asthma
astralny,astral
astrolog,astrologer
astrologia,astrology
astrologiczny,astrologic(al)
astronom,astronomer
astronomia,astronomy
astronomiczny,astronomic(al)
astygmatyzm,astigmatism
asymetria,assymetry
asymetryczny,asymmetric(al)
"asymilacja, przyswojenie",assimilation
asymptota,asymptote
"atak, atakować, napadać, napaść",attack
"atak, napaść",assault
"atakwoać, napadać, zasypywać",assail
atawistyczny,atavistic
atawizm,atavism
ateista,atheist
ateizm,atheism
atlantycki,Atlantic
atlas,atlas
atleta,athlete
atletyczny,athletic
atmosfera,atmosphere
atmosferyczny,atmospheric(al)
atol,atoll
atom,atom
atomizacja,atomization
atomowy,atomic
atoniczny,atonic
"atrakcja, powab, przyciąganie, urok",attraction
"atrakcyjny, pociągający, ponętny",attractive
"atrofia, zanik",atrophy
atropina,atropine
"atrybut, przymiot, przypisywać, właściwość",attribute
attycki,Attic
"audiencja, publiczność, widownia",audience
"audytorium, sala",auditorium
"augur, przepowiadać, wróżbita, wróżyć",augur
"aukcja, licytacja, licytować",auction
aureola,aureola
auspicje,auspices
"austriacki, Austriak",Austrian
autentycznosć,authenticity
autentyczny,authentic
"auto, samochód",automobile
"auto, samochód",car
autobiografia,autobiography
autobiograficzny,autobiographic(al)
autobus,bus
"autochton, tubylec",autochthon
"autochtoński, tubylczy",autochthonous
autograf,autograph
autokracja,autocracy
"autokrata, samowładca",autocrat
autokratyczny,autocratic
automat,automata
automat,automaton
"automatyczny, machinalny, mechaniczny",automatic
automatyzacja,automation
"autonomia, samorząd",autonomy
autonomiczny,autonomous
autopsja,autopsy
autor,author
autorka,authoress
"autorstwo, zawód pisarza",authorshop
"autorytatywny, miarodajny",authoritative
"autorytet, powaga",authority
"autoryzacja, upoważnienie, uprawnienie",authorization
awans,promotion
"awansować, posuwać się naprzód, robić postępy",advance
"awantura, burda",affray
awanturnica,adventuress
"awanturniczy, ryzykowny, śmiały",adventurous
"awanturnik, poszukiwacz przygód",adventurer
awaria,breakdown
"awersja, niechęć, wstręt",averseness
"awersja, niechęć, wstręt",aversion
awitaminoza,avitaminosis
azalia,azalea
azbest,asbestos
azot,azote
azot,nitrogen
azotan,nitrate
azotowy,nitric
azotowy,nitrogenous
azymut,azimuth
"ałun, ałunować",alum
aż,so that
aż do,until
"ba, mało tego, nie, powiem nawet",nay
babcia,grandma
babka,grandmother
"babsko, nefryt, szkapa",jade
"baczność, opieka, troska, uwaga",attention
bagaż,luggage
bagażowy,railway porter
"bagno, kłopot, trzęsawisko",quag
"bagno, kłopot, trzęsawisko",quagmire
bajka,fable
"bal, piłka",ball
balon,baloon
banan,banana
bandyta,bandit
bank,bank
bardziej,more
bardzo mi miło,pleased to meet you
"bardzo, dużo, wiele",many
"bardzo, przyjemny, strasznie, wesoły",jolly
bariera dźwięku,sound barrier
barman,barman
barwa,colour
baryłka,kilderkin
basen pływacki,swimming pool
baza,base
baza lotnicza,air-base
"bazar, rynek",market
bać się,be afraid
"bałwan, osioł",jackass
"bałwan, tuman",nitwit
beczułka,keg
bekon,bacon
beksa,cry-baby
benzyna,gas
bestia,beast
"bestroska, dobra wentylacja, niedbałość",airiness
besztać,to chide
besztać,to scold
beton,concrete
bez,without
"bez energii, bez sił, blady, mdły, słaby",nerveless
bez przerwy,non-stop
"bez przygotowania, impromizowany, improwizować",ad lib
bez rangi oficerskiej,non-commissioned
"bez znaczenia, niestotny",negligible
"bez-, nie-",non-
bezbolesny,painless
bezbożny,ungodly
bezbramkowy,goalless draw
bezbronny,helpless
bezbłędny,faultless
bezcelowy,aimless
bezcelowy,pointless
bezceremonialny,unceremonius
bezchmurny,cloudless
bezdomny,homeless
bezdyskusyjny,undisputed
"bezimienny, niesłychany, nieznany",nameless
bezkonkurencyjny,unbeatable
bezkrwawy,bloodless
"bezmyślnie, nieuważnie",absently
"beznadziejnie, fatalnie",abysmally
"beznadziejny, fatalny",abysmal
bezpartyjny,non-party
bezpieczny,safe
"bezpostaciowy, niewyraźny",amphorous
bezproduktywny,unproductive
bezpłciowy,asexual
"bezpłciowy, bezstronny, rodzaju nijakiego",neuter
bezpłodność,infertility
"bezruch, spoczynek, spokój",quiescence
"bezsprzecznie, co prawda, niewątpliwie, trzeba przyznać że, wprawdzie",admittedly
"bezstronny, neutralny, obojętny",neutral
"bezszmerowy, cichy",noiseless
"beztroski, niedbały, przewiewny",airy
"beztroski, wesoły",jaunty
"beztrosko, lekko, niedbale",airly
"beztrosko, ochoczo, wesoło, żwawo",jauntily
bezwodnik,anhydride
bełkot,gibberish
"bełkot, paplać, trajkotać",jabber
bełtać,stir
beż,beige
biały,white
"biba, iglica, popijawa, postrzępić, występ",jag
bibuła,blotting paper
"biec, gnać",run
"biedny, ubogi",poor
biegun,pole
biegły,adept
biegły (w czymś),adept (at/in sth)
bielizna stołowa,napery
bierz go!,yoicks
"bilet, numerek (w szatni)",ticket
biodra,loincloth
biskup,bishop
bitwa,battle
biurko,writing table
biuro,office
biuro podróży,travel agency
biuro rzeczy znalezionych,lost property office
biurokrata,bureaucrat
biwak,bivouac
bić,beat
"bić brawo, klaskać, oklaskiwać",applaud
"biżuteria, klejnoty",jewel(le)ry
blada twarz,pleface
blady,pale
blady jak ściana,white as a sheet
blaknąć,fade
blankiet,blank form
"blask klejnotów, błyszczeć",glitter
"blask księżyca, blask słońca",glare
blaski i cienie,pros and cons
blaszka,metal strip
blef,bluff
"bliski, Blisko, okok, opodal, w pobliżu",near
bliskość,approximation
blizna,scar
blokada,blockade
"blondyn, włosy blond",blonde
bluszcz,ivy
bluza (część munduru),tunic
bluza sportowa,sweatshirt
"bluza, skoczek",jumper
bluzka,blouse
"bo, gdyż, ponieważ",because
"bodziec, giez, podnieta",oestrum
bogaty,rich
bohater,hero
bojkot,boycott
bojler,boiler
bolesny,aching
bolesny,painful
"bolesny, dręczący",agonizing
"bolesny, zasmucajacy",afflicting
boleć nad,to be troubled by
"boleć, ból",ache
"boleść, ból, udręczenie, udręka",anguish
boli mnie głowa,i have a headache
bomba atomowa,atom(ic) bomb
bomba zegarowa,time bomb
bombowiec,bomber
bonifikata,discount
bordowy,maroon
borsuk,badger
"bory, las",forest
"bractwo rycerskie, rycerstwo, tytuł szlachecki",knighthood
brak,deficiency
brak mi ciebie,i miss you
"brak wody, jałowość",aridity
brakarz,sorter
brakować,be lacking
"brama, sklepione przejście",archway
brat,brother
"bratanek, siostrzeniec",nephew
"bratanica, siostrzenica",niece
bratek,pansy
brać,take
brew,brow
broda,beard
broda,chin
"bronić, obronić",defend
broń,arms
"broń, herb, konar, odnoga, poręcz, ramię, ręka",arm
brudna bielizna,loundry
brudny,dirty
bryczesy,jodhpurs
brytyjski,British
"bryłka, samorodek",nugget
brzeg,shore
brzoskwinia,peach
brzuch,abdomen
brzuchy,abdomens
brzuszny,abdominal
"brzydcy, brzydki",ugly
"brzydzić się, czuć odrazę, czuć wstręt",abhor
"brzęczeć, brzęczenie, dzwonić, dzwonienie",jangle
"brzęk, dzwonić, dźwięcznie",jingle
"brązowy, orzechowy (kolor)",nut-brown
"buczeć, powiekszenie, warkotać, zbliżenie",zoom
budka,shelter
budowa,construction
budować,build
budzik,alarm-clock
bujać,float
bukiet,nosegay
bunkier,pillbox
burak,beetroot
bursztyn,amber
burza,storm
but,shoe
but rybacki,jack-boot
butelka,bottle
bułka,roll
bydło,cattle
bydło,kine
"bydło, czysty, schludny, staranny",neat
byk,bull
"byle gdzie, gdziekolwiek, nigdzie",anywhere
"byle jak, w każdym razie",anyhow
"byle jak, w każdym razie",anyway
"bystrosć, przebiegłość, wnikliwosć",astuteness
"bystrość, ostrość, wnikliwość",acuteness
"bystrość, wnikliwość",acumen
"bystry, dotkliwy, ostry, wnikliwy",acute
"bystry, przebiegły, wnikliwy",astute
"bystry, rozgarnięty",quick-witted
byt,existence
być,be
być bez pracy,to be out of work
być bliskim śmierci,to be about to die
"być do twarzy, garnitur",suit
być głodnym,be hungry
"być może, może",perhaps
być na bieżąco (z czymś),to keep abreast
być na ukończeniu,nearing completion
być na ukończeniu,to be near
być nieobecnym w szkole,to be absent from school
być pochłoniętym pracą,to be absorbed in work
"być posłusznym, usłuchać",obey
"być stosownym, należeć",appertain
"być sędzią, rozsądzać, rozstrzygać, sądzić",arbitrate
"być w obfitości, obfitować",abound
być w swoim żywiole,to be in one's element
"być w zgodzie, porozumienie, uzgodnienie, zgadzać się",accord
być zaskoczonym,aback
były,quondam
"bzik, skręt, supeł, węzeł",kink
bzykać,buzz
bzykać,hiss
bób,broad bean
bój,combat
ból (fizyczny),pain
ból brzucha,belly ache
"ból brzucha, żołądek",stomach
ból gardła,sore throat
ból głowy,headache
ból zęba,toothache
"będący w stanie coś zrobić, utalentowany, zdolny",able
"bład, błąd",mistake
błagalny,imploring
"błagalny, pociągający",appealing
"bławatek, chaber",knapweed
"błazen, żartowniś",jester
"błazeński, hałaśliwy",knock-about
"błekitny, błękit, lazur, lazurowy",azure
błogosławieństwo,blessing
błogosławiony,blessed
błona,membrane
błona dziewicza,hymen
błona śluzowa,mucous membrane
błonica,diphtheria
błotnik,mudguard
błoto,marsh
błyskać latarką,to flash one's torch
błysnąć,flash
błyszczący,shiny
błędny ognik,jack-o-lantern
błędny rycerz,knight-errant
cacko,knick-knack
cal,inch
"capnąć, przydybać",nab
całka,integral
"całkiem, całkowicie, ogółem, razem, zupełnie",altogether
"całkowicie, raczej, wcale, zupełnie",quite
całkowity,entire
"całkowity, rozpaczliwy, totalny, zdecydowany",all-out
"całoroczny, coroczny, doroczny, roczny",yearly
"całować, całus, pocałunek",kiss
"cały, wszyscy, wszystko",all
"cebrzyk, kubeł, plecak, wyposażenie",kit
cebula,onion
cebulka,bulb
cedzak,colander
cedzak,strainer
cegielnia,brickyard
cegła,brick
cekaem,heavy machine gun
cekin,sequin
"cel, celować",aim
"cel, obiektyw, obiektywny",objective
celtycki,Celtic
celtycki,Keltic
celuloid,xylonite
cena,price
cennik,price-list
cent,cent
"centar, kwintal",quintal
centrala,head-office
"ceratka, żakonet",jaconet
cerować,darn
cewka,bobbin
chamsyn,khamsin
chan,khan
chaos,chaos
"chata, kajuta",cabin
"chcieć, zechcieć",want
chciwość,avidity
chciwy,avid
"chemigrafia, cynkografia",zincography
chinina,quinine
chinowiec,quiniquina
"chleb, chłeb",bread
chmura,cloud
"chmura deszczowa, nimb",nimbus
"chociaż, choć, mimo że",although
chodak,clog
chodnik,pavement
chodzić,go
cholera***,damn***
choroba,illness
choroba powietrzna,air-sickness
chory,ill
"chory, dotknięty (nieszczęściem)",afflicted
chować,put away
"chropowatość, ostrość. szorstkość",asperity
chrzciny,christening
chrząszcz,june bug
chudy,skinny
chustka,handkerchief
chustka (na głowę),kerchief
chwila,moment
"chwilka, moment",jiffy
"chwilę, króciutko",awhile
chyba,I suppose
"chytrość, pomysłowość, przebiegłość, zręcznosć",artfulness
"chytry, pomysłowy, przebiegły, zręczny",artful
"chór, libra",quire
chętnie,gladly
chłodzony powietrzem,air-cooled
"chłop, irlandzki żołnierz piechoty",kern(e)
"chłop, rolnik",farmer
"chłopak, dziecko",youngster
chłopiec,boy
"chłopiec, młodzik, ulicznik",nipper
"chłód, zimny",cold
ci,these
"ciamajda, fujara, głupiec",ninny
"ciamajda, głupiec, małolatek",nincompoop
"ciasny, wąski",narrow
ciasto,cake
ciało,body
cichy,silent
"cichy, nieruchomy, spokojny",quiescent
"ciekawy, oryginalny, osobliwy",quaint
cielęcina,veal
"ciemność, mrok, niejasność",obscurity
ciemny,dark
"ciemny, niejasny, ponury",obscure
cierpieć męczarnie,agonise
cierpieć męczarnie,agonize
"cierpki, zaciekły, zażarty, zgorzkniały",acrimonious
"cierpki, zgryźliwy",acerbic
"cierpkość, kwaskowatość",acridity
"cierpkość, zażartość",acrimony
"cierpkość, zgryźliwość",acerbity
cieężarówka,lorry
cień,shadow
ciotka,aunt
cis,yew
"cisza, łagodny, skromny, spokojny, spokój",quiet
"ciągle, stale, wciąż, zawsze",always
ciąża,pregnancy
"ciętość, ostrość, przenikliwość",keenness
"cięty, ostry, przenikliwy",keen
ciężarówka,truck
ciężki,heavy
"ciężki, żmudny",arduous
co,what
"co noc, nocny, wieczorny",nightly
co o tym sądzisz?,what do you think (of that)?
"cokolwiek, coś",anything
"cokolwiek, coś",aught
"coroczny, doroczny, roczny",annual
coś,something
"cuchnący, niezdrowy, szkodliwy, szkodliwy",noisome
"cudowny, godny podziwu, rozkoszny, uroczy",adorable
"cudzoziemski, obcy, odmienny",alien
cudzołożnica,adultress
cudzołożnik,adulterer
cudzołóstwo,adultery
cudzysłów,quotation-marks
cukier,sugar
cukierek,sweet
cukiernia,pastry shop
cybet,zibet
"cyfra, cyfrowy, liczbowy, liczebnik",numeral
"cyfrowy, liczbowy",numerical
cykl,cycle
cynia,zinnia
cynk,zink
"cypel, przylądek",naze
cyrkon,zircon
cyrkon,zirconium
"cytat, zacytowanie",quotation
cytra,zither
cytryna,lemon
"czara, puchar",jorum
czarna emalia,niello
czarny jak smoła,jet-black
czas,time
czasami,at times
czasopismo,magazine
czasownik,verb
"czaty, zaczaić się, zasadzka",ambush
"czcigodny, dostojny",august
"czcigodny, dostojny, sierpień",August
