Other,English
abAyam,danger
"ADae, uDae",clothes
adenAle,hence
aDi-,to hit
ADu,goat
aeaejmae,poverty
aeaen,why
aedAvudu,any
aeDu-,to take
aejuppu,to wake up
aelae,leaf
aeli,mouse
aellArum,all
aende,which
aengaeae,where
aengaeaeyum illae,nowhere
aengaeyum illae,everywhere
aenne,what
aeNNu-,to count
"aeppevum, aeppOdum",always
aeppo,when
aeppodum illae,never
aeRangu-,to descend
aeri-,to burn
aettanae,how many
ahelamAne,large
ajagane,beautiful
ajaytu po-,to take with
ajuvu-,to cry
akkA,elder sister
AL,fellow
alladu,or
"Ama, AmAm",yes
amaedi,calm
ammA,mum
"An, manidan",man
aNae,elder brother
AnnA,but
annuppu-,to send
appeDiyA,really
appuRam,then
aRae,room
arisi,rice (husked)
Aru,river
asingemAne,ugly
assaeppaDu-,to desire
"asuttemAne, suttam illade",dirty
badil sollu-,to answer
balemAne,strong
bayam,fear
bayeppaDu-,fear
caeDi,plant
djannel,window
"DObi, vaNNAn",launderer
grAmam,village
ii,fly
iiremAne,damp
illaeNNA,otherwise
illAme,without
inde samayettule,now
ingae koNDu va-,to bring
innaekku,today
ippo,now
"irraevu, rAtri",night
irudayam,heart
irumel,cough
irundum,yet
iruTTane,dark
kAccel,fever
kaDae,shop
kaDaesi,last
kAdali-,to love
kadavu,door
kaDel,sea
kaDidam,letter
kAdu,ear
kADu,forest
"kaeael-, kaeaeT-",to ask
"kaeaeL-, kaeaeT-",to listen
kaeaeLvi,question
kai,hand
kajattu,to remove
kajuvu-,to wash
kakkUs,toilets
kAl,leg
kAl SaTTae,trousers
kAlae,morning
kAlaeyile,in the morning
kaliyANam,wedding
kAliyAne,empty
kallu,stone
kambu,stem
"kAmi-, kATTu-",to show
kANA pOccu,missing
kaNNu,eye
kaSTam,diifculty
kaSTmAne,diificult
katterikkol,cissors
katti,knife
kAttu,wind
kattu-,to shout
kAtu konNdu-,to wait
kAy,unripe fruit
kAyam,wound
kayiRu,rope
kiijae,downside
"koDu-,tA-, taru-",to give
kondjam,a little
kosu,mosquito
kuDi-,to drink
kuDumbam,family
kujandae,child
kuLir,cold
