Other,English
(a)ula,mountain
(asuudlig) shiidverlekh,to fix
(hergi),steep bank
-gu,deictic particle
-le-,break through
-mad,the most
-med,the most
-mi,final interrogative particle
-mu,final interrogative particle
-ra-,to press
-re-,break through
...khaan bain ve?,Where is...?
: üšöhe(n),willow
Bayarlalaa,Thank you
Bayartai,"Good bye, Goodbye"
Bi ...ees irsen,I'm from ...
Bi chamd khairtai,I love you
Chi mongol hel medeh uu,Do you speak Mongolian?
Dahin helj ügnü üü?,Please could you repeat that?
Daraa uulzii!,see you later
Emergtei khin,Woman
En yamar üntei ve?,"How much is this?, How much does this cost?"
Erüül mehdiin tölöö,Bon voyage
Gal!,Fire!
Gedes,"Belly, intestines"
Gyalailaa,Thank you
Iamar negen zooil bolj xuvirax,to come into being
Khin,Man
Khristosin shashin,Christian religion
Minii ner...,My name is ...
Muurand togloom hulgand ukhel,What is a joke for a cat will be death for a mouse
Num,Bow
Nuruu,Back
Orkhits,Leash
Oroin mend,Good evening
Saikhan amraarai,Good night
Sain baina uu,Hello
Sain ta sain baina uu,Fine thanks and you?
Shilbe,Shin
Shud,Tooth
Sonin (saikhan) you baina?,"What's new?, What´s new?"
Sonin yu baina ve?,How are you?
Suul,Tail
Ta haanaas irsen be?,Where are you from?
Ta mongol hel medeh uu,Do you speak Mongolian?
Taivan (saikhan) baina,"It is peaceful., It is peaceful"
Tand ikh bayarlalaa,Thank you
Tany ner khen be?,"What's your name?, What is your name?"
Tersen edriin bayar hurgeye,Happy Birthday
Tiim,Yes
Titem,Crown
Tiym,I speak a little Mongolian
Tsagdaa duudaarai!,call the police!
Tuslaarai!,Help!
Ugui,No
Uuchlaarai,"I'm sorry, Sorry"
You bain?,What is?
Zügeer,You're welcome
a'oga,leading string in net
a'ue,wide
a'ula,mountain
a'ur,"anger, mortar"
a'ušigi,lungs
aajmaar,gradually
aav,Father
ab-,to take
ab-,to take (1)
aba,"hunt, paternal uncle, chase"
aba-,to take (1)
abad,instantly
abahaqai,spider
abaqa,paternal uncle
abaqai,spider
abi-,to take
abisun,wife of elder brother
abqu,to take
abrakh,to save
abu,"paternal uncle, to take"
abura-,to save
ac,bifurcation
ad,evil spirit
ada,evil spirit
adag,end
adajir,ceiling
adali,"lik, similar"
adam,to hurry
adar,ceiling
adasqa,unworked leather
adasun,horse(s)
adga-,to hurry
adil,similar
adilkhan baikh,look like
adjil,work
adon,horse(s)
adoson,horse(s)
adqu,handful
adqu-,handful
adsaga,unworked leather
adu'u(n),horse(s)
adu(w)sun,horse(s)
adugusun,animal
adusun,horse(s)
