"thaiv tiag, tiv tiag",against
"hnoob nyoog, hnub nyoog, noob nyoog, nyoog",age
muaj hnub nyoog sib npaug,age equivalent
"chaw pab dej num, chaw ua haujlwm",agency
txheej txheem,agenda
pheev kom tau,aggressive
"pluam lus, pom zoo, yeem",agree
kam,agreeable
"lus cog tseg, pom zoo (kev)",agreement
kev ua liaj ua teb,agriculture
"tom hau ntej, tom ntej",ahead
"ntej, tom ntej",ahead of
pab,aid
"tus pab, tus pab qhia ntawv",aide
kev mob nkees,ailment
"kev tsom, taw, taw rau, tsom",aim
"cua, pa",air
cua txias,air conditioner
pawg tub rog nruab ntug,air force
tsab ntawv xa nruab ntug,air letter
cua txias,air-conditioning
hom dav hlau,airline
dav hlau,airplane
tshav dav hlau,airport
kem,aisle
suab tsa,alarm
"cawv, cawv ntsim, dej cawv",alcohol
"ceebfaj, faj",alert
liam ua tub sab,alibi
neeg txawv teb chaws,alien
"kho kom zoo ib yam, ua kom ncaj kab",align
"thooj, zoo tib yam",alike
"ciaj, ciaj sia",alive
"huv si, tag nrho, thoob, txhia, txhua nrho",all
vij,all around
txhia,all kinds of
Peb puavleej tau mus lawm.,All of us have been there.
nej sawvdaws,all of you
qhov txhia chaw,all over
tsoom zeej,all people
"tau, ua li",all right
txhua lub sijhawm,all the time
"kev fwm, ua zoo",allegiance
"fab, phiv, tsis haum yus",allergic
khaub thuas,allergy
nab qa dej,alligator
"kheev, pub, pub feed pub ua, tso lus",allow
phooj ywg sib pab tiv thaiv,ally
"kwvlam, yuav laug tag, yuav luag",almost
"ib leeg, tibleeg, tsis muaj tus nrog nyob, twm",alone
coj nrog tuaj,along
"niam ntawv, tsiaj ntawv",alphabet
twb,already
Ua li ntawv auv,Alright!
"ib yam, thiab, tibyam, tsis tas li",also
"thaj neeb, xwm kab",altar
kev hloov,alteration
sib cav ncauj,altercation
"txawm tias, txawm yog",although
huv si,altogether
"pej chum, txhuas",aluminum
"ib txwm, txhua lub caij, txhua zaug",always
tsis nco qab,Alzheimer's Disease
tsis meej xwm,ambiguous
xav tau txhua yam,ambitious
tsheb thauj neeg mob,ambulance
tos kev tua,ambush
pauv txoj cai,amend
"cov cai, tshooj cai ntxiv",amendment
"Neeg asmeslivkas, Tibneeg Asmelikas",American
muas txwv,ammunition
"ib co, npaum",amount
kev ua kom nrov loj,amplification
ua kom nrov loj,amplify
txiav ib qho tawm,amputate
kev lom zem,amusement
dab ros,amusing
Kuv plab ua dev plab,An example of hyperbole...
pog koob ywawg koob,ancestor
thiab,and
"thiaj, thiaj li",and so..
loog,anesthetic
tub txib saum ntuj,angels
"chim, npau taws",angry
tsiaj txhu,animals
tshom,animals digging in the dirt
xya,animals giving birth
"po taws, uas taw",ankle
khib,annoyed
ib --- ntxiv,another
teb lus,answer
ntsaum,ant
qhov ua kom muaj teeb meem,antecedent
kav hlau txais xov,antenna
thaiv,anvil
"kev ntshai rwg, kev txhawj",anxiety disorder
txhawj,anxious
tus twg los tau,anybody
qhov twg los tau,anywhere
raug neeg zoo,aociable
tsev kem,apartment
"thov txim, thov zam txim",apologize
tub txib,apostle
hais dua,appeal
"pom tawm, tshwm sim",appear
moj yam,appearence
mob hnyuv tws,appendicitis
"qab lo, tshaib plab",appetite
sijhawm teem tseg,appintment
npuaj teg,applaud
"txiv apple, Txiv ev paum",apple
"pleev, siv",apply
"thov ua, tuaj yeem",apply (1)
nyom,apply great force
taw tes tuav npe,appoint
kev teem caij sib ntsib,appointment
"nco txiaj ntsig, ua tsaug",appreciate
"haum, tsim nyog",appropriate
pom zoo,approve
kwv lam,approximate
kwvlam,approximately
plaub hli ntuj,april
"ntaub npua ua hauj lwm, sev",apron
sev npua,apron back
sev sia,apron front
thoob dej yug ntses,aquarium
kev kawm txog lub neej thaum,archeology
kws kes duab vajtse,architect
kev kos duab ua tsev,architecture
yog,are
Cov no puas zoo tib yam?,Are they the same?
Nimno koj puas zoo mentsis?,Are you feeling better yet?
Puas yog koj mob?,Are you sick?
"cheeb tsam, nras, puam, puam, thaj tsam",area
"qhov txawj txaus, qhov ua tau",area of strength
"qhov txawj tsis txaus, qhov ua tsis tau",area of weakness
"nyom, nyom, sib cav",argue
"cam, cav",argue hotly
sib cav,argument
"caj npab, npab, txhais tes",arm
rooj zaum tiag tes,armchair
"qhov tsos, tsos",armpit
"pawg tub rog, tub rog",army
"ib ncig, kwv lam, kwv lam, nyob tsis deb, nyob ze, vij, vij, ze",around
ncig,around (1)
raug siab,arouse
"looj, looj, ntsaub, tso kom muaj quag",arrange
kev muab tso kom muaj quag,arrangement
"kaw, ntes",arrest
kev los txog,arrival
"los txog, txog",arrive
khav,arrogant
xub,arrow
txoj hlab ntsha plawv,arteries
leeg,artery
kev mob raws pob txha,arthritis
"daim, ntawv qhia, tus",article
"kev hais lus tsis meej, ncauj txhais",articulation
"yam cuav, yam neeg ua",artifact
"khoom cua, khoom cuav, yam uas tsis yog tiag",artificial
tus kws txawj txua,artisan
"raws li, xws li",as
xij koj nyiam...,as you like
"xijpeem, ywjtxiam",as you please
nce,ascend
"txaj muag, txaj muag, txajmuag",ashamed
txheeb,ashen
"hluav, tshauv",ashes
Tibneeg Esia,Asian
"noog, nug",ask
noog dua,ask again
tsaug zog,asleep
zaub qhwv qws,aspargus
"tshuaj noj zoo mob tau hau, tshuaj noj zoo npaws",aspirin
tshuaj dis taub hau,aspirin (1)
neeg tua neeg,assassin
"cem, ntaus, ua phem",assault
txua,assemble
"los ua ke, sau ua ib pab ib pawg, sib dhos",assembly
ntsuam xyuas,assess
"kev soj ntsuam, kev txheeb xyuas",assessment
muaj ntawv ua,assignment
"pab, pabcuam",assist
"pab, tus pab",assistant
kev lam hais ua ntej,assumption
"kwv yees, ntaus nqi, ntseeg li ntawd",assumptions
muaj tseeb,assure
"hawb pob, mob ua pa tsis nto, ua tsis taus pa",asthma
"plooj plooj, pom kev tsis zoo",astigmatism
"nyob ntawd, thaum, tom",at
txhaum,at fault
hmo ntuj,at night
txhij...,at the same time
lus hais,atatement
"neeg ncaws, neeg ncaws kab taub, pob",athlete
tiaj xyaum tes taw,athletic field
hav cua,atmosphere
"laws, lwg",atrip off
"kev sib tua, mus ntau, mus tom kiag, mus tua",attack
sib tua,attack (1)
sim,attempt
"mus koom, mus nkag nrog",attend
kev mus koom,attendance
kev xyuas xim,attention
kev nyob tsis tswm,attention deficit disorder
"nthab, saum nthab",attic
"neeg hais plaub ntug, tus txheem plaub ntug",attorney
sib nqus los uake,attract
txaus nyiam,attractive
cov neeg tuaj saib,audience
suab,audio
"hnov tseeb, nco taucov suab lus meej, to taub meej",auditory processing
yim hli ntuj,August
"niam ntxawm, phauj",aunt
niam tais thiab ntxhais,aunt and niece
"tiag, tsis dag",authentic
tus tswv sau phau ntawv,author
hwjchim,authority
cov sawv cev tsev kawm ntawv,authorized district employees
"cia li ua yam tsis tau xav li, tsis siv neeg",automatic
tsheb,automobile
soj ntsuam xyuas,autopsy
"caij nplooj ntoos zeeg, caij nplooj zeeg",autumn
"muaj caij nyoog, muaj sij hawm, tseem, tseem seem",available
"tshuav, xyeej",available (1)
"caub, pauj",avenge
"kwv yees, qhov hauv ntsuab ntsab, thaj tsam li",average
"ib nrab, ib nrab, nruab nrab, siv tau nyog",average (1)
maim,avoid
"muajlaj lim plab plaw, tsa sawv",awake
puav pheej,award
paub txog,aware
"deb, nyob deb ntawm no lawm, tsis nyob lawm",away
tshem tso rau ib qho,away (1)
txaus,awesome
phem phem,awful
ua tau txawv txawv,awkward
taus,ax
taus,axe
liab pam tsab,baboon
"me nyuam ab liab, me nyuam mos liab",baby
nyias ev me nyuam,baby carrier
laub me nyuam,baby stroller
neeg zov me nyuam,babysitter
tiav txiv,bachelor
"duav, nruab qaum, qau, qaum, qaum tes, tom qab",back
rov qab los,back (1)
mus mus thiab los los,back and forth
qaum tes,back head
qaum tsev,back house
qaum tsev,back of horse
qaum tes,back of the hand
"caj qwb, qwb",back of the neck
qa,back of the throat
qaum tsev,back yard
kawm,backbasket
nqaj qaum,backbone
"rov tom qab, tom qab",background
cov suab nrov tom tej tuaj,background noise
"hnab ev khoom, khaub hnab",backpack
thaub qab,backward
tiaj nraum qaum tsev,backyard
nqaij npuas kib,bacon
kab mob me me,bacteria
phem,bad
tis qaib,badminton
hnab,bag
hnab nqa taug kev,baggage
kab nuv ntses,bait
neeg ua mov ci,baker
teev,balance
do hau,balcony
"npas, npoj pob, pob",ball
cos qej pob txha,ball and socket
"kwv txhia, txhiab, txhiab, txhiaj",ballad
zaig roj hmab,balloon
"khwb teeb, xyoob",bamboo
yuaj,bamboo sheath
ntsuag xyoob,bamboo shoot
ntsuag xyoob,bamboo shoots
ntsuag xyoob,bamboo sprouts
raj,bamboo to carry water
vab,bamboo tray
"kev txwv, txwv",ban
txiv tsawb,banana
tsawb,banana tree
"siv, tej pab, tej pawg",band
"ntaub lo qhov txhab, ntaub qhwv mob",band aid
"ntaub qhwv tes, qhwv",bandage
Suab nrov!,Bang!
"tsev cia nyiaj, txhab nyiaj",bank
tus tswv cia nyiaj,banker
tsis muaj nyiaj,bankrupt
ntug dej,banks
kevcai raus dej,baptism
"chaw haws dej cawv, tsis pub tawm",bar
kws txiav plaub hau,barber
lia qab,bare
"hais nqi, khom nqi",bargain
"tawv ntoo, tsem",bark
kauv,barking deer
txhab,barn
thaiv,barricade
"quab npua, taw npua",barrow
neeg txhab dej caw,bartender
sib pauv zog,barter
theem pib,base
ncej dab,base pole spirit
qws baseball,baseball bat
loojtes baseball,baseball glove
"lub hauv paus, qhov pib",baseline
"hauv qab lawj, theem hauv qab",basement
yooj yim,basic
"qauv pib nyeem, sau, thiab ua leb",basic standards
"phiab, phiab, tais, tais phiab",basin
"ciblaug, lub vab, miaj loog, pob tawb",basket
khaub rhaub,basket sweeper
sabcib,basket-type rice strainer
puav,bat
da dej,bath
"xum npum da dej, xum npum ntxuav cev",bath soap
da,bathe
"tsho hnav npog cev, tsho khuam da dej",bathrobe
"chav da dej, chav dej, hoob nab, tsev viv",bathroom
dab da dej,bathtub
"maub fais, yoj teeb",battery
sib ntaus sib tua,battle
suab quaj,bawl
yog,be
swb,be defeat
xyivfab,be happy
raum,be in a hurry
ua txij ua nkawm,be married
"tsis txhob tham ua twjywm, txhob hais lus",be quiet
nyob twjywm,be quiet (1)
"Nyob twjywm., Tswm seeb!",Be quiet!
Tswm seeb!,Be ready!
nplua nuj,be rich
nyoo,be willing
vim,beacause
tiaj xuab zeb nram ntug dej,beach
hlaws,beads
nqaj,beam
txoj kab teeb ci,beam of flight
kaus taum lima,bean
taum hwv,bean curd
taum pauv,bean sprout
kaus taum,bean sprouts
taum,beans
dais,bear
txiv,bear fruit
"ncw, txi ncw",bear fruit with abundance
hwjtxwv,beard
tsiaj nyaum,beast
"ntaus, peg, peg, tsoo, tuav, tuav, yeej",beat
sib ntaus,beat up
tus kws txiav plaub hau,beautician
zoo nkauj,beautiful
kev zoo nkauj,beauty
nas kos dej,beaver
"rau qhov, vim, vimchij, yeebvim, yibvim",because
tim,because of
Rau qhov muaj neeg hlawv.,Because someone set it on fire
"hloov los ua, hloov ua",become
txaj,bed
tsua,bedrock
chav pw,bedroom
"ntaub pua chaw, ntaub pua txaj",bedspread
"mes, muv, ntab",bee
xub ntab,bee hive
daiv,bee species
"muv plev, ntab plev",bee sting
muv doom,bee which is commonly eaten
nqaij nyuj,beef
nas muv,beehive
cawv,beer
zaub ntug hauv paus liab,beet
kab,beetle
"ntej, tom hauv ntej, tom ntej, ua ntej, xub",before
thaum ub,before (1)
"thov, thov khawv",beg
neeg thov khawv,beggar
pib,beggining
"chiv, pib, pib ua",begin
ua zoo,behave
"cwjpwm, tus yeeb yam, txoj kab ke ib tug neeg ua",behavior
txawj tswj tus,behavior domain
kev qhia kom coj zoo,behavior intervention (1)
kev hloov kho tus cwj pwm coj,behavior modification
kev npaj qhia kom coj zoo,behavior plan
"poob qab, qab, tom qab, tom qab",behind
"lub tshib, yas npa",belbow
qais,belch
kev ntseeg,belief
ntseeg,believe
tswb,bell
lwj,bellows
"pla, plab",belly
"ntaws, ntaws ntiv",belly button
"muaj tsw, tug, yog ib tus twg li",belong
yo --- tug,belong to
"nraim qab, theem hauv",below
"hauv qab nruab nrab, kev kawm tsis tau npaum",below average
kawm poob qab,below the norm
qab ke,below the road
"siv, siv tawv",belt
kev ncig zos,beltway
"lub rooj ntev zaum, raug tshem tawm, tog zaum",bench
"rooj, rooj zaum",bench (1)
"caws, chom, nkhaus",bend
chom,bend backward
zuav,bend in
khoov,bend over
saj zawg zog,bendable
hauv qab,beneath
txiaj ntsim zoo,benefit
cov tsam,beneit
Tsov nplooj suab,Bengal
Tsov nplooj suab,bengal tiger
kaus mom pluav,beret
ris ceg luv,bermuda shorts
xwv xyem,bernix
txiv hmab txiv ntoo,berry
ntawm ib sab,beside
"zoo tag nrho, zoo tshaj plaws",best
pijlaj,best man at wedding
twv,bet
"keem, zoo dua, zoo dua qub, zoo zog qhov qub",better
"hauv nruab nrab, ntsuab nrab",between
dej caw,beverage
Ua zoo dev tom,beware of dog
"hav, thau ntawd mus tom",beyond
ob qho zoo ib yam,bi..
"kev tsis ncaj ncees, thuam",bias
tiag caj dab,bib
ntiv taw xoo,bib toe
vajtswv phau ntawv,bible
"nees zab, tsheb kauj vab, tsheb tuam",bicycle
caij luv thij,bicycling
twv,bid
loj,big
ntiv taw xoo,big toe
ob tug,bigamy
"loj me ntsis, loj zog",bigger
"loj dua, loj tshaj ntau tshaj",bigger than
"ob hom lus, paub hais ob hom lus, txawj ob hom lus",bilingual
qhia ob hom lus,bilingual education
hnab tawv me,billfold
"phav lab, txhiab lab",billion
ntawv thov tso cai,bills
"khi, pav, qhwv",bind
"noog, yij",bird
tsev noog,birdhouse
lau,birds
"kev yug, kev yug menyuam, xya",birth
txwv tsis pub cev xeeb tub,birth control
hnub yug,birthday
tias,birthmark
nyuj qus,bison
"kaug, kav hlau tshau qhov drill, ntsis, ntsis",bit
"tom, xo",bite
cua,bite hard
noj ib kaug,bite of food
iab,bitter
"dib iab, dib txaig",bitter melon
dhawv dhev,bitterly
"dub, dub nciab, dub txig",black
dais nees,black bear
siab dub txig,black heart
fwj txob,black pepper
cob,black resin used as cement
tsaus muag,blackout
kws ntaus hlau,blacksmith
"zais, zais zis",bladder
kiam,blame
dawb paug,blank
"pam, pam vov",blanket
tawg,blast
lus phem,blast verbally
"los ntshav, ntshav los, ntshav tawm, txia ntshav",bleed
tov,blend
taub sib xyaw,blender
foom koob hmoov,bless
"dig muag, fam, tsis pom kev",blind
khwb qhov muag,blindfold
ntsais muag,blink
"hlwv, sawv hlwv",blister
los daus loj,blizzard
tsam,bloated
"kaw, thaiv, ua kom us tsis taus",block
txivneej plaub hau daj,blond
pojniam plaub hau daj,blonde
ntshav,blood
mob npuag,blood poisoning
"ntshav dhia, ntshav muaj zog",blood pressure
paj tawg nthuav,bloom
"kev tawg paj, lub paj",blossom
"tsho hnav tuaj sab nraud, tsho poj niam",blouse
"cua nplawm, nplawm cua tshuab, tshuab, tshuab ntsw",blow
tshuab pa,blow (1)
"tawg, tawg rhe, tawg tuaj, tshuab, tshuab",blow up
pav ywj,blubber
"ntsuab, xiav",blue
"Hmoob Leeg, Hmoob Ntsuab",Blue Hmong
"npoo, pob tsuas, tso dag",bluff
plooj,blur
ntsej mua nce ntshav,blush
"npua teb, taw npua",boar
txiag,board
"hais txog, khav, khav qhuas, khav txiv, piav txog",boast
nkoj,boat
ntxaiv,bobbin
"lub cev, soob",body
tuv,body lice
liaj,bog
"hau, npau, rwj, rwj",boil
nyoj,boil down
phwj,boil over
rhaub dej,boil water
dej sia,boiled water
muaj zog,bold
ntsia liaj qhov rooj,bolt
"foob pob, mos txwv phom loj, phoob pob",bomb
sib raug zoo,bonded
"pobtxha, tsha",bone
txhiab qhov cub,bonfire
"ntawv, ntawv, phau ntawv",book
hnab rau ntawv,bookbag
kws xaws ntawv,bookbinder
txee rau ntawv,bookcase
neeg khaws ntawv,bookkeeper
txee rau ntawv,bookshelf
tsev muag ntawv nyeem,bookstore
khau raj,boot
"khau looj plab hlaub, nkawm khau looj plab hlaub",boots
"npoo, ntug",border
"kawm tau tuaj tom qab, nyob rau qhov hauv qab",borderline
tho qhov,bore
"lij, nrws",bore a hole
laj,bored with
yug,born
yug dua tshiab,born again
"qev, qiv, txais",borrow
luab,borrow with inrerest
xubntiag,bosom
"thawj, tus saib xyuas haujlwm",boss
kev kawm txog ntsoj tsuag,botanist
"ob leeg, ob yam",both
"looj koov, thab, zes",bother
"hwj, lam fwj, lam hwj, raj mis",bottle
"hlau qhib lam fwj, raj mis, tus hlau qhib lam fwj",bottle opener
"hauv qab, qab, qhov hauv qab, qhov hauv qab",bottom
txoj kev loj,boulevard
thim,bounce back
npleem,bounce off
ciaj ciam,boundary
ciam,boundary line
ciam teb,boundary of a field
pob paj,bouquet
"hneev nti, nyo",bow
pe,bow in worship
"lub tais, ntim, phiab",bowl
"phij, phijxab, phijxab, pob, thawv",box
"daim pam pua hauv qab, pam pua hauv qab",box spring
"menyuam tub, tub ntxawg",boy
"hluas nraug, tug tub phoojywg",boy friend
"kev sib tuav hauv tsis siv, sib tuav hauv tsis siv",boycott
txwv tsi pub ua,boycott (1)
khiab mis,bra
cov khoom pab kom khov,brace
"hlua tes, saws tes",bracelet
tus cim kem cov zauv,bracket
"hais txog, khav, piav txog",brag
"ntxias, qhaib",braid
"hlwb, paj hlwb",brain
xiam hlub,brainless
xua,bran
ceg,branch
ncau,branch off from
hom,brand
nrig txog tooj dag,brass
"fwv, muaj cuabkav tsis ntshai, siab tawv, ua taus",brave
"cij, ncuav ci",bread
qhov dav,breadth
"lov, puas, so, tawg, tawg, tawg rhe, tsoo",break
khis,break a piec off
tu,break apart
"dam, lov",break in two
"pluag tshais, tshais, tshais",breakfast
"lub mis, mi, mis, nrob",breast
"pa, ua pa",breath
pa,breathe
nqus pa,breathe in
tso pa tawm,breathe out
txog txog siav,breathless
"ib yam tsiaj, yug menyuam",breed
"choj, ntxhais yuav txiv, tuam choj, xiab",bribe
"pob zeb ci, thwv cib",brick
kws lo thawv cib,bricklayer
"caj ntswg, choj",bridge
caj ntswm,bridge of nose
"luv luv, pob taub",brief
"phav, pij xab",briefcase
"ci ci, kaj, tshav ntuj ci nra iab",bright
liab ploog,bright red
ci ntsa iab,brilliant
"nqa, nqa tuaj",bring
txhab mov ntxiv rau.,Bring some more
mus kev ceev,brisk
nkig,brittle
"dav, tua",broad
npluav,broad surface of a knife
tus qhauj kws nthuav xov xwm,broadcaster
zaub cob pob,broccoli
"lov ntho, tu nrho",broken
"lov ntho, tu nrho",broken in two
"hniav khis, hniav ntais",broken tooth
menyuam dej,brook
khaub rhuab,broom
"kwv tij nrog niam nrog, kwv yau, nus yau, tijlaug",brother
yawm dab,brother of wife
"txiv laus, yawm yij",brother-in-law
nus,brothers
nus muag,brothers and sisters
"kas fes, liab daj, txho liab tseb",brown
lib,brown fish owl
xauj,browse
"dhoog ntshav, doog, doog ntshav",bruise
"pleev, tus txhuam ub no, txhuam",brush
npuas,bubbles
phaws muaslwj,buck
thoob,bucket
"khawb, sia",buckle
"cos, kev ua paj, pib tawg paj",bud
haujsam,Buddhist priest
kev npaj nyiaj,budget
mlom,Budha
"nyuj qus, twm dej, twmwater",buffalo
txee rau khob thiab phaj,buffet
"kab, looj koov, thab, yoov, zes",bug
"npoog, tuam, txhim, txua",build
tuam choj,build a bridge
tuam choj,build bridge
tuam ciav dej,build waterline
txhim,build with brick
"tsev, tsev loj, Tsev nloog lus qhuab qhia",building
su,bulge
noj txuj txom thiab ntuav tawm,bulimia
tua,bulky
"nyuj, txiv nyuj",bull
tsheb nrau av,bulldozer
"mos txwv, muas txwv",bullet
txiag ntsia ntawv,bulletin board
"siab phem, thab plaub, yuam cai ua",bully
nrau,bump
"phoom, tsiam, tsiam",bump against
nphoov,bump into accidentally
thawv,bumpy
"rev, xyuv",bunch
qhoo,bundle
luav,bunny
lub nra,burden
neeg tsoo,burglar
sam sab,burial day
tsaj,burlap
"hlawv, kub nyhiab, kub nyiab",burn
"hlab, hnyiab",burned
qais,burp
nrhab,burrs
tawg ntho,burst
tawg ntho,burst open
"faus, los, paus",bury
"faus, los",bury people
log,bury something in the ground
"tsheb npav, tsheb ntiav loj",bus
tus tsav npav,bus driver
chaw tsheb ntiav loj,bus station
"chaw tos tsheb ntiav loj, chaw tsheb npav nres",bus stop
hav txwv yeem,bush
"kev ua lag ua luam, lag luam, luam",business
nyiaj siv ua haujlwm,business expenses
xwm,business matters
tub luam,business person
"muaj num, tsis khoom",busy
"tabsi, tiamsis",but
"Nws nyuam qhuav mus, tiamsis ib pliag no nws yuav",But he will be back soon
neeg tua tsiaj,butcher
roj pleev ncua ci,butter
"npauj npaim, npooj npaim",butterfly
"caj tw, ntsag",buttocks
"khawm, khawm txiv",button
nyees khawm,buttons
"muas, yuav",buy
"nyob ze ib sab, ze ntawd",by
"tsheb tav xis, tsheb tavxij",cab
neeg tsav tsheb tav xis,cab driver
"zaub pob, zaub qhwv",cabbage
tsev pw nyob to hav zoov,cabbin
txee,cabinet
kws ua txee,cabinet maker
kev sib tw,cace
tsauj,cackle
"chaw muag kav fes, chaw noj mov, chaw noj mov",cafeteria
"nkuaj, tawb, tawv",cage
ncuav mog qab zib,cake
ncuav,cakes
xav kom tawm,calculate
tshuab xam zauv,calculator
daim ntawv qhia hnub,calendar
"menyuam nyuj, plab hlaub",calf
hu,call
hu rau 911,call 911
cuab,call animals or birds
hu plig,call the soul to return
txheev,call the spirits to come
kaub puab,callous
kaub,callus
"mluas, ntsiag to, nyob twj ywm",calm
"ntxhuav, um, um nees khoov pob",camel
koob yeeg duab,camera
nkaum,camouflage
mus pw hav zoov,camp
kev sib tw,campaign
"kas poom, muaj cuab kav, muaj peev xwm, ua tau",can
kas poos,can (1)
"koj txiv puas kam coj peb mus., Yog los nag",Can father take us if it rains
"hlau tho kos poom, tus hlau tho koas poom",can opener
Koj puas paub nyeem ntawv?,Can you read?
Koj tus tijlaug nqa puas taus.,Can your brother lift it?
kwj dej,canal
ncua tseg,cancel
tus neeg sib tw,candidate
tswm ciab,candle
qhob noom,candy
"nrig pas, pas nrig",cane
qhov ncauj tawm,canker sores
"cov ntsiaj uas rov noj nws cov, neeg noj neeg",cannibal
tsis muaj cuabkav ua,cannot
Mem tes nkaum lawm,Can't feel pulse
plhaub taub dej,canteen
hav cuam kawb,canyon
"kos hom caws pliaj, kos mom caus pliaj",cap
"cuab kav, muaj peev xwm ua, muaj rab peev xwm",capability
muaj cuab kav ua,capability (1)
"cuab kav, muaj rab peev xwm, muaj tswv yim ua tau",capable
"muaj cuab kav ua tau, muaj peev xwm ua",capable (1)
"kev ntim tau, txaus ntim",capacity
hlab ntsha,capillaries
lub hauv paus xeev teb,capital
peev,capital for investment
ntawv loj,capital letter
tshuaj ntsiav,capsule
npe duab,caption
"kev ntes, ntes",capture
tsheb,car
kws kho tsheb,car mechanic
rooj thauj me nyuam,car seat
pa roj av tsheb,carbon monoxide
mob fab,carbuncle
"daim menyuam ntawn txhav, phaib",card
kev kho plawv,cardiologist
"ua tus pab tu mob, xav muaj siab pab",care
kev siab xyuas,care (1)
"kwm, kwm, saib xyuas, tsom kab tsom kwm, tsom kwm, tsom kwm, tu, tu",care for
"dej num, haujlwm",career
"ceevfaj, faj, paub ceev faj",careful
xyuam xim,carefully
"plhom moj, tsis saib xyuas, tsis tu",careless
plhws,caress
ceebfaj,carful
noj nqaij,carnivorous
"kws ntoo, kws ua vajtse",carpenter
"ntaub pua taw rooj, ntaub pua tsev",carpet
dej tshoob,carried away
zaub ntug hauv paus,carrot
"ev, nqa, ris",carry
laub,cart
