Other,English
abba,papa
abeoji,father
adeul,son
aejong,affection (love)
aekche,liquid
aengmusae,parrot
aewndongmul,pet
ageo,crocodile
agi,baby
aheun,ninety (K)
ahop,nine (K)
aiseukeurim,ice cream
akdae,band (music)
akeo,alligator
akmong,nightmare
aksu,handshake
alko-ol,alcohol
alko-ol,liquor
alpabet,alphabet
alruminyum,aluminium
amcho,reef
amsijang,black market
amso,cow
amtak,hen
anae,wife (own)
anda,sit
aneunsaram,acquaintance
angae,mist
angae,fog
angyeong,spectacles
angyeong,glasses (spectacles)
anio,no
anjeon,security
anjeon,safety
annaeja,guide
annyeonghaseyo,hello (greeting)
ansikgyo,seventh-day-Adventist
anthem gukga,national
apaateu,apartment
apeuyo,ache
areumdaun,beautiful
areumsum,frozen
asia,Asia
bada,ocean
bada,sea
badagajae,lobster
badageobuk,turtle
badapyobeom,seal (animal)
badatga,seashore
bae,stomach (belly)
bae,abdomen
bae,pear
bae,boat
bae,ship
baegopun,hungry
baegu,volleyball
baek,hundred
baekgwasajeon,encyclopaedia
baekhap,lily
baekhwajeom,department store
baekjo,swan
baekman,million
baekmanjangja,millionaire
baem,serpent (snake)
baem,snake
baemjangeo,eel
baenang,knapsack
baereultada,embark (board)
baereultada,board
baetmeolmi,seasickness
baeuda,learn
baeuja,spouse
baggat,outside
baggateui,exterior
baieolrin,violin
baji,pants
bakha,peppermint
bakji,bat (animal)
bakmulgwan,museum
bakwi,wheel
bal,foot
balgarak,toe
balmok,ankle
balmyeongga,inventor
balmyeonghada,invent
balmyeongpum,invention
bam,chestnut
bam,night
ban,group
banana,banana
banbaji,shorts
bandal,half-moon
baneujil,sewing (hand)
baneujilhada,sew (hand)
baneul,needle
baneuljil,needle work
banghyang,direction
bangmun,visit
bangmungaek,visitor
bangseok,cushion
bangsongguk,broadcasting station
bangu,hemisphere
banji,ring (finger)
bap,rice (cooked)
bareum,pronunciation
batchim cheopsi,saucer
batjul,rope
bbaegi,subtraction (math)
bbaldae,straw
bbalgan,red
bbali,hurry
bbang,bread
bbenjji,pliers
bbyam,cheek
bbyeo,bone
begae,pillow
begaeit,pillowcase
beggida,copy
beikeon,bacon
beojji,cherry
beomjoecha,criminal
beongaetbul,lightning
beonhwaga,downtown
beonyeok,translation
beonyeokhada,translate
beopweon,courthouse
beoreut,habit
beoseot,mushroom
beoseu,bus
beoteo,butter
beulrauseu,blouse
bibaram,rainstorm
bicharu,broom
bichwi,jade
bidulgi,pigeon
bihaeng,fly (flight)
bihaeng,aviation
bihaenggi,airplane
bihaenggi,aircraft
bihaenggi,plane (aeroplane)
bihaenggi,aeroplane
bihaengsa,aviator
bilmun,question
bimil,secret
bingsan,iceberg
binu,soap
bioneun,rainy
biot,raincoat
bisada,expensive
bisanggu,fire escape
bisangsatae,emergency
bit,comb
bobyeong,infantry
bogi,example
boho,safeguard
bojeunggeum,key money
bojogae,dimple
boksahada,reproduce
boksunga,peach
boli,quick
bonaeda,send
bonguk,home (native land)
bonto,mainland
boseok,gem
boseok,jewel
boseoksang,jeweller
buchae,fan (hand)
bucheo,Buddha
budae,base (of operations)
budu,pier
budu,wharf
bueongi,owl
buhwagi,incubator
buhwaljeol,Easter
buin,wife (of someone else)
bukjjok,north
bul,fire
bul kyeoda,light
bulbeop,illegal
bulgyo,Buddhism
bulgyodo,Buddhist
bulhaenghan,unhappy
bumo,parent
bungbu,abundance
bungbuhan,abundant
bungdae,bandage
