Other,English
'-a=ch-,to come in
'-at-ar,turn sour
'-atn-,to sift
'-ax-,to sift
'-axin-,to hang
'a-š-xar,to come
'a=ghul-,to swallow
'a=k-,stumble
'a=k-,to get dirty
'a=qal-,to fall
'a=rgh-,to wash
'a=til-,to drip
'a=xa-,to run away
'a=š-,to insert
'abi,string on a yoke
'al,breath
'apxu,long
'ari,good
'atxa,cold
'axu,ruin(s)
'aš=k-,stumble
'ich,skin of cattle
'u-to=šn-,to knead
'unku,burn
'ura,in front
'ä=gül-,to lose
'ül,eye
-(xu-)n,genitive
-a,genitive
-a. -ä,essive
-an,conditional
-ar,plural
-b-,3d sing. class marker
-be-r,plural
-d,genitive
-da,present gerund
-du,genitive
-dä,present gerund
-em-ar,plural
-er,plural
-im-ber,plural
-im-er,plural
-iz,conditional
-k,locative suffix
-l-,imperfective infix
-leq,liver
-n-,imperfective infix
-na,gerund past
-ng,a diminutive suffix
-r,2d class marker
-r,elative
-r,ergative
-r-,2d class marker
-r-,imperfective infix
-ra,ergative
-ra,future
-ri,plural
-ri,present
-u,genitive
-v,"series Ad, imperative, participle present, aorist"
-w-,3d sing. class marker
-x,suffix of a locative case
-xa,to come
-xari,to come
-z,dative
-z-än,instrum.
-zhi,past
-zhu,genitive
a=ch-,be frayed
a=h-,take off
a=qVl-,to sit
a=xar-,to sleep
a=xu-,to fall
ad,"demonstrative pronoun, dem. pronoun"
al,dem. pronoun
aq,sweat
araxa-,to fall
at-,to beat
belizh,forehead
beš,willow button
bo'lu,big
bodä,near
bäb,mother-in-law
bäbä,grandfather
car-ax,hoar-frost
ce',goat
ch-a=g-,to go
ch-u=kn-,put through
ch-uxu-cu,to spin
chagh,rook
chaq-,to gnaw
chat,stuffed cookie
cheb,wet
chel,word
cher,hair
chere=hir-,to change
chich,worm
chid,flea
chil,leather strip
chilit,sparrow
chin,sickle
chirchir,wasteland
chobu,white
chok,weasel
chorh-,to change
choru,yellow
chu=raqar,to reach
chula-zh,muddy
chuq,eye secretion
churta',mint
chöhür,pear
cile,branch
cip,span
coru,blue
cunu,barberry
cydyl,grandchild
cä,fire
d-,not
daldam,drum
dide,mother
dix,son
dyx,quickly
där,stem
e-x-ch-,to flow
e=e-,to leave
e=q-,to divide
e=sn-,to extinguish
e=t-,to tear
eb,wolf
ed-,to shear
fe-ji,warm
fit,"sty, whistle"
fu,bread
fur,braid
furi,man
fy-d,five
gin-ga,tower
gir-izh,place before the yard
gizhin,small earthenware jug
goda,short
gugut,cuckoo
gung,gutter
gungurti,round
gäch,cat
gänzh,haystack
gäzäj,hoe
h-a=s-,to tremble
ha=c-,to know
hach,star
hag,roof orifice
hani,ox
harä-zh,butter
hawi,udder
he-je,which
hechi,empty
herki,heavy
hezh,woman
i=kin-,to stay
ibir,ear
ird,blood
irq-,to see
ix-,to hear
izhin,face
išmeq,whip
jech,apple
jer,snake
ji=k-,to want
ji=n-,to pull
jicy-d,ten
jiji-d,seven
jik,heart
jileg,iron
jin,we
jiq-izh,back
jix-,to become
jix-ta,far
jiz,autumn wool
jiz,snow
jo=rtu,leave
jok,axe
jotur,thigh
ju'-,say
ju=c-,give
jukr-,to itch
jumur,ladder
juq,cubit
juqu-d,four
jux,milk
juzhenzhizh,night
jy=vä-,give
jygh,day
jäk,meat
kac,hole
kakyl,partridge
kek,tip
kel,lamb
kem-er,malt
kerep,bone
ketket,a small thing
ki-be,small
kich,fright
kicha',of birds
kir,stick with a hook
kora,young of domestic animals
kot,package
kuch,plait
kud,basket for hay
kuk,a k. of fancy bread
kulak,wind
kunzh-al,sheaf
kur,river
kurch,puppy
kuruk,bud
kusxud,egg
kutan,plough
kutun,cheek
kutun,kidney
kykäl,dry clay
kyl,arm
kynä,firewood
kytti,narrow
käbärsu-n,humming-top
käch,bitch
känt,knife
käpäl,small sheep-flock
kärch,horn
kärtänä,pole
käš,shepherd's staff
küwer,young goat
l-äh-ki,many
la'a,black
la'a-leq,liver
lak-art,rake
laxa,on top
le',calf
leh,calf
lem,ass
liš,louse
lurz,sorrel
luzu,clay
lä',skin
läzu,white
m-,a prohibitive particle
ma',fat
magh,tale
malxal,snow-drift
mas,fortified place
maxar,breast
me',whey
me'el,nose
meh,whey
mek,fist
mek,handful
mergh,stripe of mown grass
merx,birch
mez,tongue
mezh,nettle
michi,dark
mike,few
mitker,wedding
mochor,beard
mogul,besom
muk,ice
mula',worm
mux,barley
myjä-d,eight
mykät,rope
myrs,mould
myz,hungry
mäf,rain
mäm,breast
ne',smell
neq-ir,dream
nik,cornfield
noq,earth
nox,chaff
nugha jixär,to rejoice
nusu,cheese
o-t-,to kill
o=sur-,to leave
ocho=xn-,to peel
orox-,to shave
paga,tomorrow
pep,knee
peq,"rust, burdock"
pip,poplar
pisi,feather
put,dry dung
pyr pyr si'i,fly
päk,lip
q:-a=g-,to drive
q:-aq-,to give away
q:-as-,roast
q:-e=zhn-,to bend
q:-ij-,to put
q:-u=šr-,make a warp
q:-urzär,to stand up
q:-yx-,put on
q:altal,stand
q:ax,dried carcass
q:e=n-,to take
q:il,leg
q:inzheq,wine-skin
q:ub-lagha,frog
q:ul,wheat
q:ur,hare
q:uru,dry
q:y=h-,to rub
q:üškü-d,pillow
qa-b,two
qa-d,twenty
qachu,variegated
qacyn,naked
qaluq,testiculus
qan,bottom
qasu,scythe
qat,piece
qatqat,third stomach
qel,salt
qele,anger
qemelchi,cap
qerq,shell
qiriq,swamp
qol,cliff
qoltal,belt
qu-su,cradle
qul,small plank
qultuxum,Adam's apple
qyl,"ear of corn, head"
qäch,straw
qäl,mouse
qö,one of several wives
qöw,one of several wives
rix,road
riž,daughter
ruch,bow-string
rug,dust
ryxy-d,six
räq,ashes
räz,staff
s-,general verbal prefix
s-a=q-,kill
s-ahar-,to defecate
s-argh-,get cold
s-e'-,to copulate
s-e='-,to throw
s-e=ch-,to rot
s-exn-,to forget
s-ix-,to reap
s-o'ul-,to eat
s-o=ghr-,to drink
s-o=kr-,to cut
s-o=x-,to weave
s-o=zn-,to wash
s-ogh-,to break
s-or'u,to grind
s-oxr-,to urinate
s-oz-,to milk
s-u=rqu,to take
s-ug-u,burn
s-ux-,"to speak, to reap"
s-uz-,to plough
sa'a,dry
sad,one
sala-l,light
sen,year
si,to make
sil,tooth
siv,mouth
so-to=ql-,split
so=sn-,weigh
sokul,fox
sor,bear
sum,straw
suz,bride
sylsyl,rye
säcä,full
tab,tenacity
tense+-ni,various past tenses
tik,drop
til,finger
tombul,plum
tu,who
tul,twig
tum,seed
tun,manger
tunug,spindle's pivot
tunuk,head of a spindle
tunuk,spindle's pivot
tur,"name, spoon"
tut,fly
tut-kar-,ache
tuxul,spleen
täpän,belly
töke,water-trough
töke,watering trough
viragh,sun
w-a=lsal-,to turn round
w-e=ql-,to bend
w-e=t?l-,bind
w-i=x-,to walk
w-o=x-,to sweep
we=kr-,touch
wi,to be
wi-n,you (pl)
wichi-d,nine
wider,rice
wiqer,lamb
wis,spring
wuq,haying plot
wyli,male
wyn,thou
wäk,boar
wäz,month
xab,palm of hand
xal,roof
xalat,broad leaf
xel,load
xel,thing
xer,rheumatism
xid,cow's dung
xim,smoke
xinnerd,pitchfork
xiri,thin rope
xixi,skilly
xo=su,bear
xor,dog
xydli,female
xydyr,grandchild
xyn,grass
xäd,water
zhi-bir,tail
zhigäl,noodles
zhuf,cloud
zhumäl,cornel
zire,urine
zyn,I
zäv,sky
šeše,last year
ši,what
ši-d,brother
ši-dyr,sister
šubu-d,three
šud,bed-bug
šut,bed-bug
