Other,English
-be,interrogative particle
-ma-,not
-ng,an ending of the 2d person
-zy,possess. suffix (3d person)
a'da,father
a'ldy,lower side
a'lhyš,curse
a'naj,young of ungulates
a'rha,mountain forest
a'rt,back
a's-,to hang
a't,horse
a't-,to dawn
a'š,meal
a'š-,to open
a-a (dat.),that
aalši,guest
aat-,to lull
acha,father
adam,extraordinary
adan,a castrated camel
adaq,bottom part
adig,bear
adym,handful
adyr-,to separate
agaar,air
ahanaq,white partridge
aj,edible root
aj,month
aj,well
ajaq,cup
ajas,frost
ajyt-,to prescribe
aki,brothrt
al-,to take
ala,variegated
alandy,plain
alang,doubt
albyq-,to pant
albä-,to lapse into oblivion
aldin,gold
alyn,face
aläq,plain
aläq-,be in doubt
am,now
amdyhy,the same
amdý,the same
amhy,recent
amitan,animal
amyr,gentle
amyra-,to love
amyraq,politeness
anaj,young of ungulates
ang,wild game
ang-a,that
anga' degbe,don't touch me there!
angda-r-,to turn over
angda-š-,to tumble
angel,angel
anghada-,to be perplexed
aniak,young
aq,white
aq-,to flow
aqsy,mouth
aqy,elder brother
ar-,to become lean
ara,space between
arbai,barley
arga,forest
ari,bee
ari chigiri,honey
arit,forest
art-,carry on back
ary,bee
aryh,clean
aryt-,purify
as,a little
as,ermine
as-,to go astray
asqa-,to hobble
at,name
at-,shoot
atpangna-,grasp of a child
atpaq,hanger for horse harness
atpaq-ta-l-,to hitch on to something
atqaq,barb of the fish-fork hook
ava,aunt
ava,father
azy,or
azyh,fang
aš,hunger
aš-,to cross a mountain
ašaq,husband
aštaani,hunger
ažyh,acid
ažä-,to feed
ba'ldy,axe
ba'ldyr,calf of leg
ba'q,evil
ba't-,to sink
ba'š,head
bah-la-,to bind
bais,wound
baj,rich
bajing,house
bajla-,weaken
baldy,axe
balhaš,clay
balyh,wounded
balyq,fish
baq-qy-la-,to peek
bar,there is
bar kaydal,Where is the bar?
bar-,to walk
bary,existence
bas-,to press
basqyš,stairway
baza,"and, as well"
baža,husbands of sisters
be,foaled mare
be'k,stable
bedik,high
bel,"a k. of salmon, waist"
beldir,cross-roads
belek,gift
beling-chi,terror
beling-ne-,terror
ber-,to give
bertik,mutilation
bes,"swelling, hoar-frost"
beti,near
bichtak,cheese
bije,recently
bijek,knife
bil-,to know
bile,"and, also"
bilek,forearm
bili-,to sharpen
bir,one
bis,"we, awl"
bišii urug,child
bo,this
boh-,to tie up
boj-la-,spoil
bol-,to become
bolgash,and
boos,"throat, pregnant of animals"
boq,dung
borrowed,to be sad
bosqu,throat
bot,self
botqa,porridge
bottang,young lamb
boš,empty
bu'duq,branch
budu-,to paint
buduq,dye
buga,bull
buha,bull
bulan,elk
bulha-,stir up
bulung,corner
buluq,frazil
bulut,cloud
burgan,god
bus,fog
bus-,destroy
but,foot
bužurhan-,to be anxious
by't,louse
byhyn,thigh
bylaq,well
bylha-,stir up
byzä,calf
byš-,ripe
byš-,to cut
bÜrek,kidney(s)
bär,liver
böksek,bird's breast
bört,cap
börü,wolf
börük,wolf
böš,pinus Siberica
bü'k,valley between mountains
bü't-,to be ended
bü't-,to heal of a wound
bük-,to wrap
büq-,to be sad
bür,male elk
büra,camel stallion
bürge-,to cover up
bürgüt,aquila fulva
bürü,leaf
büürek,kidney
ceveg,cemetery
cha,bow
cha'jha-,bring into motion
cha's,rain
cha'sqy,bat
cha'š,hair of head
cha'ž-,sow
chaak,cheek
chaan,elephant
chab-chä,very
chah,lard
chah-,to rain
chahy,coat
chaj,summer
chaj-,to lead something
chajä,thigh
chal,scruff
chala-,to ask
chalama,sacred band
chalbaq,broad
chalhyh,shallow
chalhyjaq,2 wave
chalwar-,to ask
chalyn,flame
chalyn-,to ask
chalä,tie
chalï,young
cham,litter floating on the surface
chama-,to patch
chan,side
chan-,to turn back
chanchyq,bag
changhy,echo
changhys,lonely
changys,single
char,announcement
char-,to split
charhaš,hairless
chary,a producent reindeer
charyn,shoulderblade
chas,spring
chas-,"to spread, sin"
chat-,to spread
chavana,spleen
chawydaq,without saddle
chaza-,to create
chaš,raw
chaš,tear
chaš,young
chašpan,wormwood
chažy-,be lazy
che't-,to reach
che-gü,what
chechek,flower
chedi,seven
chegü-me,what
chekpe,wolverine
chel,mane
chel-,trot
chelbi-,to flap
chele,rope for calves
chelwi-,to flap
chemir-,to crush
chemiš,nut kernel
cheng,frazil
cheng,sleeve
chengge,elder brother's wife
cher,land
ches,copper
cheste,sister's husband
cheš-,to untie
chi-,to eat
chidi-,sharp
chidig,sharp
chil,year
chilbi,witchcraft
chilig,marrow
chindi-,seek
chingge,thin
chir-,to split lengthwise
chit-,to be lost
cho'zu,method
choda,thigh
chol,fate
chon-,plane
choq,there is not
chor,to walk
choru-,to walk
chot-,to destroy
chu'rt,dwelling place
chuduruq,fist
chuha,unsubstantial
chul-,pluck
chul-,to pillage
chula,lamp
chulan,snake
chular,halter
chuluq,juice
chumur,maw
chungma,wild mountain she-goat
chuq,resin
churek,heart
churuq,rag
chut,trouble
chuurha,egg
chy'pyt,flat
chy'pšyn-,stick to
chy'q,dense
chy't-,to sleep
chyh-,to collect
chyhý,close to
chyl-,to creep
chylan,snake
chylha-,to lick
chylhy,age
chylyh,warm
chymchaq,mild
chymyš,necessity
chyt,smell
chä,very
chä,"war, very, new"
chäk,cheek
chäq,door post
chät,cudbear
chäš,quiet
chën,nephew
chëren,antelope
chïk,light
chön,thick
chöq,near
chörhan,blanket
chövek,sinciput
chövüree,bark
chü,what
chü'k,load
chü'stük,finger ring
chü-,to swim
chüdür-,carry
chüg,feather
chügür-,run
chühen,bridle
chülü-,to shave
chün,spinal marrow
chüng,wool
chürek,courage
chüs,hundred
chüs,joint
chüve,what
da'hä,fowl
dah,mountain
daizin,enemy
dajan-,to lean
dajna-,to chew
dal-,lose consciousness
dalgan,flour
dam-dy,drop
damyr,vein
darba-,to branch
das,vulture
dat,rust
davan,"sole, foot"
dazyl,root
daš,stone
dažy-,to overflow
de'ge,he-goat
de's,clotted blood
de-,to say
deg-,to reach
dem,immediately
demin,immediately
demir,iron
der,sweat
dergi,saddle straps
deri-,gather
des-,to run away
deš-,to make holes
didim,bold
didin-,to strive
diis,cat
dil-,cut in slices
dilgi,fox
dingmi,thunder
diri-l-,to revive
dirig,alive
dis-,to bead
diskek,knee
diš,tooth
diži,female
doj,community
dolha-,to wrap round
dolu,full
dolu,hail
domur-,chip off
dong,frozen
dong-,be frozen
dong-na-,to bind together
doqpaq,hummel
dor-,to become lean
dorum,young camel
dovuraq,soil
dowuq,knee cap
doš,ice
du'ža-,to hobble
duh-da-,to make a partition
dujuh,hoof
duk,hair
dulhujaq,widower
dumchuq,beak
dumä,flu
dungma,brothrt
durujä,crane
dus,salt
duza,profit
duš,side
dyhy-,press in
dyl,language
dyng,very
dyngna-,to hear
dyngzyh,strong
dyrhaq,claw
dyt,larch-tree
dyyn,yesterday
dä,additionally
däj,uncle
dän,wholly
dër,heaven
dïng,squirrel
dö,that
dö'š,mountain slope
dön,wick
dör,honorary place in the house
döra-,to cut into slices
dört,four
dös,shrub
döš,breast
döžek,mattress
dü'š,noon
düdü-,mould
düdüskek,haze
düj-,to tie in a knot
dük,body hair
dükpür-,to spit
dülgüür,key
dün,night
dündük,window
düp,root
dür-,roll together
dürbü,rasp
düvü,dust-storm
düš,dream
düš-,move down
e'dek,edge of cloth
e't,meat
e't-bot,body
e-,to be
eder-,to follow
edirek,duck
een xovu,desert
egen-,to feel uncomfortable
egle-,to sift
ehe-,to file
ehin,shoulder
ehë,file
eki,good
elchigen,donkey
elek,East
elge-,to sift
elik,wild goat
em-,to suck
emig,breast (fem.)
eng,very
enggin,female camel
enik,young of a wild animal
ergek,thumb
erhe,cockering
eri-,to melt
erin,lip
eriš,warp
ezer,saddle
ezim,forest
ezir,eagle
ezir-,to become drunk
eš,"mate, friend"
eš-,to row
eš-,twist
ešti-,to swim
ežik,door curtain
göbelekke,butterfly
hary,bee
hogaan,green
howu,valley
i'žin,belly
iablok,apple
ide,very
idiš,vessel
ije,mother
ijä,host
il-,to hang on something
im,sign
imir,dusk
inchik,boot-top strap
ine,needle
inek,cow
ir-,to be
irgek,male
iri-,to rot
iring,pus
is,trace
it-,hit
izih,hot
iïba,ash
iš,deed
iš-,to drink
janghys,single
jengik,light
kaargan,crow
kara,black
kara-bit,flea
kaya' eshtip bolurul,where is the beach
kaydal,where
ke's-,to cut
ke'ze-,scared
ke'š,skin
kegže-n-,to chew
kehir-,to belch
kel-,to come
kelin,daughter-in-law
kem,illness
kep-,to dry out
kergijek,paunch
keržek,adze
kes,notch of an arrow
kežë,evening
kidire-,to scrape on a washboard
kidis,felt
kiji,human being
kiji-,to itch
kir-,to enter
kirbik,eyelash
kiriš,bow string
kis,daughter
kis dagaa,hen
kiš,sable
kiži,people
kiži-,to tickle
kodan,hare
kofe,coffee
kojhun,hare
korgari,fear
korgych,fear
kurug xovu,desert
kuxnja,kitchen
kuš,bird
kymyskaiak,ant
kö'k,root
kö'k,"seam, root"
kö'p,many
kö'vük,foam
kö'vürüg,bridge
kö'š,nomadizing
kö'š-,to migrate
ködür-,raise
kögürön,wild onion
köje,barley
kök,"blue, green"
kökte-,to sew
köpej,many
kör-,to see
kös,glowing coals
köskenek,window
köskü,visible
köste-,to hobble
kösteg,fetters
köstük,eye-glass
kövurug,bridge
köze-,to stir with a poker
köže,gruel
köžege,screen
köžü-,to freeze
kü'ze-,will
küdë,son-in-law
kürtü,black-cock
kürüjek,to rake
küs,autumn
küzen,weasel
küš,power
kÿs,autumn
laa,candle
maga-bot,body
maj-ta-q,club-footed
majyq,sole of foot
majyryq,club-footed
majyš-qaq,curved
mal,animal
malhaš,clay
mang-,to trot
many,wild cat
me'ng öre'lim kaydal,Where is my room
men,I
meng,mole on the face
mojun,neck
mong,mallet
moortai,cat
morzuq,badger
mun-,to rize
mun-k,crazy
mung,crazy
mung,"suffering, thousand"
munghaq,resentful
murhu,trumpet
murnu,front part
my-yt,cat
myjaq,dung
myjhaq,female maral
myjys,horn
myjyt,Salmo lenoc
myny-,become old
mäas,gad-fly
mädyr,hero
më,brain
mës,open forestless place
mög-,buck
mön,large intestine
möre-,to howl
nom,book
o'q,arrow
o't,grass
odah,tent
odar,pasture
odun-,to wake up (intr.)
ogorod,garden
oj,grey
oj-,to pick
ojna-,to play
ojun,play
ol,that
olur-,to sit
olutpaj,lazy
omäš,scoop
on,ten
ong,"right, shape"
ong,shape
ong-,become pale
opla-,to attack
ortu,middle
ortuluk,island
orun,"place, bed"
oruq,road
ot,fire
paha,frog
pat,unworthy
pivo,beer
por,clay
pök-,full
qa'dyh,hard
qa'sta-,to constrict
qa't,layer
qa't-,tie to
qada-,to stick into
qadah,nail
qadyrhy,grayling
qajy,which
qal-,remain
qanat,wing
qaq-,tear
qaqpaq,cover
qara,black
qarahan,acacia
qaraq,eye
qarban-,to swim
qarha-,curse
qarmaq,fishing rod
qaryš,span
qas,goose
qas-,to dig
qaty,relative-in-law
qazanaq,kennel
qazy,inner fat
qazy-,to peel bark
qazylhan,currant
qazyq,peg
qazyrhy,whirlwind
qazyryq,scales
qaš,eyebrow
qaš-,flee
qodur,mange
qom,camel's pack-saddle
qong,animal body
qonghura-,to ring
qongzang,crook-nosed
qoš,caravan
qoš-,unite
qošqar,ram
qu'rt,worm
qu'suq,nut
qu'š,bird
qudu,downwards
quduruq,tail
qujang,rheumatism
qujaq,armour
qujha,skin
qul,servant
qula,brown
qulaq,ear
qulaš,fathom
qulun,foal
qum,sand
qumza,package
qunuq-,to yearn
qur,belt
qurhah,dry
qus-,to vomit
qut,good fortune
qut-,to pour out water
qy'p-,to catch fire
qy's-,to squeeze
qy'š,winter
qydyh,border
qydyh,oppressed
qyj-,to cut aslant
qyl-,to make
qylyn,stiff
qym,who
qymysqajaq,ant
qyr-,shave
qyrhy-,scrape
qyrtyš,upper layer
qyry,"edge, forearm"
qyry-,to become old
qys,girl
qysqa,short
qyzyl,red
qyzyr,barren cow
qyzyraq,barren mare
qyzý,narrow
qyšqyr-,cry
qyžan-,to threaten
qyžyrt-,to mock
qyžyry-,ridicule
qärhan,crow
qü,swan
sa'hy-,protect
saGa,knucklebone
saar,side
saaryh,area covered with stones
sad,garden
sah-,to milk
sahyn-,to miss
sahyš,intelligence
sajmaara-,to be distressed
sal,rafter
sal-,to put
salaa,finger
saldar,bad influence
sara-daq,a 2-year-old maral
sarapsa,rhubarb
sarchyn,tethering post
sarhi-,feel pain
sarhy,tick
sarig,yellow
sary,a k. of falcon
saryh,yellow
sat-,to sell
savang,straw
sazan,carp
segel,chin
segel sali,beard
sekpil,freckles
semis,fat
sen,thou
sep,bay
seri,penthouse
seserlik,garden
sezik,doubt
sidik,urine
sili-,to become clean
silki-,to shake
sing-,to fit into
sirge,nit
sirt,back
sivir-,to sweep
slovar,dictionary
sogyn,arrol
sohun,arrow head
soj-,peel
sol,left
soma,shape
song,after
soq-,crush
sor-,to suck
student,student
suh,water
suhluq,horse's bit
