Other,English
'ea,where?
'itu,seven
'ogi,to sniff
'oko,to buy
'ua,fruit
"-ìne, ahine, aine, àìne",woman
Ari,Ari the name of helthen god
Ari,the name of a god
Ati-Takarau,the race of Takarau
I titirihia i te Po,it has been cast to Hades
O-ake,give it!
Te kai a toku motua,my fathre's food
Tona igoa ko atua Tane,His name was the god Tane
"`ema, hema",left
"`ou, hou",new
`uki,to stab
a,of
a koe tena,it is you
a ua hetu e hana nei,and it is roaring
a/rua/ì,to vomit
aae,to split
ae,always
aea mai koe?,when will you come?
aeaea,to respire with difficulty
"aena, ena, tenei",this
afata,a coffer
aga,labour
"aga, agaaga, haga, hana",work
agaagatua,to turn back to any one
agi,zephyr
agiagi,to blow gently
agiagiga,a gentle disturbance of air
agoa,a circular reef
agoago,to be deep
ahana,husband
ahana,wife
"ahaokaoka, ere",to hang up
ahea,when?
ahea ka matatea aì?,when the assembly take place?
ahi,fire
ahiahi,evening
"ahine, toaahine",a woman
aho,thread
ahu,mist
ahu,to transplant
"ahuahu, auahu, awahu",to build
"ahuahuake, tupu",to grow
ai,a relative particle
ai,to think of
ai,who?
aio,calm
"aitanga, ati",descendant
aka,root
"aka-aheahe, hee, hehe",to cause to stumble
aka-amamama,to open a door
aka-aoao,to think about
"aka-apa, aka-hapa",to bend the neck
aka-apeape,to mock the lame
aka-api,to be crowded together
"aka-ea, ea",to respire
aka-eaea,to breathe with difficulty
aka-eke,to ascend an elevation
aka-ekeeke,to make soft
aka-emiemi,to soften
aka-emo,to detach
aka-emoemo,to pass anything to other
aka-ere,to cause to go
aka-erurururu,a great noise
aka-eva,to suspend to a string
aka-ha,to take off a bark
aka-haehae,trouble
aka-hahaka,to listen attentively
aka-hana,put back into the oven
aka-hana,to put back into the oven
aka-hao,to make to bend a little
aka-hauhau,to be sober in eating
aka-heke,to demolish
aka-hekeheke,to reduce to a pulp
aka-hi'a,to upset
aka-hia,tender
aka-hiahia,to select
aka-hiki,to dandle
aka-hoa,to make friends
aka-hoho,to lick
aka-hoihoi,horrible to see
aka-horohoroirima,to pour water on the hands
aka-hotohoto,great waves
aka-hou,anew
aka-hue,to gather togheter
"aka-huehue, hakaema",to recite
aka-huga,to break up small
aka-inaki,to procure
aka-inu,to eat handfuls
aka-ivaiva,to detest
aka-iviivi,to make folds
aka-ivitua,shelving
aka-kata,a mirror
aka-marumaru,a protector
