Other,English
"kum, kumi",a
aras kum,a horse
"maura, wiria",a little
,a little bit
"aihwa, ailal, manis, pali, uya",a lot
dukia-ra,about
purara,above
pahb-anka,act of sweeping
adbans,advance
ningkara,afterwards
kli,again
mapara,against
sut,all
tuktan nani sut,all the children
mahka,already
sin,also
miriki,american
"lilara, tilara",amid
tila-ra,among
"kum, kumi",an
"an, bamna, bara",and
bara,and then
daiwan,animal
wala,another
papu,ant
tnata,anus
kumi sin,any
upla kumi sin,anybody
"diara, Witin diara plikras",anything
plis kumi sin,anywhere
klahka,arm
"baku, pasin",as
agar,auger
sikia,avocado
saura,bad
platu,banana
ra-w-aia,be cured
"bamna, bara, kan",because
tawan,because of
krikri,bed
"kaina, kanra",before
nina-ra,behind
mayara,below
tani,beside
tara,big
siksa,black
siks-ira,blackness
tala,bleed
musa,body
buk,book
buk nani,books
un,border
batil,bottle
duri,bounce
tuktan,boy
dak-w-aia,break
ing-ni,bright
ingni-ka,brightness
pahb-aika,broom
aman,burnt
"kuna, sakuna",but
atkaia,buy
tnatamana,by reason of
balan,came
sip,capable
truk,car
pus,cat
lila,center
kalila wîna,chicken meat
tuktan,child
kuma,chili
prias watla,church
sat,class
"baila, baila, lamara, umpira",close
praks!,close it!
kakau,cocoa
kauhla,cold
balaia,come
aingwa,complete
danh,completely
piakan,cooked
piakisa,cooks
aya,corn
maira,couple
srung-k-aia,cover
ai-srung-k-aia,cover oneself
inisa,cries
inan,cryed
ra-k-aia,cure
dak-b-aia,cut
dans,dance
tihmu,dark
"kakna, yu",day
pruan uplika nani ba,dead people
tihu,deep
sula,deer
ba,definite article
munan,did
"blablasa, taski",dirty
munaia,do
Baku yang nanira ai wipara,Do not speak to us like that!
Baku pali saura ai munpara,Do not treat me like that
Man nani naha sut kaikisma?,Do you (pl.) see all this?
Inglis aisisma ki?,Do you speak English?
daukisa,does
piakras,doesn't cook
inras,doesn't cry
plikras,doesn't look for
pulras,doesn't play
aisaras,doesn't speak
yul,dog
Bahara yangra ai daukpara!,Don't touch me there!
"dor, dur",door
butku,dove
"lâwan, pihwan",dry
bani,each
kyama,ear
plun,eat
matlalalkabi pura wol,eight
inglis,English
aingwa,enough
"saiwaia, saiwan",evening
pyu kumi sin,ever
"puk, sut",everything
mana,expensive
nakra,eye
mawan,face
"laih, wihka",far
aisa,father
"abba, abbaka, abbakam, abbaki",Father
si,fear
taura,first
inska,fish
matasip,five
auhni,flavorful
tasba,floor
tangni,flower
tigni-ka-s,flowerless
plun,food
mina,foot
"dukiara, mata, wisi",for
silp,for oneself
bamna,for that reason
jawin aiska wol,forty
"walhwal, wol-wol",four
wina,from
naha wina,from here
Naha wina Bilwi ra,From here to Bilwi
baha wina,from there
ma,fruit
raw-aia,get better
yab-aia,give him
aik-aia,give me
Yang ra tri paun aiks,Give me three pounds
wank-aia,give us (inc.)
maik-aia,give you
waia,go
dimaia,go in
takaia,go out
"wi, wih",going
yamni,good
dukia,goods
ma,grain
kuka,grandmother
mula,grandson
inma,grass
tingki,gratitude
srakia,great-grandfather
lih,green sea turtle
lih,green turtle
laka,habit
tawa,hair
taw-ira,hairy
mihta,hand
briaia,have
Umpira ai kaikram!,Have pity on me!
"bri, brih",having
twi,hay
witin,he
Witin yang ninira balan,He came behind me
Witin sip sa utla kum paskaia,He can build a house
Witin sip utla kum paskras sa,He cannot build a house
Witin ba patkira sa,He is guilty
paun,he liberates
Witin dur lamara takaskan,He paused near the door
puli kan,he was playing
alkbia,he will take it
lal,head
aingwa,healthy
walaia,hear
kupia,heart
laptika,heat
hilp munaia,help
kalila,hen
ai araska,her horse
"nahara, naura",here
"yakura, yakwra",high
ai,his
krauhni,hole
"ahkra, ahkra, ahkram, aihkra, amhkra",hond
aras,horse
lapta,hot
"utla, watla",house
nahki,how
an,how many
Buk an brisma ki?,How many books do you have?
aras an?,how many horses?
an?,how many?
nahki?,how?
kahmi,huacal
marit,husband
"jang, yang",I
bri aulna,I am bringing it
Nikaragua ra aulna,I am going to Nicaragua
Yang aitani apia sna,I am not worthy
Yang miskitu aisuna,I am speaking Miskito
pulaia sna,I am to play
"Yang upla kumi sin ra kaikras, Yang upla kumi sin ra kaikras",I didn't see anybody
Yang María ra buk kum yabri,I gave Maria a book
"pulri kan, pulri kan",I had played
Yang kwirku ba dakakatna,I have fed the pigs
Yang wamtla ra waia sna,I have to go to your house
Honduras ra iwisna,I live in Honduras
aisi kaikri,I read it
dahra,I relate
abalwaia,I saw
"María ra kaikri, Yang María ra kaikri, Yang María ra kaikri",I saw María
Waitla kaikisna,I see my house
Mai kaikisna,I see you
pulamna kabia,I shall have played
Yang miskitu aisisna,I speak Miskito
want sna,I want it
Yang want sna witin ra yabaia,I want to give it to him
Yang wamtla ra waia want sna,I want to go to your house
"pulaia want sna, pulaia want sna",I want to play
Man wal aisaia want sna,I want to talk to with you
"puli kapri, puli kapri",I was playing
Ai kaikan,I was seen
"Dia makama ba, yang maikamna",I will give you what you ask
ni,I wonder
Yâ win takbia ni?,I wonder who will win!
pulaia kapri,I would have played
Yang wamtla ra waia kapri,I'd have gone to your house
"au, kaka",if
pulri kan sa kaka,if I had played
Yang naha minit takuna,I'm going out this minute
sabi,immediately
ra,in
kaina-ra,in front of
aras ba kainara,in front of the horse
ninara,in name
kupiara,in the center
rum ra,in the room
kum,indefinite article
bilara,inside
bili-ra,inside me
utla bila-ra,inside the house
bilam-ra,inside you
watlika-ra,instead of
auyamakira,intelligent
sa,is
Man sma ki?,Is it you?
aisaras sa,is not speaking
Tawan ra sap kum bara sa ki?,Is there a shop in the village
li,it dilutes
karnika,it forces
dikia,it leaves
kikal,it mates
silmika,it rocks
slilman,it shatters
win takbia,it will win
Jon pruaisa,Jon is going to die
Juan an Pedro talia sa,Juan and Pedro are similar
Juan want kan Maria balbia,Juan wanted María to come
Juan araska,Juan's horse
Juan napa,Juan's tooth
kî,key
ikaia,kill
luha,lacking
"bila, twisa",language
tutni,late
"naika, ninkara",later
la,law
ai-sak-b-aia,lie down
"baku, ban",like that
"naku, nan",like this
luhpia,little bit
plikan,looked for
plikisa,looks for
lila,lover
daukan,made
bip tawa ni,made of leather
daukaia,make
waitna,male
"waikna, waitma",man
mangu,mango
"ailal, manis, uya",many
aras uya,many horses
markit,market
"maira, marit",married
Mary rum ra sa,Mary is in the room
anti,maternal aunt
tahti,maternal uncle
"ban kra, kra",maybe
yang,me
wîna,meat
waikna nani,men
Miskitu,Miskito
Miskitu bila,Miskito language
lalah,money
kati,month
kati,moon
kau,more
yapti,mother
bila,mouth
ailal,much
tuktiki,my child
"aisiki, aisiki",my father
waitla,my house
"yaptiki, yaptiki",my mother
Yaptiki ba Miskitu aisisa,My mother speaks Miskito
bili,my mouth
"mini, nini",my name
Yang nini lika Juan,My name is Juan
Nini Mary sa,My name is Mary
"Nini Miguel, Nini Miguel sa",My name is Miguel
namna,my neck
laikra,my sister
naipa,my tooth
nina,name
"baila, baila, lama-ra",near
nana,neck
aula,negative of balaia
auya,negative of waia
raya,new
matlalkabi pura jumpa,nine
apia,no
Upla kumi sin balras,Nobody came
kakma,nose
apia,not
"mahka, nanara",now
susu,nude
dama,old
dama,old man
"tibil ra, tibilra",on the table
Tibil ra buk kum bara sa,On the table thre is a book
pura-ra,on top of
"kum, kumi, kumi",one
buk kum,one book
aras kum,one horse
"baman, dis, man, yakan",only
kwakaia,open
lakra,opposite sex
"apia kaka, ar, o",or
âdar,order
agin,organ
wala,other
"jawin, wan",our
Wan skulka,Our school
latara,out
utla wina,out of the house
wahya,page
latwan,pain
dikwa,pan
limi wainka,panther
