Other,English
-En,that
-pEt,ash
(a)-kyle-(n),"be knowledgeable, to know"
(ing)-e,this
(my)sAngsAng,to sniff
A,this
a-pEt,ash
ac,and
acn,woman
acni,to spit
acs,liver
acsracsr,to flow
æng,four
af,rain
ahng,four
ahtro,egg
AngsAng,to sniff
angwe,to say
Aok,Yes
apact,ash
apil,fish
atäk,painful
atuck,painful
awi,to tie up
ayA,to tie up
e,"name, fire, what?"
efef,shy
eis,to buy
Eke wo,Good evening
el,"to turn, he, she, to walk"
el-,they
el-tæl,they
eltahl,they
em-(syE),mosquito
emsyac,mosquito
En,woman
eng,wind
engyeng,wind
Es,liver
esyE-(l),liver
etA,to know
etuh,to know
fac-,above
fact,fat
fæ-k,to say
fær,to come
fahk,to say
fahluhki,to climb
fahrfahr,to hold
fahsuc,thatch
faht,to swell
fakfuhk,to stab
fAlA-ng,to split
falfal,to split
fan,to climb
fasrfasr,white
fihlihk,to split
fin,if
fin pihsac,shoulder
fin tohkoh,back
fin tuku-n,back
fiti,to swell
fohk,intestines
fohkfohk,dirty
fohng,night
folfol sra,green
fong,night
Fong wo,Good night
fototo,short
fuhkah,how?
fuhnuh,if
fuhsr fuhsr,warm
fulok,to burn
fuon,shy
fwac,nose
fwE,nose
i-,at
ik,fish
ikoac,meat
ikoE-(n),meat
ikor,to fall
ikuhs,to open
ikwi,to plant
ikwik,tail
in-kwacwac,neck
in-sifac,head
in-sifac,hair
in-siyac,belly
Inek pa,My name is
infohk,earth
ing-En,that
ingacn,that
inge,this
innek,road
insack,woods
insrwac,ear
isacs,to squeeze
isihk,to burn
isracsr,to laugh
itih,star
ity,star
iwE-,house
kahl,to steal
kakA,to scratch
kAlkAl,to dig
kalti,to throw
kang,to eat
kang,to suck
kangkuh,wife
kap,to grow
kapihr,to tie up
kawi,to scratch
kawi,to scratch
ke,at
Ke kulang,You're welcome
kihmihs,to eat
kihsrihk,rat
kilA-ng,to dig
kisrik,rat
kitacl,we
kof,water
kofkof,to swim
kohl,rotten
kohsroh,sharp
kolai,to vomit
kolo,skin
kolo-(l),skin
kom,you
kom,thou
komtacl,you
kuhlahsr,smoke
kuhlkuhl,to dig
kuhluhk,to throw
kuht,we
Kulo,Thank you
kulu-(k),skin
kulu-n,skin
kut,louse
kwewa,all
lacsac,left
lacyot,right
læ,"stick, branch"
lah,branch
lAlæp,big
Len wo,Good afternoon
lihkacski,to shoot
lo,tongue
lo-,two
loac,in
loE,in
loes,long
loh,tongue
lohm,house
lohng,to hear
lohoh,tongue
long,to hear
loo-(l),tongue
Lotu wo,good morning
lu-,two
lu-(n),in
lucng läng,sky
luo,two
lwe,"stick, branch"
lwen,day
m'et,person
mA,to yawn
mA,"to think, and"
mæ-lwem,moon
mæ-tol,thick
mah,grass
mahlwem,moon
mahtol,thick
mahtuh,old
mas,painful
mAta-,eye
mAta (in aset),to sit
mAta (lyplyp),to sit
me-E,what?
me-oa,sea
meac,what?
meoha,sea
mihnini,thin
mihsrihsr,cold
misac,to die
misE,to die
Mo,No
mo-tok,to fear
moh,no
moli,to buy
mongo,to suck
mongo,to eat
motko,to think
moul,to live
muh,to yawn
muh,to think
muh,to see
muhs,thin
muhta,eye
muhtwacn,woman
mukul,man
Muta,Goodbye
mutul,to sleep
mwekihn,shy
mwemwe,to drem
mwesr,rotten
mwet,person
mwet,to die
mysAngsAng,to sniff
mysrysr,cold
nætA-(l),child
nahsuhk,bad
nga,I
ngac,when?
ngalnguhl,to bite
ngE,when?
ngis,to laugh
ngisngis,to laugh
ngoh,that
ngok,to sniff
ngosr,to breathe
nihm,to drink
ninac,mother
ninE,mother
ninuhl,needle
niyac,leg
niyé-(l),leg
niye-(n),leg
nnæ,mother
nuhkwewa,all
ny-m,to drink
nymnym,to drink
o-yE,where?
oacoac,to count
oal,mouth
oali-(k),mouth
oe-k,to count
oek,to count
oEoE,to count
oh,that
ohk,fog
ohsrihksrihk,narrow
okah okæ ukuk,root
olo-(l),head
on-(kiyAki),to lie down
ona,to lie down
osrak,to throw
osrwosr,to throw
ou,cold
oyou,cold
pæo-(l),hand
pæpæ,to blow
paho,"hand, wing, dry"
pahpah,father
paki,to cut
pAlæl,thunder
pAsr,to steal
pihtuhk,to sit
pip,to tie up
pisrapasr,to steal
piyac,where?
po,hand
pohel,to cook
poheli,to cook
puhk,"to dig, sand"
puhkuhn yeng,cloud
puhla,tail
puhlahl,thunder
puhsr,to steal
pwacye,correct
pwepwenu,spider
pysre,to steal
rahfuhs,to scratch
rahfuhsi,to scratch
rangrang,yellow
sä,who?
sA-,no
sahfiht,dull
sahk,stick
sahngweng,to fear
sahrom,lightning
säl,rope
sasuh,new
se,one
se-,no
sie,one
soh,that
sohk,to fly
sohl,salt
soko,one
som,to walk
sr'no-,water
sra,one
sra,leaf
sra-(læp),wide
sræ,blood
srah,blood
sralahp,wide
sri,bone
srihk sryk srysryk,small
sroalsroal,black
sroano,water
sruh,to hold
sruhsrah,red
srulsrul,black
srwac,ear
Su inem an?,What is your name?
suc,who?
sucl,rope
suhsahk,to hit
sule,to choose
tA,to sew
tæt,to cut
tahpuhl,to turn
tAlik,child
tAmwE-(l),father
tAta,to sew
titi,breast
titi-(n),breast
toasr,heavy
tok,back
toko(l),back
tol,three
tol-(u),three
tolu,three
top,to fall
tu,to stand
tuh,to sew
tuhkuh,to come
tuhlihk,child
tuhma,father
tuhmwac,husband
tuhng tAng,to cry
tuhram,bird
tuhta,to sew
tuk,to pound
tuk,to hit
tuk-tuk,to pound
tuktuk,to pound
tuku(n),back
tukutuk,to hit
twe,to cut
twe kof,wet
twetwe-(l),breast
uk,to blow
ukuk,to blow
ulu-(n),head
unac,feather
une-(n),"hair, feather"
uni,to kill
uti,to cut
wen,man
wet,worm
wi,to chew
wihk,to hide
wihs,tooth
wiwi,to chew
wo,good
woht,to vomit
won,bird
wot,to vomit
yac,year
ye,below
yE,where?
yohk,big
yok,to plant
yoko,four
yosep,flower
yot,stone
yuki,to plant
yuki,to plant
yuru-(n),near
yuwac,house
yuwE-,house
