Other,English
... Kohe-dha.?,Where is ...?
A-yubo-wan,Good afternoon
A-yubo-wan,Good evening
A-yubo-wan,Good morning
A-yubo-wan,Good night
Aais Amma,wow!
Aathal,Happy feeling
Aati,artillery shells
Aati gahanawa,shelling
Adha.,Today
Aera.la-,Open
Agna-koros,Incomprehensible
Agosthu,August
Ai aya ehe indagathe?,Why did they sit there?
Ai egollo rasveemata parakku?,Why are they late for the meet
Ai ohu bag ekak genawe?,Why did he bring the bag?
Ai ohuta yana kiwwe?,Why did you tell him to go?
Ai oya awe?,Why did you come?
Ai oya car eka ellawwe?,Why do you drive the car?
Ai oya nidiyane?,Why did you sleep?
Airport,Airport
Ala.,Potato
American-kaaraya,an American
Amma-,Mother
Ammapa!,Used to convince the listener
Ammapa?,Used to express astonishment
Ammata Hudu,Used to express surprise
Ammata Hukapang,Fuck your mom
Ammata Siri,Used to express surprise
Ammata Udu,Used to express surprise
Anaa Gannawa,getting mixed up
Ane palayan bang yanna,get outa here
Anenawa,s.m.t is getting out of hand
Anga.haruwa-dha-,Tuesday
Angja-koros,Incomprehensible
Anja-bajal,Troublesome
Anoowa.,ninety
Api,We
Api ikmantta kanavaa,We are eating fast
Apre-l,April
Ari,Will open
Arinna,Open
Ariya,Opened
Asoowa.,eighty
Ata.,eight
Athurupasa.,Dessert
Avurudhdha.,Year
Awa,Came
Awasana prashnaya mokakda?,What is the last question?
Awidda,Walked
Awidii,Will walk
Awidinawa,Walk
Aya,she
Aya eye awe bus eke,She came by bus yesterday
Baava,a large penis
Badha-dha-,Wednesday
Beema.,Beverage
Bijja,a small penis
Bindhuwa,zero
Birindha.,Wife
Biwwa,Drank
Bohoma,Thank you very much
Boi,Will drink
Bonawa,Drink
Brahaspa.thindha-,Thursday
Budu,Lord Buddha
Budu,Very
Budu Shuvar,Very much sure
Budu Sira,Very Serious
Bus Eka,Bus
Bus Stand,Bus station
Bællige Putha,Son-of-a-bitch
Car Rental E-ja.nsiya.,Car rental agency
Cheena.,Chinese
Chicha,male or female genitalia
Chichchiya,Female genitalia
Credit Cards Ganna.wa.dha.?,Do you accept credit cards?
Dha- Hatha.ra.,fourteen
Dha-ha.,one thousand
Dha-hatha.,seventeen
Dha-sa.ya.,sixteen
Dhaha Ata.,eighteen
Dhaha Nava.ya.,nineteen
Dhaha Thuna.,thirteen
Dhahaya.,ten
Dhakuna.,Right
Dhasha.,one million
Dhava.sa.,Day
Dhawal Kaema.,Lunch
Dheka.,two
Dheka.ta. Ka-layi,A quarter till two
Dhesaemba.r,December
Dhiga.,Long
Dholaha,twelve
Dhura.,Far
Dhuwa,daughter
Dhuwa.,Daughter
Dinai,Will win
Dinna,Won
Disoriented,Mangnan
Diwwa,Ran
Dnuma,Win
Dora vahanna epaa!,Don't close the door
Duwai,Will run
Duwanawa,Run
Eake,That
Edaganda,Sit
Edagani,Will sit
Edagatha,Sat
Eeye-,Yesterday
Egollo Palliyata Giya,They went to the church
Egollo Palliye endala awa,They came from the mosque
Egollo pansal giya,They went to the temple
Ei,Will come
Eka Kohedha.?,Where is the bathroom?
Eka Pothak,It is a book
Eka Pothakda ?,Is it a book?
Eka.,one
Ekada pilithura?,Is it the answer?
Ekai Pilithura,It is the answer
Ekakwath Nae,No vacancies
Ekayi Hatha.lis Pahayi,One forty-five
Ekolaha,eleven
Ekolaha Hama-rayi,Half past eleven
Ekolahayi Thihayi,Eleven thirty
Ela kiri,Cow's Milk
Ela.wa.lu,Vegetable
Engreesi,English
Enna,Come
Eya-la-,They
Ga-na. Keeya.dha.?,How much is the fare?
Gal Karanawa,Sneak s.m.t. out of its place
Gammiris,Pepper
German,German
Gihin Ennam,Goodbye
Gindara Wage,something really good
Giya,Went
Goda Yanawa,Reaching the dry land
Godak,A lot
Greeshma,summer
Greeshma. Irthuwa.,Summer
Gænsiya,A Gang
Haeta.,sixty
Haeththae-wa.,seventy
Hallo,Hello
Hambu Una Eka Loku Sathutak,Nice to meet you.
Harak Mas,Beef
Hatha.,seven
Hatha.liha.,forty
Hatha.ra.,four
