Other,English
anpil,(a) lot
avyon,(air)plane
prezante,(be) present
patat,(sweet) potato
pann,a bunch
lon tan,a long time
konèy,advice
konseyev,advisor
afab,affable
"afè, kesyon, lyezon",affair
"afekte, touche, trouble",affect
"afime, deklare",affirm
"afiche, plake",affix
gen mwayen,afford
"afron, afronte",affront
apye,afoot
"efreye, pè",afraid
"a nouvo, ankò",afresh
Afrik,Africa
"apre, dèyè",after
aprèmidi,afternoon
ankò,again
"kont, opoze",against
"laj, vyeyi",age
vye,aged
"ajil, lèst",agile
"depi, pase",ago
"dakò, konsanti",agree
devann,ahead
"èd, sipò",aid
soufri,ail
"bi, vize",aim
lè,air
er kondisyone,air conditioning
aeropò,air port
byè,ale
"eveye, sou kiviv",alert
aljèb,algebra
etranje,alien
"menm, parèy, tankou",alike
manje,aliment
vivan,alive
tout,all
tout lèzòt,all the others
"diminye, soulaje",allay
alèz,allies
"lote, repati",allot
"otorize, pèmèt",allow
"pretann, sipoze",allude
atire,allure
"alizyon, sipoziyon",allusion
alye,ally
"manke kenbe (almost catch), prèske, prèt pou",almost
"pou kont-(pron.), sèl",alone
ansanm,along
"endiferan, lwen",aloof
"aotvwa, byen fò",aloud
deja,already
"ositou, tou",also
"altere, chanje",alter
malgre,although
amatè,amateur
etonan,amazing
anbasadè,ambassador
"abriko, oranj",amber
korije,amend
"amenajman, konfò",amenity
ameriken,American
"omilye, pami",among
"montan, total",amount
"ase, gran, laj, sifizan",ample
amize,amuse
"ansyen, vye",ancient
"ak, e, epi",and
"ankò, anouvo",anew
"fè fache, kòlè",anger
fache,angry
"animal, bèt, zannimo",animal
"anivèsè, fèt",anniversary
anonse,announce
"anmède, anniye",annoy
"anyèl, chak ane, lan",annual
"onlòt, youn lòt",another
"reponn, repons",answer
foumi,ant
antropoloji,anthropology
Zantiy,Antilles
"anksyete, enkyetid",anxiety
nepòt,any
tou patou,anywhere (at all)
"aleka, detache, separe",apart
eskize,apologize
"efarouche, terifye",appall
terifyan,appalling
"cham, fè apèl (legal)",appeal
"genlè, parèt, sanble",appear
"ajoute, kole, tache",append
apendis,appendix
pòm,apple
aplikasyon,application
"dezinyen, nonmen",appoint
randevou,appointment
"estime, evalue",appraise
apresye,appreciate
"apreyande, arete",apprehend
pwogram aprantisaj,apprenticeship program
"aksè, apròch, aproche, fason",approach
aprouve,approve
"aproksimatif (adj), aproksime",approximate
abiko,apricot
avril,April
"aptopriye, jis",apt
monsenyè,archbishop
"diskite, mentni",argue
"gaye, pete, plede, provni",arise
"ame, bra",arm
"dodin, fotèy",armchair
"alantou, anviron, otou",around
"eksite, reveye",arouse
"òganize, ranje",arrange
etalaj,array
"arestasyon, arete",arrest
arogan,arrogant
flèch,arrow
"ar, la",art
"koken, rize",artful
atik,article
artifisyèl,artificial
atistik,artistic
"kom, menm ak, otan, tankou",as
ala,as for
tank,as long as
le pli vit ke posib,as soon as possible
kon sa,as that
byen ke,as well as
monte,ascend
monte,ascent
"rann kont, tcheke",ascertain
ront,ashamed
sandriye,ashtray
"akote, sou kote",aside
mande,ask
krochi,askew
nan dòmi,asleep
aspè,aspect
asfalt,asphalt
"bounda, bourik, dèyè",ass
"asayi, atake",assail
asanble,assembly
revandike,assert
"anchaje, deziyen",assign
"ede, segonde",assist
asistans,assistance
asosye,associate
sipoze,assume
asire,assure
asteris*,asterick
"etone, siprann",astonish
"fè sote, pantan",astound
rize,astute
kase ande,asunder
azil,asylum
a,at
du tou,at all
a lèz,at ease
antravè,athwart
atomik,atomic
"anlè, soutèt",atop
atròs,atrocious
"kole, tache",attach
atake,attack
"atenn, rive",attain
reyalizasyon,attainment
"esè, pran hans, tantataif, tante",attempt
atansyon,attention
ateste,attest
atitud,attidude
atire,attract
kalite,attribute
odiyans,audience
verifye,audit
out,August
"matant, tant",aunt
favorab,auspicious
"distan, endiferan",austere
Kreyòl natif natal,authentic Creole
"ekriven, lotè, otè",author
otorite,authority
otorizasyon,authorization
oto,automobile
lotòn,autumn
disponib,available
"ava, kripya, oeng",avaricious
vanje,avenge
avnu,avenue
mwayèn,average
"detounen, evite",avert
"avid, grangou",avid
zaboka,avocado
evite,avoid
avalide,avouch
reveye,awake
prim,award
lwen,away
terifyan,awful
on moman,awhile
gòch,awkward
"aks, rach",axe
aks,axis
ble,azure
"bebe, timoun",baby
selibatè,bachelor
"do, bekonn",back
raje,backwoods
la kochon,bacon
mal; move,bad
move tan,bad weather
"deflektè, deroute",baffle
sachè,bag
bagaj,bagage
founen,bake
chòv,bald
"anbale, bal",bale
"balon, boul",ball
bilten vòt,ballot
"entèdi, entèdiksyon",ban
"band, bande, riban",band
"detonasyon, frape",bang
bani,banish
bank,bank
banyè,banner
"bankè, bivèt",banquet
batèm,baptism
"bar, kafe",bar
afè,barain
kwafè,barber
toutouni,bare
machande,bargain
machandaj,bargaining
"ekòs, jape, po",bark
òj,barley
kazèn,barracks
"arid, steril",barren
"eksepte, prep. sòf",barring
"tròk, tròke",barter
"baz, baze, fondasyon",base
sousòl,basement
basen,basin
bata,bastard
aroze,baste
chòvsourit,bat
"founen, pake",batch
beny,bath
benyen,bathe
"dezabiye, moumou",bathrobe
twalèt,bathroom
baton,baton
pat pou fri,batter
batri,battery
batay,battle
"braye, fè djòlè",bawl
"bè, gòlf, rad",bay
pinga,be careful
gen groje,be greedy
ap rive; an rout,be on one's way
sezi,be suprised
plaj,beach
chaplèt,bead
reyon,beam
"ous, lous",bean
pwa (rouj),bear
bab,beard
kadans,beast
"bat, bèt (sovaj), kale",beat
bèl,beautiful
"akòz, paske",because
"tounen, vini",become
kabann,bed
chanm,bedroom
"abèy, myèl",bee
vyann bèf,beef
byè,beer
bètrav,beet
skarabe,beetle
rive,befall
"anvan, avan",before
trete an zanmi,befriend
"mande, sipliye",beg
mandyan,beggar
kòmanse,begin
tronpe,beguile
anfavè,behalf
konpòte,behave
dèyè,behind
"gade, kontanple",behold
"egzistans, kretyen",being
"rote, vomi",belch
demanti,belie
kwè,believe
klòch,bell
gason,bellhop
begle,bellow
vant,belly
fè pati,belong
anba,below
"senti, sentiron",belt
"ban, bankèt",bench
"koube, pliye",bend
anba,beneath
byenfezans,beneficence
benfisyèl,beneficial
benefis,benefit
benevòl,benevolent
krocha,bent over
grenn,berry
sipliye,beseech
akote,beside
dayè,besides
asyeje,besiege
"meyè, miyò, mye, pi bon",best
parye,bet
trayi,betray
pi bon,better
parayj,betting
"ant, nan mitan, omilye",between
bwason,beverage
mefye,beware
dezoryante,bewilder
"ansòsele, chame",bewitch
lòtbò,beyond
bisiklèt,bicycle
"òf, pari",bid
gro; gran,big
fanatik,bigot
kòlè,bile
bileng,bilingual
nòt; biye,bill
"mare, tavhe, uni",bind
biyoloji,biology
zwazo,bird
biskit,biscuit
kal,bit
femèl chen,bitch
mòde,bite
anmè,bitter
blabla,blab
nwa,black
lam,blade
"blame, joure",blame
"afab, emab",bland
"blan, vid",blank
