Other,English
'maship tuon 'yky qaty'täsh,Don't touch me there!
-a in maat-a,door
-iš,ski
ä,negative particle (1)
a-ša,negative particle
a-ssa,negative particle
aaca-,to see
aacha-,to beware
aacha-,to see
aaka,chin
aakaj,jaw
aakal-li,chin
aakal-lî,chin
aaku-,taste
aamd,horn
âamdä,horn
aamda-,to sit
áamdde,horn
aamta-,to sit
aang,hole
aasel-,step
aatti-,to see
äbà,elder female relative
äca,to see
ächá-,to beware
äda-,look
ägá,elder male relative
ägà,elder male relative
aha,negative particle (1)
ämä,mother
amd,horn
amte-,to sit
äng,hole
ängti,spit
apà,elder female relative
äpà,elder female relative
appa,elder female relative
áppa,elder female relative
äpta,odor
apte,odor
äpte,odor
aq,hole
äq,hole
arà,year
ära,much
ära,large
ärá,large
ärà,large
ärä,year
äral,much
as,father
äs-,to fall
äsettà-,to fall
ass,negative particle (1)
assa,negative particle
ati-,"to see, look"
ätti-,to see
attua-,look
awa,mother
äwä,mother
awuo,what
caaca-,go
cakka-,shallow
cän,sinew
candsa,go
chaadš,to grow
chaadša-,go
chadš,to grow
chaga-,shallow
chagadša-,hide
chägadša-,hide
chaka-,separate
chakacha-,hide
chändša-,to walk
chapt,dew
chapta,dew
chaqi,river
chat,"sinew, intestines"
chatcheak,to grow
cheel,day
cheem,birdcherry
cheka-,shallow
chél,day
cheld,day
chên,sinew
chend,string
chênd,string
chêt,sinew
chetcheka,uncle
cheti-,wander
chetšeka,uncle
chetti-,wander
chïchi,a small bird
chichik,a small bird
chichika,a small bird
chim,glue
chimä,glue
chimi,glue
chö,girdle
chöch,beam
chof,cradle
chöf,cradle
chomna,frozen thin snow
chomña,frozen thin snow
chöo,girdle
chöš,lizard
chü,girdle
chuodše,beam
chütch-,sweep
cica,uncle
cinte,bowstring
citca,uncle
coods tötä,beam
coodsa,beam
coodse,beam
ê-k,negative particle
ê-kkä,negative particle
ë.ma,old woman
ê.nddä,bow
ê.ndde,bow
êdá-,to hang
ëdá-,to hang
êhê,father
ela-,to live
ema,old woman
emá,old woman
émelžam,to be forgotten
ëmi,mother
end,bow (1)
ênd,bow
êndä,bow (1)
ênddä,bow
ênddo,bow
ende,bow (1)
enné,on top
ëra-,to drink
eräl,much
ês,father
êsta-,to fall
esyš,to become
êx,father
haaku-,taste
háara-,to bind
hach,thin fibre
hachko,through
haet-kai,tear (1)
hai,eye
hait-kai,tear (1)
häku-,taste
haldš,pole
hára-,to bind
hêr,frozen snow
hiidš,charcoal
hoi,mouth
hoj,mouth
hok,top
hök,top
holak,vessel
holák,vessel
huoj,mouth
húurup,wild animal
i,young
í,young
i-g,negative particle
î-ki,negative particle
i-nnä,on top
î.l,space below something
igy mazep mittembat,Don't touch me there!
ii,young
ii-g,negative particle
iil,space below something
îîl,space below something
îînje,tame
îînjeka,tame
iir,large
íir,large
iirä,large
ïja,young
il,space below something
îl,space below something
ila-,carry
ilá-,to live
ïla-,to live
ilaš,to nurse
ilèspa-,carry
illé,space below something
ima,old woman
indo,bow
îndo,bow
inné,on top
innê,big
inno,big
inti,bow (1)
ira,large
irá,large
irá,much
ïrà,large
îra-,to drink
irael,much
ïrakota,much
