Other,English
muggeo,a k. of arrow
"moðagga, moragga",a k. of berry
faeha,a k. of fish
addu,a k. of insect
purru,a k. of marten
bese,a k. of metal
"adde, jiddu",a k. of salmon
"káda'a, kára'a",an elder relative
fédiko,animal's stomach
"ti, tî",annual ring on a tree
"séði, séri",armpit
tu-ni,arrow
maha,back
"fuo', fuone, fuonô, fuonône",back part
"koba, kuba",bark
"ku', kuðo'",basket
sesa,bast
"fei, feide, feire, fösuma",become dark
"taha', tahone, tehone",behind
se',bend
"ode, ore",berry
"boda, bora",bifurcation of a river
ina,big
"kua, küa",birch
"te, të",birch bark
"bide, bire",blood
"keðe', kere'",body
"fedi'a-, feri'a-, fiði-, fie-, fire-",boil
"lídi, liri",bone
iddo,bow
jéddi,bowstring
"beddu', bedduo, bedu'",breath
"sa, so",bridle
soe,cap
"iðá-, jirá-",carry
"ny', nyr-",cartilage
"koðei, koðoi, kôre, kure",case
tü-sio,charcoal
"faede, färu, paede",cheek
"to'a-, tu'a-",chew
"eu, nangu",chin
"kóda, kóra",claw
kode,community
"iðu, juru",comrade
licho,cradle
kori,crane
"muna-, munua-",curve
nere-kétschu,daughter
"më, mï",daughter-in-law
"däre, dere, jéðe, jére",day
"joðe, jore",deep place in water
"tia, tyjæ",deer
jote,dew
je'oa-,die
"nieni, nioni",diver
tengabo-,divide
"ngia, no, nu",door
muddute',down
óba,elder female relative
"oðo, oðoti, orete",end
"tabo, taima",end of trunk
"fïdu, pidu, pïdu",ermine
sei,eye
"tu, tü, tudo', turo'",fat of a reindeer
"acha', ädäa, ede",father
"tibe, tïe",fathom
nä,female
bä',fence
tarunga-,fight
"koa-, kua-",find
"kadu, káru",fine snow
"kadi, kari",fir
"tu, tü",fire
"kaðe, kare",fish
biu',five
lota,flat
"lóba, lóbi",flat surface
koddi-,frost
"bine, nieijo, niojo",girdle
"teda-, tera-",give
"ie, jï",glue
todde'e-,go
"kámeðo, kámero",grave
"ito', itto, to', tö'",hair
"naba, näba, nãba",hare
"fóde', fóre'",harness
"abuði, ae, eba, ebë, ewa, pe'",head
"seijo, seo",heart
edde,heat
tekä-,hide
"ê', eo', na', nâ'",hole
sáma'a,hole in tent roof
chámmara,hollow of hand
"eddo, naddo",horn
"mekoddo, mekone, mekoro",house
modi,I
"siða, sira",ice crust
"sode, sude, sudo, suse, suso",inside
"jode, jodene, jore, jorene",interval
"kodoluo, kodulue, koduluo",intestinal worm
"fosë, fuase",knee
"kolu, köru, kuru",knife
tudda-,know
"'ioro, sioðo, sioro",language
tadda-,learn
lata,lid
"sebi, sebide, sebire, seblajgu",light
"fite', pite'",lip
"mudo, muro",liver
"tadu, tazu",lizard
"batado, bátaro",loin
"fide, filo'io, fise",long
"odi, ori",look
"loddu, luddu",lowland
tïji,lung
"kor-sîr, qor, qör, qori'",male
"fode-ma, fode-me",many
"jodea, judâ",middle
"kiduduo, kururuo",morning
käja,morning dawn
ä,mother
inobo,mother-in-law
"kû'eo, kuiju",mountain
"so, sö, sü",mouth
ni',name
tïja,narrow
në',needle
ne-,negative particle
"fide, fire', pide",nest
"kuoðese', kuorese'",net
obto,odor
"ni, nine, niro",on top
"sie', sieðo', siero'",order
"fe, feo, pe",palm of hand
"moðe'i-, moðei'-, more'e-, morei-",piece
"tiddi, tydi', tyri",pine
bággo,pit
fun-,place
lote,place behind the fireplace
ngau,polar duck
"ngû, ngudo, sodde'i, sore'e",pole
"to, tudi'o, tudio, tuse'e",pond
kasu,present
"kuðuke, kuruke",raven
maddu,related through marriage
káde,resin
daha,river
baddu,root
kune-,run away
"kúde, kûri, sea",scoop
"boda-, bora-",scrape
mi'e-,sell
"johe-, johi-",separate
"foggo, heng nïdo', nï', poggo",shaft
nigga,shoot
"móða, möra",shore
"báðo, baro, feðe, ferie",side
"ti, tï', tino'",sinew
"séði, séri",sister-in-law
"taijo, täjo",skin
fedda,skin from the feet of deer
bá'a,sleeping hole in snow
"tiejjo, tiojo",sleeve
"koddo, kodo",sleigh
suddo,smoke
"nadinga-, naringa-",snot
"kadu, karu",snowfall
"tïnga-, tïnge-",soar
nuggo,soft
modi,something elevated
"fúðu, fúru'",something stamped
bï,son-in-law
"iðo, iðone, iro",space below something
"eddo, falli, naddo",spit
lekec',split
"kai-, kaija-",stay
"fu, fû, pu",stone
"tô, toe, tojio, tonoju",summer
batu'o,tail
"tedia-, teria-",take out
"köði, koiri",tear
mona,testicle
"awuo, tohonô, tole, toleo', toliojuo, tone, tonne, tore'",that
sedeo,that (1)
"tali-, tare-",thief
mê-,thing
"ne, te', tiada, tike, tikeddo, tikohone, tingdi",this
"e-ke, e-ko, e-lei, e-loi, i-nö, nedo, nene, nero, nie",this (1)
todi,thou
"fïdu, fïtu",thumb
fe'e,tinder
fïe-,to be afraid
"kaso, kasua, kasua-, kasue, kasue-",to become dry
"fodâ-, forâ-",to become wet
