bori,to run
borom,to owner
bos,possession
bot,eye
bota,butter
boyet,box
bu,"which is, relatives"
bu dul yapp,Vegetarian
bu góor,male
bu jigéen,female
bu njëk,first
buddi,to uproot
bugga,to want
buggé,to be selfish
buja,to beat
buki,hyena
bukki,hyena
bulet,fish ball
bulu,blue
bulóo,to be blue
bunt,door
bunta,door
bureét,all os a sudden
burum,fall
buruwet,wheel barrow
buréy,penny
buteél,a bottle
butik-bi,the boutique
butoñ,botton
buub,to scoop
buum,piece of music
buumi,queen
buur,king
buy,"baobab fruit, baabab tree"
buy,"substantial, quantity"
béejin,horn
bés bu nekka,everuday
bëcëg,afternoon
bëcëk,afternoon
bëcëk,noon
bëg,to be content
bërëb,place
bët,last night
bëy,to farm
bëykaay,implements
bëykat,farmer
bëñ,eye
bón-bónna,hole
bónaa,pierce
bónna,to perforate
bór-bóri,to run
bórig,barrel
bórset,day break
bóróngu,roll on the ground
bóróñ,to roll
bós,to massage
bóta,to crawl under
bótset,day break
bów,to bark
bóñ,tooth
bóóbali,to yawn
bóóf,to incubate
bóóm,to kill
börset,day break
böt,eye
bötset,day break
caa,stew
caa,surprise
caabi,key
caacaay,mischieve
caadi-caadi,to rool on the ground
caaf,"grilled peanut, roasted peanuts"
caameñ,brother
caamoñ,left hand
caangaay,shroud
caapa,vagina
caas,fishing line
caat,last child of the parents
caaxaan,"to joke, a joke"
caaxaankat,a joker
caaxoñ,gills
caaya,"baggy breeches, local pants"
cabax,stab
cabba,bunch
cacca,theft
cafka,flavour
cafko,flavour
café,coffee
cagga,prostitute
caggatu,prostitution
caku,parrot
cam,expression of disgust
canara,duck
cang,to be sucked
carax,flip-flaps
cas,grab quickly
casgin,mood
cat,edge
caw,to beat with tiny stick
cax,puzzles
caxxa,local beeds worn around neck
ceeb,rice
ceebu jën,rice with fish
cem,expression of disgust
cere,food made of millet
cet,hygiene
cha mogn,Left
chaku,parrot
chi jama,goodbye
chi kow,Up
chi suuf,down
chinese,Chinese
ci,"in there, in"
ciif,provincial chief
cim,expression of disgust
cin,food
cof,a barely touch
cofel,faith
colin,way of dress
compa,to take a small bit
concu,elbow
coobare,pleasure
coof,name of a fish
cooka,public hair
cookeer,bush fowl-known to be wise
coono,"fatigate, difficulty"
cooral,to throw with fare
coota,clitoris
coow,noise
coro,boy friend
cosaan,"origin, tradition"
cox,chaff
coy,police
coy,very red
cu,stew
cubalo,fisherman
culor,colors
cumbux,plunge
cur,very red
curaay,incense
curux,slip in unexpectedly
cus,nipple
cuub,dye
cuuc,chick
cuuc,to prick
cuuce,to be smth. that pricks
cuucu,penis
cuuraa,porridge
cuuraay,incense
cuut,to prick
cuuté,to be smth. that pricks
cuxuñ,to poke
céetal,honeymoon
céét,wedding ceremony
cëla,junction
cële,junction
cër,share
cërpi-cërpi,jump about in confusion manner
cófit,pick up quickly
cóola,clitoris
cóñcó,to elbow
daabuux,insert
daaj,"to nail, nail"
daaju,to be drunk
daajukat,drunkard
daakaande,gum
daal,expression of certanty
daala,near
daala,shoe
daanel,to knock down
daangi-daangi,to run
daara,"zero (1), school"
daas,to wet
daaw jéeg,year before last
daaxa,to be drive away
daaxa,to drive away
daaxe,to run after
dag,a royal servant
dagaan,to worship
dagaar,Juice
dagan,obligatory
dagit,local African blouse
daimba,Yesterday
daj,to encounter
dajale nax,mulching
dajee,to meet with
dal,to land
dalasi,unit of currency
daldi,immediately
dama,"me, verb predicator 1st p.s."
dama buga jainda,I would like to buy...
damm,to break
damp,to massage
dampa,to massage
dang,to be tight
danga,"you, you are"
dangeen,you (pl)
dangi-dangi,to run helter skelter
danka,to make a fist
daqqaar,tamarind
dar,to plaster a floor
dara,"nothing, naught"
dara (nothing),zero
daraayba,driver
darab,be sheet
daraja,dignity
daraja,famous
daral,to home
daw,to run
dawal,to drive
dawalkat,driver
dawume,embroidery
daxaar,tamarind
day,"faeces, a lie"
dañu,us
dedet,no
dee,"to die, silence"
deekali,to receive
deeki,return to live
deeloo,to return
deelu,to go back
def,"to make, to do"
defaat,repeat
defar,to make
defe,to be believe
deg,thorn
dege,peanut butter
degg,to hear
deggal,to obey
deglu,to listen
dekka,live
dekkandoor,statement
dekuwaay,residence
dellu,to return
delu si,Arrival
delusi,to come back
dem,"to go, Departure, to leave"
demb,yesterday
demba,yesterday
dendoo,to be near by
deppa,to turn back
der,"skin, image"
deret,blood
des,to remain
dese,to still have
deégoo,to be in agreement
deñ,to be removed
deñc,to keep
deñca,to keep
deñu,them
dig,"to promisse, to promise"
digaale,to have a bond in agreement
digg,middle
digga,the middle
diggal,to give advice
diggante,in-between
diggi-kër,courtyard
diggi-néeg,center of the house
digi-ganaaw,back
diig,to sink
diiju,be behave sulkily
diiné,religion
diir,aim
diis,distance
diis,"heavy, to be heavy"
diisó,discuss
dija,be large
dikka,to come
dimaas,sunday
dimbal,help
dimbale,to help
dimbële,to help
dinaa aaga kër ci kanam,I'll reach home in a while
dinaa koh jainda,I'll buy it
dindi,to remove
dineñu,we will
ding deh laka,Do you speak...
ding deh nangu,Do you accept credit cards?
ding deh wah ...,Do you speak...
ding-dingi,to stamp
dinga,you will
dingeen,you will (plural)
dingool,querilla
dipi,to uncover
diw,oil
diwingalam,shea butter
diwiñor,fat
diwtiir,palm oil
dlw,to smear
dngor,to beat
dof,"mad, mad person, to be stupid"
dog,"to cut, a slice"
dogal,to rule
dogandu,to obstruct to
dogit,piece
dok,to cut
doktor,doctor
dolli,to add
dompat,to pinch
donja,"cube, a lump"
donkaasi,united
donna,personality
doo,another
doo,some
doo,"you'll not, some"
doojoor,ankle
doole,"strength, power"
doom,"fruit, child"
doom,"son, child, fruit"
door,to beat
dorm ju gorr,Son
dorm ju jigain,Daughter
dot,stupid
dox,to walk
doxaan,"to make the court, to court"
doxaankat,someone who courts
doxandéem,waif
doxantu,to take a walk
doxanéem,outsider
doxee,to walk with
doxot,to fart
doy,"being sufficent, to be enough"
doyadi,"insufficient, to be adnormal"
doylu,satisfied
doywaar,be terrible
du,he is not
du mayda,Kosher
duf,to be fat
dugg,to enter
dugga,to enter
duggal,slot
duggo,to shop in the market
duggoo,transaction
dugub,millet
duguj-dagac,to be saying the hips
dukat,to lift
dukku,to bribe
duma,"I will not, to beat"
duma,to beat
dunda,live
dundori,life
dungus,to be fat
dunxa,feather
dur,be very drunk
duuf,be enormous
duufal,to fatten an animal
duul,faeces
duul,to defecate
duus,bathroom
duy,to draw
duñu,they will not
déc,funeral
déedéet,no
déeg,pool
déega,to hear
déemba,yesterday
dégaat,to step on something
dégga,to be true
dégmu,to cup one's chin
dénga,to be bent
dénka,to entrust under one's care
dénku,to advise
dérém,unit of currency
déñkumpa,to be nosy
dëdale,to create confusion
dëgar,to be hard
dëgër,"strong, to be hard"
dëgëraay,hardness
dëj,funeral
dëkk,to live
dëkk,village
dëkka,to live
dëkkandoo,neighbour
dëma,witch
dën-kumpa,nosy
dëng,dishonest
dënna,chest
dët,to stammer
dóma,witch
dóom,ashes
dóor,to begin
dóppa,to turn back
eb,to load
ebal,to send
ebu,to be interested in
ee,"wake someone up, to wake someone up"
eebi,to unload
eeda,to advice
eega,"to reach, to arrive"
eegee,to deliver a message
eel,shin
eeloo,to merit
egg,to arrive to destination
elaik,Tomorrow
elak,tomorrow
en,luggage
endu,to spend the day
english,English
enu,to carry on the head
ep,too big
epons,sponge
eppel,to exaggerate
esaans,petrol
esaanseer,gas station
esanseri,pump to gas
esen,to scratch
estuwaar,calamity
et,stick
ey,be innocent
eñ,to lift up
fa,there
faaca,to brust
faar,rib
faaru,to impress someone
faas,inquisitive
faate,to forget
faateleku,to remember
faatu,name
faatu,to die
fab,"to carry, to pick up"
faj,"to take care of, to cure"
fajar,dawn
fajkat,healer
faju,to cure oneself
fakatalu,to stumble
fal,to elect
fale,there
falu,to be elected
fan,"day, where"
fan la wonak bi neka,Where is the bathroom?
fan la.....?,Where is ...?
fan nga daika,Where do you live?
fan ngaa dem?,Where are you going?
fanaal,lantern boat
fanaan,to spend the night
fanaan jama,good night
fanaanal,to spend the night
fanaane,to spend the night
fande,surname
fande,to be late for something
fann,Day
fanweer,thirty
fanxa,to prevent
far,"engaged, to boyfriend"
faral,to take sides
farata,obligation
faraw,to be impatient
farax-raxi,to walk fastly
farlu,to be dedicated
fas,"horse, to make a knot, to be inconsiderate"
fase,to be divorce
fasong,type
fasoo,porridge
fat,to shelter
fatte,to forget
fay,to pay
fecc,to dance
feebar,sick
feelit,a splinter
fees,full
feete,to be located
feexlu,to take air
feey,to swin
feeñ,to appear
fen,to lie
fenn,nowhere
fey,to extinguish
fici,to grain a fabric
fiddiwol,string
field,to sit down
fii,"here, this place, sow"
fiil,cable
fiim,film
fiip,the sound of blowing nose
fiir,to be jealous
fiire,to be jealous of
fiiriir,to fry
fiix,"to be liberal, be airy"
fiixlu,to take a rest
findi,cereal
findi,to blacken
fipu,to retaliate
fir-firi,run about
firdu,tribe
fireeku,to be undo braids
firi,to spread
firndé,translation
fit,courage
fita,"to sweep, a blow"
fitaxu,to write
fitna,"suffering, worry"
fiw,form of a stomach up set
fo,"to play, only, tag question mark, must, to, much"
fob,to pick up
foee,to joke with
fog,must
fog,to think
fogga,to knock
fokat,joker
fomp,to wipe
fompa,to wipe
fonde,porridge
fonka,to respect
fontoo,to ridicule
foo,where
foo,where
foofu,over there
foog,to think
foon,to kiss
for,to collect
foxoj,dislocation
foxoju,to have a sprain
foyee,to joke with
français,French
fu,"where?, where"
fu nekka,everywhere
fudda,to iron
fuddan,henna
fuddanu,to apply henna on plam
fuddu,to stretch oneself
fufu,cassava dough
fuka,ten
fuka ak bena,eleven
fuka ak jurome,fifteen
fuka ak jurome bena,sixteen
fuka ak jurome nyaar,seventeen
fuka ak jurome nyenent,nineteen
fuka ak jurome nyeta,eighteen
fuka ak nyaar,twelve
fuka ak nyenent,fourteen
fuka ak nyeta,thirteen
fukk,ten
fukk ak benn,eleven
fukk ak juróom,fifteen
fukk ak juróom-benn,sixteen
fukk ak juróom-ñaar,seventeen
fukk ak juróom-ñeent,nineteen
fukk ak juróom-ñett,eighteen
fukk ak ñaar,twelve
fukk ak ñeent,fourteen
fukk ak ñett,thirteen
fukka,ten
fukkeel,tenth
fukki junni,10000
fukkéélu,tenth
fulaar,scraf
fulla,dignity
fulééku,to be flayed
funki,to be swollen
furi,to fade
furno,coal pot
furset,fork
fusal,to fart
futeéku,to be undressed
futi,to undress
futta,blister
fuuf,to blow air
fuur,oven
fuur,to roast
fuuy,to be proud
fuxi,to pull off from
fuy,to massage
fuy,where is?
fécca,a dance
féccakat,a dancer
félé,there
fétéé,to take sides
fëgg,to knock at the door
fëgël,to complete
fóla,to go through
fómpu,to wipe
fónax,to be dirty
föt,to choke
gaa,people
gaacaayoo,to be equipped
gaace,to be shame
gaadaay,to desert
gaadam,spleen
gaaf,ill-fated
gaaganti,to rectify
gaaka-gaaka,to stain
gaal,"dugout, boat"
gaalaaj,amulet
gaalankoo,difficulty
gaamo,inter-rival relationship
gaanaar,Mauritania
gaanaay,weapon
gaanga,to be optimistic
gaapa,to wait for
gaar,to patch
gaaraas,car park
gaaral,to hint
gaare,to park
gaas,to wet
gaata,be short
gaañ,"to wound, to hurt"
gaañe,to hurt intensionally
gaañu,to be hurt
gaañu gaañu,"wound, a wound"
gaddu,to assume
gafaka,"a pouch, a sachet"
gag,to have a gap in memory
gaja,to cut
gakk,stain
gal-gal,to encourage
gala,to vomit
galan,to piece of music
galaxndeku,to rinse the mouth
gallox,clots
gam-gami,doze
gamba,gourd
gan,"foreign, stranger"
ganaar,"chicken, a timid"
ganaaw,behind
ganaawkër,back-yard
ganale,to entertain a guest
ganar,chicken
ganarr,Poultry
ganaw,back
gancax,young shoot
ganda,penis
gandax,waves
ganglgeng,bandit group
gantu,to refuse
gapareku,a sitting position
gar,to gather one1s havest
garaaw,to be serious
garang-palaas,chatting
garanti,to garantee
garde,to guard
gardekat,guard
gargamboose,nettle
garolemaa,spare
gase,to wager
gaskat,digger
gasu,showel
gasukaay,showel
gat,a lie
gata,short
gatal,to excrete
gatandu,to block
gato,peanut cake
gatt,short
gatul,get to hell
gayinde,lion
gaynde,brave man
gañaxu,to make a face
gaññ,to grimace
geeda,to reject
geej,"sea, ocean"
geeja,dried fish
geen,tail
geenji,to be broody
geestu,look behind
geeta,herd
geij,dry fish
gelu,to be lonely for someone
geméntu,to be sleepy
gena,"to be more than, more than"
gena melax,shiner
genawalla,half
gennë,to leave
genso,underwear
gent,dream
genta,to dream
ger,to bribe
gerees,fat
gerew,to strike
german,German
gerte,peanuts
gerte-lakka,grilled peanuts
gerte-tubaab,indian almond
gerte-xaaran,raw peanuts
gete-bambara,Malian peanuts
gete-baxal,boiled peanuts
geéna,to go out
geénee,to take out
geéw,circle
geño,a mads belt
gi,the
gii,this very moment
giif,to be calm
giiru-dunda,duration of life
giiru-dundam,duration of one's life
giix,burp
giiñ,to grimmace
ginarr,Poultry
giriyaa,wire gauze
gis,to see
gis-gis,an understanding
gisaan-kat,future teller
gisee,to see each other
giñ,to swear
godorong,tar
gof,snatch a bit of sleep
goj,rope for the well
golo,monkey
gom,starch
gomadi,to be disbelief
gomantu,to be sleepy
gomee,have something unexpectedly
gong,"baboon, bamboo"
gonga,bamboo bed
gontu,to work in afternoon
goné,child
goob,to harvest
goog/,to be precocious
goop,spade
goor,man
gor,noble
gor,to cut down
gore,be content
goro,in-law
goór,a man
goór-goórlu,make an effort
goór-jigeén,be womanish
gu,which
guda,long
gudd,long
gudda,long
guddee,be late at night
guddi,night
gudi,night
gumbo,be bind
gumbë,blind
gumpa,to wash clothes
gunduur,beetle
gune,kid
gungeé,to convey
gunuur,beetle
guné,child
guppa,to wash clothes
gurment,protestant
gurmet,catholic
guro,cola
guru,"brown, kola nut"
gutta,jug
guu,to climax
guuj,to hold water in one's mouth
guus,to be humid
guux,gulp
guwernemaa,government
guy,baabab tree
guy,be very
guyaab,guava
gédda,to respond rudely
géemeñ,mouth
géer,noble
gén,be better
géna,pipe
génaatle,to discriminate
génee,remove
génékat,be stubborn
gét,to fish
géten,to be disturbed
gétené,to be disturbing
géwël,praise singers
gëf,snatch a bit of sleep
gëgër,to ring worm
gëj,for a long time
gëjëf,to be soften by soaking
gëlëm,be lost
gëlëm,camel
gëm,to believe
gëm,"to believe, believe in"
gënna,mortar
gërgéepa,doing laundry
gërmande,thanks
gësëm,to intimidate
góm,believe in
góm,to belief
góma,to close one's eyes
góom,cut
haar,"sheep, to wait for"
haj,dog
ham muma,I don't understand
harit,Friend
horom,Salt
i,'s
i,"some, you"
i,you
i,you
ibliis,satan
ii,an expression of surprise
iir,to cover
iiñ,be tired of something
ijji,to read syllable by syllable
ileer,hoe
ilif,to head
illa,curtircura
inchaalaaxu,if its pleases God
indaale,to bring along
indi,to bring
indiji,to go fetch
indé,steamer
iniwersité,university
isi,to bring
isin,factory
islaam,Islam
it,too
itam,"as, also"
ite,"be interest, you"
ite,you
ja,"market, the"
ja,the
jaabal,to pick a lock
jaada,to turn a corner
jaadi,to respond rudely
jaadu,to be logical
jaaf,public hair
jaahgoro,sickness
jaaka,mosque
jaakaarloo,opposite
jaal,gap between the tooth
jaala,yo cross
jaale,to express condolence
jaaleekaay,crossing point
jaam,slave
jaama,peace
jaamba,opium
jaambaat,to complain
jaambaatkat,complainer
jaambu,to be desert
jaambuur,to be calm
jaamu,to worship
jaan,snake
jaani,to respond rudely
jaapa,hold
jaappale,to help
jaappandeku,to hold unto
jaappoo,to be united
jaar,stop by
jaaro,jewelry
jaaru,ring
jaaru,to warm oneself
jaaru-baaram,finger-ring
jaaru-noppa,ear-ring
jaas,inevitable
jaasi,sword
jaasiir,baren
jaat,muslin coffin
jaawaatle,to confuse
jaaxaan,to lie flat on one's back
jaaxal,to surprise
jaaxle,be in doubt
jaay,to sell
jaaykat,seller
jabar,wife
jabarr,wife
jaboot,have a large family
jadda,curve
jaf,be in flames
jafal,light
jafe,difficult
jagalekate,teacher
jahat,squirrel
jaikarr,Husband
jaill credit cards?,Do you accept credit cards?
jainn,Fish
jakka,mosque
jal,a pile
jaloore,a great deal
jam,jam
jam-jam,a wound
jama nga endoh,good afternoon
jama nga endoh,"good evening, Good afternoon"
jama nga fanaan,good morning
jamb suukër,sugar cane
jamba,opium
jambaar,warrior
jambaaryaa,corageous man
jambajóob,peacock
jambur,peasant
jamkat,a tapper
jamm,peace
jamp,urgent
jampa,be important
jan,snake
janaaba,bath
janaase,cemetary
janah,rat
janax,mouse
janfaa,betray
janfaa,betrayal
janfaa,to betray
jang,"to learn, graft"
janga,to learn
jangakat,student
jangale,to teach
jangoro,to go to school
jangu,church
jangu bi,church
jangukaay,school
jankalaar,black scorpion
jankat,grafter
jant,sun
janta,the sun
janxa,girl
janxatu,puberty for girls
jar,"inexpensive, be famous"
jar-gou,spider
jara,bracelet
jaraaf,the king of cayor
jaraama,Cheers!
jarbaat,niece
jargoñ,spider
jas,to cutdown
jasig,crocodile
jasit,crocodile
jat,calm
jataay,gathering
jatkat,hypnotizer
jax,to be plentiful
je,market
jeem,to try
jege,be near
jegeh,near
jegeñ,be close
jek,elegant
jen,fish
jeém,make an effort
jeéri,to cool off
jib,to happen
jiba,pocket
jicit,crocodile
jig,be lucky
jigeen,woman
jigeen-ji,the girl
jigéen,woman
jii,this
jiit,scorpion
jiital,to put in front
jiital,underwear
jiite,to direct
jiitu,to proceed
jiité,to take charge
jiiñ,to accuse someone
jikko,habit
jinax,mouse
jine,spirit
jinjar,ginger
jinkoo,dozing
jinkoo,to doze
jis,jis; name of a fish
jiwu,seed
jog,to raise
jogay,Departure
joggi,to stamp
jolof-jolof,wolof
jolu,to drink from a bottle
jom,"honor, self honour"
jomlu,be allergic
jomma,commanding
jommi,be bewitched
jonga,to circumcise
jongama,beautiful woman
jonkon,squat
jonkon,to squat
joogare,hump
joolaa,paymaster
joomal,to frighten
