Other,English
-ma-,not
-mu,interrogative particle
-ng,an ending of the 2d person
$300 dollargha elinge,Go ahead take it for $300
1-yol aptovuzgha qüxüp bering,Take the bus #1
15ni 3ke bolsek 5 bolidu,15 divided by3 equals 5
2 kilometir arlikhta,2 kilometers
2 kilomitirdek yirakhlikhta,About 2 kilometers away
25 kilometir yirakhta,It is 25 kilometers away
5tin bir qarek otti,It's a quarter past five
aba-,to make magic
abajla-,to hide
ach,hunger
ach-,to open
acha,"aunt, sister"
achchiqsu,vinegar
achliq,hunger
achquch,key
adaš-,to be mistaken
adash,Friend!
Adem,"man, human being"
Adem digen ozgurup turidu?,People are always changing
Ademge nimandakh kharaysen!,Don't look at me like that
Ademni zirikturvetting,You're a pain in the ass
aghin,Friend!
Aghirivatidu,They hurt
aghiz,mouth
Aghizimgha gep kelmey khaldi,I could hardly speak
Aghizingni yum!,Shut up!
aghmighan,yellow weasel
aghriq,pain
ägli-,to sift
ah,wedge between trouser legs
ah-,to roll over
aha,elder brother
ahi,poison
Ahiri biz bir yerge keldukh,we came to an agreement
ahla-,cry
ahtapot,octopus
ahun,a cross-bred horse
ahxam,evening
Ahxam nime ix khilimiz?,What shall we do tonight?
aile,family
aj,month
ajaq,foot
ajaq,cup
ajaz,frost
aji-,to pity
ajl,front
ajlan-,to revolve
äjmän-,afraid
ajra-,to separate
ajran,kumys
ajri-,to separate
ajt-,peel off
aka,"elder brother, brother"
akh,white
akh'khu,swan
Akh kiyim kiygen khiz kim?,Who is the lady in white?
Akh Saray nerde?,Where is the White House?
al,scarlet
äl,country
al-,to take
al-dyn,in front of
al-ha,towards the front of
ala,variegated
Alakhilixip turayli,Keep in touch
alang,crazy
alaq,crazy
aldi,"they took, front"
aldi,front
aldi-,to deceive
aldi-soni,last
aldim,I took
alding,you (sg.) took
aldingiz,you (polite) took
aldinglar,you (pl.) took
aldiraq,busy
aldukh,we took
Alekhelixip turayli,Keep in Touch
älgäk,sieve
alin,take
alma,apple
Alo,Hello
alpawut,warrior
alqiš,blessing
alte,six
älterä,skin of kid
altun,gold
altun reng,gold
äm-,to suck
amach,plough
ämchäk,breast (fem.)
ämdi,now
Amerika erkin zimin,America is the land of freedom
amja,uncle (father side)
amraq,beloved
amut,pear
än,earmark
ana,mother
Ana-vetiningiz khaysi?,What's your motherland?
Ana bolux asan ix emes,Being a mother is not easy
ananas,pineapple
anar,pomegranate
anden solgha burlung,Then Turn Left
ang,wild game
äng,very
angla-,to hear
angla-,to hear
anglimay khaldim,I beg your pardon?
anglimisingiz oz meylingiz,you don't have to take it
ant,oath
apa,"mother, aunt, barley"
Apam ozini yasimaydu,Mother doesn't make up
Apla!,My god!
Aptovusdin khaldingizma?,Did you miss the bus?
Aptovuz bekiti yirakhmu?,How far is the bus station?
Aptovuz keldi,There comes a bus
aq,white
aq-,to flow
aq qu,swan
aqa,"elder sister, back"
aqkhuq,key
Aqqikhingizni tutiveling,Keep your temper under control
ar-,to be tired
ara,space between
aral,island
arba-,to make magic
arghimakh,horse
arghun,ox
arhun,a cross-bred horse
ärkä,cockered
arkha,back
arpa,barley
arqa,back
arqa,back
arqaq,weft
arsilan,lion
arslan,cat
arslan,lion
art,back
art-,carry on back
aš,meal
äs,memory
as-,to hang
aš-,to cross a mountain
äš-,twist
aš-la-,to tan
aš-lyq,seed
asan,easy
ashxana,kitchen
asman,sky
assy,profit
ast,bottom
asta,slow
Asta!,Slow down!
at,"horse, name"
ät,meat
at-,carry on back
at-,to dawn
at-,shoot
ata,father
ataj-ym,oh; my child!
atan,snake
atilirimiz,our fathers
atimiz,our horse
atli-,to step
atmish,sixty
atmix,sixty
atmix etrapida,about 60
avajla-,to hide
Avazingizni qongrakh khiling,Speak louder; please
Avazini peslitip khoyunge,Turn down the radio please
Avghust,August
Avril,April
avu ayalni tonudingizmu?,Can you recognize that woman
Avu bolungdiki xu.,It's just around the corner
Avu yerde turidu,Over there
aw,chase
awaz,voice
ax khazan,stomach
axhana,restaurant
axighim,my love
axsham,evening
Ay,Month
ayakh,foot
ayakh biligi,ankle
ayal,wife
ayaq,foot
Aydurumgha berix yoli uzunmu?,Is the airport far from here?
Ayighingining rezmi khanqe?,What's the size of your shoes?
Aylar,Months
Ayleng khandakh?,How is your family?
Aylingiz khandakh?,How is your family?
Ayrudurum nede?,Where is the airport?
Ayruplan keqikiptu,The flight is delayed
az,a little
äz,to knead
az-,to go astray
Az khaldingiz,You are about to be there
aziraq,Just a Little
azrakh bilimen,a little
Azrakh marajon ekiling,I'll have some ice cream
Azrakh uslukh iqemsiz?,Would you like s.th. to drink?
Azrakh yasinimen,I put on a bit of makeup
ba,there is
ba-,to walk
badam,almonds
baghche,garden
bah,bundle
bahar (etiyaz),Spring
Bahar bir yahxi pesil,Spring is a pretty season
bahasi bekitilgen,The price is fixed
Bahasi jayida iken,The price is reasonable
Bahasi khanqe?,"How much?, How much does it cost?"
Bahasi qikhim bilen teng boldi,The price just covers the cost
Bahasini biraz quxuremsiz?,Can you came down a bit?
baj,rich
baja,"recently, sister-in-law's husband"
