Other,English
"-0, -a, -i, -u",imperative
"-ala, -alu, -walu",derivative suffix
-aw-,iterative
-cha,conditional
"-cha, -ka",even
"-cha, -x:wa, amma, anma",but
"-du, -l-t, -r-du, -ri, -ru, -t:u, -ta-l",plural
"-iIta-, ch'iwi, chi=i-s:a, mu'rš:i, muIrš-",small
-ija,deverbative nominal suffix
-j,pres. general 3d p. sing
-j-,super series
-j-nu,instrumental
-kun,future gerund
-l,ergative
"-l-, -la-",continuous
"-m-, -s:a",suffix of adjectives
-n,infinitive
-n,suffix of abstract nouns
"-n, -nu",past gerund
"-n-na, -n-nu",future
-na-w,desiderative
-ni-,oblique stem marker
-niya,well
-q'ay,however
"-ra, -ru",some cases perfect
-rdu,plur. perf.
-unni,2d p. perf.
-w,1st p. perfect
-w-,in series
"-w-, b",3d class sing.
-x,possessive
-x,suffix of the locative case
-x:-,suffix of the series Ad
-x:u-n,dative II
-x:uraw,really?
"-š:a, -š:a-l",elative
=a-n,to make
"=a=ca-n, =a=ci-n",thaw
"=a=ca-n, ac'an",stand
"=a=ch:a-n, =a=ch:i-n",become curved
=a=chi-,to full
=a=chi-n,to be divided
=a=hi-n,fasten
=a=qi-n,to close in
=a=s:a-n,melt
=a=t:a-n,to beat
=aI=q:i-,catch cold
=aIjqi-n,to be lost
=aIlaqa-n,to rejoice
=aIx:i-n,shovel up
=aIx:i-n,wash away
=ach=a-,empty
=achi-n,be heading
=aci-n,to steal
=aha-n,to fall
=aha-n,to quarrel
=aj-š:u-,go away
"=aja-n, x:al ban",hear
=ajiIl-s:a,sharp
=aqi-n,to lead
=ati-n,to gather
=ax:a-na =an,to change
=ax=a-s:a,suitable
"=aš:a-n, =aš:i-n",to become cloudy
"=aš:a-n, =aš:i-n",to close tightly
=aši-n,to sweep
"=i-ja, =u-r",to be
"=i=cha-, ivchian, ivchian",to kill
"=i=chi-, =u=ta-n",to throw
=i=hi-n,to soar
=i=ka-n,to sit
=i=š:u-n,to wound
=i=ši-n,put
=ihi-n,to filter
=ij=a-n,come to
=ija-l-s:a,sufficient
=ija-n,to ripen
"=is:u-n, šuIši-n",to wash
=it:u-n,pick
=ita-n,leave
=ix:a-n,slaughter
=ix:a-n,to dig
=iza-n,to stand up
=u=cha-,to come
=u=cha-n,to go down
=u=chi-,to weed
=u=chi-n,to choose
=u=chi-n,to understand
"=u=cu-s:a, dia'l, durc'u, uc",full
=u=gha-n,to smear
=u=k:a-,to go out
=u=ti-n,to pour
=u=x:a-n,to enter
=u=x:i-n,take away
