Makau au i ke kaua,I am afraid of the war
Makua káne,Father
Makuahine,"Mother, aunt"
Mamake wau e kú`ai i...,I would like to buy...
Maopopo ia'u 'ole,I don't understand
Me ke keiki hemolele e,With the holy child
Mele Kalikimaka!,Merry Christmas!
Mele na `anela haleluia,The angels sing hallelujah
Mele na `anela haleluia,With the heaven's beauty
Melemele,Yellow
Menehune,Legendary race of small people
Moe me ka maluhia lani,Sleep in heavenly peace
Moku ka hi`u,Cut off the tail
Moku ke po`o,Cut off my head
Moloka'i Hoe,Annual Moloka'i to O'ahu race
Muliwai `Ula`ula,Red River
Nani ka `ili `ula`ula Hawai`i,Brown Hawaiian skin is beauty
No ________ mai au.,I am from ________.
No hea mai `oe?,Where are you from?
No ke aha?,Why?
No... mai au,I am from...
Noho au i ___________.,I live in ________.
Nâ Waiho`olu`u,Colors
O (insert name) ko'u inoa,My name is (insert name)
O ka paikini ia i keia wa,Such is the fashion now
Okole Maluna!,cheers!
Oni na kahu hipa e,The shepherds come
Palaunu,Brown
Palini,French
Paniolo,Cowboy
Pehea `oe?,How are you?
Pehea?,How?
Pela paha,Maybe
Pele,Volcano goddess
Pelekane,English
Po`e máka`ika`i `ike,Tourist Information
Polû,Blue
Pomaika'i! Maika'i Pomaika'i!,good luck
Poni,Purple
Puka kinikini,Holes many
Pukikî,Portuguese
Páké,Chinese
Pôpolohua,Purple
Ua hoopuka pu ae la oia,She also remarked that
Uliuli,"Blue, deep dark color"
Wahine,"Wife, woman"
Wô!,Whoa!
`A`ole lumi haka,No vacancies
`A`ole maopopo ia`u,"I do not understand, I don't understand"
`A`ole ona puka,But no hole
`A`ole pilikia,you're welcome
`A`ole pilikia.,You're welcome
`Ahâ!,Aha!
`Akala,two endemic raspberries
`Auka!,Out!
`Auê!,Too bad
`E `oli`oli `oe,Please bring the bill
`Ehia?,How much/many?
`Ele`ele,Black
`O ia mau nô,same as usual
`O wai kou inoa?,What is your name?
`O wai?,Who?
`O__ko`u inoa,My name is...
`Oia mau nó,So so
`Ololaiki!,All right!
`Olu`Olu,"Please, good, comfortable"
`Ula o lalo,Red below
`Ula o luna,Red above
`Ula`ula,Red
`a`ala,"smell fragrant, fragrant, good-smelling, nutty"
`a`ale,no
`a`ohe,no
`a`ohe mea,nothing
`ahina,Blue jeans
`ai,eat
`ai kalima,ice cream
`aihue,thief
`aikalima,ice cream
`aila,grease
`ailana,island
`aina,meal
`aina ahiahi,"Dinner, evening meal"
`aina awakea,Lunch
`aina kakahiaka,Breakfast
`aka`aka,laugh
`aka`akai,onion
`aka`akailau,green onion
`aka`akaipoepoe,round onion
`ako,pick off a plant
`ala,smell
`alani,orange
`alawa,to glance downward
`ale`o,Tower
`anakala,uncle
`anakê,"aunt, aunty"
`ane`i,here
`ane`i mai,this side of
`ano,kind
`ano nui,important
`ano`ano,seed
`ano`ê,funny kine
`anâ`anâ,Black magic
`aoa,bark at
`apelila,April
`apópó,Tomorrow
`au,"stem, float, swim"
`au`au,"swim around in the water, bathe"
`auinalâ,"early afternoon, afternoon"
`aukake,August
`aumakua,guardian spirits
`awapuhi,ginger
`e`e,board
`ehiku,"seven, number seven"
`ehiku haneli,seven hundred
`ehu,"red hair, reddish hair"
`ehá,four
`ehâ,"four, number four"
`ehâ haneli,four hundred
`eiwa,"nine, number nine"
`eiwa haneli,nine hundred
`ekahi,"one, number one"
`eke,purse
`ekolu,"three, number three"
`ekolu haneli,three hundred
`elemakule,old man
`eleu,energetic
`eleweka,elevator
`eli,dig up
`elima,"five, number five"
`elima haneli,five hundred
`elua,"two, number two"
`elua haneli,two hundred
`ena,Red-hot
`enuhe,caterpillar
`eono,"six, number six"
`eono haneli,six hundred
`ewalu,"eight, number eight"
`ewalu haneli,eight hundred
`i`o,"Meat, beef"
`i`o pipi,Beef
`i`o pua`a,Pork
`iako,outrigger of the canoe
`ike,know
`ike,see
`ili,"surface, skin"
`ili`ili,pebbles
`ilipuakea,White man
`iliwai,waterhose
`imi,search
`ino,bad
`iwakálua,twenty
`iwakálua-kúmá-kahi,twenty one
`o ia,he
`o`o,mature
`oe,You (singular familiar)
`oe,"You (singular formal), you (singular), you, ye"
`ohi,gather
`oi,"worse, better"
`oia`i`o,truly
`okakopa,October
`oki,cut
`oki`oki,cut up
`okika,orchid
`oko`a,different
`ole,"zero, nothingness, without"
`olu `olu,pleasantly cool
`olua,"You (plural), you (two of you), you folks (two)"
`oma,bake
`ono,nice
`opihi,pick
`opihi `âlinalina,a kind of `opihi
`oukou,"You (plural), you (three or more of you), thou, ye"
`u`u,to strip stem from vine
`uala,sweet potato
`uala kahiki,Potato
`ualakahiki,Irish potato
`ula,"blushing, red"
`umi,"ten, number ten"
`umi-kúmá-hiku,seventeen
`umi-kúmá-há,fourteen
`umi-kúmá-iwa,nineteen
`umi-kúmá-kahi,eleven
`umi-kúmá-kolu,thirteen
`umi-kúmá-lima,fifteen
`umi-kúmá-lua,twelve
`umi-kúmá-ono,sixteen
`umi-kúmá-walu,eighteen
`umi`umi,whiskers
`umikûmâkahi,number eleven
`upena,net fishing
`uî,squeeze out
`Âina `Ôma`oma`o,Greenland
`Âkala,Pink
`Âlani,Orange
`Ólelo `oe ...?,Do you speak...
`Ôma`oma`o,Green
`ákau,Right
`âhui,cluster
`âinahânau,birthplace
`âko`ako`a,coral pieces
`âmene,amen
`ânela,angel
`âpana,piece
`âwîwî,fast
`êheu,wing
`êkaha kû moana,Black coral
`îkoi,fruit core
`ô,fork
`ô aku,beyond
`ôhi`alomi,tomato
`ôlala,bask in the sun
`ôlelo,speak
`ôlelo no`eau,proverb
`ôma`ima`i,"sick/ill, not feeling well"
`ômole,bottle
`ôpala,trash
`ôpiopio,young
`ôpû,belly
`ôpûkû,tripe stew
`ûpâ,scissors
a,"and, of, by, from, since, the jaw bone"
a laila,then
a mahope ai au i ka hapuu,and then I ate fern roots
a me,and
a pau,all
a`a,root
a`o,"learn, teach"
aha,"what?, that, what"
ahi,fire
ahiahi,evening
aho,to breathe
aho,to breathe
ai'ole,or
aia i hea,where?
aia i hea i hähi inu lama?,where is the bar?
aia i hea ka lua?,"Where is the bathroom?, Where is the toilet?"
aia i hea kahakai?,Where is the beach?
aia i hea ko'u lumi?,Where is my room?
akahele,be careful of
akamai,In most common usage
ake,liver
ako,roof
aku,"mackerel, away"
akua,God
akâ,but
ala,"awake, path, road"
alahao,Train station
alahele,pathway
alaka`i,leader
alaloa,highway
alanui,Street
alelo,"language, tongue"
ali'i,Chief
ali`I Uliuli,Bluebloods
ali`i,"royal, boss, leader, superior"
aloha 'aina,Love of the land
aloha pö,good night
ama,outrigger float
ana,"cave, den, grotto"
ana,cavern
anahulu,ten
aniani,mirror
anu,"cool, cold"
anuanu,cold
ao,"day, cloud, to regard with reverence"
apau,all
apolima,bracelet
au,I
aupuni,government
auê,"alas, regrettably, unfortunately"
awa,"harbor, port"
awaawa,Valley
awakea,"midday, noontime"
bia,beer
boe,boy
dashi,Japanese soup stock
dia,dear
dia,deer
e,do something
e kala mai ia`u,"absolution, pardon"
e käkau iho 'oe,please write it down
e lawe mai palapala kú`ai ko`u,Please bring the bill
ea,air
ehu kai,Whitecaps
emi,cheap
gau gee,Small Chinese dumplings
grind (grine),To eat
grinds (grindz),Local food
gyoza,Small Japanese dumplings
ha`aheo,proud
ha`alele,to leave a place
ha`awina,lesson
ha`i,"inform, say, tell"
ha`iha`i,converse
hahai,follow
hahana,warm
hahau,to hit
hakai,to hunt
hakakâ,fight
haki,one
haku,compose
hala,passed by
halau,"A hula school, Long house"
hale,"building, house"
hale `aina,Restaurant
hale ho`oulu mea kanu,greenhouse
hale há`ike`ike,Museum
hale kú`ai,Store
hale kú`ai lá`au,Pharmacy
hale kü'ai,shop
hale leka,Post office
hale ma`i,Hospital
hale máka`i,Police station
hale pule,Church
hale`aina,restaurant
haleka`a,garage
haleki`i`oni`oni,movie theatre
halekula,school building
halekû`ai,store
haleleka,post office
halepe`a,tent
halepule,church
halihali,carry
hame,ham
hana,"make, bay, to work"
hana,work
hana hou,"To do again, afresh, again, all over again, anew"
hana`ino,mistreat
hanele,one hundred
haneli,one hundred
hanini,to be spilled
hanu,to breathe
hao,iron
haole,"White person, Caucasian"
haole,"White person, White man"
hapahâ,quarter
hapalua,half
hapanui,majority
hau,"ice, dew, snow"
hau`oli,happy
hauhole,White man
haukalima,Ice cream
haumâna,student
haupia,coconut pudding
he,"a, an"
he li`ili`i,a little
he pakela ai au,I ate greedily
he`alele,Departure
hea,where
heiau,place of worship or a shrine
heihei,race
hekili,thunder
hele,"To go, go, to walk"
hele mai,come
helehelena,face
helemai,to come
helu,number
helu,to count
heluhelu,read
hema,Left
hemahema,awkward
hemo,loose
hemolele,famous
hemolele,glorious
hiamoe,sleep
hiapo,first born child
hiki,arrive
hiku,seven
hila,heel
hilahila,"embarrassed, shy"
hina moe,to lie down
hinuhinu,shiny
hipa,sheep
ho'o'pa'a,to hold
ho'olaule'a,festival
ho'olei,to throw
ho'olono,to hear
ho'omake,to kill
ho'omana,religion
ho'omo'a,to cook
ho'ïlo,winter
ho-a,to beat
ho`i,go back
ho`i mai,come back
ho`i`ê,"absolutely, genuinly, indeed, really, truly"
ho`o pôuliuli,Blackout
ho`ohanohano,honor
ho`ohau`oli,have fun
ho`ohuli,turn something over
ho`ohâlike,compare
ho`oilo,Winter
ho`okahi,"one amount, one"
ho`okahi haneli,one hundred
ho`okahi kikiki i...,One ticket to...please
ho`okano,conceited
ho`okipa,treat hospitably
ho`okomo,insert
ho`oku`i,to join things together
ho`olauna,introduce
ho`olohe,"hear, listen"
ho`oma`ama`a,pracice
ho`oma`ema`e,"clean something, clean, cleanse, make clean, purge"
ho`omaka,start
ho`omo`a,cook
ho`omoana,to camp
ho`omâkaukau,prepare
ho`onui,"aggrandize, enlarge, increase"
ho`onui,augment
ho`opa`a,to make firm
ho`opa`a ha`awina,study
ho`opa`a hau,to freeze something
ho`opa`a noho,reserve a seat
ho`opae,bring shore
ho`opiha,to fill something up
ho`opili mai,imitate
ho`opio,turn off
ho`owali,mix
ho`oûlu,grow
ho`â,turn on
ho`âla,wake up
hoa,friend
hoa noho,neighbor
hoa paio,enemy
hoa pili,friend
hoaaloha,friend
hoahânau,cousin
hoe,paddle
hohono,bad-smelling
hohonu,deep
hoihoi,interesting
hola,"time, hour"
holo,ride on
holoholo,walk around for fun
holoholona,animal
holoi,wipe
home,home
honi,"kiss, to sniff"
hono,bay
honohono,A creeping grass
honu,"turtle, tortoise"
honua,"world, earth"
hope,"after, behind"
hope`ô,Yellow jacket
hopenapule,weekend
hou,"new, novel, to stab"
hu`ihu`i,chilly
hua,"egg, fruit"
hua `ai,Fruit
hua helu,number
hua maka,green fruit
hua palapala,alphabet
huamoa,"chicken egg, egg"
huelo,tail
huhû,"angry, mad at"
hui,"association, organization"
hui mokulele,airline company
huika,wheat
huka,hook
huki,"To pull, pull out"
hula,to sing for a hula
huli,"To turn, taro slip"
hulu,"feather, wool"
humuhumu,to sew
humuhumunukunukuäpua'a,A trigger fish
hupa,hoop
há`ule lau,Fall
hámama,Open
hâ`awi,give
hâ`awi mai,give me
hâ`ule,fall
hâli`i,spread out
hânai,"raise, adopted"
hânau,give birth
hâpu`u,tree fern
hä,"to breathe, four"
hä'ule,to fall
hämama,to yawn
hänai,adopted child
häpai,to conceive
häpai,to conceive
hîmeni,sing
hînano,flower of the pûhala
hïki'i,to tie up
hó`ea,Arrival
hókele,Hotel
hô,hoe
hô`ailona,symbol
hô`oio,show off
hô`ole,negate
höku,star
hökü hele,planet
hü,to swell
hünä,to hide
i,"at, to, toward"
i,"in, at"
i,"on, in"
i,"to, in"
i hea,always
i ka lâ `apôpô,tomorrow
i kêia lâ,today
i laila,there always
i luna,above
i nehinei,yesterday
i`a,Fish
i`ane`i,always
ia,"he, she, her, him, it"
ice,hau
iho,"below, downstairs, underneath"
ihoiho,candle
ihu,nose
ikaika,strong
iki,"A little, diminutive, little, small"
ikîki,hot and humid
imu,Underground oven
inoa,"name, appellation"
inoahope,last name
inu,"drink, to drink"
inä,if
inähea,when?
ipo,"lover, darling"
ipu `înika,"ink-well, well"
ipu `înika,inkpot
ipuhao,pot
iulai,July
iune,June
iwa,nine
iwi,"shell, bone"
iwia,the jaw bone
iánauli,January
ka,the
ka `ôlelo,the language
ka ha'oli na'u,you're welcome
ka malamalama,in the light
ka malamalama o ke Akua,in the light of God
ka`a,"car, vehicle"
ka`a `óhua,Bus
ka`aahi,Train
ka`aahi hale ho`olulu,Bus station
ka`awale,Reservation
ka`u,my
ka`ukama,cucumber
kahakai,beach
kahawai,"River, stream"
kahe,to flow
kahi,"someone, to comb"
kahiko,"old, ancient, antique"
kahua ho`olulu mokulele,Airport
kahua mau`u,grassy yard
kahua mokulele,airport
kahua pâ`ani,playground
kahuna,"sorcerer, expert, priest"
kai,Sea
kai uli,Deep blue sea
kaikaina,older sibling of same sex
kaikaina,"younger sibling of same sex, boy's younger brother"
kaikua`ana,brother
kaikua`ana,"older sibling of same sex, boy's older brother"
kaikuahine,"sister of a male, boy's sister"
kaikuanâne,brother of a sister
kaikunâne,girl's brother
kaila,style
kaimana,diamond
kaina,kind of
kakahiaka,morning
kakalina,Katherine
kakani,crunchy
kakä,duck
kala,color
kalaiwa,drive a car
kalaka,truck
kalakoa,calico
kalamela,caramel
kalaunu,clown
kalena,talent
kali,"wait, abide, await, expect"
kalima,cream
kalipa,slipper
kalo,taro
kalo lo'i,Taro patch
kalua,Baked shredded meat
kama,child
kama'aina,native-born
kama`ilio,converse
kamaboko,Japanese fishcake
kamali`i,"children, bairn, child, infant"
kamu,"gum, chewing gum"
kana-hiku,seventy
kana-há,forty
kana-iwa,ninety
kana-kolu,thirty
kana-lima,fifty
kana-ono,sixty
kana-walu,eighty
kanahiku,seventy
kanahâ,fourty
kanaiwa,"ninety, number ninety"
kanaka,"man, human being"
kanaka,person
kanaka maoli,"According to Pukui, Full-blooded Hawaiian person"
kanakalû,kangaroo
kanakolu,"thirty, number thirty"
kanakê,candy
kanalima,fifty
kanaono,sixty
kanapî,centipede
kanawalu,eighty
kani,make a sound
kanu,"bury, to plant"
kao,goat
kaomi,press button
kaona,"town, hidden meaning"
kapa,Unwoven cloth made from tree
kapakahi,crooked
kapioka,tapioca
kapu,"cap, taboo"
kapuahi,stove
kau,"Summer, ride a vehicle, season"
kau 'anu,winter
kau 'o hä'ule lau,fall (1)
kau 'o makalapua,spring
kau hana,your occupation
kau wela,summer
kaua,war
kauka,"medical, doctor"
kaukani,one thousand
kaukau,Food
kaula,rope
kaulana,famous
kaumaha,"sad, heavy"
kauoha,"command, order"
kaupoku,roof
kauwela,summer
kauô ke`oke`o,Egg white
kawowo,seedling
ke,the
ke 'ano o ka manawa,weather
ke'ena,room
kea,"white, blank"
keiki,"Child, children, boy"
keiki hipa,lamb
keikikâne,"boy, son"
keka,sex
kekahi,"also, one of the"
kekahi mea,something
keko,monkey
kekona,"scond (as in time), second"
kekähi,other
kelaki,celery
kele,jelly
keleawe,copper
kelepona,telephone
kelikoli,territory
kepakemapa,September
ki,Tea
ki'i pohaku,Stone carving
ki`i,picture
ki`i`oni`oni,movie
ki`o wai,Swimming Pool
kiawe,Algaroba tree
kihi,corner (outside point)
kika,tiger
kike,kitty
kikiki,Ticket
kikokiko,spot
kila,steel
kilika,silk
kiloi,throw
kinamona,cinnamon
kini,"tin (as in tin can), can"
kinipôpô,ball (for games)
kino,body
kipa,visit
kipikua,pick
kiuke,cute
ko'e,worm
ko'e,worm
ko'i,axe
ko`e,earthworm
ko`u,my
koa,"valuable tree used for canoes, type of wood"
koe,more
kohele,Kosher
koho,to choose
koko,blood
kokoke,"Near, almost"
kokoleka,chocolate
kokua,"assistance, Help"
kolo,crawl
koloa,duck native to Hawai'i
koloaka,soda water
kolohe,"mischievous, rascal"
kolu,three
komo,go in
komo mai,welcome
kona,"his, its"
kono,invite
kopa,soap
kopalâ,shovel
kope,Coffee
kopekope,to rake
kou,your
ku,to stand
ku'i,to pound
ku`i,punch
ku`i `opihi,pound
ku`i hao,Black smith
ku`u,my
kua,back
kuahiwi,mountain
kuawa,guava
kueka,sweater
kuene,flight attendant
kuhikuhi,to point out
kui,"nail, needle"
kuka,coat
kuke,cook
kuki,cookie
kukui,candlenut tree
kukuihelepô,lantern
kukû,thorn
kula,"School, gold"
kuleana,responsibility
kuleana,territory
kuli,knee
kulipa,tulip
kulu,drop
kumu,"manual, Teacher, instructor"
kumukula,school teacher
kumulâ`au,tree
kumumanakô,mango tree
kuni,to burn
kupa,soup
kupu,to grow
kupulau,"Spring, Spring season"
kupuna,Grandparent
kupuna,elder
kupunakâne,grandfather
kupunawahine,grandmother
kákou,We
kâ,"box, jug"
kâ,"container, vessel"
kâ Lani,Lani's
kâ `olua,your
kâ `oukou,your ( more than two persons)
kâ ka wahine,the woman's
kâ lâkou,their
kâhea,call out
kâkou,"we (you folks and I), us, we"
kâlai,to hoe
kâlani,gallon
kâlua,to cook in an imu
kâma`a,shoe
kâna,"his, its"
kâne,husband
kâne,"man, fellow"
kâpena,captain
kâpiki,cabbage
kâpulu,poorly done
kâpî,sprinkle on (as salt)
kâu,your
kâua,"we (you and I), us, we"
kâwele,napkin
kälä,money
kälä ke'oke'o,silver
kämelo,camel
käula,prophet
kéia lá,Today
kékémapa,December
kêia,this
kêlâ,that
kênâ,that (by you)
këkake,donkey
kënä,that
kî,"key, wrench"
kî`aha,drinking glass
kîkâ,guitar
kîkî,shoot
kîwai,water faucet handle
kîwî,T.V.
kïpuka,A clear place
kô`ala,coals (to roast over)
kôkua,aid
kôkô,cocoa
kôlea,carpetbagger
kônane,bright
kônane,brilliant
kökü,star
köpa'a,sugar
kúlanakauhale,Square
kû,stop
kû`ai `emi,sale
kû`ai aku,"sell, buy"
kû`ai mai,buy
kûkae,excrement
kûkaepele,match
kûkulu,build
kûkû,"cuckoo, grandparent"
kûlanakauhale,city
kûlou,bend down
kûpono,appropriate
kûpuna,elders
kü'ai,to buy
kükulu kumuhana,To pool thoughts and prayers
külanakauhale,village
kümümü,dull
la,that
la'a 'ula,fall
la'a 'ulu,spring
la'a make,fall
lahi,thin
lahilahi,delicate
laiki,rice
laila,there
laina,line
lakeke,jacket
laki,lucky
lalo,"Down, under, below, beneath, underneath"
lama,rum
lana,float
lanai,balcony
lanakila,to have victory
lanalana,spider
lanalana,spider
lani,"heaven, regal, royal, sky"
lau,"leaf, sheet"
lau `ai `ia Polû,Greens
lau hala,Pandanus leaf
lau lau,Traditional Hawaiian dish
laua`e,maile-scented fern
laulau,meat bundled in leaves
launa,socialize
lauoho,hair
lawa,enough
lawai`a,fisherman
lawe,take
lawe mai,bring
laweleka,mail carrier
le`ale`a,"pleasure, glad, happy"
lehe,lip
lehu,ash
lehuli`u,White-hot
lei,"Necklace, Garland"
leiwili,a kind of lei
leka,letter
lekuke,lettuce
lele,"to fly, fly"
lena,yellow
leo,voice
lepo,"dirt, dirty"
lewa,"sky, heaven"
li'i,small
li`ili`i,small
lihikai,area close to beach
like,similar to
lima,"five, hand, arm"
lima ulu,green thumb
limu,seaweed
lio,horse
liona,lion
lo'i,Irrigated terrace
loa,"big, great, large, long"
loa`a,possessed
loco moco,Favorite local dish
lohe,hear
lohi,slow
loio,lawyer
loke,rose
loke lau,Green rose
loko,"Lake, innards, among, between, in"
lokomaika'i,Good will
lole,dress
lole`au`au,swim clothes
loli,changed
loloa,Long
lomi,rub softly between fingers
lomilomi,massage
lou,hand pole for picking fruit
lu'au,Hawaiian feast
lua,"two, crater, toilet, well"
lua `ai,Salad
lua'i,to vomit
lua`i,vomit
luahine,old woman
luhi,tired
lumi,Room
lumi ho`omaha,Restrooms
lumi kuke,kitchen
lumi moe,bedroom
lumiho`okipa,living room
lumikuke,kitchen
luna,"Up, above"
lá,Day
lá hánau,Birthday
lákou,They
láua,They
lâ,sun
lâ`au,wood
lâ`auhihi,vine
lâ`aumake,herbicide
lâhui,nation
lâkou,they (three or more of them)
lâlani,to line up
lâlâ,branch
lânai,veranda
lâua,"they (two of them), they (two people)"
lä'au,tree
lä'au lapa'au,Medicine
lä'au make,poison
lä'iki,narrow
länahu,coal
lêkiô,radio
lêkô,watercress
lô`ihi,tall
lôlô,dumb
lökahi,harmony
lû`au,taro tops
lü'au,Hawaiian feast
ma,"in, at, to, toward"
ma hea i ka inu lama?,where is the bar?
ma hea kahakai?,where is the beach?
ma hea ko'u lumi?,Where is my room?
ma leila,there always
ma'i,painful
ma'o hau hele,Native yellow hibiscus
ma'oma'o,green
ma`a,used to
ma`alahi,easy
ma`alili,cool after being hot
ma`ane`i,always
ma`ema`e,"clean, pure"
ma`i,"sick/ill, sick, ill"
mae,wilt
maha`oi,bold
mahalo nui loa,"Thank you very much, Thanks so very much"
mahana,warm
mahikô,sugar plantation
mahimahi,dolphin fish
mahina,"Month, moon"
"mahina, malama",moon
mai,"don't do something, at, beside, by, here, hither"
mai p' mai ia'u ma laila!,Don't touch me there!
mai p'mai ia'u ma laila,Don't touch me there!
maile,"A native vine, fragrant vine"
maine,mine
maiâ,from
majority,hapanui
maka,"face, eye"
maka `ula`ula,Pink eye
maka polû,Blue eyes
maka uli,Black eye
maka'u,to fear
maka`u,fear
makaaniani,eyeglasses
makahiki,Year
makai,"Toward the ocean, On the seaside"
makaiauli,kind of `opihi
makana,gift
makani,wind
makapô,blind
make,"dead, die, death, to die"
makeke mawaho o ke kânâwai,Black market
makemake,"like, be willing to, wish"
makemake,want
makewai,thirsty
makika,mosquito
makua,Parent
makuakâne,father
malaki,March
malama,"To take care of, moon"
malihini,"Stranger, caller, visitor"
