Other,English
"'al'eessa, 'aldeessa",monkey
'ilba,knee
'ulf-ata,heavy
Achi nan tuqin!,Don't touch me there!
Galmi kiyya eessa?,Where is my room?
Mani dhugüti eessa?,Where is the bar?
"Qarqarri biduruu eessa?, Qarqarri lagaa eessa?",Where is the beach?
a-mutaa,mourning
"ababo, abbaa",father
abiyó,antelope oryx
aboota,bite
aboota,give a blow
"aboota, aboota, tuq-",strike
"abru, habru, harbü",river palm
adada,aunt (sister of father)
"adama, hadama",to hunt
adeer,uncle (brother of father)
"adunguri, daangulle",bean
adurree,viverra
aduu,sun
af-an,mouth
affeela,cook
"agam-sa, hanchabbii",kind of bush
aghës,kill
alaa,porridge
"alala, moora",fat
"aman, amana",trust
amana,believe
"ammeisa, sa'aa, waatii",cow
"an, ana, ani, na",I
"angafa, angafu, hangafa",eldest son
"angafa, angafu, hangafa",father's heir
"angafa, angafu, hangafa",first-born son
"angafa, angafu, hangafa",tribal chief
antu-ta,mouse
aradaa,dwelling
arb-a,elephant
"ardii, biyyö",earth
areeda,bread
areera 'k.,'k. of cheese or milk'
arga,see
ari'a,chase
ari'a,pursue
arrab,tongue
arraba,speech
"arraba, arraba, qaalii",word
"ati, si",you (sing.)
attee,emperor
awaara,dust
"baabuu, daa-ima",child
baakkuu,not giving much milk
baala,wing
"baala, shafo",leaf
bad-,be lost
bah,go out
balag,sparkle
"balag, ifa",shine
balbala,door
ballaa,one-eyed
"ban, fur-",open
"baq-, bulula, finchaa'a",flow
baqa,flee
"baqa, baqa, kadhdha",run away
baqaqa,tear
"barara, barr-isa",fly
barii,dawn
barii,morning
barsiisaa,teacher
barsiisoota,teachers
bawda,witch-doctor
beebi'a,return
beeka,know
beeka,observe
"bil-acca, bïli",butterfly
bililee,glass
billaa,knife
bir-,exist
boba,armpit
boo'oo,furrow
boo-,weep
"boo-, iyy-",cry
"booka, rooba",rain
bookee,gnat
booll,pit
booll,well
"booll, booll, huraa",hole
boora,black
boora,yellow
"booruu, bootoo",muddy
borana ciqile,elbow
borana ciqile,forearm
"borana okokan, macca ankaku",egg
boroo,back of house
bubbuka,swampy place
bukka,pull out (hair)
"bullale, gug-e",dove
buläl-ë,lamb
"buqe, dibbe, qadaada, willee",gourd
busaa malaria,malaria
busaa'a,rotten
busaa'a,spoiled
busaaa,become ill
buusa,fill up
"bïli, bill-acca, siiba",worm
büt-ï,puff-adder
caabii,bowl
"cerrii, cirrii",sucks blood from cow
chinïna,to bite
"cibaa, waatii, waatii, wellega dibi-cca",calf
cifra,braid
cifra,women's hairdo
"cira, gara'-, haada, tarara",cut
coccop-,drip
collee,bright
cop'a,drop
cucoo,chick
da'oo,hiding place
daa-ima,baby
daabee,long hair
daadoo,community
daadoo,men
daadoo,tribe
"daadoo, warra",people
daawlaa,measure of weight
daawlaa,pack for animals
daf-,hasten
daf-,hurry
daga,forget
darabaa,enclosure
darabii,earthworm
dawaaq-,shout caused by grief
dayya'a,be hurt badly
deeb-isa,answer
deebisa,give back
deebisa,grasp
dhaffora,temple
dhal,give birth
dham-adhdha,send message
dhaw,spin
dhaw-,cloth
dheera,long
dheera,tall
dhi'a,become dark
dhi'a,become evening
dhiga,blood
dhiiba,push
dhuma,end
dhuuba,soak
dhuufa,pedere
"dib-icca, wellega dibi-cca",young bull
diida,outside the house
dinki,dwarf
diqqa,become faint
diqqa,small
diqqa,tenuous
dongorra,ass
duboo,behind
duboo,upper back
"duboo, teeri, teeri",buttocks
"duboo, teeri, teeri",tail
"dukkana, liqïtii",darkness
dureessa,the rich one
duug-,scrape
därä,all
eelaa,exhaustion
"ees, hayd-, shiroo, shuroo",corn
erba,sew
erga,send
faacaa,mosquito
falatha,split
fana,follow
fana,trace
"fana, ilaala",watch
farda,horse
"fia, fue",arrow
fil-,scrape away
firi,fruit
fitha,destroy
folloqa,break off
fooni,meat
fottoqa,chip
full-a'a,break through
fulla'a,be broken
fur-,free
"fur-, fur-, furra",untie
fura,kind of grass
futee,anus
futee,vulva
futta'a,spring back
fuudha,take
fuññ an,nose
gaala,camel
gaang-oo,mule
gaanii,jar
"gacana, gaccaa",shield
gadam-sa,greater kudu
gaggaba,be exhausted
"gala, seena",enter
galaana,sea
gamma,mane
"gana, gana, harkka",arm
"gana, harkka",hand
gara,belly
garba,slave
"garii, saññii",seed
gaya,arrive
gañña,mare
gedallo,jackal
gir-,be
go'a,moan
godoo,hut
gogorrii,guinea fowl
gol'aa,boar
gondaa,ant
googa,skin
gooranoo,granary
goorroo,wall
"goorroo, goorroo, mana, manaa, qee'ee, qee'ee",house
gora,turn off
gub-,burn
"gubba, qara",summit
guddaa,big
guddaa,large
guguf-to,antelope
gula,genitals
gula,penis
"gula, teeri",vagina
gurmu,shoulder
guyya,day
gäräba,big stomach of ruminants
haada,shave
haadh-,rub
haadh-,sweep
haadha,dig
haadha,mother
habubbii,large gourd
halaa,she-camel
hambisa,leave
hamma,until
hamma dhuma,until the end
"hanchufa, tufe",spit
"hap'p'ii, hap'p'ii, ifa",light
"hap'p'ii, hap'p'ii, qal'aa, qallaa",thin
haroo,lake
haroo,pool
"haroo, laga",river
harooressa,cloudy weather
harree,donkey
haththissoo,sneezing
haw-,want
haw-,wish
hidh-,tie
hilluu,clever
hiriyaa,friend
hiriyoota,friends
hiyyeettii,the pour one
hodd-,thread
hoomaa,crowd
"hooq-, tarara",scratch
horda,make a hole
horochoo,pot
huduma,be destroyed
huduma,push down
humbi,elephant's trunk
humnaa,limb
humnaa,muscle
humnaa,power
humnaa,strength
hura,make hole
hura,pierce
ila,eye
ilaala,look
ilka,tooth
"ilma, ilmo",son
inni barsiisaa (dha),he is a teacher
"inni, isa",he
intala,girl
"isaan, isaani",they
"isee, ishee, ishii, isii, isiin",she
"isin, isini",you (pl.)
iyya,shout
kaat-,run
kaaya,place
kaaya,set
"kalee, kulali-ti",kidney
kalta,axe
keeshaa,sack
kellaa,fence
khenaa,lady
khoonkhoo,larynx
"khoonkhoo, koonkhoo",throat
khurhtummi,fish
khurruu,crow
khurruu,kite
kiccuu,sprout
killa,small bowl
kobe,sandal
kobe,shoe
koddaa,water bottle
kolla'a,go around
kolla'a,run here and there
koro'oo,purse
kuree,rivulet
laddaa,land
laddaa,property
lafe,bone
laga,be forbidden
lakkaa'a,count
"lal-eesa, ree",she-goat
lammii,companion
lap'p'ee,chest
lap'p'ee,heart
liqim-s-,swallow
"lookoo, luukoo",crossroads of forest paths
loon,cattle
looni,cows
lubbuu,spirit
"luka, lukaa",hip
"luka, lukaa",leg
lukku,hen
"maar-, mar-",rool up
"maar-, mar-",turn
maatii,family
maccaa'aa,drunk
machaw,be drunk
magu,be bad
mama,doubt
mana binne,we bought a house
mana keessa,inside the house
mani'i,ankle
mannaa,be worse
manoota,houses
maqa,name
marga,grass
mari'-adhdha,plan
marode,lion
meethii,palm tree
migira,kind of tough grass
miich-,wash
minni,tapeworm
mithii,black ant
moora,manger
mudhdhii,waist
naafa,cripple
naanna'a,go round
nama,man
nama shan,five men
ngoo,brain
niti,wife
niti,woman
"nu, nu, nu'i, nuti, nuy",we
obaasa,drink
obbolaa,brothers and sisters
obbolaa,husband
obbolaa,lover
obbolaa,relatives
obboleessa,brother
obboleettii,sister
okolee,skin bucket
omborii,oats
ona,be devasted
oor-oo,bull
ori'a,threaten
qaama,munch
qabbanä'ä,cold
qacha'a,press
qadaada,vessel
qakkee,severe cough
"qal'aa, qallaa",slender
qalqalloo,bag
qara,high mountain
qara,point
qara,sharp
