Other,English
ücihu,a drink
nuguzë,a k. of alder
GoGor,a k. of wild leek
cimo-,a pinch
"šGala-, xaGala-",abandon
"de-di, dëre, te-šë",above
nire-,adapter
"dur, udur",afternoon
uje,age
ganžën,agreement
kï,air
"xana, xü-la, xü-lo",all
"szaGär, xazaGär",alone
ür,anger
"sä, sihu, šö",anklebone
sorGozin,ant
korosë,antelope
Gar,arm
"xojaG, xujaG",armour
sü,armpit
sumu,arrow
uran,art
"funësë, funëzë",ashes
Gwërla,ask
"šubuge, süge, šüge",awl
sugo,axe
gëde,back of the head
"burü, mau, mü",bad
"nu, tarGë",bald
sder,bands to sacrificial animals
"nëchigör, nicigör, nucigör",bare
pudërä-,be broken
sunö- sunë-,be ended
"se-, xe-",be heated
xana-,be in wait for
nöri-,be wet
Gošë,beak
"saixan, sëGan",beautiful
dära-,become cold
"tëbde-, tude-",become wet
šden,believe
xongGor,bell
döro,below
"busë, puzë",belt
"šü-, sür",besom
"caGšë, taGšë",beyond
šge,big
xulö-,bind together
"sau, šü",bird
sär,bird of prey
"Gašën, Gašin, xašin",bitter
xara,black
ir,blade
gwënzilen,blanket
"soGor, suGor",blind
"cëzë, cëzu, chisë",blood
jasë,bone
"gëžär, gizär",border
"sižau, szü",bosom
"mätari, tongGoi-",bow
baGür,bracelet
"taraGsï, taraGszi",brain
"këzü, sal-, sala",branch
"j(w)ër, jer, sizan, ujer, ur, wer",breast
körgo,bridge
"Gadar, Gaza-, Gazar",bridle
sirä-,broil
kurgen diu,brother-in-law
"halö, kalür",brown
"saulGa, sürGa",bucket
xongGozoG,bunch
budä,bushes
"xalege, xalige, xelige, xerbuge",butterfly
deszi,button
tör,cage
"tuGul, tuGur",calf
burü,calf 1 year old
uri-,call
"tëmen, timen",camel
szä,carry on one's back
GongGuloG,cavity
"Gol, Gor",centre
xürzë,chaff
"bärdi-, wärdi-",chase
"xazar, xažar",cheek
xäžë,chest
"ungkwä, xanggu-",chew
"tombu, tumbu",chief
kugen,child
irü,chin
muršdaG,clavicle
šëura,clay
"arën, arili-, arin",clean
xä-,close
xazir,cloth for cleaning
"ulin, uling, ulong",cloud
"daxu, däxu",coat
"kuiden, kwïden",cold
"tunggu-, xurä-",collect
uraG,colostrum
ngo,colour
xëgi,commencement
(j)amar,comment
"xairGan, xëran, xërla-",compassion
alwan,compulsion
"niu-, nü-",conceal
marGändo,contest
"surë, suru",coral beads
nem,correct
bulai,cousin
puger,cover sp
une,cow
döli-,crime
tarä,crops
dawä-,cross a mountain
"kundëlen, kwëndilen",crosswise
funggu-,crumple
jaGa,cup
murï,curve
"dere, dëre",cushion
ciri-,cut small
"žil, zir, zur",cycle year
ajëgu,danger
kure,dark brown
"fuzun, szun",daughter
"beri, jeri",daughter-in-law
ör,dawn
gëgen,daylight
dulï,deaf
"urë, uri",debt
fugwën,deep
"korë, kori-",dense
koG,depth
"fure, xure",descendant
sorozë,different kinds of wild onion
saGa,different sorts of buckwheat
duru-,direct
"joG, roG, žoG",direction
"mutëlë-, mutëre-, mutili-, mutire-",disentangle
samurö,disorder
"šëngge-, singe-",dissolve
"laGa-, laGä-",distinguish
"noxui, noxwë",dog
"rde, ude",door
sirä,double bone
dëbärza-,drag one's feet
"žüdën, züdin",dream
"tarir, xö-",dry
sumoko,dull
"bu, bur, burën",each
süle-,ear of needle
šde,early
süge,ear-ring
"Gazar, sirü",earth
cugo,eclipse
"rzü, užür",edge
"cize-, tëže-",educate
ndige,egg
tuGwï,elbow
"aGa, äGa",elder brother
"äzï, kazi",elder sister
durï,emaciated
kurang,enclosure
"sül, sür",end
coloG,enfoncement
pugilï,everything
xongxo,excessively
"xarGal, xarGar",excrement
"xorGözë, xurGösë",excrements
muchir,extremity
nudu,eye
nauxa,eye pus
"komosgo, kumosgo",eyebrow
"niur, nür",face
"del, dër",facing
sdergu,falcon
nggurö-,fall
"xolo, xulo",far
"ngGosë, ngGwäsë, ungGusë, ungGwäsë",fart
"öke, öku",fat
"alda, arda",fathom
bajar,feast
födi,feather
"sëgï, sgë",felt
"doGšën, doGšin",ferocious
cudor,fetters
sarbä,fever
"cögwën, cön",few
tajin,fifty
"cirü, xürä-",file
nzar,fine
"cimusë, cimuzë",finger-nail
Gar,fire
"këde, kide",fire steel
turü,first
zaGasë,fish
žulsë,fish glue
"nudërGa, nudurGa",fist
"täwën, täwun",five
nolï,flame
"gui-, gwë-",flee
Gurir,flour
"nesë-, neszin",fly
naGa,foal up to one year old
"manán, namän",fog
"kol, kor",foot
"manglï, manlëi",forehead
sawar,fork
Golo,fort
"ba(r)Gäsë, warGäsë",fortress
"funëgë, funige, xunige",fox
"kereG, kerig",fragile
"sarëng, sarin",fresh
"nokor, nukor",friend
"furgudi-, xargudi-",frightened
ngge,front of cloth
"dëlge-, derge-",full
marGa,fur hat
Gudusë,fur on animal's paws
"sülzë, sürzë",gall
bulGa,game
"(a)rda-, xarzä-",get tired
urëm,gimlet
ali,give!
mašdaG,glorify
szi-,go
"sain, sën",good
Galü,goose
"bulë-, buli-",grab
"jesë, usë, wesë",grass
"cärzaG, chäržaG",grasshopper
öbö,grave hill
kugo,green
chorgö,green meadow
"boro, burondog",grey
"xara(n)ciGë, xarabžaGe",grey crane
börol,grey of hair
"mungërsë, munggirzë",gristle
loGtor,grouse
"manä-, sagi-, sgë-",guard
nü-,guess
"fuzë, szë, šzu",hair
"kideli-, kidëre-",half
"padë, padu, xadong",hard
"tolï, tülï",hare
"xor, xurö",harm
joro,harmony
"idä-, jadä-",have no power
"tolGui, torGwä, turong",head
"noGdo, noGsdo, noxdö",headstall
sunosë-,hear
"zerge, žirge",heart
"zoxo, žöxo",hearth
kundun,heavy
burön,heavy rain
losë,hemp
taGau,hen
kudor,hill
boqqön,hillock
"bari-, wari-",hold
nuko,hole
"xösën, xözën",hollow
kudu,home
dege boGodi,hook
"ujer, wer",horn
mori,horse
äsë,horse(s)
nemnong,horse-cloth
"nzen, rzi-le-",host
"ger, ges",house
zong,hundred
"bu, muni, ndä",I
"molsë, morzë",ice
darla-,in a row
"xorGui, xorGwï, xurGoi",insect
"dunda, šduro, tudor, turo",inside
durän,intent
"gëdesë, gidesë",intestines
pažilë,into small pieces
mutoG,investigate
"arä(r), ral, räl",island
"žalGä-, zirGa-",join
"sëmen, smen",joss-house
"sime, simën",juice
chuGa,jujube
"achi, aci sunzë",junior nephew
"aráaG, arang",just a little
tuGö,kettle
"nuGu-, zurä-, žurä-",knead
"idiG, udiG, wedeG",knee
cidoGo,knife
"neke-, niki-",knit
kwëri,knots of a bow-string
sulongGo,kolinsky
"nör, nür",lake
"xorGa, xuroG",lamb
Gažar,land
kile,language
"au, ü",large
szü,lash
kinzele-,late
"la(b)szi, labži",leaf
"tulë-, tuli-",lean on
xarir,leek
"gëre, gërel, gergeza-, šënggen, singen",light
"konggwën, kunggon",light (not heavy)
cire,limite
uröl,lip
cögön,little
"xalege, xalige, xelge, xelige",liver
asGu-,loan
gudör,lofty
"fudur, šdur",long
süma(r),long leather sack
"bösë, burgë, bürge",louse
ösgu,lungs
šële,lynx
"sazaGë, šažiGai",magpie
"olon, ulon",many
gü,mare
turö,marriage
"nurë, nuru",marrow
cimuge,marrow-bone
xaning,mate
"naGai, naGë",maternal relative
turGan,meagre
maxa,meat
lanzin,meat on sheep's rump
ajang,melody
arGa,method
xongGo,middle ear
dur,middle of day
nomu,mild
sun,milk
tölë,mirror
"samurä-, samuri-",mix smth
"arä, aranda, rä",molar tooth
lumön,mole
mecin,monkey
sara,moon
pugunoG,mosquito
tanä,mother of pearl
"funi-, xoni-, xuni-",mount
"ula, ulä",mountain
"xanaGla, xulGanaG",mouse
ama,mouth
"cavci-, chabži, zabszi-",mow
pazarGë,muscles
Gadasë,nail
nere,name
nontoG,native place
"kwëgi-, kwëzë",navel
guzi,neck
zü,needle
ze,nephew
för,nest
gurma,net
tamu-,net string
"šëni, sinë",new
soni,night
kugo,nipple
"cïrsë, cirzë",nit
saGa,nomad neighbour
"xui-no, xwëdi, xwëno",Northwards
qabar,nose
"li, lï, së, sï",not
"sari-, serë-",notice
tö,number
xürGa,oar
"amdaGa, ndaGa",oath
"dalë, dalï",ocean
amba,official
naGšë,on this side
"nige, nigen-",one
sungGunoG,onion
jära-,open wide
ang,original
"nocin, unchin",orphan
busi,other
"xalö, xalü",otter
"chire, cirï",outlook
ngguloG,owl
"fugor, xukur",ox
"(x)arGa, xalGa",palm of hand
"cä(r)zë, cälzë, chälsë",paper
žoru-,part of cloth in the armpit
boGodi,patina
tawaG,paw
"puzaG, pužaG",pea
"sulë-, šuli-",peel
"ožoGwë, ziGwë, žoGwë",penis
"bïje, buje, kun",person
musu,personality
nëdër,pestle
"cirGü, GurGul",pheasant
xölo,pipe
xunäzë,plait
"dašë-, tä",pleasure
"Gonzosë, Gwënzasë",posterior
kële,pregnancy
šGurä-,press
cigi-,press into
këšëg,prosperity
toboi-,protuberant
"cinci, cinzi",psychosis
chugu-,punish
ide,pus
"bodono, puduri",quail
"këreldë-, kërü",quarrel
"Gurdën, Gurdun",quick
"Galžü, Garzü",rabid
xurä,rain
sulongGo,rainbow
urgu-,raise
"xuza, xuža",ram
zerge,rank
kërë,raven
"belen, belesGa-, bulen",ready
"dongGordi-, sgö-",rebuke
fulän,red
Gadim,relative by marriage
"Guda, Gudä",relative-in-law
"xairzë, xawuzë",rib
"žo, žob, zuw, žwo",right
"durö, duröm",ring in bull's nose
murön,river
këzë-,roam
"xorGwë, xulaGa-, xulGai",robber
Gadä,rock
"sižür, szür",root
"desë, fujäsar",rope
"d(w)esë-, debse-, desëgu",rug
"xulësë, xuluzë",rush
zwe,rust
silëm,sabre
"füda, sdarGa",sack
"tuGum, tuGun",saddle
sorgo,saliva
"xangGu, xänGul",Salsula
dabsë,salt
xozir,salty earth
xumoG,sand grains
"xui, xwë",scabbard
"xaichi, xëci, xëzi",scissors
šënaGa,scoop
züri-,scratch
"temdëlë, tendili-",search by feeling
sëmuger,secretly
särö,sediment
"šü-, šür, sürda, šüri-",seize
arwan,service
të-,set
südër,shadow
sari,shagreen
"xuGui, žusë",shape
"xuza, xužadë",sharp
"mergen, murgen",sharp-shooter
"cirGä-, kësë-, kizë-",shave
sarï,shed
"nekï, nikï",sheepskin
zilön,shine
"xoGor, xuGor",short
"baGarziaG, baGür",shoulder bone
"dälï, dalu",shoulderblade
Gadër,sickle
surezë,sigh
"adali, dali, madu",similar
"šbuzë, šdäsë, sdäzë, šuluzë, surbusë",sinew
"ziran, žiran, zirG?n",sixty
"arasë, xalizë, xalsë, xüli-",skin
"xormë, xurmï",skirt
nör,sleep
"xamži, xanci, xanzi",sleeve
zamburaG,sludge
kajaG,small pieces of food
funir,smell
"funi, xuni",smoke
"moGui, muGwë",snake
nüsong,snot
"casë, chaxsë",snow
sürGa,snow storm
merge,soft woollen cloth
"kö, kü",son
"dau, dü",song
kurgen,son-in-law
kö,soot
"ami, amuraG, sunësë, sunëzë",soul
budä,soup
"mani, mešë",South
"fuzun, szun",spark
"chachura-, sazi-, sazirä-, szirä- sachura-",spatter
šbë,spelt
"xäxai, xäxë",spider
"gurë-, guru-",spin
"dëlü, dilü",spleen
cigi,sprout
"sGe-, sge-, tangë-",spy
födi,star
ula,stepbrothers
talä,steppe
"nä-, niä-",stick to
"jö-, sirë-, siri-",stitch
"bugële-, bugule-, pude-",stop up
"komorgo, komurgo",storehouse
mušgi- musgë-,strand (rope)
kuzi,strength
lemben,strict
"gubu-, gubu-, gui-, guwu-",strike
aroG,string
ciraG,strong
žun,summer
nara,sun
"fule-, fulü, šilü, xilü, xoliu",surplus
xüli-,surprise attack
xaranchiGe,swallow
dewäl-,sway
"kö-, körsë, körzë",swell up
"xaidë-, xawudi-, xëdi-",swelling
sire,table
cirGäzë,tail hair
GudarGa,tail strap
dä-,take responsibility
däkir,tangled hair
"tarbuGa, törGa",tarbagan
"amata-, amsa-, amta, amuta",taste
"xaGali-, xaGarä-",tear off
sde-,tear out
šënä,temple
"xar(w)an, xarwan",ten
böro,testicle(s)
te,that
"bidun, budin, žužän, žužwän",thick
süzi,thigh
räl,thill
"narëng, narin, nemgen, nenggen",thin
jama,thing
ndasë-,thirst
"xozin, xužin",thirty
ne,this
"ci, cini (gen.)",thou
sgël,thought
mingxën,thousand
"šdäsë, sdäzë",thread
Gurän,three
"bosGo, pusGo",threshold
chaG,time
fula,tinder
"nëme-, nimë-",to add
debši-,to advance
saGa-,to ask
"xuza-, xuža-",to bark
"(w)ï-, bi-",to be
"chida-, sda-, šda-",to be able
dä-,to be able to cut
aji-,to be afraid
"siže-, sze-",to be ashamed
turo-,to be born
"kenggï, kong",to be empty
"diurë, düri-",to be full
besë-,to be happy
düzële,to be hooked up
losë-,to be hungry
"(w)idi-, udi-",to be ill
"imel, imer",to be old
šiGä-,to beat in
"boli-, öli-, ulë",to become
"(a)rze-, ržï-",to become dry
"xadä-, xadarä-",to become hard
"cai-, ce-, cï-",to become white
"bukï-, noGlä-, nugurä-, pugï-",to bend
koli-,to bind
"Gaza-, žau-, zü-",to bite
surö-,to bless
"pïle-, püle-",to blow
"bärda-, bardong, pardang",to boast
tule-,to burn
"šda, sdä-",to catch fire
"aräzi-, jöla-, jü, rälži-",to change
"ke-, keji-, žažilë-, zazili-",to chew
sdoli-,to chop
"(x)ana-, xanasGa, xanë-, xani-, zimu-",to close eyes
mosë-,to clothe
"chumoG, comboG",to collect
"ire-, re-",to come
xari,to come back
"burë-, nëmba-, nembe-, nemberge, xozi-, xuži-",to cover
buri-,to cover (1)
mara,to creep up
nesëlë-,to crumble
szarGë,to crush
xarä-,to curse
"dige-, Gadër, qadura-, xadiri-, žuru-",to cut
fugu-,to die
"manta-, mënta-",to dig
"xuGua-, xuGwä-",to divide
"öchi-, öci-, u-, ü-",to drink
ide-,to eat
"ter, terë-, töri-, tweri-",to embrace
žirGa-,to enjoy
uro-,to enter
unä-,to fall
urosë-,to flow
daGä-,to follow
"maršda-, mašdä, mu(r)šda-",to forget
ïla-,to fry
"sdö-, soGdö-",to get drunk
uGo-,to give
"morzi-, murze-, xamla-",to gnaw
Gari-,to go out
"xargi-, xërgi-",to go round
tü-,to go through
"siži, szi-",to go to a place
ösë-,to grow
tä-,to guess
"qalamacha-, xala- xalong, xarmaza-",to heat
dulä-,to herd
bö-,to hinder
sgir,to intend
düli-,to jump
"sgor, sgorda-, tangGë-",to kick
ala-,to kill
"sogodi-, sugodë-",to kneel
mude-,to know
šëne-,to laugh
"kudol, kudolë-, kudoli-",to lead
kidë-,to lie (of animals)
"changla-, chingla-, cinla-",to listen
gë-,to lose
"gë-, gi-",to make
surä-,to meet
šërili-,to melt
"s(w)ä-, säli",to milk
GusGu-,to mix
gudoli-,to move
"Gadë-, Gadi-, Gadir",to mow
Gada-,to nail
në-,to open
"angGë-, ngGai",to open one`s mouth
žëGän,to order
"buda-, budi-",to paint
"däri-, noGszi-",to pass
sisur,to perforate
"chölë-, cöli-",to pierce
cinggi-,to pinch
"nëdë-, nidi-, nidir, nudë-",to pound
"fizuru-, fuzuru-",to pour
"mošë-, moši-",to pray
"beledGa-, zïsële-",to prepare
däbüla-,to present
"šëmä, šëmäli-, šGä-, šiGä-",to press
däri-,to press down
terge-,to protract
"cida-, hdä-, tidür",to pull
këredi-,to quarrel
"sde-, šdë-",to quilt
"kurë-, kuru-",to reach
gënšë-,to regret
xamurä- xamburä-,to rest
puzirä-,to rise of dust
kurgu-,to roast
fü-,to rot
ile-,to rub off
že,to rust
tuGu-,to saddle
kile-,to say
"uza-, uze-",to see
xarmu-,to shoot from a bow
fumuri-,to shrink
(w)ï-,to sink
sü-,to sit
"ncä-, ntërä-",to sleep
šawar,to smear
funis-,to smell
"naitä-, näta-",to sneeze
"gi-, gule-",to speak
tomu-,to spin
irga-,to spin a spindle
"ba-ng, bë-, wai-, wë-",to stand
"(x)arGu-, xalGula-",to step
"bau-, bü-",to step down
surGu-,to strain
budëri-,to stumble
"š6eme-, šëmu-, simu-",to suck
"žoblong, zoGlong",to suffer
"cargi-, chalga-",to swallow
"abu-, awu-",to take
"soGor, süli-, sürä-",to take out
amusa-,to taste
zä-,to teach
te-,to transport
sü-,to tuck up
šë-,to urinate
"jau-, jü-",to walk
xumbä-,to walk submerging into water
"(u)ngGwä-, ua-",to wash
"d(w)eli-, d(w)esë-",to wave
"furö-, xuro-, xurö-",to wrap
"qorun, qurün",toe
"coG, cuzolo, xamdë, xamdi",together
GongGor,too much
šdi,tooth
"jermen, rmen",top of milk
"mör, mur, rze",track
"däldë-, därdi-",trade
zö-,transport
mödi,tree
"sirgö-, surgö-",tremble
büraG,trumpet horn
"komori-, kumorë-",turn upside down
"xorim, xorin, xurën",twenty
"Gör, zuru",two
"dëlang, diling",udder
atër,uncultivated land
tëli-,unfasten
digine-,up
šezë,urine
"sëlä, sulä",vacant
alaG,variegated
"noGön, nuGön",vegetables
"terge, tërge",vehicle
cholbang,Venus
sdogu,vulva
"zaG, zanggiraG",walnut
kurgu-,warm
xürzë,wart
"fuzu, szu, šzu",water
buda,we
"zölon, žölon",weak
(u)lä-,weep
zäri,well
"barong, warang, warong",West
jän,what
ciGän,white
ken,who
ang,width
mugen,wife
bergen,wife of the elder brother
"burGäsë, burGäsë, sdoxo, szözë",willow
"salkï, sarki",wind
sarï,winding
"cär, sär, zär",wing
"gur, rgul, ugur",winter
"baGa-, paGa-",wish
"därë, däri",withers
"gwï, ugwï",without
"chuna, chunö",wolf
imu,woman
"fë, xoj",wood
nGuasë,wool
"uge, ugo",word
"uile, ule",work
sgirë-,wound
aruG,woven basket
"fën, fon, xon, xön, xwën fen",year
nasë,year of life
"sirä, šira",yellow
"cigu, ure, urï",yesterday
ta,you (pl.)
"gorgo, gulgo",young dog or cat
ziziGa,young of plants
"du, dü",younger sibling
