Other,English
fac-,above
"kwewa, nuhkwewa",all
"ac, mA",and
"-pEt, a-pEt, apact",ash
"i-, ke",at
"fin tohkoh, fin tuku-n, tok, toko(l), tuku(n)",back
nahsuhk,bad
(a)-kyle-(n),be knowledgeable
in-siyac,belly
ye,below
"lAlæp, yohk",big
"tuhram, won",bird
"sroalsroal, srulsrul",black
"sræ, srah",blood
sri,bone
"læ, lah, lwe",branch
"titi, titi-(n), twetwe-(l)",breast
"nætA-(l), tAlik, tuhlihk",child
puhkuhn yeng,cloud
"mihsrihsr, mysrysr, ou, oyou",cold
pwacye,correct
lwen,day
fohkfohk,dirty
paho,dry
sahfiht,dull
"insrwac, srwac",ear
infohk,earth
ahtro,egg
"mAta-, muhta",eye
fact,fat
"pahpah, tAmwE-(l), tuhma",father
"unac, une-(n)",feather
e,fire
"apil, ik",fish
yosep,flower
ohk,fog
"æng, ahng, yoko",four
wo,good
Len wo,Good afternoon
Eke wo,Good evening
Lotu wo,good morning
Fong wo,Good night
Muta,Goodbye
mah,grass
folfol sra,green
"in-sifac, une-(n)",hair
"pæo-(l), paho, po",hand
el,he
"in-sifac, olo-(l), ulu-(n)",head
toasr,heavy
"iwE-, lohm, yuwac, yuwE-",house
fuhkah,how?
tuhmwac,husband
nga,I
"fin, fuhnuh",if
"loac, loE, lu-(n)",in
fohk,intestines
sra,leaf
lacsac,left
"niyac, niyé-(l), niye-(n)",leg
sahrom,lightning
"acs, Es, esyE-(l)",liver
loes,long
kut,louse
"mukul, wen",man
"ikoac, ikoE-(n)",meat
"mæ-lwem, mahlwem",moon
"em-(syE), emsyac",mosquito
"ninac, ninE, nnæ",mother
"oal, oali-(k)",mouth
Inek pa,My name is
e,name
ohsrihksrihk,narrow
yuru-(n),near
in-kwacwac,neck
ninuhl,needle
sasuh,new
"fohng, fong",night
"moh, sA-, se-",no
Mo,No
"fwac, fwE",nose
mahtuh,old
"se, sie, soko, sra",one
"atäk, atuck, mas",painful
"m'et, mwet",person
af,rain
"kihsrihk, kisrik",rat
sruhsrah,red
lacyot,right
innek,road
okah okæ ukuk,root
"säl, sucl",rope
"kohl, mwesr",rotten
sohl,salt
puhk,sand
"me-oa, meoha",sea
kohsroh,sharp
el,she
fototo,short
fin pihsac,shoulder
"efef, fuon, mwekihn",shy
"kolo, kolo-(l), kulu-(k), kulu-n",skin
lucng läng,sky
srihk sryk srysryk,small
kuhlahsr,smoke
pwepwenu,spider
"itih, ity",star
"læ, lwe, sahk",stick
yot,stone
"ikwik, puhla",tail
Kulo,Thank you
"-En, ing-En, ingacn, ngoh, oh, soh",that
fahsuc,thatch
"el-, el-tæl, eltahl",they
"mæ-tol, mahtol",thick
"mihnini, muhs",thin
"(ing)-e, A, inge",this
kom,thou
"tol, tol-(u), tolu",three
"pAlæl, puhlahl",thunder
ngalnguhl,to bite
"pæpæ, uk, ukuk",to blow
ngosr,to breathe
"fulok, isihk",to burn
"eis, moli",to buy
"wi, wiwi",to chew
sule,to choose
"fahluhki, fan",to climb
"fær, tuhkuh",to come
"pohel, poheli",to cook
"oacoac, oe-k, oek, oEoE",to count
tuhng tAng,to cry
"paki, tæt, twe, uti",to cut
"misac, misE, mwet",to die
"kAlkAl, kilA-ng, kuhlkuhl, puhk",to dig
mwemwe,to drem
"nihm, ny-m, nymnym",to drink
"kang, kihmihs, mongo",to eat
"ikor, top",to fall
"mo-tok, sahngweng",to fear
acsracsr,to flow
sohk,to fly
kap,to grow
"lohng, long",to hear
wihk,to hide
"suhsahk, tuk, tukutuk",to hit
"fahrfahr, sruh",to hold
uni,to kill
"(a)-kyle-(n), etA, etuh",to know
"isracsr, ngis, ngisngis",to laugh
"on-(kiyAki), ona",to lie down
moul,to live
ikuhs,to open
"ikwi, yok, yuki, yuki",to plant
"tuk, tuk-tuk, tuktuk",to pound
"angwe, fæ-k, fahk",to say
"kakA, kawi, kawi, rahfuhs, rahfuhsi",to scratch
muh,to see
"tA, tAta, tuh, tuhta",to sew
lihkacski,to shoot
"mAta (in aset), mAta (lyplyp), pihtuhk",to sit
mutul,to sleep
"(my)sAngsAng, AngsAng, mysAngsAng, ngok",to sniff
acni,to spit
"fAlA-ng, falfal, fihlihk",to split
isacs,to squeeze
fakfuhk,to stab
tu,to stand
"kahl, pAsr, pisrapasr, puhsr, pysre",to steal
"kang, mongo",to suck
"faht, fiti",to swell
kofkof,to swim
"mA, motko, muh",to think
"kalti, kuhluhk, osrak, osrwosr",to throw
"awi, ayA, kapihr, pip",to tie up
"el, tahpuhl",to turn
"kolai, woht, wot",to vomit
"el, som",to walk
"mA, muh",to yawn
"lo, loh, lohoh, loo-(l)",tongue
wihs,tooth
"lo-, lu-, luo",two
fuhsr fuhsr,warm
"kof, sr'no-, sroano",water
"kitacl, kuht",we
twe kof,wet
Su inem an?,What is your name?
"e, me-E, meac",what?
"ngac, ngE",when?
"o-yE, piyac, yE",where?
fasrfasr,white
"sä, suc",who?
"sra-(læp), sralahp",wide
kangkuh,wife
"eng, engyeng",wind
paho,wing
"acn, En, muhtwacn",woman
insack,woods
wet,worm
yac,year
rangrang,yellow
Aok,Yes
"kom, komtacl",you
Ke kulang,You're welcome
