Other,English
chapiš,1-year-old kid
supa,2-year-old colt
haz,a little
juqqar,above
qaraqan,acacia
"hächuh, hächuq",acid
taqy,additionally
soj,after
bilä,also
-ng,an ending of the 2d person
"hëžäš-, hikkä",anger
Gumurhäch,ant
qol,arm
kïl,ashes
"arqa, arxa, härt",back
chyhyr,bad road
qäs,bark
arpa,barley
qysyr,barren cow
kändi,basket
häry,bee
qäryn,belly
"bidik, büdük",big
temen,big needle
qara,black
jorhän,blanket
qän,blood
"häpis-, häps-, häs-",blow
bod,body
tïk,body hair
bah,bond
simik,bone
qön,bosom
mein,brain
mämäk,breast (fem.)
"buta, chalu",bush
jürt,camping-site
"birgäk, bök",cap
pušuq,cat
bala,child
tyrnaq,claw
palchoq,clay
aryh,clean
bulyt,cloud
jovunžä,clover
sovuq,cold
jirek,courage
käviš,cud
"gälin, kälin",daughter-in-law
ïš,deed
puz-,destroy
ušaq,die
hyräq,distant
it,dog
ëšük,door curtain
irdäk,duck
täzäk,dung
änggür,dusk
bodah,dye
qulaq,ear
"ej, ilgär",East
"jaqa, qyrah",edge
hätäk,edge of cloth
jumurqa,egg
nenge,elder brother's wife
boš,empty
harq,excrement
kirpik,eyelash
jïz,face
uzäq,far
jäh,fat
jäläk,feather
tiši,female
hüt,fire
chaqmaq,fire steel
"uch-, uchhur-",fly
"hada:q, hadaq",foot
häll,forehead
baluq,fortress
qyrq,forty
"tilkü, tülkü",fox
"hänl, hänly",front
hajäz,frost
"tod-, tüol-",full
sarymsaq,garlic
"gift, pelek",gift
havul,good
"ja:šyl, kïek",green
tôly,hail
qyl,hair
sa:ch,hair of head
äl,hand
dovušhan,hare
baš,head
säh,healthy
ahïr,heavy
täkä,he-goat
"kemek, kömek",help
bilä-si,himself
qyraw,hoar-frost
hït,hole
hat,horse
"hisk, hissï",hot
häv,house
toq,hummel
jüz,hundred
"äch, öchu-",hunger
eger,hunting dog
män,I
"häha, höha",in the back
kätük,indent
qumarqy,inheritance
ich,interior of something
-mi,interrogative particle
ichgär,intestines
chänä,jaw
tïz,knee
toqun-,knock
tin,knot
hïn,lair
quzy,lamb
tohly,lamb (6m. old)
jer,land
til,language
syhyr,large bovine
bus-xo,lay an ambush
uzän-,lie
"jejin, jinggil",light
säv-,like
ärin,lip
jalhuz,lonely
uzün,long
bit,louse
täa,lower part
"a:lt, alt",lower side
toqmaq,mallet
hirkäk,man
bat-laq,marsh
"chämän, chimän",meadow
"äš, öš",meal
"ät, ät",meat
sït,milk
"heel, hêl",moist
häj,month
kïil,mood
täh,mountain
sychän,mouse
ahyz,mouth
bilä-m,myself
ät,name
tär,narrow
kindik,navel
kerek,necessity
büun,neck
"ïnä, sap",needle
tüor,net for catching birds
jänggi,new
"kirpe, kurpe",new-born
chov,news
kïechä,night
sirkä,nit
buryn,nose
-ma-,not
a:nd,oath
synä-,observation
bi,one
syjar,one of two sides
sohan,onion
säruh,orange
bilä-miz,ourselves
juq-,overthrow
chyqyn,parcels in women's working
chïn,part of shoulder
suv-,peel
"sydur-, syzyr-",peel off
tike,piece
jastuq,pillow
jilu-,pluck
syryq,pole
kïich,power
poos,pregnant of animals
"ketir-, ketür-",raise
Goch,ram
bajaq,recently
hoqu-,recite
qyzyl,red
Garho,reed
aha,respectful address
byš-,ripe
juöl,road
däm,roof
tuop,round thing
hu_v-,rub
tüz,salt
savur-,scatter
qyrq-,scrape
taššaq,scrotum
jäl,scruff
chabuh,section on a woman's tunic
jarmalaq,seesaw for children
bïel-,separate
"jätti, jieti",seven
tepre-,shake
soma,shape
jitti,sharp
hat-,shoot
kürgek,shovel
jän,side
häjläk,sieve
teri,skin
tilim,slice
salho,sling
munžuq,small balls as ornaments
torha-,small pieces
qijäq,soft plants as animal food
turpaq,soil
kideji,son-in-law
kinäš,sonnig
Gurun,soot
"sas, säs",sound
sach-,sow
hära,space between
"Guš, quš",sparrow
"sez, söz",speech
sabana,spike beard
häjir-,spin
säp-,sprinkle
julduz,star
chalang,steppe
japuš-,stick to
bulha-,stir up
täš,stone
jäz,summer
"kin, kün",sun
ter,sweat
Gylïch,sword
qurduq,tail
jäš,tear
öon,ten
"o, ö, uö-ra, ýna",that
ärä,that side
ëz,the essential part
vär,there is
jüq,there is not
"johun, kök",thick
büt,thigh
"ho'ttuz, hottuz",thirty
bo,this
ming,thousand
jip,thread
"bohaz, bohuz, bohyz",throat
barmaq,thumb
chap-,to attack
är-,to be
hirk-,to be afraid
jara-,to be beneficial
bit-,to be ended
"harqan, harqän",to be tired
tiz-,to bead
hur-,to beat
ôl-,to become
gägür-,to belch
"äj-, äjri",to bend
vä-,to bind
"hiz-, hüs-gün-, qyr-, üzgün",to break
ja:q-,to burn
kien-,to burn (itr.)
arut-,to clean
chirt-,to click
jim-,to close eyes
käl-,to come
avut-,to comfort
êsür,to cough
äš-,to cross a mountain
käs-,to cut
sych-,to defecate
"he.l-, hil-",to die
öl-,to die of animals
häšü-,to dig
"chi, chyz-",to draw
ich-,to drink
sïr-,to drive away
jië-,to eat
avun-,to enjoy oneself
hich-,to extinguish
bul-,to find
ver-,to give
häz-,to go astray
tut-,to grasp
has-,to hang
išüt-,to hear
toqu-,to hit
"äz-, johür-",to knead
chal-,to knock down
bil-,to know
jalha-,to lick
chammal-tur-,to look nervous
elch-,to measure
kech-,to migrate
sa:h-,to milk
boda-,to paint
hiri-,to plait
"tek-, tök-",to pour out
syq-,to press
sal-,to put
jah-,to rain
täj-,to reach
här-äk-,to rise
täz-,to run away
häj-,to say
ker-,to see
sat-,to sell
"hadru-, hadur-",to separate
silk-,to shake
häjlä-,to sift
šašqa-,to slander
jat-,to sleep
syva-,to smear
titi-,to smoke
häk-,to sow
tur-,to stand
sïz-,to strain
"äm-, suor-",to suck
jirek kien-,to suffer
sipir-,to sweep
šyš-,to swell
jü-,to swim
al-,to take
tät-,to taste
pärt-lä-,to throw
angla-,to understand
sïd-,to urinate
qus-,to vomit
var-,to walk
tolha-n-,to walk around
toqu-,to weave
"jengg-, ut-",to win
sïl-,to wipe
jaz-,to write
tïš,tooth
täp-,tramp
hahach,tree
bäqa,turtle
"äkki, äkkï",two
chäl-tik,unhusked rice
hala-bula,variegated
qary,various measures of length
hidïš,vessel
häm,vulva
bïel,waist
käz-,walk through
jahy,war
sijil,wart
suw,water
biz,we
ïlän-,weep
bula:G,well
ne,what
"hirin, hürün",white
kïengg,wide
säjät,willow
jel,wind
burq-,wind round
qyš,winter
suöluq-,wither
bïeri,wolf
jung,wool
jära,wound
jäš,year
chaqyr,yellow
