Other,English
-ach',class
-ach',kind
"-ach' ch'aben, -ach' ch'aben",confidant
-ach' winaq,fellow-man
"-achaq -xikin, -xoq'olil -xikin, q'olal -xikin",ear wax
"-achaq amolo, ixjut, xjut, xpakpan",maggot
-achaq ch'imil,falling star
-achaq q'aq',hot coals
"-achoch, -achoch mache't, -ij mache't",scabbard
"-achoch, achalaxik, aj uwo, chinamit, ja winaq",family
"-achoch, teoxibal",temple
-ajaw chaq'ab,large black goat
"-ajaw chaq'ab, kiej maj u jolom, qoxtok",demon
"-ajilabal q'ij, Ch'ol Q'ij",sacred 260-day calendar
"-ajilbalil, ajilabal, q'eq ulew, r-ajilabal q'ij",date
"-al ali, mialaxel",daughter of a male
-al puaq,interest on money
"-al q'ij, ajk'iche' winaq",K'iche' people
"-al q'ij, ajk'iche' winaq",Quiché people
-al ri puaq,interest on debt
-alk'ual q'ij,albino
-aqan k'uch,ebony tree
"-aqan, -qul",ankle
-aqän ja,beam
-aqän ja,supportive pole
"-aqän ja, bolobik",column
"-aqän ja, tem",rafter
-aqän rasrän,edge or tip of a hoe
-baq' kampana,bell striker
"-baq' winaq, -wa winaq, -wi' winaq, k'uxum",evil eye
"-baq'wäch ch'o, q'ax",chiltepe
"-baq'wäch, -baq'wäch käminaq",class of poisonous mushroom
-baqil -teleb,collar bone
"-be -anima' -uk', -be -k'ux -uk'",pleased with something
-be ja',riverbed
-be q'ij,sun's path
-be teoxil,religious procession
"-bixik, -tzij, -wäch, tzalij, tzelebal, tzelej",answer
-boq'wäch top,inflammation of the skin
-boxonil kotz'i'j,flower bud
-ch'amiy ajaw,laurel tree
-ch'o -q'ab,deltoid muscle
-ch'uk be,curve in the road
-chachal be,white shrub flowers
-chachal no's,dangling flesh of turkey's
"-che' k'oy, kaj che'",dance pole
-chi' be,arch
-chi' be,gateway
"-chi' ja, okibal, tz'apibal, tz'apip",door
"-chi', chaqi'j",be thirsty
-chikop aq,swine mange
"-chikopil, ch'ut, chikop, okonel k'iaq, q'ipinel, q'upunel, tuxe'r awaj",insect
-e<ch>,indicator of ownership
"-e<ch>, ch-e<ch>, pa",from
"-ech -q'ij, -ech wi, ch'umilal",destiny
"-ech -q'ij, -ech wi, ch'umilal",fate
"-ech, -umal -ech, ch-e<ch>",for
-etal -aqän,footprint
-ij -q'ab,back of the hand
"-ij -qul, chrij wi, ij -wi'",nape of the neck
-ij boq'äch,eyelid
"-ij che', jawajatik, jume'tal, ri jume't, wanajik",bark
"-ij chij, tun",drum
-ij triko,chaff wheat
"-ismal -boq'ach, -ismal rij -boq'ach",eyelash
"-ismal -boq'ach, -ismal rij -boq'ach",lash
"-ismal -boq'ach, metz'",eyebrow
-ismal q'ab,hair of arm
-ja'il ki,maguey sap
-jolom -ch'ek,knee cap
-jolom r-ib,on the other hand
-jul ba,gopher hole
-k'isbal ri junab,end of the year
-k'olibal -aqan,footprints
-k'olibal loq'obal,pock marks
-k'u'x kaxlan wa,bread dough
-k'u'x kaxlan wa,dough
"-k'u'x kaxlan wa, ch'äm",leaven
"-k'u'x puaq, u-k'u'x puaq",fortune
"-k'ux ch-ij, jikiba', kojonik, nimaj",believe
"-k'ux, jikaba'",loyal to something
"-ka che', uk'a'",madron tree
"-ka'yik, itzel",be ugly
-kab kotz'i'j,flower nectar
-kajil q'ojom,marimba weights
"-kowil raqän kiej, ixkab, sina'j, sinam, xkab, xkot",scorpion
"-krusil ri -palaj, -tz'alamal -palaj, -tzalampalaj",forehead
-lajujil,tenth
-nak' ti'j,chunk of meat
"-nik'ajal, -nik'ajil",center
"-ok'owbem-ib, jalajoj, jalbem -ib",difference
-onojel mul,every time
"-onojel, komon",all
-pa -ch'ek,behind the knee
"-pa -k'alk'ax, -pam -k'alk'ax, miskiel, tlok, tolok'",armpit
"-pa chi'aj, q'aq' pa -chi'",cold sore
"-pa ja, tak'alibal, wiq",floor
"-pam ti'j, ch'olom sikil",giblets
-pawa -aqan,back of a thigh
-pu chi' kolob,lasso
"-pu chi', tza'm",edge
"-q'ab be, alaj be, ch'utin be",footpath
-q'ab che',branch
-q'aq'al,temperature
-q'or ek',chicken slop
-reb q'aq',blaze of fire
-reb q'aq',flare up
-sal tz'i',dandruff of person
-saqil saqmol,egg white
"-si'y kiej, eqbal",saddle
"-solotil kumatz, puaqil",scales
-tiojil ware',gums
"-tun -tzij, chojlinik, tzalij u wäch -tzij, xojoj -tzij",echo
-tun q'ij,ray of sun
-tux che',bud of branch
-tz'alamal q'ojom,marimba keys
-tza'm ch'ima,edible shoots of the guisquil
-tza'm ch'ima,guisquil shoots
-tza'm si',half-burned
-uk'ia' aq,pig swill
-umal -ech,representing
"-umal, -umal -ech, -umal chi",because
-unum q'eq,black mushroom
-unum ulew,earthworm
-uq ak'al,baby clothes
"-uq ak'al, chocho', is, su't",diaper
-utzil -anima',charity
"-wa k'u'xaj, -wäch -k'ux, -wo -k'ux, k'u'xaj",chest
"-wa ra, alanta'r, lanta'r",apron
"-wa'l -boq'wäch, -wa'l -wäch",tears
-wa'l kinaq' q'eq,black bean soup
-ware' q'am,ladder step
"-webal che', muchu'l",wood chips
"-webal, tzuqubal",food
"-wi' -a', ch'ek",knee
"-wi' -achoch, -wi' ja",roof
-wi' -mam,grandchild of man
"-wi' -q'ab, ramij",finger
-wi' ja,ceiling
"-wi' jäl. tz'amiy, tzämiy",corn silk
-wi' xikin,earring
-wil,family of woman
-winaqil,client in divination ceremony
"-wo -k'ux, tu', tz'um<aj>",breast
"-wo ja', bulq'at ja', nima butik, nojik, peq'abala'",flood
-wo kaj,face of the sky
-wo saq,algae
-wowa -aqan,front of a thigh
-wäch -q'ij,luck
-wäch che',fruit of a tree
"-wächinik, junam, junam -ka'yik",be the same in appearance
-xa'til che',fork of tree
-xaq abix,corn leaf
"-xaq kotz'i'j, kotz'i'jal",flower petal
-xaq pwi',brim of hat
-xe' -pam,abdomen
-xe' ja,basement
"-xe' ja, tikilibal",foundation
-xe' joch',sediment of atole
-xe' k'ix,chíntalo
-xe' kape,coffee grounds
"-xe' we, q'o'tzaj",cheek
-xeel,dance caller
-xik'ayil che',twig
-xikin -mam,great-grandson
-xikin iboy,fracture
-xikin tix,elephant ear plant
-xol ja,alleyway
-xol ja,narrow space between houses
-xol q'et,dip between furrows
-xul bul,rivulet of water
-ya' -ib räxq'än,become green
Achep,José
"Aj, Ajmak, Aq'abal, Batz', E, Imox, Iq', Ix, k'at",day in sacred calendar
Ajmak,one who is guilty
Akuchi k'o wi ri nuwarab'al?,Where is my room?
Akuchi k'o wi ri ruchi' palow?,Where is the beach?
Armita,capitol
"Armita, Ermita",Guatemala City
Auen,Elena
Bokeron,Nebaj
"Chuwila, Max",Chichicastenango
Dios Mundo,deity who comprises powers
In sachinaq,I'm confused
Iq',fourth ranked Mam
Ix Motz',Constellation of the Pleiades
Ja' saq ch'oq,Río del Arco
Jalbal,New Year's Day
"Junajpu, Kame, Kan, Kaweq, Kej, no'j, Q'anil, Tijax, toj, tz'i', Tz'ikin",day in the sacred calendar
K'atinaq Juyub,Cerro Quemado
Kab Q'ij,constellation of Sirius
Kampana abaj,Jocotenango San Bartolomé
Kante'l,Candelaria
Katzijobal,K'iche' language
Katzijobal,Quiché language
Kej,first ranked Mam
Kiche,Santa Cruz
Käqaj Q'ij,Summer Solstice
Loq'alaj Q'ij,Easter
Ma'a,Zacualpa
Ma't,Magdalena
Mam K'oxol,Guardian of ancient customs
Mam K'oxol,messenger
Mamaj,San Pedro Jocopilas
Mani yinachOp ke re'!,Don't touch me there!
Maximon,Idol worshipped in Santiago
Nantat,title used in prayers
Nimala',Río Chixoy
Nimalaj K'ulel,great enemy
Oxlajuj Ch'ob,Catholic confraternities
Pachulum Mundo,World Deity
Pan Choy,Antigua city
Pan Choy,City of Antigua
Q'umarqaj,ruins near Santa Cruz
Q'än cho,Río del Canchon
Qajawaxel,God the Father
Ribnal,Rabinal
San Kris,San Cristobal
San Pra's,San Francisco El Alto
Saqi K'oxol,traditions
Te'k,Diego
Tiox Mundo,Dios Mundo
Tiox Mundo,manifestation of traditional
Tujal,Sacapulas
Wajxaqib Batz',Initiation day for new diviner
"Xe' lajuj no'j, Xelaju'",Quetzaltenango
Xepla',Río de Sepela
Xoy,Joyabaj
Xwan,Juan
Yuqum jolom patax,Baile del Pato
a,indicator of question
a nima',by the river
"a'<aj>, pa ra",leg
"a'tam, aq'ab, ata'm, chanim, libaj chi",early
"ab, k'a'm",hammock
abanik,invent
"abanik, tz'aq",fabricate
"abir, junabir <kan><oq>",last year
abix,corn plant
abäj,stone
abäj,testicle
abäj tew,ice
"abäj tew, saq tew, tew",frost
"abäjirik, ko -elik",harden
ach'i'y,elastic
achalal,brother
achalal,older brother of male
"achalal, alaxik",family member
"achaqaj, kis",excrement
achi,man
achi nim -banik,important man
achi'l,regidor
"achi'l, k'ulaj, tz'aqat",companion
"achi'l, loq' achi",friend
"achi'laj, uk'anik",accompany
achi'lik,be together
achijab,men
achijab chi ixoqib,men and women
"achik', achik'aj, achik'ik, ichik', wachik'ik",dream
achik'axik,be dreamed about
achiote,annatto
"achixaj, kiäqrayij, kiäqwachij, pulputik",be jealous
achixam chrij ri rixoqil,jealous about his wife
"achixam, achixam",jealous
aj na,lack
aj uwo -achoch,one who lives in the house
aj uwo-achoch,roommate
aja'n q'or,atol of green corn
ajan,carved wood
"ajanel, josol che'",carpenter
"ajaw, ajawal, ajawinel, nima q'atal tzij, q'atal tzij",king
"ajaw, nimal, taqanel",boss
ajawab,community elders
ajawam,choice
ajawam,conscience
ajawam,freewill
ajawibal,kingdom
ajawij,rule over
ajawinik,rule
"ajbe'il, jule' winaq, käxlan winaq, ula' winaq",foreigner
ajbix,diviner specialist
ajch'ami'y,alcalde auxiliar
ajch'ami'y,alguacil
ajch'ami'y,constable
"ajch'ayal ch'ich', ch'ayal ch'ich'",blacksmith
ajchaq'im,child who has a baby brother
ajchaq'im ak'al,child born 1 year after siblin
ajchikaj,celestial
ajchila',from there
ajchila',from way over there
ajchiq'ij,day laborer
"ajelbal, ajsu', ajxul",flautist
"ajelbal, ajsu', ajxul",flutist
ajilabal,adding machine
"ajilaj, tzijoj",relate
"ajilaj, tzijonik",give an account
"ajit, ajita', yitz'itz' -pam",indigestion
ajitz,bad witch
ajjub,bow hunter
ajk'ot,dancer who represents eagles
ajk'ot,eagles
ajkajbalach,astrologer
ajkajbalach,fortune teller
ajkajbalach,reader of the stars
ajkemal k'ul,blanket weaver
ajkemal po't,blouse weaver
ajkemal su't,cape weaver
ajkoj,dancer who represents lion
"ajkun, kunanel",doctor
ajmes,espiritista
ajmiq'ina',native of Totonicapán
ajmox,not clever
ajnawal mesa,spiritualist
"ajortza'm, xajäb",sandal
ajpajuyub,farmer peasant
"ajpajuyub, tajinel, tikol awaj, tikonel",farmer
ajpop,dignitary
"ajpop, k'amal be, nimal",leader
ajpätzkar,dancer who strikes
ajq'ij,dancer who represents the sun
ajq'ij,daykeeper
ajq'ij,zajorín
"ajq'ij, ch'obonel",diviner
ajq'ojom,drummer
"ajq'ojom, q'ojomanel",marimba player
ajqan puaq,coppersmith
"ajsik, ch-wi', chikaj",above
ajsikil saqil,first days of summer
"ajt'iso'm, ajt'isomanel, t'isanel, t'isomanel",tailor
"ajtaq'ajal, ajtaq'ajanik",coastal person
"ajtij, tijonel, tzijonel",teacher
ajtititel,jealous person
ajtuj,east-feeding woman
ajtunqul,drum player
ajtz'alam,saw mill worker
ajtz'ib,scribe
