Other,English
cheonbok,abalone
bae,abdomen
isanghae,abnormal
yusan,abortion
kyeolgeun,absent
meonghagoineun,absent-minded
bungbu,abundance
bungbuhan,abundant
hagweon,academy
sugso,accommodation (lodgings)
gongbeomja,accomplice
apeuyo,ache
dotori,acorn
aneunsaram,acquaintance
nambaeu,actor
yeobaeu,actress
deohada,add
juso,address (mail)
jeongdonhada,adjust
haengjeonggwan,administrator
yangja,adopted son
eoreun,adult
moheom,adventure
moheomga,adventurer
kwanggo,advertisement
chunggo,advice
chunggohada,advise
joeonja,adviser
bihaenggi,aeroplane
aejong,affection (love)
museoweohaneun,afraid
ohu,afternoon
yeondae,age (period)
nai,age (years)
jeone,ago
tongeuihada,agree
gonggi,air (atmosphere)
gonggun giji,air base
naengnanbang,air conditioning
bihaenggi,aircraft
hanggong,airmail
bihaenggi,airplane
gonghang,airport
jamyeongjong,alarm clock
alko-ol,alcohol
daesuhak,algebra
saraineun,alive
modu,all
akeo,alligator
honja,alone
alpabet,alphabet
alruminyum,aluminium
daesa,ambassador
gugupcha,ambulance
miguk,America
migukin,American person
haebu,anatomy
josang,ancestor
cheonsa,angel
"hwaganan, seongnaso",angry
dongmul,animal
balmok,ankle
ginyeomil,anniversary
daedap,answer
gaemi,ant
apaateu,apartment
weonsungi,ape
sagwa,apple
salgu,apricot
saweol,April
sujokgwan,aquarium
gogohak,archaeology
gungsul,archery
geonchukga,architect
geonchuksul,architecture
myeonjeok,area (space)
sansu,arithmetic
pal,arm
yukgun,army
hwaga,artist
asia,Asia
cheonsik,asthma
jeomseonghak,astrology
cheonmunhakja,astronomer
cheonmunhak,astronomy
undong seonsu,athlete
undong gyeonggi,athletics
daeseoyang,Atlantic
jidochaek,atlas
weonja,atom
palweol,August
sukmo,aunt
jeoja,author
jadongcha,automobile
gaeul,autumn
nunsatae,avalanche
bihaeng,aviation
bihaengsa,aviator
doggi,axe
agi,baby
dwi,back (body part)
cheokchu,backbone
beikeon,bacon
suhamul,baggage
gupda,bake
daemeori,bald
pungseon,balloon
taenamu,bamboo
banana,banana
akdae,band (music)
bungdae,bandage
eunhaeng,bank
shop ibalgwan,barber
budae,base (of operations)
yagu,baseball
nonggu,basketball
bakji,bat (animal)
mokyok,bath
mokyoktong,bath tub
mokyokhada,bathe
hwajangsil,bathroom
haebyeon,beach
gom,bear
suyeom,beard
areumdaun,beautiful
mijangweon,beauty parlour
jimdae,bed
jamot,bed clothes
jimguryu,bedding
jimsil,bedroom
kkulbeol,bee
sogogi,beef
kkulbeoljip,beehive
maekju,beer
joboja,beginner
seunim,believer
seonggyeongchaek,Bible
jajeongeo,bicycle
keuda,big
gyesanseo,bill
danggu,billiards
ssangangyeong,binoculars
jeongi,biography
saengmulhak,biology
sae,bird
saengil,birthday
julsaengji,birthplace
geomjeongsaek,black
amsijang,black market
huchu,black pepper
jilpan,blackboard
damyo,blanket
pyobaekhada,bleach
pi,blood
kkochi pida,bloom
kkot,blossom
beulrauseu,blouse
pureun,blue
jeongsajin,blueprint
mettwaeji,boar (wild)
baereultada,board
bae,boat
yukche,body
ggeulta,boil
bbyeo,bone
chaek,book
seojeom,bookstore
byeong,bottle
mitbadak,bottom
mitbadaki eopneun,bottomless
ggotdabal,bouquet
jeolhada,bow (head)
sabal,bowl
namja-ai,boy
paljji,bracelet
noe,brain
gaji,branch (tree)
bbang,bread
sinbu,bride
sillang,bridegroom
sillang deulreori,brides man
sinbu deulreori,bridesmaid
gajyeo-oda,bring
bangsongguk,broadcasting station
gupda,broil
buseojin,broken
gigwanjiyeom,bronchitis
bicharu,broom
galsaek,brown
yangdongi,bucket
bucheo,Buddha
bulgyo,Buddhism
bulgyodo,Buddhist
jeol,Buddhist temple
hwangso,bull (animal)
sikyong gaeguri,bull frog
beoseu,bus
pujuhan,butcher
beoteo,butter
nabi,butterfly
danchu,button
danchu gumeong,button hole
sada,buy
yangbaechu,cabbage
keikeu,cake
gyesanhada,calculate
gyesan,calculation
dalyeok,calendar
songaji,calf
nakta,camel
sajingi,camera
yayeong,camping
hakgyo gunae,campus
yangcho,candle
chotbul,candle light
chotdae,candle stick
satang,candy
jadongcha,car
jikjangin,career
moksu,carpenter
danggeun,carrot
goyangi,cat
pulsswaegi,caterpillar
gul,cave
selreori,celery
gongdongmyoji,cemetery
jine,centipede
yesik,ceremony
uija,chair
bunpil,chalk
jandon,change (money)
janggipan,checker board
seoyangjanggi,checkers
bbyam,cheek
chijeu,cheese
hwahak,chemistry
beojji,cherry
cheseu,chess
gaseum,chest
bam,chestnut
gum ggeom,chewing
ggeom,chewing gum
dak,chicken (animal)
dakgogi,chicken meat
eorini,child
teok,chin
dojagi,china
jungguk,China
junggukin,Chinese (people)
junggukeo,Chinese language
chokeolrit,chocolate
jeotgarak,chopsticks
gidokgyoin,Christian
seongtanjeol,Christmas
gyohoe,church
dambae,cigarette
weonhyeong,circle
"dosi, si",city
sinae,city centre
donggeupsaeng,classmate
gyosil,classroom
datda,clock
byeokjang,closet
ot,clothes
oetu,coat
geomijul,cob web
yajayeolmae,coconut
kopi,coffee
dangwadaehak,college
bit,comb
sahoe,community
hoesa,company (firm)
gyeongjaeng,competition
eumakhoe,concert
weonbbul,cone
chukha,congratulation
jaeum,consonant
jeonyeomseong,contagious
oyeomsikida,contaminate
gyeongju,contest (n.)
milsu,contraband
gyeyak,contract
gibu,contribution
don pakuda,convert (money)
yorisa,cook (person)
yorihada,cook (v.)
gwaja,cookie
beggida,copy
"oksusu, oksusu",corn
gap,cost (price)
som,cotton
gichim,cough
beopweon,courthouse
sacheon,cousin
amso,cow
ge,crab
keuraekeo,cracker (biscuit)
hak,crane (bird)
gijunggi,crane (machine)
keureyong,crayon
keuri-im,cream
gwiddurami,cricket (insect)
joe,crime
beomjoecha,criminal
ageo,crocodile
sunhanghada,cruise (sail)
oi,cucumber
"jan, keop",cup
chanjang,cupboard
tonghaenggeumji,curfew
bangseok,cushion
gogaek,customer
gwanse,customs (import duties)
suseonhwa,daffodil
products yujepum,dairy
silgukhwa,daisy
daem,dam
chum,dance
muyongga,dancer
mindeulre,dandelion
wiheom,danger
wiheomham,dangerous
eodu-un,dark
ddal,daughter
myeoneuri,daughter-in-law
saebyeok,dawn
nal,day
jukeun,dead
chimyeongjeokin,deadly
gwimeokeun,deaf
hakjang,dean (college)
jukeum,death
sipiweol,December
ggumida,decorate
jangsik,decoration
saseum,deer
hakwi,degree (school)
masitneun,delicious
minjuju-ui,democracy
minjujeongcheui,democratic
chigwaeuisa,dentist
tteonada,depart
baekhwajeom,department store
chulbal,departure
samak,desert
chaeksang,desk
dijeo-eoteu,dessert
pagoehada,destroy
gidarigehada,detain (keep waiting)
iseul,dew
jireum,diameter
geumgangseok,diamond
gijeogwi,diaper
seolsa,diarrhoea
ilgi,diary
jusawi,dice
dokjae,dictatorship
sajeon,dictionary
sigiyeopeop,diet (menu)
salpaeda,diet (weight loss)
sohwa,digestion
bojogae,dimple
siksa,dining
sikdang,dining room
siktak,dining table
jeongchan,dinner
joreopjang,diploma
wigyogwan,diplomat
banghyang,direction
deoreoun,dirty
jaenan,disaster
harin,discount
byeong,disease
jeopsi,dish
geori,distance
eojireoun,dizzy
euisa,doctor
gae,dog
dangnagwi,donkey
mun,door
gisuksa,dormitory
"beonhwaga, dosimji",downtown
yeoldugae,dozen
jamjari,dragonfly
ipda,dress (wear)
hwajangdae,dresser
masida,drink
keop,drinking glass
ori,duck (animal)
ddanggeomi,dusk
meonji,dust
meonji tuseongi,dusty
euimu,duty
mulgam,dye
ijil,dysentery
doksuri,eagle
gwi,ear
ireun,early
gwigori,earring
isesang,earth
jijin,earthquake
jireongi,earthworm
dongjjok,east
buhwaljeol,Easter
meokda,eat
weolsik,eclipse (lunar)
ilsik,eclipse (solar)
gaegisik,eclipse (total)
gyeongjehak,economics
gyeongje,economy
pyeonjipja,editor
gyoyukhada,educate
gyoyuk,education
baemjangeo,eel
gyeran,egg
gaji,eggplant
ijipteu,Egypt
pal,eight (C)
yeodeol,eight (K)
sippal,eighteen (C)
yeolyeodeol,eighteen (K)
palsip,eighty (C)
yeodeun,eighty (K)
gomujul,elastic
palggumchi,elbow
jeongi gisa,electrician
jeongi,electricity
gugminhakgyo,elementary school
koggiri,elephant
seungganggi,elevator
sipil,eleven (C)
yeolhana,eleven (K)
baereultada,embark (board)
chulbalhada,embark (start)
daesagwan,embassy
emeoraldeu,emerald
bisangsatae,emergency
goyongin,employee
goyongju,employer
goyong,employment
baekgwasajeon,encyclopaedia
weonsu,enemy
gigwan,engine
gisa,engineer
yeongguk,England
yeongeo,English language
yeongguksaram,English person
deureogada,enter (go into)
