Other,English
-al,space below something
a:,"do, make, under"
a:bE,disk on a ski stick
a:rqa:,at
a:rqa:,by
a:rqi:,to
a:rqi:,towards
a:s'E,reindeer (domestic)
abala:q,bad (too bad)
abor,temple
abud,lie down
abudu,pull out
abut,"case, container, den"
adil,"youth, fellow"
adO:,son
aGi,hide
aGurpE,suffer
aja:,rejoice
ajbi:,"shadow, soul"
ajda:n,"business, noise"
aje:,"scratch, wash"
aji:,"again, throw, too"
aji:,"also, shoot"
al',"at, melt"
al'bE,pour
al'o:jE,ice-hole
alaa-,to melt
albE,bottom
alIs,very
almE,shaman
am,die
amdEt,"lay under, prepare"
amlE,"sink, swallow"
amli:,embrace
ammEl,spend a night
amun,bone
amund'a:,Amur ide
an',speak
an'd'E,"chief, princeling"
aNa,mouth
anabuska:,small hollowed boat
aNd'E,eye
aNGEjE,snowstorm
anil,fish
aNil',opening
aNil',rivermouth
anna:qE,however
aNnumE,first
aNs'i:,"look for, search"
antEd'a:jE,shaman
anurE,like
anurE,love
arimEl,bottom
arnu:ja:,wolverine
aro:jE,lenok
arp,"ascend, climp up"
arpE,"cautious, watch out"
ataq,two
ataql,two
aZu:,"word, language"
baraNEtta:,peled
be:rE,believe
bejd'e:,everywhere
bojs'E,completely
bollEqEnE,completely
bukatIn,completely
c'a:c'a:,brother (elder)
c'a:qa:,frozen fish eaten
c'a:qi:,cut frozen fish
c'a:SEt,now
c'aGirn'a:,"capricious, flirt"
c'aj,"little, small (in quantity), tea"
c'amd'E,oar
c'aN,touch
c'andE,upstream
c'anma:q,back (on one's back)
c'aqadE,backwards
c'as,hour
c'e:d'E,winter
c'eginmo:,deep
c'ejlu:,far
c'el,cold
c'eme,finish
c'en'i:,mock
c'eNdu:,beautiful
c'ereuro:,silver
c'ine,cut down
c'iqaG,squeak
c'irc'E,jump
c'irc'umut,completely all
c'ird'E,slide
c'ire,drown
c'istE,completely
c'it,long
c'O:,already
c'O:l'E,ancient
c'O:tE,always
c'obinE,spear
c'oG,cut
c'oGojE,knife
c'oGos'a:l,riverbank
c'olGE,"hollow, push"
c'olGErE,hare
c'oln,cut
c'omo,"big, large"
c'omo:l,will
c'omo:lbEn,elk
c'omparna:,raven
c'u:di:,ghost
c'u:l,meat
c'u:l'd'i:,tale
c'uge:,on the way
c'ugO,path
c'ugO,"road, way"
c'ugo:,"fast, quick"
c'umu,"all, everything, whole"
c'umus'E,fishing rod
c'umus'i:,fish with a fishing rod
c'umut,"all, everything, whole"
c'uN,"count, read"
c'uNZ,whistle
c'uNZE,thought
c'uru:d'E,quietly
chacha,uncle
chang,to help
cheng,to help
chogunn'e-,shallow
chohocho qoll'e,Where is the beach?
chohu,shallow
cong-,taste
culgo-,tree trunk
d'e:tEGE,still
d'i:bE,miracle
daGanI,still
del'bE,very
dinna:q,indeed
doro:bE,hello
du,"if, this"
echie,father
ed,call
eg,"move, walk"
ege,stand
egedE,look out
eje,bow
ejie,oneself
ejl,wide
ejmE,"price, other side"
ejmundE,half
eks'il',boat canoe
el,negative particle
el'ed'o:,disappear
el'l'o:dEj,"wonderful, unbelievable"
ele,negative particle
eleji:,carry
em,dark
embE,black
emd'E,sibling (younger)
eme:qsin,woman (old)
eméi,mother
emej,mother
emes'kE,suddenly
emil,night
emis'E,darkness
emme:,mum (address)
emtE,cure
en,live
enn'e:,mum (address)
epe:,grandmother
er,bad
erbE,saw
erd'i,wish
ere,only
erpEjE,Even
es'e:,father
gOn,year
gornEta:,hermine
i:lE,"another, other"
i:legul,flour
i:lu:l,darling
i:s',"late, long"
i:s'E,"point, top"
ib,suck
ibil'E,cry
ibiSi:,"woman's breasts, milk"
id'e,juice
id'e:,"alone, directly"
id'i:,now
idek,don't
ig,catch
ijie,oneself
ik,sew
