Other,English
?fugr,backwards
?l,beer
?ldungr,hero
?lker,ale_cask
?nd,"breath, soul"
?ndóttr,"terrible, fiery"
?r,arrow
?rn,eagle
?rr,"swift, keen, liberal"
?rvendr,left_handed
?ðlask,"earn (v), win (v)"
Jórsalafarar,crusaders
Skozkr,Scottish
Sœnskr,"Swede, Swedish"
afklæða,undress (v)
afl,strength
afli,"aid, power"
aflæ,beget (v)
afroð,loss
afskræmiliga,hideously
aka,drive (v)
akarn,acorn
akkeri,anchor
akr,field
ala,feed (v)
aldinn,old
aldr,age
aldregi,never
aldri,never
aldrnari,fire
allharðr,"violent, severe"
allr,all
allsekr,full
allstórum,enormously
allvaldr,sovereign
allvegliga,splendidly
almenniligr,universal
almr,"elm, bow"
ambátt,"handmaid, bondwoman"
ambótt,bondwoman
amma,grandmother
andask,die (v)
anddyri,vestibule
andi,spirit
andlit,face
andlát,death
andskoti,"adversary, enemy"
andvarða,commit (v)
angan,joy
angra,distress (v)
annarr,"another, second"
annask,Take care of (v)
annt,"eager, anxious"
aptann,evening
aptr,"aft, back"
arfr,inheritance
argr,"cowardly, womanish"
ari,eagle
armr,"poor, wretched"
aska,ashes
askr,ash
atall,"fierce, terrible"
atburðr,"event, occurrence"
atdráttr,"supplies, provisions"
atferli,proceeding
atferð,"energy, behavior"
atganga,"violence, assault"
atgeirr,thrusting_spear
atlaga,attack
atmælasamr,fault_finding
atrið,movement
atseta,residence
atsókn,attack
auga,eye
auka,"increase (v), add (v)"
auki,increase
austmaðr,Easterner
austr,eastward
austrvegr,the
auðigr,"rich, wealthy"
auðit,fated
auðsénn,evident
auðsýnn,"clear, evident"
auðœfi,"wealth, possessions"
b?l,"grief, sorrow"
bagall,crozier
baggi,bag
baka,bake (v)
bakki,bank
bana,kill (v)
banah?gg,death_blow
banamaðr,slayer
band,"bond, fetter"
bani,"death, slayer"
banna,"prohibit (v), forbid (v)"
bardagi,"fight, battle"
barn,child
barnœska,childhood
barsmið,"fight, assault"
bati,advantage
batna,improve (v)
baugr,"ring, coil"
bein,bone
beina,assist (v)
beini,"help, benefit"
beizl,bridle
beiða,"ask (v), request (v)"
bekkr,bench
belgr,bag
bella,dare (v)
ben,wound
bera,"carry (v), bear (v)"
bergrisi,hill_giant
berja,smite (v)
berr,bare
berserkr,berserk
betri,better
beygja,"affliction, bend (v)"
beðr,bed
bifask,"tremble (v), Be moved  (v)"
bikkja,"bitch, dog"
bil,moment
bilstyggr,energetic
bilt,startled
binda,"dress (v), bind (v)"
birgja,"provide (v), supply (v)"
birgðir,provisions
birta,display (v)
biskup,bishop
bita,"bite (v), cut (v)"
bitr,"brave, biting, keen"
biða,await (v)
biðja,"pray (v), ask (v)"
bj?rn,bear
bj?ð,"fields, land"
bjalla,bell
bjarg,"crag, rock, cliff, stone"
bjarkan,birch
bjarndýr,bear
bjartr,bright
bjórker,beer_goblet
bjórr,beer
bjóða,"invite (v), challenge (v), threaten (v)"
bjóðr,giver
blakkr,"black, dark"
blanda,mix (v)
blautr,wet
bleikr,white
blindr,blind
bliða,friendliness
bliðr,"gracious, pleasant"
blár,"blue, black"
blása,blow (v)
blót,sacrifice
blóta,sacrifice (v)
blóð,blood
blóðugr,bloody
bogastrengr,bow_string
bogi,bow
bokki,"fellow, buck"
borg,"town, stronghold"
borð,"table, rim, board"
boð,"festival, offer, feast, summons"
boða,preach (v)
boðsmaðr,guest
br?kun,clashing
bragða,stir (v)
bragþáttr,poetry
braka,"crack (v), creak (v)"
brandr,"brand, blade"
brattr,steep
braut,road
brauð,bread
brauðg?rð,bread_making
bregða,"Move quickly (v), throw (v)"
breiða,spread (v)
breiðr,broad
brekka,slope
brenna,"burn (v), burning"
bresta,"burst (v), break (v)"
breyta,act (v)
brjóst,breast
brjóta,"Break into (v), destroy (v), violate (v)"
brotna,break (v)
brott,away
brottkvaðning,dismissal
brullaup,wedding
bruni,"heat, fire"
bryggja,landing_stage
brynjulauss,unprotected
bryti,"bailiff, steward"
bráðr,"hasty, sudden"
bréf,letter
bróðir,brother
brú,bridge
brún,eye_brow
brúnáss,ridge_beam
brúðr,bride
brýnn,"urgent, clear"
burr,son
burðr,birth
buðlungr,"prince, king"
bygghlaða,barley_barn
byggja,settle (v)
byggva,"dwell (v), settle (v)"
bygð,"settlement, dwelling"
bylgja,billow
bytta,"pail, bucket"
bál,fire
bálkr,"partition, wall"
bátr,boat
báðir,both
bógr,shoulder
bók,book
bóndi,"franklin, husband"
bót,"atonement, compensation"
bú,"farming, dwelling, livestock, farm"
búa,"prepare (v), array (v)"
búfé,farm_cattle
búi,neighbor
búnaðr,equipment
bústaðr,dwelling_place
búð,booth
bý,bee
bœn,prayer
bœr,"house, farmstead"
bœta,compensate (v)
bœtr,compensations
d?gg,dew
d?glingr,prince
daga,dawn (v)
dagan,daybreak
dagr,"daylight, day"
dalr,"dale, valley"
danzleikr,"dancing_song, dance"
darraðr,spear
dauðadagr,death_day
dauði,death
dauðr,dead
deila,"disagreement, divide (v), quarrel (v), contention"
deild,"litigation, quarrel"
detta,"drop (v), fall (v)"
deyja,die (v)
djarfliga,boldly
djarfr,daring
djúpr,deep
dolg,battle
draga,haul (v)
draugr,"tree_trunk, ghost"
draumr,dream
dreifa,sprinkle (v)
drekka,"drink (v), empty (v)"
drengiliga,manfully
drengr,warrior
drengskapr,"nobility, courage"
drepa,"strike (v), kill (v), smite (v)"
dreyma,dream (v)
dreyri,blood
dreyrugr,blood_stained
drifa,"crowd (v), drive (v), throng (v)"
drjúgr,lasting
drjúpa,drip (v)
drykkja,drinking
drykkjumaðr,drinker
drykkr,"drink, draught"
dráp,killing
dróttinn,lord
dróttning,queen
drúpa,droop (v)
duga,help (v)
dugr,doughtiness
duna,resound (v)
dunði,"resound (v), whir (v)"
dv?l,delay
dveljask,stay (v)
dvergr,dwarf
dynja,whir (v)
dyrr,"doorway, door"
dyrv?rðr,door_keeper
dys,grave
dálkr,pin
dáð,"courage, energy"
dæll,"gentle, easy"
dólg,battle
dómari,judge
dómr,"judgement, fame, court, reputation"
dómstóll,judgement_seat
dóttir,daughter
dótturson,grandson
dúði,"toss (v), shake (v)"
dýja,shake (v)
dýr,"animal, beast"
dýrk,glory
dýrr,"precious, dear, expensive"
dýrð,glory
dœgr,day
dœma,"judge (v), proclaim (v)"
efja,mud
efla,"perform (v), make (v), support (v)"
efna,"fulfill (v), perform (v)"
efnaleysi,poverty
efni,"condition, reason, material, state"
efniligr,promising
efri,"upper, later"
efst,highest
egg,"egg, edge"
eggja,"urge (v), whet (v)"
eggtog,battle
eggþrima,battle
eiga,"Have the power to (v), possession, own (v)"
eign,possessions
eignask,possess (v)
eik,"oak, tree, ship"
eimi,"reek, smoke"
einhendr,one_handed
einn,alone
einnhverr,any
einráðinn,resolved
einvigi,duel
eir,"copper, bronze"
eitr,poison
eiðr,oath
ekkja,widow
eldask,Grow old (v)
elding,dawn
eldivðr,firewood
eldr,fire
elgr,elk
eljun,endurance
ella,else
elli,old
ellifu,eleven
ellri,"older, elder"
elska,"affection, love, Be fond of (v), love (v)"
elta,"pursue (v), Cast down (v)"
enda,"Bring to an end (v), moreover, end"
endi,end
endr,again
eng,"meadow, pasture"
eptir,along
eptri,hind
erfi,funeral
erfingi,heir
erfiði,"trouble, toil"
erfiðr,"difficult, troublesome"
ergjask,Become cowardly (v)
ermr,sleeve
eta,eat (v)
etja,incite (v)
ey,island
eyland,island
eyrr,"sandbank, spit, shoal"
eyða,Lay waste (v)
eða,"but, and"
eðr,still
f?gnuðr,"delight, entertainment"
f?lr,pale
f?r,"journey, movement, journeying, expedition"
f?runeyti,company
f?ðurbroðir,uncle
fagna,Be gald (v)
fagr,"beautiful, fair"
fagrliga,beautifully
fall,fall
falla,"fall (v), Be slain (v)"
falr,spent
fang,"catch, contest, provisions, grasp, wrestling"
fangi,prisoner
far,"conduct, condition, deeds, subject, track"
fara,"travel (v), go (v)"
farmaðr,"trader, sailor"
farmr,cargo
fast,"fast, strongly"
fastr,"severe, firm, continuous, fast"
fat,"clothes, bag"
faðir,father
feginn,glad
feigr,"dead, doomed"
feiknstafir,curses
feitr,fat
fela,"hide (v), commend (v)"
feldr,cloak
fell,"hill, mountain"
fella,slay (v)
fen,"fen, bog"
ferskeyttr,four_cornered
ferð,"journey, dealings"
festa,"fasten (v), strengthen (v)"
festr,rope
fet,pace
feta,step (v)
fetill,"girdle, band"
fimm,five
fimtán,fifteen
fingr,finger
finna,"find (v), devise (v), meet (v), visit (v)"
firar,"men, people"
fiskr,fish
fit,"land, shore"
fiðri,feathers
fj?l,host
fj?llóttr,mountainous
fj?lmenni,crowd
fj?lmennr,crowded
fj?lði,multitude
fj?r,life
fj?rlag,death
fj?rðr,firth
fj?turr,"shackle, fetter"
fj?ðr,"wing, feather"
fjall,"mountain, fell"
fjara,"beach, ebb_tide"
fjarri,"far, far"
fjaðrhamr,feather_coat
fjándmaðr,enemy
fjórir,four
fjórtán,fourteen
fjórði,fourth
fjúka,Fly off (v)
flagð,giantess
flatr,"flat, prostrate"
flaugun,"flying, flight"
fleinn,spear
fleiri,more
flekkr,"spot, speck"
flesk,bacon
fletta,strip (v)
fljót,river
fljóta,float (v)
fljótliga,speedily
fljótr,"readily, fleeing, swift"
fljúga,fly (v)
floti,fleet
flotnar,seafarers
flutningr,pleading
flyja,flee (v)
flytja,"remove (v), Plead a case (v)"
flá,"flay (v), skin (v)"
flár,"treacherous, false"
fláráðr,"deceitful, false"
flærð,deceit
flík,"rag, flag"
flótti,flight
flóð,"tide, flood"
fn?sun,snorting
fold,"earth, world"
forað,monster
forkunnar,exceedingly
forl?g,"fate, destiny"
formáli,"charm, formula"
forn,"old, ancient"
forsjá,"care, patronage, aid"
fort?lur,exhortations
forvirki,labor
forvitnask,"inquire (v), Find out (v)"
forvitni,curiosity
forða,save (v)
forðum,formerly
foss,"force, waterfall"
fram,"on, forward"
framan,forward
framar,ahead
framganga,advance
frami,"fame, courage"
framkvæmd,"success, progress"
frammi,produce
framr,forward
framstafn,prow
fregn,"information, news"
fregna,"learn (v), ask (v)"
freista,"try (v), test (v)"
freki,wolf
frekr,greedy
frelsa,"save (v), rescue (v)"
fremja,"perform (v), accomplish (v)"
fremr,"more, further"
frest,respite
friðr,peace
frjáls,free
frjósa,freeze (v)
frost,frost
fráliga,swiftly
frás?gn,"information, narration"
fráskila,separated
frægiligr,"magnificent, honorable"
frægr,"famous, well_known"
frændi,"kinsman, relative"
frændsemi,kinship
frétta,ask (v)
fríðr,handsome
fróðleikr,"magic, knowledge, lore"
fróðr,"wise, well_informed"
frœkn,"brave, valiant"
frœknliga,"manfully, bravely"
frœði,"lore, history"
fugl,bird
fullkominn,"established, complete"
fullr,full
fullting,"aid, help"
fyl,foal
fylgja,"accompany (v), Give help to (v), follow (v)"
fylgð,"party, following"
fylking,host
fylla,"complete (v), fill (v), increase (v)"
fyrri,former
fyrsta,beginning
fyrstr,"first, foremost"
fysa,"desire (v), urge (v), encourage (v)"
fyst,desire
fá,take (v)
fár,few
fárbjóðr,destroyer
fáskiptinn,reserved
fátœkr,poor
fátœkð,poverty
fægir,artist
fæla,frighten (v)
fé,money
féhirðir,herdsman
félagi,"fellow, partner, companion, comrade"
félauss,penniless
félítill,poor
fémunir,"valuables, money"
fénaðr,cattle
fólk,people
fólkhagi,leader
fóstbróðir,foster_brother
fóstra,"nurse, foster_mother, foster (v)"
fóstri,"foster_father, foster_son"
fótr,"foot, leg"
fóðr,fodder
fúinn,rotten
fúll,"unpleasant, foul"
fúss,"willing, eager"
fœra,"hurl (v), present (v), smite (v), send (v)"
fœri,opportunity
fœða,"support (v), feed (v), Give birth (v)"
g?fugr,worshipful
g?rr,"made, ready, built"
gaflveggr,gable_wall
gagn,advantage
gagnsamr,helpful
gagnsemð,helpfulness
gagnvart,opposite
gala,scream (v)
gamall,old
gaman,"pleasure, delight"
ganga,"go (v), Take place (v), extend (v)"
gapa,gape (v)
garðr,"dwelling_place, court, enclosure, fence"
gata,"road, path"
gaumr,"heed, attention"
gefa,give (v)
gegna,mean (v)
gegnt,opposite
geil,lane
geirr,spear
geisa,rage (v)
geisl,"goad, staff"
geit,she_goat
gera,"become (v), make (v), compose (v)"
gestr,guest
geta,"think (v), engender (v), suppose (v), relate (v)"
geyja,revile (v)
geyma,"watch (v), guard (v), heed (v)"
geð,"liking, affection, mind"
geðjaðr,agreeable
gil,"ravine, gorge"
gildi,"guild, feast"
gildisbrœðr,guild_brethren
gildr,"worthy, fine"
