Other,English
Abijan,Abidjan
Abuza,Abuja
Alabatoso,"church, synagogue"
Alimanyi,Germany
Alizeri,Algeria
Ameriki,America
Angilètèri,England
Arabula,Arab World
Azi,Asia
Baba,Father
Bada bè min?,Where is the beach?
Balikukalansoba,DNAFLA
Bamakò,Bamako
Benèn,Benin
Berezili,Brazil
Bobojulaso,Bobodiolasso
Burukina Faso,Burkina Faso
Burundi,Burundi
Bèliziki,Belgium
Bèngiladèsi,Bangladesh
Bòtisiwana,Botswana
Cadi,Chad
Dakaro,Dakar
Dòlo minyoro bè min?,Where is the bar?
Ecopi,Ethiopia
Eritere,Eritrea
Eròpu,Europe
Eziputi,Egypt
Farafinna,Africa
Farafinna tònba,"African Union, AU"
Faransi,France
Gabòn,Gabon
Gana,"Ghana, prune, trim"
Ganbi,Gambia
Gawo,Gao
Gine,Guinea
Gine Bisawo,Guinea Bissau
Gèrèsi,Greece
Hòndirasi,Honduras
I tèna dumuni ke wa?,aren't you going to eat?
Ijira,Hijrah
Iraki,Iraq
Isa,Isa
Itali,Italy
Italiden,Italian
Jibuti,Djibouti
Kameruni,Cameroon
Kana maga n na!,Don't touch me!
Kanada,Canada
Kayi,Kayes
Kongo,Congo
Kupudafiriki,African Cup of Nations
Kòda bè min?,Where is the beach?
Kònòwari,Côte d'Ivoire
Kòsitarika,Costa Rica
Mark tè bò Mali la,Mark is not from Mali
Minyoro bè min?,Where is the bar?
N bèbamanankan mèn dòòni-dòòni,i speak little bit of Bambara
N dayoro bè min?,Where is my room?
N jamu Jalo,my last name is Jalo
N ka sunogoyoró bè min?,Where is my room?
Ni Senu,Holy Spirit
Nowèli,Christmas
Otirisi,Austria
Paki,Easter
Santarafiriki,Central African Republic
Sebaayabèètigi,Almighty
Siniwajamana,China
Yahutu,Jew
Yahutuya,Judaism
Zapòn,Japan
a,"he, it"
a,her
a,his
a bè taa ñègèn na,she is going to the toilet
a sigilen tè New York,he is not living in New York
a te baarakè,he doesn't work
a tè dumunikè,he doesn't eat
a tè kalankè,he doesn't study
a tògò Mark,his name is Mark
abada,never
abiyon jigin kènè,airport
afirikidisidi,south africa
alabatosoba,temple
alabatoyòrò,place of worship
aladònbali,atheist
alamani,fine
alamisa,thursday
aleluya,hallelujah
alijènè,paradise
alikaaba,Ka'aba
alikama,wheat
alimami,imam
alimankèlè fòlò,world war
amiina,amen
an,"our, us, we"
angilèkan,English
angèrè,fertiliser
anpulu,bulb
anwulopu,envelope
apolo,"conjunctivitis, eye infection"
araba,wednesday
arajo,radio
arajomanyeto,"radio-cassette recorder, stereo"
arajoso,radio station
arosuwari,watering can
asiyèti,plate
asèti,plate
atayi,tea
aw,you
aw bisimila,welcome
awirili,April
awiyòn,aeroplane
awiyòntalan,aircraft carrier
awoka,advocate
ayi,no
ayiwa,ok
ba,"thousand, mother"
baana,rich person
baara,"job, occupation, work"
baaraden,worker
baarakèbolo,labour
baarakènyògòn,colleague
baarakèyòrò,"workshop, working place"
baarantan,unemployed person
baasi,problem
babi,table football
babili,bridge
badaa,forever
baden,kid
badègè,billy goat
baga,"offend, poison, venom"
bagabaga,frighten
bagaji,pesticide
bagan,beast
bagandogotoro,vet
baganfagayòrò,slaughterhouse
baganmara,livestock farming
baganmarala,livestock farmer
bagansugu,animal market
bageren,kid (goat)
bagènna,goat herder
bajalan,canal
baji,river
bakurubasanni,subscription
bala,"balaphone, xylophone"
balafòla,balaphone player
balawu,"accident, catastrophe, disaster, fight, riot"
bali,hinder
balikukalan,literacy
balikukalanso,literacy centre
balima,"brother, sibling, sister"
balimaya,"brotherhood, family relations"
balo,"feed, live, nourish"
balocogo,way of life
balodèsè,malnutrition
balòntan,football
bama,crocodile
bamanan,bambara people
bamanankan,bambara
bambale,concrete slab
bamu,carry on back
ban,"bench, finish, palm tree, refuse"
bana,"Kapok tree, sickness"
banabaatò,sick person
bananku,manioc
banbali,"eternal, unending"
bandi,bandit
banfula,hat
bange,give birth
bangebaa,parent
bangebali,sterile
bangebaw,parents
bangedon,date of birth
bangeli,birth
bangu,continent
baninkònò,stork
banji,palm wine
bankari,sunday
banni,"death, end"
baradaa,teapot
baraji,divine reward
barama,praise
baranda,plantain
bari,patch
barika,"favour, strength"
barikama,powerful
barikantanya,powerlessness
basa,"agama lizard, lizard"
basi,bitter
basikèti,basketball
bataki,letter
batakikèsu,post office box
batiri,battery
batise,baptise
batiseli,baptism
bato,"adore, venerate"
batobaa,worshipper
batofèn,god
batokela,worshipper
batoli,"adoration, worship"
batoli,church service
bayelemali,transformation
bayelemali,translation
bayèlèma,"change, transform"
bayèlèmabaga,translator
be ... fe,want
be... fe,possess
belebeleba,"big, huge, immense"
bereminèbaa,guide
bese,machete
bi,"today, ninety"
bi duuru,fifty
bi naani,forty
bi saba,thirty
bi saba ni kelen,31
bi segin,eighty
bi wolonfila,seventy
bi wòòrò,sixty
bibulu,Bible
bidonna,striker
biduuru,fifty
biki,"bic, pen"
bikònòntòn,ninety
bila,"accompany, Bla, cause, leave, let go of, provoke"
bilakoroya,"boyhood, childhood"
bilenman,"brown, pink, red"
bili,"cover, roof"
binaani,forty
binfagalan,weed killer
binkannikèla,robber
binkènèman,green
binni,decline
bintu,savannah
binye,liver
birankè,father-in-law
biri,bend over
birifini,blanket
birike,lighter cigarette
biro,office
bisaba,thirty
bisegin,eighty
bisigi,"image, suppose"
bisigi,imagine
bisiki,biscuit
biwolonfila,seventy
biwòòrò,sixty
biye,ticket
biyetayòrò,ticket office
biyèri,beer
bnki,bank
bo,suffice
bobara,backside
bobo,"mute, speech-impaired person"
boli,"drive, idol, ride, run, running"
boli-boli,run here and there
bolibatobaa,idol worshipper
bolibatobaa,idolator
bolifen,vehicle
bolifèn,means of transport
bolikèla,runner
bolo,"hand, stake"
boloci,vaccinate
bolociseben,vaccination card
bolofèn,possessions
bolokan,forearm
boloko,circumcise
bolokobali,uncircumcised
bolokobali,uncircumcised person
bolokoli,circumcision
bolokolon,poor
bolokurukèla,boxer
bolokurun,fist
bolokòni,finger
bolokòni jan,middle finger
bolokòni kunba,thumb
bololabaara,artisan work
