Other,English
,bow
,side
-ma,interrogative particle
-ma-,not
-me,interrogative particle
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
a-a,that
a-haa,that
aahrin,slowly
aar,hornet
aat,wild duck
aba,father
aba-eçe,aunt
abaçaq,grasshopper
abiçe,aunt
abysqa,husband
abyt-,to lull
ada,"father, sacrifice"
adaj,dog
adys,watered field
ah,net
aha,father's father
ahaja,gull
ahajang,gull
ahas,tree
ahaš,tree
ahryn,slowly
ahyj,gull
ahyrtyn,slowly
ahyryn,slowly
aj,"edible root, very"
aj,month
aj,very
aja,palm of hand
aja-,to pity
ajabaan,remorseless
ajaq,pot
ajas,frost
ajax,pot
ajla-,to revolve
ajlan-,to revolve
ajn-yt-,to speed up
ajran,kumys
ajt-,to say
ajyh,sober
ajyt-,sing
al-,to take
al-aq-,to deceive
al-aq-qan,perplexed
al-aq-tyr-,to deceive
al-ax-,to go mad
al-yn-,to go mad
ala,variegated
ala-buha,perch
alas,upset
albyx-,to act as a meddler
alda-,to deceive
alny,front
alta-,to step
alty,lower side
alyh,fool
alyn-da,in front of
alyp,brave
am,now
am-dy-hy,recent
am-hy,recent
am-oq,at once
amdy,now
amdyhy,recent
amyr,gentle
amyra-,to be quiet
an-da,that
ang,sable
ang,wild game
ang-dar-,to turn over
angaj-,to miss
angdy-,to look attentively
angmaj-,to be perplexed
angmax,standing with one's mouth open
apsax,husband
apçax,husband
apšaq,bear
apšyj,husband
aq,white
aqqa,father's father
aqsy,mouth
ar,heavy
ar-,to become lean
ara,space between
arba,barley
arba-,to make magic
arbyš,magic
arha,back
arha-,weft
art-,carry on back
arta-,carry on back
artyh,shoal
aryh,clean
aryx,excrement
as,a little
as,"ermine, seed, meal"
as,hunger
as,mouth
as-,to go astray
as-,"to open, to cross a mountain"
as-ta-n-,to beware of a disease
at,horse
at,name
at-,shoot
at-,to dawn
attaq,gills
atyx-,to jump
ax,white
ax-,to flow
axsy,mouth
azaq,foot
azax,foot
azyh,fang
azyj,fang
azyr-,to separate
aça,elder brother
aš,"hunger, seed"
aš-,to open
aža,elder brother
bajram,feast
chil,year
chong,accusation
chul-,to tear out
chylan,snake
chäžäk,tumour
chör-,to walk
daa,additionally
daat-ly,sweet
düš-,move down
e-,to be
ebir-,to turn
edek,edge of cloth
edis,vessel
eger,hunting dog
egini,shoulder
egir-,to twist
eke,two
ele-,to sift
elek,sieve
elik,wild goat
eläk,ridicule
em,house
emekte-,to crawl
eng,very
enžik,heel
erbek,entertainment
erke,cockered
et,meat
eze,of course
ezer,saddle
ezir-,to become drunk
eš-,to drink
ežik,door curtain
gulylüx,round
i-,to be
i-di,thus
ib,house
ibek,quick
ibïr-,to turn
idek,edge of cloth
ige-,to file
igi,two
il,people
ilge-,to sift
ilgek,sieve
ilgilik,mitten
ilik,hand
iläk,wild goat
imekte-,to crawl
imžek,breast
in,earmark
inek,cow
ing,very
ingde-t-,to flounder
inge,needle
ingnï,shoulder
ingä,needle
inä,mother
ipek,bread
ir,dusk
iren,mankind
irgek,thumb
irin,lip
irkä,cockered
irä-,to melt
iräk-,to languish
is-,"to hear, to row, to obey"
isker,interior of something
ist-,to hear
it,meat
it-,to push
itpäk,bread
izer,saddle
izert-,to follow
izik,door curtain
izir-,to become drunk
iš-,to drink
jaba,very
jabylyh,greedy
jadyhan,bush
jalang,steppe
jan-çak,small bow
jekpe,wolverine
joghdra,tassel
juq-,overthrow
jürgek,cedar
kebe,boat
kel-,to come
kelesken,lizard
kelin,daughter-in-law
kem,who
kemis,rug
keng,wide
kengdi-,to gnaw
kengne-,to gnaw
kepže-n-,to chew
kerek,necessity
kergen,a k. of bird
keçik,evening
keçirtke,cartilage
kibäk,bran
kibäs,rug
kigär-,to belch
kil-,to come
kileskä,lizard
kilän,daughter-in-law
kime,boat
kimege,stove hole
kimär-,to gnaw
kindär,hemp
kip,image
kipse-n-,to chew
kir-,"to enter, to spread out"
kir-,to spread out
kirek,necessity
kiriš,bow string
kirtä-n-,believe
kirä,old
kirä-,to become old
kirä-,to become old
kis,felt
kis-,to cut
kizäm,contagious disease
kiže,yesterday
kiži,people
kižär,cartilage
ku,moth
käle-,to ask
kälen-,to beg
kän,navel
kändir,hemp
kändäk,navel
käp,image
kär,dirt
kär-,to enter
kärbäk,eyelash
käräs,bow string
käzä,people
käzö,son-in-law
käçäg,little
kïk,wild animal
köbön,mattress
ködre,marsh
ködär-,raise
ködür-,raise
kögbe,gum of tooth
köge,gum of tooth
kögenek,shirt
kögis,breast
kögüs,breast
köj-,to burn
köj-,to envy
köje,soot
köjkenek,hawk
kök,blue
kökte-,to tack
köl,"lake, mood"
köl-,to harness
kölbe,woodblock
köle-,to shadow
kölek,shadow
köläg,harnessed animal
köm-,to bury
kömär,coal
könek,vessel
köngme,gum of tooth
köngn-ä,mood
köngn-ü,heart
köp,many
köp-,to swell
kör-,to see
körtäk,deep snow
köräk,bellows
kös,"glowing coals, eye"
kös-,to migrate
közenek,window
közenge,screen
közes,poker
köçe,gruel
köš,nomadizing
köš-,to migrate
köžege,screen
kü-lük,wisdom
