Other,English
-ben,also
"-ma, me",interrogative particle
-ma-,not
-ng,an ending of the 2d person
-sy,possess. suffix (3d person)
"Aghash, ahaš",tree
Asalaam Aleykum,Peace be with you
Balak,Fish
Bar youkta!,Go to sleep!
Dope,Ball
Jac-see Koo!,Good girl!
"Jaña jil qutti bolsin!, Jaña jiliñiz qutti bolsin!",Happy New Year
Koy,Sheep
Koy-Un,Bunny
Koy-yon,rabbit
Kömektesiñiz!,Help!
Machine-ah,Car
Mu-sick,Cat
"Myen syeni sooyom, Myen syeni zhaksi koryem",I love you
Pa-chen-ya,Cookie
Polïcïyani shaqiriñiz!,Call the police!
Salamatsys; ba?,Hello; how are you?
See Es-in-pah cah-cah,Do you have to poop?
See Es-in-pah pee pee?,Do you have to pee pee?
Syen ashsinba?,Are you hungry?
Syen doozgye barasin ba?,Do you need to use the potty?
Tas-bak-ah,Turtle
Tish-kam,Hamster
Tota-Kus,Bird
Tughan kuninmen!,Happy Birthday!
Twghan küniñ qutti bolsin!,Happy Birthday
Twghan küniñiz qutti bolsin!,Happy Birthday (formal)
Zhoor youktayik,Time for bed
"aat, at, tulpar",horse
abajla-,to be cautious
abyšqa,husband
adas-,to be mistaken
adym,step
aha,elder brother
ahu,poison
aj,month
"aj, äj",edible root
aja,center of a palm
aja-,to pity
ajaq,cup
"ajaq, ayaq",foot
ajaz,frost
ajda-,to drive
"ajnal-, ajnal-",to revolve
ajran,kumys
ajyq,sober
ajyq-,to sober up
ajyr-,to separate
"ak, aq",white
al-,to take
al-d-y,front
al-da,in front of
ala,variegated
ala-buha,perch
alang,absent-minded
alang,plain
alatau,colorful mountains
"albyrt, albyt",hot-tempered
alda-,to deceive
alhys,blessing
alq-yn-,to get short of breath
alqa-,praise
alqa-,to bless
alti,six
alyp,giant
am,vulva
"ana, ene, sheshe",mother
"andyz, andžy",a medicinal shrub
ang,wild game
angqaw,fool
"angtar-, angyr-",to be perplexed
ant,oath
anyq,certain
anyq,ready
apa,aunt
apa,grandmother
aq tyhyr,yurt poles
aq-,to flow
"aqsa-, aqsa-, tusa-",to hobble
aqyryn,gradually
ara,space between
"ara, tükti ara",humble-bee
aran,fold
arba-,to make magic
arpa,barley
"arqa, art, keri",back
art-,carry on back
aru,clean
ary-,to be tired
arys,thill
as-,to cross a mountain
"as-, ker-, tart-",to hang
"astyq, u_ryq",seed
at,name
at-,shoot
at-,to dawn
ata,grandfather
"ata, yeka",father
atan,a castrated camel
atla-,to step
atyz,boundary
aw,wedge between trouser legs
