Other,English
sypa,2-year-old colt
kekük,a bird of prey
atan,a castrated camel
egdü,a curved knife
qat,a fabulous animal
ti-ler,a k. of biting insect
çapan,a k. of cloak
"bijan, bujan, jekän, jigän, jigen",a k. of grass
"imiti, ymyt",a k. of hawthorn
tarahaj,a k. of lark
andyq,a k. of lynx
"qobuz, qopuz",a k. of musical instrument
sahry,a k. of plant
alangharat,a k. of rat
qaqma,a k. of sheepskin
jeläk,a k. of short coat
jälvä,a k. of small bird
jahlabaj,a k. of small hawk
basyh,a k. of tax
tuhur,a k. of tent
"çekmen, qars",a k. of upper clothes
az,a little
japaq,a mass of hair
küri,a measure of capacity
anduz,a medicinal shrub
tonga,a military title
çimdik,a pinch
böšük,a relation by marriage
tüngür,a relative by marriage
kezek,a rodent ulcer
mang,a step
bazuq,a stubby man
sab,a turn to do something
tujuq,a verse metre
öleñ,a wedding song
torbaq,a young calf
jigren-,abhor
"joqaru, joquš, juqar, ör",above
"qaraqan, qaraqana",acacia
"açy, açyh",acid
"bohardaq, boqurdaq",Adam's apple
taq-,add to
"dahy, daxy, taqy",additionally
"kengeš, kengeš-",advice
kerki,adze
iš küdük,affair
song,after
jana,again
"jylqy, ylqy",age
"tiri, tirig, tirik",alive
"barça, qop",all
teg-ir,allotment
"bile, bilen",also
"-h, -ng",an ending of the 2d person
"um-unç, umuh",an object of hope
eçü,ancestor
eski,ancient
"öç, öfke, öpke, öž, qaqy-h",anger
"bužaq, müngüš",angle
"topuq, topyq",ankle-bone
"jar, jar-lyh",announcement
"qarynça, qarynçha, qumursha, qumursuha, qumursxa",ant
çümeli,ant (1)
tydyn,appointed time
saj,area covered with stones
"qar, qary, qol",arm
"jaryq, qujaq",armour
jap-,arrange
oq,arrow
sahan,arrow head
kez,arrow shaft
"jez, jiz",Artemisia abrotonon
"tamar, tamur, tamyr",artery
kül,Ash
"kül, qoh",ashes
anhy,astonished
enç,at peace
"dary-, qun-",attack
apa,aunt
"güz, küz",autumn
oduh,awake
"bigiz, biz",awl
baltu,axe
tinggil,axle
"arqa, art, kerü",back
çeke,back of head
"sahri, sahry",back of horse
"ängsä, engse",back of the neck
"süksün, süsgün",backside
"jabyz, javhan, javlaq, javuz, javyz, tas",bad
jut,bad weather
porsuq,badger
jançuq,bag
taz,bald
jumqaq,ball of wool
"qaraq, qaraqçy",bandit
"qadyz, qadyz, qapuq, qasuq",bark
"abra, arpa",barley
qysyr,barren cow
qysyraq,barren mare
"jar-qanat, jarasa",bat
"söngüš, süngüš",battle
jaçan-,be ashamed
"qavuš-, qavyš-",be brought together
tavra-,be in a hurry
keç-,be late
jašyq,be lazy
una-,be satisfied
tumšuq,beak
küzel,beautiful
qamaš-,become blinded
öng-,become pale
qandala,bed-bug
"aru, ary",bee
qonguz,beetle
qol-çi,beggar
"eši, iši",beg's consort
altyn,being below
"kert-gün-, kertü",believe
qumrawu,bell
"görük, körük",bellows
