Other,English
-abb,more
-aik,their
-alatti,sub
-ba,"to, into, in"
-ban,"inside, in, inboard"
-be,"to, in, into"
-ben,"inboard, inside, in"
-biztos,proof
-buzi,"groupie, buff, bug"
-ebb,more
-egyedik,first
-eik,their
-előtti,ante-
-emeletes,-storeyed
-en,"in, on"
-eszű,-brained
-falu,wick
-fekvő,-seated
-gyár,-works
-hat,may
-hatlan,proof
-het,may
-hez,"unto, to, on"
-hoz,"on, to, unto"
-höz,"to, unto, on"
-ig,"unto, pending, up, to"
-jaik,their
-jeik,their
-jok,their
-juk,their
-jök,their
-jük,their
-kedvelő,lover of sg
-konzerv,canned
-ként,in
-képpen,"-wise, in"
-m,my
-mentes,proof
-mániás,"nut, groupie"
-módon,-wise
-művek,"works, -works"
-műves,-wright
-n,on
-nak,"unto, to"
-nek,"unto, to"
-ni,to
-nál,"on, by, with"
-nél,"with, on, by"
-ok,their
-on,"in, on"
-ra,"to, on, onto, by, unto"
-re,"unto, on, by, to, onto"
-ról,on
-ről,on
-szer,times
-szeres,fold
-szeresen,-fold
-szerű,"-like, near"
-szerűen,-wise
-szobás,-roomed
-szor,times
-szoros,-fold
-szorosan,-fold
-szám,by
-számra,by
-ször,times
-tanya,wick
-tartalmú,-laden
-tat,"to make, made"
-tehén,cow
-tet,"to make, made"
-térdű,-kneed
-tól,"with, by"
-től,"with, by"
-uk,their
-utánzat,"near, mock"
-va,a-
-val,"with, withal, by"
-ve,a-
-vel,"by, withal, with"
-álló,proof
-állóság,fastness
-án,on
-én,on
-ért,pro
-ök,their
-ön,"in, on"
-ük,their
-ülésű,-seater
-ülő,-seated
-üzem,-works
-őrült,"bug, buff, freak, groupie"
0 és 4 óra közötti őrszolgálat,midwatch
0 és 4 óra közötti őrség,midwatch
0.914 méter,yard
03 méter,pole
0648 g,grain
08 liter,peck
1 tengeri mérföld óránként,knot
1/4 pint,gill
10 pontos betűnagyság,long primer
10-diketoantracén,anthraquinone
100 avoirdupois font,centner
100 kg,metric centner
100-120 acre,ploughland
1000 kcal,therm
1000 kg,metric ton
108 köbláb,stack
11-es pont,penalty spot
118 l (gb),gill
136 liter (gb),quart
14 font,stone
142 l (us),gill
144 darab,"gross, gross"
15 %-kal túlteljesített,he topped in 15 per cent
16 méter,furlong
16 pontos betűnagyság,"great primer, prime"
16-os vonal,penalty area
1728 darab,great gross
1852 m,"sea mile, nautical mile"
1852 m/óra,knot
19-es huszárezred,dumpies
1905-ben született,he was born in 1905
1931-ben végzett évfolyam,class of 1931
1944-ben halt meg,he met his fate in 1944
2 fok 48 perc 45 másodperc,quarter
2 kg,short ton
2-dioxi-antrakinon,alizarin
20 pontos betűnagyság,two-line long primer
200 milligramm,metric carat
21 shilling,guinea
22 méteres lövés,drop-out
24 gramm,troy
24 liter (us),bushel
25 cent,"two bits, quarter"
25 centes pénzdarab,quarter
25 font sterling,pony
25 g,quarter
25695 év,"platonic year, platonic period"
259 ha,square mile
29 yard,mere
3 négyzetméter,pole
3-4 pászmás sodrott kötél,hawser-laid rope
3-alizarinszulfonsavas nátrium,alizarin red
30 cm,ell
31 yard,mere
33 m,"British mile, statue mile"
34 kg (us),quarter
35 kg,stone
35 liter (gb),bushel
36 kg,centner
4.8 km,league
440 yardos síkfutás,quarter
457 mm,quarter
473 l us,pint
48 cm,"foot, feet"
480 ív papír,ream
5 yard,perch
50 kg,"metric hundredweight, centner"
50%-os us,proof spirit
500 dollár,monkey
500 font,monkey
500 lábnál alacsonyabban,at zero
53 mázsa,kip
54 cm,inch
54 l,imperial gallon
54 l gb,gallon
568 l gb,pint
57%-os gb,proof spirit
59 négyzetkilométer,square mile
6 g,scruple
6 kg,gross ton
640 acre,section of land
7 kg (gb),quarter
78 l,wine gallon
78 l us,gallon
8-11 éves lánycserkész,brownie
836 négyzetméter,super yard
9 cm,fathom
9 hl,quarter
9 m,nautical mile
914 méter,yard
946 liter (usa),quart
A-dúr,A major
A-moll,A minor
Addison-kór,bronzed disease
Afganisztán,Afghanistan
Afrika,Africa
Albánia,Albania
Algéria,Algeria
András-kereszt,"tau cross, St Andrew's cross"
Anglia földbirtokkönyve,Domesday Book
Angliában,over in England
Angliában készült,made in England
Angliából jöttek,they are over from England
Anna királynő korabeli stílus,Queen Anne style
Ariadne fonala,Ariadne's clew
Atalanta-lepke,red admiral
Atlanti-óceánon túli,transatlantic
Atlanti-óceánon át közlekedő,transatlantic
Atlanti-óceánt átszelő,transatlantic
Ausztria,Austria
Ausztrália,Australia
Ausztráliába,down under
Ausztráliába lógott,he bolted to Australia
Ausztráliába szökött,he bolted to Australia
Ausztráliában,down under
Baltimore,monumental city
Beethoven IX. szimfóniája,choral symphony
Belgium,Belgium
Bengália,Bengal
Biblia,scriptures
Biblia hirdető,scripture reader
Biblia-felolvasó,scripture reader
Bibliában jártas ember,scripturist
Bibliára vonatkozó,scriptural
Birmingham,Brummagem
Borneó,Borneo
Brazília,Brazil
Brown úr szíves engedelmével,pace Mr. Brown
Budapest,queen of the Danube
Bulgária,Bulgaria
Bunsen-égő,Bunsen burner
Burgundia,burgundy
Burgundiából való,Burgundian
Bécs,Vienna
C-hang,do
Caesar híve,caesarist
Caesar párti,caesarist
Chile,Chile
Cincinnati városa,queen of the west
Connecticut,blue law state
Csehszlovák Köztársaság,Czecho-Slovakian Republik
Csehszlovákia,"Czecho-Slovakia, Czechoslovakia"
Davy-lámpa,gauze-lamp
Descartes-féle,Cartesian
Doveron át,by Dover
Duna királynője,queen of the Danube
Duna vize,waters of the Danube
Dunába vizet hord,to carry coals to Newcastle
Dávid-csillag,hexagram
Dél-Afrikai Unió katonája,springbok
Déli-sarkkör,Antarctic Circle
Edison-effektus,Edison effect
Edward-korabeli,Edwardian
Edwardok-korabeli,Edwardian
Egyenlítő tájéka,low latitudes
Erichsen-benyomódás,cup
Esterházy-kockaminta,glen check
Eurázsia,Eurasia
Európa-bajnok,holder of the European title
Európában,in Europe
Felső-Skócia,highlands
Fülöp-szigetek,"Philippines, Philippine Islands"
Georgia állam,cracker state
Gergely-naptár,"new style calendar, Gregorian calendar"
Getszemáné-kert,Gethsemane
Gram-pozitív,stainable
Gramot felvevő,stainable
György-tallér,george
Gyümölcsoltó Boldogasszony,Annunciation
Göncölszekér,big dipper
Habsburg-dinasztia,house of Habsburg
Habsburgok,house of Habsburg
Hamletet alakítja,to play hamlet
Hamletet játssza,to play hamlet
Harlekin fakardja,harlequin's bat
Hawaii,Hawaii
Hawaii-szigetek,Hawaiian islands
Helsingör,Elsinore
Hispánia,Hispania
Hispániai,Hispanic
Honduras,Honduras
Horn-fok,"Horn, the horn"
I-vas,double iron
Indonézia,Indonesia
Izrael,Israel
Izraelből való,Israeli
Japán,Japan
Jeruzsálem,Zion
John Taylor,water poet
Jugoszlávia,Yugoslavia
Julián-naptár,"Julian calendar, old style calendar"
Jupiter,Jove
Jupiter övei,belts of Jupiter
Jób,job
Jób könnye,job's tears
Jónás,Jonah
KRESZ,"rule of the road, rules of the road"
Kambodzsa,Cambodia
Kanada,Canada
Kanadában szokásos kifejezés,canadianism
Kansas állam,squatter state
Karib-szigetek,Caribbean islands
Karib-tenger,Caribbean sea
Kaukázus,Caucasus
Kelet-Ázsia,Far East
Kenya,Kenya
Keresztelő Szent János,forerunner of our lord
Kisázsia,Asia Minor
Korea,Korea
Korán,Koran
Korán,Quran
Krisztus alászállása a pokolra,harrowing of hell
Krisztus előtt,before Christ
Krisztus színeváltozása,transfiguration of Christ
Krisztus születése előtt,before Christ
Káin,Cain
Kína,"flowery kingdom, flowery empire, flowery land"
Kínával foglalkozó tudomány,sinology
Köln,Cologne
Közép-Európa,Central Europe
LSD,"mind-bender, mind-blower"
La Manche-csatorna,silver streak
Laosz,Laos
Lettország,Latvia
Litvánia,Lithuania
London,big smoke
London környéki megyék,home counties
London lakossága,people of London
London-Edinburghi gyorsvonat,flying scotsman
London-Exeteri gyorsvonat,flying dutchman
Londonba mész?,are you for London?
Londonba vezető út,road to London
Londonból könnyen elérhető,within easy reach of London
Magyarország folyói,rivers of Hungary
Magyarország vízhálózata,rivers of Hungary
Malaja,Malaya
Malaysia,Malaysia
Maláj szigetvilág,Malay archipelago
Maláj-félsziget,Malay peninsula
Malájföld,Malaya
Manila,Manila
Marokkó,Morocco
Massachusetts állam,bay state
Merkúr kígyós botja,"caduceus, caducei"
Merkúrral kapcsolatos,mercurial
Mexikó,Mexico
Mississippi,big muddy
Missouri,big muddy
Máté-passió,Saint Matthew passion
Mózes negyedik könyve,"numbers, book of numbers, the book of numbers"
Nagy-Britanniában,within the four seas
Neander-völgy,Neanderthal
Nepál,Nepal
Nobel-díj,Nobel prize
Norvégia,Norway
Németalföld,low countries
Nílus,Nile
Ohio,buckeye state
Osztrák-Magyar Birodalom,Austro-Hungarian Empire
Osztrák-Magyar Monarchia,Austro-Hungary
Pakisztán,Pakistan
Pató Pál,afternoon farmer
Perzsia,Persia
Petőfi gallér,Byron collar
Pittsburgh,smoky city
Platón eszméivel magyaráz,to platonize
Platón felfogását vallja,to platonize
Platón filozófiai rendszere,platonism
Platón követője,"platonist, platonic"
Platón tanait vallja,to platonize
Platón tanaival magyaráz,to platonize
Plátó eszméivel magyaráz,to platonize
Plátó felfogását vallja,to platonize
