Other,English
,thou
'im,house
'kh,hear
'khrij,leg
'klwan,servant
'ong,come
'tu,to reply
'uh-maungh,uncle
-lwat,emancipate
-ma,female
... hote' mha,at the ... hotel
... lu myo: ba,i am ...
... sa: jin de,i want to eat...
...pei: ba,please let me have...
Naxi,me
U.,mountain
Wazo la. byei.,Full moon of Waso
a,"to caw, inside of the mouth"
a chein,time
a chi',darling
a hti,until
a lou' a kain,nun
a lun,very
a na:,name
a na:,repair
a nau',west
a nau' myau',northwest
a nau' taun,southwest
a paw da',upstairs
a pu,heat
a sa:,food
a sa: a thau,rain
a shei.,east
a shei. myau',northeast
a shei. taun,southeast
a the',age
a tu,with
a tu du,road
a tu lai'khe. ba le,will you come with me
a twe,because of
a wu',clothes
a ye',leave
a yit sein ba ma le,where is the bar?
a',be mute
a-kji',large quantity
a-lap,all
a-mu,action
a-pha',father
a-rij,skin
a-wo,father's brother
a: la' ye',holiday
ac,one
ac',to strangle
ac-käw,elder brother
ah,"marker of an object, at leisure"
ahte: hma,in
ai ha,that
ak,to crack open
akhan: go kyi. ba ya zei,may i take your picture
akhan: lu'shi. la:,have you a vacant room
akhu.,now
akye,area
am,"to read aloud, desk drawer, molar"
am-swah,molar
ama,female
amh,abstain
an,"inside, to vomit, strength"
an,"to vomit, strength"
ang,strength
ang-khwak,basin
ap,needle
ap,to commit
apya,blue
asa. hma,at first
ashin,venerable
athi:,fruit
au',to vomit
auk,be wet
auk,the under part
aung,"to conquer, complete"
aw,scream
ax,ear
ba,which?
ba gyaun,why
ba lau' wei: th a le:,how far is it?
ba le:,what?
ba lu myo: le:,what is your nationality
ba phyi' lo le,why
ba tha yei:,refreshments
ba thu le:,who?
ba zun,shrimp
ba' saka:,bus
bagan,dish
balau' kyat. tha le:,how much cost
balau' le:,how much
bama sa,Burmese
ban,bank money
baw: pin ta chaun,a ball point pen
be,where
be acein shi da la:,what time is it
be daw,when
be daw. le,when
be ha le:,which
be hma,where is
be hma nei le:,where are you staying
be hna nayi shi. be le:,what time is it
be lau le:,how
be thu,who?
bedaw,when
bedin: ga. po kaun: le,which is better
bedin: kyai' tha le,which do you like
beh ma leh,where is the...
bein:,tyre
belao'lè,how much?
bha'-thwijh,father's younger brother
bhaj,left side
bhang,dung
bhut,a k. of pheasant
bjin-pa,calf of the leg
bou'da hu:,wednesday
brel,be poor
btag,to weave
btags,to weave
byaw,ritual drum for religious
byei,Fullmoon of Kason
bäwh,father
c'a,be abrupt
c'a,have tender regard for another
c'a,letter
c'a',be first
c'ac',"to loose weight, feel pangs of pain, battle"
c'ac',to strain
c'ah,to rust
c'ajh,to stop
c'ak,to drop
c'ak,to strain
c'am,enjoy
c'amh,to feel
c'an',glitter
c'an'h,border
c'ang,"pure, platform"
c'ap,"to join, a cage for a criminal, pungent, to mix"
c'auh,to think abou
c'auk,be steep
c'auk,vulva
c'auq,six
c'aw,to emit an offensive smell
c'awh,queen
c'añ,drum
c'añ,luxuriant
c'añ',be bright
c'añh,bundle
c'hac',"to cut in parts, a joint"
c'hah,salt
c'hak,to bind
c'ham,be similar
c'ham,hair
c'han,similar
c'han',to collect
c'hang',to place one upon another
c'hang-'im,womb
c'hangh,"to destroy, features"
c'hanh,to advance
c'hap,"to repay, millet"
c'hauk,chisel
c'haung,classifier for houses
c'hañh,to approach
c'hi,oil
c'hih,"to put up a barrier, the jujube, urine"
c'hijh,a drug of any kind
c'him',be pleasant to the taste
c'hip,poison
c'hit,to catch with claws
c'hu,"be fat, bubble"
c'hum,to meet
c'humh,to come to the end
c'hunh,to measure a distance
c'hup,clench fists
c'hut,lungs
c'hwan',be weak
c'hwap,to peck
c'hwat,"wet, pluck"
c'häung,stall
c'häw,speak
c'häw',to be tired
c'häwh,to dye
c'i,be loud
c'ij,to put in a row
c'ij,to send
c'ij',seed
c'ij',to be adjacent
c'ijh,"thicket, adhesive"
c'im,to steep
c'im',swamp
c'imh,be of green colour
c'in,forest
c'ip,placed close together
c'it,divide into several parts
c'it,spirit
c'u,to swell
c'u',together
c'uh,to find supporters
c'um,complete
c'um,pleasant grove
c'un',increase
c'unh,sorcerer
c'ut,brush
c'ut,suck with the mouth
c'ut,torn
c'waj,"fang, protruding"
c'waj',to sit comfortably
c'wak,to add
c'wam',to have ability
c'wamh,to have ability
c'wan,be the end or extremity
c'wan,sty in the eye
c'wanh,ladle
c'wap,to put on
c'wat,to drag
c'wij',a k. of squirrel
c'äuk,throw into water
c'äuk,to insert
c'äuk,to lend
c'äw',rainbow
c'äw; c'wat,wet
c'äwh,to govern
ca,to compare
ca-mah,I
ca-naw,I
cac,observe
cah,"to be big, to eat"
cak,to strain
cam,"bridge, cloud"
can',pantry
can',stretched out straight
cang',learned
cang-kraj,clean
canh,sand bank
canh,steelyard
cauk-pat,vagina
caungh,to set
cauq,six
cauq-seh,sixty
caw,female genitalia
cawh,premature
cha,"hot, be hungry"
cha',guess at on a sight
