Other,English
ch'ukeg almeth,a ball is rolling
ts'ehtii,a bow
yaanâan xtsiil kenin'ah,a bridge crosses the water
tthixuuseel,a comb
"ch'endá', ndîig, tlandíig",a creek
ts'idint'eh,a crippled person
ldîil k'ech'ii'aadl k'et eekaa,a cup of tea is on the table
ch'edzes,a dance
ch'ítduug,a different direction
ch'ít-tsedz,a different manner
ch'ítshuun,a different person
ch'ítshuuy,a different thing
lii ch'utnehxonh,a dog is growling
lii dadíndah,a dog is harnessed
neexel,a drunk person
ch'iik'agh,a file
tee'ehndiik,a fishnet is set
naadóg tsúgaay yaníshaa,a flock of birds flew up
naaxey atkek,a frog is hopping
nilk'ée xúu'aa,a gap in something
naltl'éy ná'al'és,a herd is moving
ch'ethéth,a hide
xdú,a hole in something
ts'aketl'aag,a kind of bug
ch'ethuch'enn',a knot in wood
neldzeey,a lamp
xnihk'ôdl,a little farther
wudzih ndlaan xúh ah'és,a lot of caribou are moving
nûun,a mammal
ch'eneyy',a mushroom
ulsûud,a needle for sewing cloth
k'ah dú' éltsiin,a new thing
mesuuxúht'eey,a nice person
taat'ôgh,a paddle
xdanint'eey,a partition
dexos k'ée,a place for fun
ch'ehlaad,a portion of
xdeldón',a pounding noise
wugaay xtéelé',a pregnant animal
wuk'eh,a scent marking
k'adídá'a,a short while ago
tidaxghintthet,a situation
hên,a small creek
dzendaax,a steep river bank
ch'aachenn' tadahtiil,a stump is drifting along
ch'ethéth tatnit-tthogh,a tanned skin
exeedh,a ticklish feeling
ts'ôgh xúninxées,a tree fell over
nak'áay ts'í' dídétaan,a tree is slanted
ch'achenn' tadaatiil,a tree stump is floating down
k'adîidá'a,a while ago
kón' k'ée,abandonded
gha,about
shtthíit'aag,above me
ch'et-ts'iits,abrasive
gha,according to
xutney gha sítnih,according to what he said
yaanáan',across toward
"lá'a ch'e le', xúu' ch'e le'",actually
wuk'et deetaan,added on
wut'ogh',adipose fin
ch'ilkeey,adolescents
ch'endëddh',adult
"naljet, negjet, neljet, niljet, ts'eneljet",afraid
yik'eh,after
xtéetthet dé',after a time
k'adíidé' tâatihdaal,after a while I'm going home
ts'enîin él',afterbirth
tëyy',again
yittheh,ahead
shttheh,ahead of me
nuhttheh,ahead of you all
ts'iik,ailment
k'ets,alder
xunelt'eey,all
dzeen uudíh,all day
xúu' shée',all done
xuts'enelt'eh,all of us
nén' tenh k'edz',alltime
k'áhjîil,almost
shée',alone
k'ôd,already
"chích'ah, chíh",also
shée',always
shaa xdint'eh,amazing to me
tsúugaay eldîil,American kestrel
shahsey,American wigeon
k'áatthé',ammunition
wutah,among it
me'ishdey,an acquaintance of mine
ch'etl'éts,an animal's gall bladder
êy él xghádeldêddh,an auger
tthel,an awl
chín'êy,an axe
wudadehshiig,an echo
ok,an eddy in water
ch'exlez',an egg
lá'a xúnsuu,an excellent place
lá'a nsuu,an excellent thing
ch'ek'éetáa xáhthed,an obedient person
kón' k'ée,an old
lii shaan',an old dog
tehk'aay,an orange and white bug
dish_ée' éedaay,an unmarried person
tsíyûul,ancestors
él,and
nuhxon dú' nst'é t'áht'eh?,and you all; how are you?
nen dú'; nst'é t'ínt'eh?,and you; how are you?
"ts'ani'alt'eh, ts'ani'egt'eh, ts'ani'elt'eh, ts'ani'ilt'eh, ts'anits'elt'eh, ts'anixelt'eh",angry
ts'idint'eh,animal
wu'enh,animal den
ch'exá',animal hair
nûun natel'és,animals are moving around
ch'etthí',animal's head
ah'és,animals move
kelahdôdz,ant
ch'edé',antlers
then senélshaay,any kind of necklace
dóo t'êey,anyone
díi t'êey,anything
díi t'êey ch'e le',anything at all
aames,apple
yits'í' xáhtseyh,approach
Ch'etthaayh Säa',April
ts'êlméet,arctic loon
mel ndehtlaa?,are you sleepy?
xt'een,area
xdaagh,area above tree line
yandâaz,area across
shnahts'ehgeey',area around my eye
xahshóg,area down below
ch'endaag k'ée,area where moose regularly go
kendah,around
wughandah,around it
"nahdeetl, nihshah, ninshah, ts'enindeetl",arrive
tuuk'á',arrow for waterfowl
ch'edé' tes chiid,arrowhead for blunt arrow
tuuk'á' chiid,arrowhead for water fowl arrow
tthel,artic ground squirrel
nen dú'?,as for you?
dú',as for?
kón' lëdz',ashes
lts'iis,ashes chew
wudihket,ask him
tah,at
sâan tah,at last
yadíimeey,aurora
noxluu,autumn
wuch'aa énn',avoid
ch'aa,away from
neeyahch'á',away from us
nyahch'á',away from you
ch'ín'êy tíi',axe handle
ts'enîin gaay,baby
ch'egaay,baby animal
Ch'egaay Saa,baby animal month
"k'ii tth'áatl, k'ii tth'áatl",baby basket
ts'enîin tl'ul',baby strap
wu'aat kôl,bachelor
shnén',back of the body
k'éetah,back to where it was
chenent'aagh,backwards
tthí' kedz,bald
tuud,bald eagle
ch'ukêg,ball
k'onit'êey,bandana
léets éet'eey,bannock
kentsiith ehdenh,barefoot
xéltsedz,bat
dechenh xel',bat for hitting
léets néltsel,batter
ts'edogh nih há' tuu ghinkaal,be careful carrying the water
súu' dáhthenh,be on alert
dádhíiney,be quiet!
taamâagh,beach
nat-tl'êdz,beads
wudá',beak
shos,bear
"Sht'ey Ndiig, Sht'ey Teyy' Nda'",Bear Creek
"dendéyh, jîiz ndaagh'",bearberry
xuu'éch'éhtl'eth,beat them
tsá',beaver
tsá' nixunin'aa,beaver arranged his house
tsá' këe',beaver lodge
tsá' íin xaa'ól,beavers are swimming together
natelts'uuts,became smaller
ts'í' xáatthel,becoming
dahdzel,bed
ch'elahdziid,bee
ch'elahdziid t'ox,beehive
ch'et-ttheh,before
nandîidz,behind
delttheel,bell
xuudlaay,belongings
daashez',below
théth,belt
ch'eexót,bent
jêg,berries
jêg niltah net-tsiin sínt'eh,berries are mixed together
jêg,berries in general
Wudzih Ddhel' Ndiig',Berry Creek
k'eddh,besides
daateg,between
naattheh,beyond
wunaattheh,beyond him
chox,big
jêg chox,big berry
ch'eshiidz,big bull moose
k'eltah,Big Dipper
k'á',big game arrow
wushíi xnél'en',binoculars
k'ii,birch
k'ii tth'áak,birch bark basket
k'ii ts'eyh,birch bark canoe
k'ii neyy',birch bolete
dahshú',birch catkins
k'ii t'aa',birch leaf
k'iil,birch sap
k'ii,birch tree
tsúgaay t'ox,bird nest
ch'edüul',bits and pieces
tsetl,black and blue mark
shos sey,black bear
tl'eel,black birch fungus
naageddh sey,black fox
"naht'êez, naht'êez",blackberry
shél nátl'ets dálneyh,blacked out
ts'ëd',blanket
téel xédétmets,blanket is spread out flat
