Other,English
'a'amu,to whisper
'a'ani,meat
'a'au,to swin
'a'e,to ascend
'afa,sinnet
'ai,to eat
'aigaaitu,ulcer hard to heal
'ana,if
'aniva,Milky Way
'anufe,worm
'apa'au,wing
'apo,to cling
'ata,to laugh
'ati,to bite
'ätoa,all
'au,handle
'aua,don't!
'auala,the road side
'aulele,to run swiftly
'aute,Chinese rose
'ele'elea,dirty
'eli,to dig
'esse,other
'eti,to forbid
'imoa,rat
'ioe,yes
'luga,up
'o'omi,to squeeze
'o ai,who?
'o fea,where?
'o le ä,what?
'oe,thou
'oso,to dig
'outou,you
'pogäleveleve,spider
'u'u,"to hold, a species of mussel"
'ua lelei,that's all right
'ula,red
'ulï,dog
'umi,long
'utu,louse
a,of
a'a,"root, fibers of a root"
a'au,coral reef
a'e,to climb
a'o,to teach
a'u,I
A?,What?
afä,storm
afaina,to be hurt
afato,a large edible grub
afe,one thousand
afea,when?
afi,fire
äfia,to be burnt
afiafi,the evening
afiafiao,the evening before sunset
afiafimalama,the evening after the sunset
afiafipo,the evening at dusk
afisiga,armful
afo,a fishing line
afua,to begin
afulu,to be over cooked
afulumea,to be burnt brown
aga,to do
äga,spam
agaali'i,to act like a gentleman
agai,towards
agi,to blow
agilaufola,to blow steadily
agipö,to blow at night
agosi,to be wasted from sickness
ahea,when?
ai,probably
aia,to have authority over
aiga,family
aisa,ice
Aisea?,Why?
aitu,spirit
aitua,to be haunted
aitutagata,murderer
aiuta,to dwell inland
ala,"road, path, to arise, way"
ala'alo,bye-path
alai,forward
alaina-'ai,to awake
alami,excuse
alamu,to go direct
alasolo,to overflow
alatua,back way
alava'a,passage for canoes
aleale,young coconut
alei,to drive
alelo,tongue
ali,to appear
ali'i,chief
aliali,to appear
alo,"underside, to stink"
alo,the seat of affections
älo,to fan
alofa,love
alofaki,to paddle
alofi,to sit in a circle
aloiafi,sparks from the fire
alu,to go
alumaga,the going of a canoe
alusopo,to go all together
ama,the outrigget of a canoe
ame,the white ant
amio,to go towards
amioali'i,polite
amo,to carry on the shoulder
amu,to speak thickly
amuli,hereafter
anafea,when?
ane,white ant
anea,be eaten by white ants
aneanea,a large quantity
aniani,onions
anu,to spit
anusalo,to hawk up
anusia,to be spit upon
ao,"cloud, daylight, day, to collect"
ao-atea,before noon
aoao,to be supreme
aofa'i,to collect together
aofa'iga,the sum total
aofaga,colecction
aofia,assembly
aotele,to gather all into one
aoula,day-dance
apa,sexual connection
api,to lodge
apiapi,to be narrow
apitaga,temporary hut
apitau,war-lodgins
apitia,to be confined
apu,apple
aputi,to cover up
araisa,rice
asiosio,whrilwind
aso,day
asu,"smoke, to dip out"
ata,shadow
atafu,to sun the body
atagia,to glisten
atamai,intelligent
atamai,clever
ate,liver
ateate,wide
atelima,the thick part of the arm
atepili,pancreas
ato,"thatch, to tatch"
atofa'i,to tatch with
atu,to be perplexed
atu,away
atua,god
atualoa,centipede
atuapaoa,to be frightened
au,"needle, sharp fish-thorn, to carry away"
auä,well
aualele,fish
aualofa,keepsake
aue,oh!
aulelei,handsome
Aumai sau,I'll have
Aumai sau pia,I'll have a beer
Aumai sau uisiki,I'll have a whiskey
Aumai sau vai inu,I'll have some fruit juice
aumoe,to sleep away from home
ausa,steam
ausa,vapor
ava,an opening in the coral reef
ävä,wife
