Other,English
"-an, chiv, chiva",healthy
a,but
a,not
"afto-, aftoma, aftuma",hang up
ajgor,stallion
"akša, ašo",white
"al, ala, alo",space below something
"alsta-, alta-, alvta-, lëme-, lume-",to bewitch
"amola-, amula-",to scoop
"anaka, niz-ana",wife of an elder relative
"ancema, anksima, avsima",open
"ando-, maksams, makso-, maksse-",to give
"arce-, arse-, chando",price
"askila-, askola-, eskila-, iskila-",step
"atja, ocä, ocu",father
ava,mother
"avaka, ni",female
"azor, azoro",prince
"ažija, ažjä",axle
bar,bar
"bar koso?, kosa barsj?",Where is the bar?
"bedli, pälij, pedlej",leech
berjanj,bad
"bizgata, pezdaka, pezgata, pezgun, pizgudav",swallow
"bujo, pijo",boy
buka,ox
"c.pej, cilän-, cilem-, cilim-, s.pej, selän-",fang of predators
capa-,chop
"cer, ceres, cúrös",calf of leg
"chachk, chachkov, chachkuv, chacka, šachk, šachkuv",over
"chacho-, šacho-",to grow
"chakš, šakš",ship
"chama, šama",shape
"changga, sangga, sanggo",hook
changgode-,to help
"chapaks, chapamo, šapaks, šapama",to become sour
"chapno-, chapo-",engrave
"charkode-, charkude-, šäRkede",fork
"chava, šava",a k. of container
"chavdil, chevgä, chevgel, chivgä",elder
"chavo-, pikse-, pivce-, pivse-, šavo-",to hit
"chašto- šanšne, šanchk, šašto-",go
"chejer, chever, šejer",mouse
"chekšata, šäkšan, šäkšata, šäkši, šekšata, šekšej",a k. of bird
"chemen, šämän, šänäm",black
"cher, kalga, kalgo, pona, šäjär",hair
"chi, ši",circle
"chichav, chuchav, šichav",flea
"chiche, scava, scenä, šchäta, šchätä, šchava",uncle
chije-,to run
"chijne, chine šinä, kacham, kachamo",smell
"chire, malas, malasa, malaso, malasta, malasto",edge
"chire, päl, pälä, pel, pel, pele, sirä, širä, širä, sire, vir",side
"cho-paca, cho-pacha, šo-pacha",soul
"cho-pacha, chov, šo-pacha",soul of a dead
"chochko, šochka, žochka",beam
"chong, chov, šov, tšalavtuma",yeast
"chov, chovone, šov",back of knife
"chova, chovine, šuva, šuvanä",lean
"chova-, šova-",whet
"chovar, šovar",wooden mortar
"chude-, šude-",to penetrate
"chufto, chuftomo-, chuvto, siräk, sirt, sirte, šufta",a k. of tree
"chukštorov, chukštoru, šukštorov, šukštoru",black currant
"chukštorov, chukštoru, šukštorov, šukštoru",currant
chukštoru,black currant (1)
"churo, šura",rare
"chuž, šuž",barley
cildor,glitter
"cilgä, selgä, silgä, silge",wart
cocana,top
conga,hill
cukštoru,currant (1)
"culga, sulga, sulgo",a k. of duck
"da, i",and
"da-, e-, i-la-, ta-",negative particle
dovolj,enough
"dädä, tädä, tärä",a k. of female relative
"e-ne, e-se, e-sn, e-te, tä, tasa, te, tesa, tese",this
"e-sa, e-sta, nä, nat, ne, net, sijä",this (1)
"eckä, ecke",thick
"ekše, jakšama, jakšamo",cool
erjamo,life
"ervä, erväja-, urva, urvaksto-",a k. of relative
"ežda-, ežde-, eže-",warm
"fkä, ifkä, väJkä, vejke, viJkä",one
"ftije-, pifti-, piftu-, piJte-, pište-, pivte-",make butter
"gajge-, kajge-",to sound
"guj, kijov, kju, kuj",snake
"iche-, pane-, pane-",to press
ichkezä,far
