Other,English
"-sën, honggo-",fart
Gada,rock
"GadaG, Gadasën, Gadësën",nail
GadaGla-,keep in confinement
Gadë-,to mow
Gadë-,to nail
Gadëm,relative by marriage
Gadür,sickle
Gal,fire
GalžangGar,having a white blaze
Galžü,rabid
Gar,hand
Gar-,to go out
Gašar-,to have a bitter experience
Gašün,bitter
"Gaža-, žü-",to bite
"Gažar, šërü",earth
Gol,centre
"Gor, xur",agreement
"Gua-, Rua-",to wash
"Guasën, ngGuasën",wool
GudurGa,tail strap
Gudä,relative-in-law
Gudäldë-,trade
Gurdung,rapid
Gurwan,three
"Gusun, qusun",water
Gür,two
"aGa, aRa",elder brother
"ab-, bar-",to take
"aba, awi",father
"ahui, üžim",large
alGë-,to step
ala-,to kill
alag,variegated
alda,fathom
aman,mouth
"amar, amëra-",peace
amsa-,to taste
amtan,taste
amura-,to rest
andaGar,oath
anghï-,to gape
arag,method
aral,island
aral,thill
"arsën, xalësën",skin
arä,molar tooth
"arälžë-, arälzi-",to change
arän,just a little
arün,clean
asara-,to take care of
"atGë-, atGëm",to clutch
baRa,small
bai-,be located
baidäsën,farrow (horse)
bajar,joy
bardam (n.),to boast
barün,West
"batë, Gadü",hard
bekëna,firm
belen,to prepare
"belwësën, bölbösën",widow
boRopchi,bracelet
bodo-,to think
bol-,to become
borong,heavy rain
"budang, manang",fog
budän,gruel
budë-,to paint
budër-,to stumble
"budün, žužän",thick
bulaGan,game
bulai,cousin
burRoloG,darkening
burën,each
"burü, mü",bad
but,bushes
bë,I
bëgse,buttock
bëi,self
bëlë-,grab
"bï, wai",to be
bögön,hump
bü-,to step down
bürge,pommel of a saddle
bürol,grey of hair
büsën,louse
chabdar,yellowish
chahän,white
charchaGï,grasshopper
cheg,time
chei-,to become white
"cheksen, chekseu, žasën",snow
chenggën,marrow-bone
"cherGa-, chirGa-",pull
chiGë-,press into
chiGë-,to stamp
chimke,a pinch
"choG, xamtë",together
cholbon,Venus
chugdur,yesterday
chusu-,to cut lengthwise
chäsën,paper
chë,thou
"chëGën, chiGën",ear
"chëlbür, Gadar",bridle
chëlü,stone
chëtang,broth
chïg,moisture
"chïž, wër",breast
chödör,fetters
chölö,leisure
chül-,through and through
chün,few
"chüsën, chusun",blood
daG,horseshoe
dabtal-,to hurry along
dabšil-,to advance
dain,war
dajär,all
dakë-,to sacrifice
dalda,secret
dalï,ocean
dapta-,hammer
"daqa, daxGa",hen
darä-lal,in a row
dasanna-,to get accustomed
dawa-,cross (a mountain)
debse,saddle cushion
debsger,mat
debte-,become wet
"dege, sio",hook
del,crest
deleng,udder
"delge-, delgeri",full
delï-,deaf
dere,cushion
doGönoG,elbow
doašüng,ferocious
dom,magic
domog,legend
"duGür, düra",below
dunda,middle
dungGag,faeces of young animals
dura,will
dure,stirrup
dä-,take responsibility
dä-,to be able to cut
däbsën,salt
dälë,shoulderblade
där-,to pass
därä-,become cold
därë,abrasion
därë-,to press down
"dëlän, dulän",warm
"dïd, dïre",above
dïsën,rope
döl-,to lick
dölön,spleen
"dörwen, dörwën",four
döžin,forty
dü,younger sibling
dün,song
"dür-, düre-",to be full
düs-,to finish
ebchong,bosom
ebde-,to break
"eber, ewer, wer",horn
ede-,to eat
elde-,to dress
eme,woman
"emel, emël",saddle
ene,this
engde-,to be mistaken
ere,man
ere-,to come
erhë,steep bank
"ermeg, žür",edge
eže-,to see
fawa,shaman
funa-,mount
gedeger,leaning or bending backwards
gedesën,intestines
gedï-,to bend backwards
gem,illness
genen,naive
genetele,unexpected
ger,house
"gerel, šenggen",light
gobi,chute
