Other,English
?fugr,backwards
"?l, bjórr",beer
"?ldungr, h?ldr, halr, kappi, seggr",hero
?lker,ale_cask
"?nd, sál",soul
"?nd, ørindi",breath
?ndóttr,fiery
"?ndóttr, ámáttr, atall, megingrimmr, ógurligr",terrible
?r,arrow
"?rn, ari",eagle
"?rr, bitr",keen
"?rr, fljótr, hraðr, skjótr, svinnr",swift
"?rr, góðr",liberal
?rvendr,left_handed
?ðlask,earn (v)
"?ðlask, vinna",win (v)
Jórsalafarar,crusaders
Skozkr,Scottish
Sœnskr,Swede
Sœnskr,Swedish
afklæða,undress (v)
"afl, kraptr, orka, styrkr, þrek",strength
"afli, forsjá, fullting, lið",aid
"afli, megin, ríki, vald",power
aflæ,beget (v)
"afroð, skaði",loss
afskræmiliga,hideously
"aka, drifa, hrinda, reka",drive (v)
akarn,acorn
akkeri,anchor
"akr, v?llr",field
"ala, fœða",feed (v)
"aldinn, elli, forn, gamall, kerling",old
"aldrnari, bál, bruni, eldr, hyrr",fire
"allharðr, fastr, stríðr",severe
"allharðr, meinsamr",violent
allr,all
"allsekr, fullr",full
allstórum,enormously
allvaldr,sovereign
allvegliga,splendidly
almenniligr,universal
almr,elm
"almr, bogi",bow
ambátt,handmaid
"ambátt, ambótt",bondwoman
amma,grandmother
"andask, deyja",die (v)
anddyri,vestibule
"andi, hugr, krellr",spirit
andlit,face
"andlát, bani, dauði, fj?rlag",death
andskoti,adversary
"andskoti, fjándmaðr, óvinr",enemy
andvarða,commit (v)
angan,joy
angra,distress (v)
annarr,another
annarr,second
"annask, gæta",Take care of (v)
annt,anxious
"annt, fúss, gjarn",eager
"aptann, kveld",evening
aptr,aft
"aptr, hryggr",back
arfr,inheritance
argr,cowardly
argr,womanish
"armr, fátœkr, félítill",poor
"armr, herfiligr, ósælligr, vesall",wretched
aska,ashes
askr,ash
"atall, grimmr",fierce
atburðr,event
atburðr,occurrence
"atdráttr, birgðir, fang, nest",provisions
"atdráttr, viðf?ng",supplies
atferli,proceeding
atferð,behavior
"atferð, dáð",energy
atganga,violence
"atganga, barsmið",assault
atgeirr,thrusting_spear
"atlaga, atsókn, hríð, sókn",attack
atmælasamr,fault_finding
"atrið, f?r",movement
atseta,residence
auga,eye
auka,add (v)
"auka, fylla, þróask, vaxa",increase (v)
"auki, áv?xtr",increase
austmaðr,Easterner
austr,eastward
austrvegr,the
auðigr,rich
auðigr,wealthy
"auðsénn, auðsýnn",evident
"auðsýnn, brýnn, gløggr, heiðr, ljóss, skyrr",clear
auðœfi,wealth
"auðœfi, eign",possessions
"b?l, harmr",grief
"b?l, harmr, sút",sorrow
"bagall, stafr",crozier
"baggi, belgr, fat, kyll",bag
baka,bake (v)
bakki,bank
"bana, drepa, vega",kill (v)
banah?gg,death_blow
"banamaðr, bani",slayer
band,bond
"band, fj?turr",fetter
banna,forbid (v)
banna,prohibit (v)
"bardagi, barsmið, sókn, víg",fight
"bardagi, dolg, dólg, eggþrima, eggtog, járnleikr, malmhríð, orrosta, víg",battle
barn,child
barnœska,childhood
"bati, gagn",advantage
batna,improve (v)
baugr,coil
"baugr, hringr",ring
bein,bone
beina,assist (v)
"beini, gott",benefit
"beizl, taumr",bridle
"beiða, biðja, fregna, frétta, krefja",ask (v)
bekkr,bench
"bella, þora",dare (v)
"ben, sár, spor, und",wound
bera,bear (v)
bera,carry (v)
bergrisi,hill_giant
"berja, drepa, fœra, slá, vega",smite (v)
berr,bare
berserkr,berserk
betri,better
"beygja, hrelling",affliction
"beygja, lúta, sveigja",bend (v)
"beðr, hvíla, rekkja, sæng",bed
bifask,Be moved  (v)
"bifask, skjálfa",tremble (v)
bikkja,bitch
"bikkja, hundr, rakki",dog
bil,moment
bilstyggr,energetic
bilt,startled
binda,bind (v)
binda,dress (v)
birgja,supply (v)
"birgja, skipa",provide (v)
birta,display (v)
biskup,bishop
bita,bite (v)
"bita, h?ggva, skera, sníða",cut (v)
bitr,biting
"bitr, frœkn, góðr, hraustr, snjallr, vaskr",brave
biða,await (v)
biðja,pray (v)
"bj?rn, bjarndýr",bear
bj?ð,fields
"bj?ð, fit, land",land
bjalla,bell
"bjarg, hamarr",cliff
"bjarg, hamarr",crag
"bjarg, sker",rock
"bjarg, steinn",stone
bjarkan,birch
"bjartr, heiðr, ljóss",bright
